N	2gram	Medvedev_F_1	Problema
263	в зависимости	2	2
264	входящих в	2	2
265	той же	1	2
266	в и	1	2
267	от всякой	2	2
268	самое же	1	2
269	и само	1	2
270	это совершенно	1	2
271	нам в	1	2
272	из которых	1	2
273	зависимости от	3	2
274	в ней	10	2
275	здесь не	3	2
276	бы то	3	2
277	во всех	5	2
278	от его	1	2
279	оно является	1	2
280	друг от	2	2
281	или иное	1	2
282	учение о	4	2
283	один и	1	2
284	в той	1	2
285	независимо от	4	2
286	общего с	1	2
287	как нам	1	2
288	перед нами	1	2
289	с понятием	1	2
290	и свою	5	2
291	от чего	2	2
292	значения как	1	2
293	и конечно	1	2
294	нами в	1	2
295	роль в	1	2
296	человек не	3	2
297	сам предмет	1	2
298	что без	1	2
299	время и	1	2
300	он не	3	2
301	не значит	1	2
302	в понимании	5	2
303	его от	1	2
304	в нее	1	2
305	и ее	10	2
306	но все	2	2
307	и понятие	1	2
308	как они	1	2
309	на всю	2	2
310	то чтобы	1	2
311	на этой	1	2
312	входит в	6	2
313	или хотя	1	2
314	он является	1	2
315	в них	3	2
316	она и	1	2
317	ничем не	3	2
318	должно быть	11	2
319	точки зрения	16	2
320	в такой	1	2
321	в условиях	1	2
322	бы мы	1	2
323	взятые сами	1	2
324	не в	8	2
325	войти в	2	2
326	возможно только	1	2
327	чисто смысловой	1	2
328	человека но	1	2
329	самого начала	1	2
330	правда в	1	2
331	на него	2	2
332	каждого данного	1	2
333	и слишком	2	2
334	того чтобы	1	2
335	та или	1	2
336	или иная	1	2
337	как на	4	2
338	точном смысле	1	2
339	однако это	1	2
340	настоящего времени	2	2
341	отличается от	3	2
342	числе и	1	2
343	что оно	1	2
344	значение как	1	2
345	более не	1	2
346	от друга	2	2
347	только при	1	2
348	для всякого	2	2
349	во все	1	2
350	еще в	2	2
351	сводится к	3	2
352	язык и	1	2
353	что каждый	1	2
354	а также	1	2
355	время не	1	2
356	к нему	1	2
357	является чрезвычайно	1	2
358	мы ни	2	2
359	что и	2	2
360	каждый элемент	2	2
361	и всякое	3	2
362	в него	2	2
363	быть и	4	2
364	и действительно	1	2
365	между этими	1	2
366	или в	1	2
367	для всех	1	2
368	конечно не	4	2
369	внутри самого	1	2
370	мышления и	1	2
371	находится еще	1	2
372	разных сторон	1	2
373	не так	2	2
374	структуры и	1	2
375	себе в	1	2
376	сами по	2	2
377	с этими	1	2
378	только с	1	2
379	как такового	2	2
380	в н	1	2
381	имеет и	1	2
382	и др	5	2
383	смысла и	1	2
384	о предмете	1	2
385	совершенно не	1	2
386	вместе с	2	2
387	и особенно	2	2
388	эта связь	2	2
389	от ее	1	2
390	относиться к	1	2
391	здесь идет	1	2
392	с историей	1	2
393	имеет значение	1	2
394	она должна	3	2
395	при таком	4	2
396	сознания и	1	2
397	еще более	1	2
398	в системе	2	2
399	по поводу	1	2
400	отражения и	1	2
401	элементов а	1	2
402	из этого	1	2
403	в действительности	2	2
404	для настоящего	1	2
405	это в	1	2
406	том числе	1	2
407	этой теорией	1	1
408	научное значение	1	1
409	отношения к	6	1
410	не должны	1	1
411	для построения	1	1
412	же как	2	1
413	грубой форме	1	1
414	правильные и	1	1
415	связи между	1	1
416	в чистой	1	1
417	самый предмет	2	1
418	далее если	1	1
419	чего не	1	1
420	ту же	1	1
421	и до	5	1
422	должна быть	7	1
423	равнодушен к	1	1
424	и входит	1	1
425	что между	1	1
426	которую мы	1	1
427	и наш	1	1
428	мир не	1	1
429	в учении	1	1
430	требует от	1	1
431	на себя	1	1
432	приводит в	1	1
433	ему в	1	1
434	самый термин	1	1
435	общения в	1	1
436	ни одно	1	1
437	время в	3	1
438	не имеющий	1	1
439	с его	4	1
440	тем как	1	1
441	свое специфическое	1	1
442	что никаких	1	1
443	ее существование	1	1
444	он может	1	1
445	на язык	3	1
446	к которой	1	1
447	что язык	1	1
448	не входит	1	1
449	формалисты вообще	1	1
450	его сознания	1	1
451	является вовсе	1	1
452	таком положении	2	1
453	уже предполагает	2	1
454	отношение к	3	1
455	ни стало	2	1
456	науки о	2	1
457	проблем науки	2	1
458	большое значение	1	1
459	его развития	1	1
460	во что	2	1
461	есть результат	1	1
462	мы дадим	1	1
463	если она	1	1
464	опирается на	1	1
465	как в	8	1
466	последнее время	1	1
467	очень трудно	1	1
468	с их	1	1
469	более и	2	1
470	словом в	1	1
471	частей и	1	1
472	даже просто	1	1
473	вполне понятно	2	1
474	основное в	1	1
475	есть ли	1	1
476	о самом	1	1
477	наукой но	2	1
478	не приходится	2	1
479	перестанет быть	1	1
480	в литературном	2	1
481	всего современного	1	1
482	мы получаем	1	1
483	еще далеко	1	1
484	думать что	3	1
485	может считаться	1	1
486	остановиться на	2	1
487	не стали	1	1
488	иначе и	1	1
489	и те	2	1
490	если он	3	1
491	не могла	2	1
492	так сказать	3	1
493	а вовсе	2	1
494	методов в	1	1
495	мы их	1	1
496	отрывом от	1	1
497	не следует	1	1
498	что было	2	1
499	в нем	14	1
500	все те	1	1
501	головах и	1	1
502	на таком	1	1
503	что нужно	1	1
504	в силу	1	1
505	из виду	2	1
506	об отражении	3	1
507	на этом	1	1
508	всех своих	1	1
509	людей и	1	1
510	так например	3	1
511	своей специфической	1	1
512	иметь никаких	1	1
513	отменить и	1	1
514	подход к	2	1
515	могла бы	2	1
516	в другом	1	1
517	а для	1	1
518	и чтобы	1	1
519	и категорий	1	1
520	входя в	1	1
521	это не	2	1
522	на почве	13	1
523	структуры все	1	1
524	должен был	1	1
525	ведь в	1	1
526	отражение в	2	1
527	этого она	1	1
528	он действительно	1	1
529	осуществляется в	1	1
530	ее основные	1	1
531	место и	1	1
532	из которой	1	1
533	с такой	1	1
534	отношение хотя	1	1
535	такой же	1	1
536	и тогда	1	1
537	не мог	1	1
538	еще менее	1	1
539	и конкретных	1	1
540	место в	7	1
541	движении и	1	1
542	вещей как	1	1
543	до последнего	1	1
544	единство и	2	1
545	этом необходимо	1	1
546	значения с	1	1
547	ни было	2	1
548	рассматривали в	1	1
549	как от	1	1
550	важный момент	1	1
551	вещей и	3	1
552	не должно	1	1
553	тому чтобы	1	1
554	быть прежде	1	1
555	и почти	1	1
556	бы быть	2	1
557	отношении содержания	1	1
558	и очень	1	1
559	и литературоведения	1	1
560	в психике	1	1
561	случае в	1	1
562	принципов и	1	1
563	вообще но	1	1
564	дело если	1	1
565	только здесь	2	1
566	если в	1	1
567	но вместе	1	1
568	себе эти	1	1
569	и отдельных	1	1
570	какой бы	1	1
571	здесь может	1	1
572	следовательно и	2	1
573	никогда не	4	1
574	теоретической мысли	2	1
575	и всегда	1	1
576	жизни не	2	1
577	мира и	1	1
578	учения о	2	1
579	в абстрактное	1	1
580	совершенно неправильно	1	1
581	во всей	2	1
582	не получило	1	1
583	по своей	1	1
584	диалектического понимания	1	1
585	и его	10	1
586	эти три	1	1
587	целом и	4	1
588	этом отношении	1	1
589	понимать друг	1	1
590	за ними	1	1
591	если только	1	1
592	представлять себе	3	1
593	действительности на	2	1
594	его отличии	1	1
595	свое собственное	1	1
596	самостоятельности и	1	1
597	лежит в	1	1
598	должны быть	5	1
599	содержанием и	1	1
600	работа а	1	1
601	по возможности	1	1
602	от нее	2	1
603	что является	1	1
604	специфическое бытие	1	1
605	в каждом	3	1
606	в работах	1	1
607	думает что	1	1
608	опираясь на	1	1
609	вещей в	2	1
610	и самое	1	1
611	языке его	1	1
612	для диалектического	1	1
613	то она	1	1
614	с ее	7	1
615	как один	1	1
616	всего этого	2	1
617	характер и	1	1
618	языкового мышления	1	1
619	если о	1	1
620	или для	2	1
621	а особенно	1	1
622	они должны	1	1
623	однако эта	1	1
624	от того	2	1
625	литературы и	2	1
626	выражения и	1	1
627	что у	1	1
628	поэтому мы	1	1
629	на нее	2	1
630	особенно в	3	1
631	каждого из	2	1
632	здесь нет	1	1
633	и каждый	1	1
634	во многом	1	1
635	структуры как	1	1
636	действительно если	1	1
637	общую теорию	1	1
638	со всем	3	1
639	которое оно	1	1
640	она есть	2	1
641	с ним	2	1
642	смысле и	1	1
643	не существовало	1	1
644	в состав	1	1
645	необходимо вскрыть	1	1
646	с разных	1	1
647	как ее	2	1
648	одного из	1	1
649	иное значение	1	1
650	или на	2	1
651	последнего времени	1	1
652	и бесполезна	1	1
653	может не	1	1
654	языке как	1	1
655	и своей	1	1
656	и во	1	1
657	и всю	1	1
658	смысле не	1	1
659	являются в	1	1
660	между тем	2	1
661	и всякая	2	1
662	и хорошо	1	1
663	эти два	1	1
664	же является	1	1
665	время может	1	1
666	что бы	5	1
667	вещи как	1	1
668	стороны как	1	1
669	в лингвистике	1	1
670	и непродуманное	1	1
671	отражения в	1	1
672	одной из	2	1
673	но ни	1	1
674	то в	1	1
675	то эти	1	1
676	теоретические проблемы	1	1
677	не мешает	1	1
678	разных типов	1	1
679	в литературоведении	3	1
680	своей целью	1	1
681	ее непосредственного	1	1
682	чтобы он	2	1
683	и чисто	2	1
684	от других	1	1
685	в данной	1	1
686	чем сложнее	1	1
687	не стал	1	1
688	но для	3	1
689	предмет и	1	1
690	звука в	1	1
691	слова в	1	1
692	нас только	1	1
693	в одном	2	1
694	и со	2	1
695	не для	3	1
696	от тех	1	1
697	содержания а	1	1
698	друг друга	4	1
699	но что	1	1
700	и никакой	1	1
701	все-таки не	1	1
702	именно специфическим	1	1
703	же деле	1	1
704	из истин	1	1
705	со стороны	5	1
706	в головах	1	1
707	их разрешения	1	1
708	являются материальными	1	1
709	в общественном	1	1
710	не один	1	1
711	даже без	1	1
712	и чем	3	1
713	именно в	8	1
714	здесь в	2	1
715	в последнее	1	1
716	может показаться	1	1
717	а с	1	1
718	она является	2	1
719	его из	1	1
720	те кто	1	1
721	самом же	1	1
722	от этого	2	1
723	в подлинном	1	1
724	а на	1	1
725	такового в	1	1
726	до конца	7	1
727	не на	2	1
728	однако и	1	1
729	основное и	1	1
730	все время	2	1
731	нам думается	1	1
732	для человека	1	1
733	и уже	1	1
734	мира в	2	1
735	для этой	2	1
736	как элемент	2	1
737	все более	2	1
738	художественное значение	1	1
739	тенденций и	1	1
740	ни на	3	1
741	к его	1	1
742	и потому	9	1
743	как это	6	1
744	его содержание	2	1
745	в предыдущей	2	1
746	его на	1	1
747	направление в	3	1
748	к своему	1	1
749	в пределах	6	1
750	этот автор	1	1
751	конечно гораздо	1	1
752	вообще ни	1	1
753	этой последней	4	1
754	даже с	1	1
755	отдельности и	1	1
756	т е	34	1
757	имела бы	1	1
758	в содержание	2	1
759	к следующему	1	1
760	смысл в	1	1
761	все индивидуальные	1	1
762	уничтожающей критике	1	1
763	здесь очень	1	1
764	только внешняя	1	1
765	между прочим	1	1
766	в смысле	1	1
767	это последнее	3	1
768	к другим	2	1
769	часть и	1	1
770	в более	1	1
771	исторического материализма	1	1
772	которых она	1	1
773	в точном	1	1
774	такого утверждения	1	1
775	но отнюдь	1	1
776	в отдельных	1	1
777	к одной	1	1
778	особого рода	1	1
779	лишь как	5	1
780	у них	3	1
781	и смысл	1	1
782	пришлось бы	1	1
783	отражается и	1	1
784	же в	3	1
785	обстоит дело	1	1
786	язык это	1	1
787	все элементы	1	1
788	а н	3	1
789	менее в	1	1
790	значения в	1	1
791	была бы	2	1
792	работы и	1	1
793	теории в	1	1
794	для нашего	2	1
795	в отдельности	1	1
796	есть и	1	1
797	его элементов	1	1
798	структуры в	1	1
799	в литературе	5	1
800	это та	2	1
801	себе но	1	1
802	к этой	4	1
803	ее в	1	1
804	как таковое	2	1
805	целым в	1	1
806	и эта	1	1
807	к этому	1	1
808	кроме как	1	1
809	эту последнюю	2	1
810	они не	3	1
