N	2gram	Tiupa_Hudo_1	Analitik
107	в пределах	3	4
108	и сам	1	4
109	произведение искусства	8	4
110	внимание на	1	4
111	можно сказать	5	4
112	русской литературе	2	4
113	крайней мере	1	4
114	в заключительной	1	4
115	себя в	7	4
116	не есть	1	4
117	во втором	4	4
118	далеко не	2	4
119	по крайней	1	4
120	о чем	2	4
121	в данном	4	4
122	перед нами	1	4
123	героя и	5	4
124	художественной целостности	3	4
125	я и	7	3
126	модуса художественности	13	3
127	здесь и	1	3
128	едва ли	1	3
129	по его	1	3
130	который в	2	3
131	всех без	3	3
132	говорить о	3	3
133	в целом	3	3
134	в сочетании	1	3
135	здесь не	2	3
136	но как	2	3
137	если в	1	3
138	а всего	1	3
139	что они	1	3
140	как говорит	3	3
141	в рамках	8	3
142	как в	2	3
143	форма авторства	2	3
144	полку игореве	2	3
145	из этих	3	3
146	с их	2	3
147	художественной реальности	4	3
148	роль в	1	3
149	тому же	1	3
150	роли в	4	3
151	литературных произведений	3	3
152	ключ к	1	3
153	подобно тому	1	3
154	в году	2	3
155	без исключения	4	3
156	то же	10	3
157	в каждом	1	3
158	не будет	2	3
159	его в	2	3
160	лишь на	1	3
161	тарасе бульбе	2	3
162	и того	2	3
163	одного и	2	3
164	эстетического отношения	11	3
165	точки зрения	10	3
166	сочетании с	1	3
167	и без	1	3
168	не столько	3	3
169	все это	2	3
170	до известной	2	3
171	в то	6	3
172	дело не	2	3
173	же время	5	3
174	личности в	4	3
175	следует признать	1	3
176	той или	4	3
177	с ее	5	3
178	говорит и	3	3
179	в ее	5	3
180	не должно	1	3
181	в произведении	3	3
182	так в	4	3
183	о полку	2	3
184	мысль о	1	3
185	восходит к	1	3
186	граница личности	3	3
187	путь к	1	3
188	именно в	2	3
189	было бы	1	3
190	дело с	1	3
191	на языке	2	3
192	являет собой	3	3
193	однако с	2	3
194	ролевой границей	3	3
195	в особенности	1	3
196	в финале	2	3
197	еще и	1	3
198	что не	1	3
199	не было	1	3
200	воспринимающего сознания	2	3
201	однако и	1	3
202	не всегда	1	3
203	в тарасе	2	3
204	он и	1	3
205	вступает в	1	3
206	его как	1	3
207	как это	5	3
208	сказания или	1	3
209	к жизни	2	3
210	авторская позиция	1	3
211	известной степени	3	3
212	миропорядка и	3	3
213	сверхличной заданности	2	3
214	присутствия я	5	3
215	впервые в	1	3
216	по поводу	1	3
217	только к	1	2
218	отношения к	2	2
219	например в	3	2
220	мере в	1	2
221	от своей	1	2
222	в первом	1	2
223	по преимуществу	2	2
224	к собственной	1	2
225	есть не	1	2
226	сатирической художественности	2	2
227	жанровой традиции	1	2
228	в составе	1	2
229	освобождения от	1	2
230	во всех	3	2
231	индивидуального речевого	2	2
232	со всеми	1	2
233	свою жизнь	2	2
234	конечном счете	5	2
235	отличие от	7	2
236	это и	1	2
237	сама по	2	2
238	к третьему	1	2
239	более чем	1	2
240	по сути	3	2
241	как к	2	2
242	кто говорит	5	2
243	личностного я	1	2
244	могли бы	1	2
245	как уже	2	2
246	ролевой границы	2	2
247	но в	7	2
248	в противоположность	3	2
249	бы и	1	2
250	все эти	2	2
251	своей ролью	1	2
252	в себе	9	2
253	и рецептивная	1	2
254	после чего	1	2
255	не могла	1	2
256	на его	1	2
257	что она	2	2
258	в нем	5	2
259	однако при	3	2
260	или анекдота	1	2
261	поведение в	2	2
262	модус художественности	6	2
263	как пишет	1	2
264	не как	2	2
265	художественного высказывания	2	2
266	уже говорилось	1	2
267	о его	1	2
268	и по	2	2
269	значительной степени	1	2
270	миропорядке судьбы	2	2
271	могла бы	2	2
272	эстетическая ситуация	3	2
273	данного текста	3	2
274	входит в	4	2
275	это не	2	2
276	с самим	2	2
277	системе ценностей	3	2
278	авторской позиции	2	2
279	в жизни	2	2
280	здесь отнюдь	1	2
281	в них	2	2
282	автору и	1	2
283	с не	1	2
284	иначе говоря	4	2
285	как способу	2	2
286	имени тебе	2	2
287	речевого замысла	2	2
288	высказывания как	1	2
289	или точнее	1	2
290	с точки	3	2
291	внутренняя граница	3	2
292	в принципе	5	2
293	современное литературоведение	1	2
294	в отличие	7	2
295	от его	1	2
296	в имени	2	2
297	состоит не	1	2
298	этих моментов	1	2
299	тем не	3	2
300	анекдотического дискурса	1	2
301	лично для	1	2
302	жизненных позиций	1	2
303	даже в	3	2
304	человеческого я	3	2
305	речь пойдет	1	2
306	и ситуации	1	2
307	дело в	1	2
308	одна из	2	2
309	писал он	1	2
310	без остатка	2	2
311	которого он	1	2
312	коммуникативным событием	1	2
313	хоровое слово	1	2
314	личности относительно	1	2
315	обратим внимание	1	2
316	по своей	7	2
317	пушкина что	2	2
318	позиции и	1	2
319	художественную целостность	2	2
320	сводится к	7	2
321	здесь явственно	1	2
322	художественной литературы	2	2
323	в момент	2	2
324	могут быть	4	2
325	сравнении с	1	2
326	эстетического объекта	4	2
327	дискурса в	1	2
328	его за	1	2
329	ролью в	1	2
330	подход к	1	2
331	говоря словами	5	2
332	в анекдоте	1	2
333	компетенция жанра	1	2
334	в себя	2	2
335	те же	1	2
336	не с	2	2
337	с героем	1	2
338	относительно своей	1	2
339	об этом	2	2
340	жизненная позиция	1	2
341	миропорядке в	1	2
342	произведения как	3	2
343	и здесь	1	2
344	или иным	3	2
345	и т.д	3	2
346	в глаза	2	2
347	в новую	1	2
348	в значительной	1	2
349	личности со	1	2
350	в конечном	5	2
351	в форме	4	2
352	субъекта и	3	2
353	один из	2	2
354	но с	1	2
355	обе эти	1	2
356	вступить в	1	2
357	только в	5	2
358	тем или	1	2
359	то в	2	2
360	это всеобъемлющая	2	2
361	бытийной компетенции	1	2
362	и ее	3	2
363	тот или	2	2
364	с одной	2	2
365	все они	1	2
366	внешней заданности	5	2
367	в точке	3	2
368	с нею	1	2
369	а напротив	1	2
370	действующего лица	1	2
371	жанровая форма	2	2
372	с иными	1	2
373	нуждается в	1	2
374	его внешней	8	2
375	повесть о	2	2
376	тем что	1	2
377	злата стола	2	2
378	одной стороны	2	2
379	анекдота и	1	2
380	и прежде	1	2
381	в романе	3	2
382	говорит о	1	2
383	бытийная компетенция	1	2
384	в соответствии	1	2
385	слове о	2	2
386	одну из	1	2
387	не может	7	2
388	о себе	2	2
389	о своих	1	2
390	вместе с	1	2
391	и потому	2	2
392	по своему	2	2
393	в той	3	2
394	когда мы	1	2
395	тому как	1	2
396	как эстетической	4	2
397	я с	5	2
398	этого слова	2	2
399	в контексте	3	2
400	художественности в	5	2
401	модусом художественности	1	2
402	в культуре	3	2
403	произведении искусства	2	2
404	и для	2	2
405	и от	1	2
406	мира и	2	2
407	хотя и	3	2
408	судьбы а	2	2
409	не более	1	2
410	в финальной	1	2
411	второй и	1	2
412	в сравнении	1	2
413	же в	1	2
414	своей роли	1	2
415	личности и	3	2
416	но всегда	1	2
417	не предполагает	3	2
418	то что	4	2
419	нам не	1	2
420	о своем	1	2
421	тебе моем?	1	2
422	сказать что	4	2
423	имена в	1	2
424	к числу	1	2
425	а также	5	2
426	в искусстве	7	2
427	оказывается уже	1	2
428	в полагании	1	1
429	собой так	1	1
430	жизни подобно	1	1
431	искусства слова	2	1
432	стать полноценной	1	1
433	эстетической доминантой	2	1
434	обстоятельств столкновение	1	1
435	границ внутреннего	1	1
436	говоря о	3	1
437	неотделима от	1	1
438	духу игорь	1	1
439	не разграничивавшим	1	1
440	героически с	1	1
441	героев бытийная	1	1
442	мир суть	1	1
443	мире это	1	1
444	мы есмы	1	1
445	таком случае	1	1
446	самой себе	1	1
447	человека и	1	1
448	отделен от	1	1
449	себе этот	1	1
450	бы развернуть	1	1
451	субъекта самоопределения	1	1
452	вся глядела	1	1
453	фольклора являет	1	1
454	ей поэтику	1	1
455	извращает осмеивает	1	1
456	забвение личностью	1	1
457	подвиги исключительные	1	1
458	неповторимой жизни	1	1
459	притчей напротив	1	1
460	границ и	1	1
461	в христианском	1	1
462	дело обстоит	1	1
463	сакральной границы	1	1
464	изображения жизни	1	1
465	ложной границей	1	1
466	отношение вызывают	1	1
467	начало героике	1	1
468	забвение всего	1	1
469	жанровой схемы	1	1
470	и есть	1	1
471	не признает	1	1
472	перед лицом	3	1
473	гоголя даже	1	1
474	а гоголевский	1	1
475	милыя хоти	1	1
476	моментов совмещения	1	1
477	выхода его	1	1
478	я кризис	1	1
479	художественным миром	1	1
480	к другому	1	1
481	оценки или	1	1
482	понятие модуса	1	1
483	гегелевское определение	1	1
484	истинность незыблемого	1	1
485	быть значимыми	1	1
486	ее случайными	1	1
487	всегда имплицитно	1	1
488	из его	1	1
489	повел себя	1	1
490	мире бобчинским	1	1
491	жизни ее	1	1
492	традиции однако	1	1
493	знает личности	1	1
494	анекдота но	1	1
495	статике пребывания	1	1
496	бытия каждым	1	1
497	в разладе	1	1
498	т.п типах	1	1
499	ситуация управляемая	1	1
500	типах ситуаций	1	1
501	кто бы	1	1
502	неумолимо приводящего	1	1
503	художественную значимость	1	1
504	собою в	2	1
505	такого несовпадения	1	1
506	собственный голос	1	1
507	общественных отношений	1	1
508	явление культуры	1	1
509	рыцарскую роль	1	1
510	оторванности от	1	1
511	включая и	1	1
512	существующая в	1	1
513	анекдот не	1	1
514	роль жена	1	1
515	действительную роль	1	1
516	реплик текста	1	1
517	философии искусства	1	1
518	свято дорожит	1	1
519	освоение человеком	1	1
520	необыкновенное в	1	1
521	дмитрий карамазов	1	1
522	ставят перед	1	1
523	несовпадения личности	1	1
524	их поступки	1	1
525	нам всегда	1	1
526	персону с	1	1
527	русской культуре	1	1
528	мала в	1	1
529	факторов художественного	3	1
530	же добронравный	1	1
531	нею когда	1	1
532	миропорядка художественное	1	1
533	одновременно подвергается	1	1
534	авторства выше	1	1
535	имитирующей сцену	1	1
536	данном контексте	2	1
537	смеетесь? над	1	1
538	время от	1	1
539	сути дела	1	1
540	себе чтобы	1	1
541	его мира	1	1
542	высказывания в	4	1
543	не наступает	1	1
544	начинается с	1	1
545	художник обретает	1	1
546	своей судьбы	1	1
547	хронотоп в	2	1
548	становления художественности	1	1
549	целого это	1	1
550	самозванство стержнем	1	1
551	предполагает способность	2	1
552	является эстетическим	1	1
553	и гордости	1	1
554	что иное	1	1
555	автора теряют	1	1
556	текста даже	1	1
557	илиаде равно	1	1
558	вся превратилась	1	1
559	совершенном произведении	1	1
560	претензией на	1	1
561	граница личностного	1	1
562	с политической	1	1
563	в полной	1	1
564	культуре вызванный	1	1
565	я не	2	1
566	их ведет	1	1
567	бы ни	1	1
568	простым воспроизведением	1	1
569	разбуханием субъективности	1	1
570	мира моделируемая	1	1
571	князю киевскому	1	1
572	жажде остаться	1	1
573	чти и	1	1
574	дегероизация сама	1	1
575	к чаадаеву	1	1
576	к преступлению	1	1
577	но напротив	1	1
578	объединяющее обе	1	1
579	жена тараса	1	1
580	я означает	1	1
581	внутренний хронотоп	1	1
582	из перечисленных	1	1
583	о судьбе	1	1
584	предстает как	1	1
585	революции в	1	1
586	воодушевляющим и	1	1
587	всегда эксплицированного	1	1
588	к общему	1	1
589	проявляется в	1	1
590	говорил о	1	1
591	во мне	2	1
592	словами гегеля	2	1
593	скрижали миропорядка	1	1
594	самозванства состоит	1	1
595	тарас бульба	1	1
596	предназначения когда	1	1
597	в таком	1	1
598	самом наличии	1	1
599	героев или	1	1
600	о разорении	1	1
601	между собой	2	1
602	бытия мысли	1	1
603	как субъекта	1	1
604	прежнюю рыцарскую	1	1
605	иное как	1	1
606	на их	1	1
607	внешней границ	1	1
608	грядущем неблагополучии	1	1
609	время в	1	1
610	претерпевшего к	1	1
611	него концепты	1	1
612	рода многослойных	1	1
613	я на	2	1
614	объекта или	1	1
615	самая яркая	1	1
616	хлестакову ничтожнейшими	1	1
617	тем как	1	1
618	иного рода	1	1
619	субъекту и	2	1
620	дорожит люлькой	1	1
621	статуарного жеста	1	1
622	и лирическое	1	1
623	внутренних человека	1	1
624	напишут наши	1	1
625	суда над	1	1
626	поступки в	1	1
627	продуктивный тип	1	1
628	жизнью но	1	1
629	судьба выражает	1	1
630	и противостоящего	1	1
631	стихотворения в	1	1
632	сознанием мнимо	1	1
633	глазами анекдота	1	1
634	художественности героика	2	1
635	самозванной претензией	1	1
636	гибнет заглядывая	1	1
637	влияние со	1	1
638	не все	2	1
639	границ существования	1	1
640	литературы анекдот	1	1
641	ведет по	2	1
642	не путем	1	1
643	человеческих отношений	2	1
644	добронравный автор	1	1
645	герой не	3	1
646	художественности необходима	1	1
647	собою как	1	1
648	вступают в	1	1
649	патетически гиперболизированное	1	1
650	отношение к	5	1
651	отношений анекдот	1	1
652	имя в	1	1
653	художественного впечатления	3	1
654	друг от	1	1
655	центрального героя	1	1
656	добудем однако	1	1
657	за пределы	2	1
658	говорилось выше	1	1
659	диалогическим углом	2	1
660	ревизия началась	1	1
661	предательство совершается	1	1
662	объект восхищенного	1	1
663	именовал веком	1	1
664	внешних и	1	1
665	само патетически	1	1
666	морализаторскую премудрость	1	1
667	которая восполняет	1	1
668	самоопределиться открытие	1	1
669	предполагает как	1	1
670	премудрость притчевого	1	1
671	в истории	1	1
672	идет о	1	1
673	делает героя	1	1
674	в акте	3	1
675	почве мифа	1	1
676	каждая из	2	1
677	и равнодушна	1	1
678	осмеяния которая	1	1
679	суть всеобщие	1	1
680	и непристойность	1	1
681	человеческого бытия	2	1
682	внутри себя	1	1
683	это игра	1	1
684	необходима активная	1	1
685	сообщает нечто	1	1
686	напротив не	1	1
687	с осознания	1	1
688	а некий	1	1
689	однако впоследствии	1	1
690	кому говорят	2	1
691	собственной самобытности	1	1
692	модель миропорядка	1	1
693	названа маской	1	1
694	объединяющая субъекта	1	1
695	этом саморазрушении	1	1
696	мышления поскольку	1	1
697	личностью и	1	1
698	аналогом духовно-практического	1	1
699	усложнению сферы	1	1
700	чего нет	1	1
701	я ср	1	1
702	собственно и	1	1
703	в одноименной	2	1
704	самовластья напишут	1	1
705	одного текста	1	1
706	говоря языком	1	1
707	отпадоша однако	1	1
708	запрета есть	1	1
709	говорит что	2	1
710	референтная компетенция	2	1
711	границу любить	1	1
712	сатирическим несоответствием	1	1
713	и конструктивное	1	1
714	незыблемого миропорядка	1	1
715	восполняет ущербность	1	1
716	эксплицированного в	1	1
717	эстетической константой	1	1
718	самом начале	1	1
719	или преступается	1	1
720	имеет в	1	1
721	его кругозора	1	1
722	жанр сказания	1	1
723	и свою	1	1
724	авторской оценке	1	1
725	трагически повел	1	1
726	заполнить собою	1	1
727	в героической	1	1
728	восхищенного любования	1	1
729	что произведение	1	1
730	и внутренних	1	1
731	излишне широк	1	1
732	ролевую границу	2	1
733	или иную	1	1
734	преступления именно	1	1
735	ничтожного истинное	1	1
736	для которого	2	1
737	знамение ясно	1	1
738	сливается с	1	1
739	к чему	1	1
740	не выбирают	1	1
741	художественности это	1	1
742	духом в	1	1
743	позволяет говорить	1	1
744	трагическом комическом	1	1
745	и идет	1	1
746	посрамляющий умершее	1	1
747	границей личностного	1	1
748	обратное влияние	1	1
749	только соответствующий	1	1
750	модификаций анекдотического	1	1
751	состоит как	1	1
752	вытесненные из	1	1
753	же? такы	1	1
754	в ритмическом	1	1
755	так или	3	1
756	миропорядка сатирическому	1	1
757	не забвение	1	1
758	и комедийности	1	1
759	зерно художественности	1	1
760	но лично	1	1
761	типа возникает	1	1
762	бы не	1	1
763	из анекдота	1	1
764	неизбежно принадлежит	1	1
765	внутреннего я	4	1
766	есть профанация	1	1
767	тексте но	1	1
768	первоначальное отделение	1	1
769	маяковского во	1	1
770	а самозванство	1	1
771	в известном	1	1
772	это тот	1	1
773	прослеживается в	1	1
774	контрастирующая с	1	1
775	миропорядке пустым	1	1
776	раз в	1	1
777	фигура могла	1	1
778	чья фигура	1	1
779	городского фольклора	1	1
780	собе рекуще	1	1
781	модуса было	1	1
782	но свято	1	1
783	диаметрально противоположная	1	1
784	образец зарождения	1	1
785	могла наглядеться	1	1
786	занимательное неожиданное	1	1
787	с художественной	3	1
788	субъективности гегель	1	1
789	пустым разбуханием	1	1
790	во многих	1	1
791	на стадии	1	1
792	покаянного самоотрицания	1	1
793	рыцарской ролью	1	1
794	административный ревизор	1	1
795	на смену	1	1
796	двух других	1	1
797	на то	1	1
798	вследствие этого	1	1
799	духовной культуры	2	1
800	самоотрицанию по	1	1
801	к реализации	1	1
802	притче есть	1	1
803	пафоса идейно-эмоциональной	1	1
804	случаях может	1	1
805	как единого	1	1
806	не следует	4	1
807	это жертвенное	1	1
808	освоением неполноты	1	1
809	искусства говорит	1	1
810	в статье	1	1
811	автора не	1	1
812	время и	1	1
813	возвращения жизни	1	1
814	к миру	1	1
815	характеризуется тем	1	1
816	прочная сохраняющаяся	1	1
817	весьма сложного	1	1
818	сторон чего	1	1
819	любит сынов	1	1
820	определенной жанровой	1	1
821	нашествием приводит	1	1
822	все перечисленные	1	1
823	при виде	1	1
824	уготованной ему	1	1
825	первой части	2	1
826	героически самозабвенно	1	1
827	раз ответственность	1	1
828	свою собственную	1	1
829	выбора все	1	1
830	объектной организации	6	1
831	их высокой	1	1
832	моя ты	1	1
833	целое представляет	1	1
834	нашего высказывания	1	1
835	каким диалогическим	1	1
836	разграничивавшим однако	1	1
837	в силу	1	1
838	от ролевых	1	1
839	всего непричастного	1	1
840	не друг	1	1
841	исключительные случаи	1	1
842	не дорожит	1	1
843	героическом мире	1	1
844	адресата высказывания	1	1
845	сверхличного ради	1	1
846	не отделен	1	1
847	такого знания	1	1
848	с максимальной	1	1
849	забвение сверхличного	1	1
850	признает никакого	1	1
851	пластика статуарного	1	1
852	горького мать	1	1
853	типической ситуации	1	1
854	этом мире	2	1
855	обеих борющихся	1	1
856	эмоциональной рефлексии	7	1
857	его можно	1	1
858	сила так	1	1
859	об архитектонических	1	1
860	вести речь	1	1
861	с решимостью	1	1
862	ролью при	1	1
863	ни был	2	1
864	самоопределения человека	1	1
865	мы обнаруживаем	1	1
866	течения жизни	1	1
867	частности форма	1	1
868	подвергается героизации	1	1
869	равнодушна к	1	1
870	своем составе	1	1
871	ибо герои	1	1
872	здесь мы	1	1
873	однако все	2	1
874	собственной но	1	1
875	а затем	1	1
876	тем в	1	1
877	свое имя	1	1
878	и может	1	1
879	пушкинского к	1	1
880	своей отдельной	1	1
881	единое целое	2	1
882	произведения с	1	1
883	в другом	3	1
884	условного героя	1	1
885	с позиций	2	1
886	половцев ужасошася	1	1
887	трагическая вина	1	1
888	созерцание сатирического	1	1
889	бы быть	1	1
890	это нередко	1	1
891	кто этого	1	1
892	а по	1	1
893	высказывания и	2	1
894	мыслится как	1	1
895	хотят и	1	1
896	заданности в	1	1
897	субъективной стороне	1	1
898	ритмическим курсивом	1	1
899	все их	1	1
900	широк человек	1	1
901	свершают картина	1	1
902	это было	1	1
903	в художественном	4	1
904	заключается в	2	1
905	многого множества	1	1
906	с другими	4	1
907	братiе забывъ	1	1
908	миропорядке сверхличной	1	1
909	неполного совпадения	1	1
910	свое я	1	1
911	этого городничий	1	1
912	художественного письма	5	1
913	этом смысле	3	1
914	малости неотъемлемый	1	1
915	по мысли	2	1
916	исторически восходит	1	1
917	преемственно воспроизводимой	1	1
918	весь голос	1	1
919	архитектонических заданиях	1	1
920	никакого миропорядка	1	1
921	чаще всего	1	1
922	как объекты	1	1
923	его личностности	1	1
924	ее действительного	1	1
925	художественным означает	1	1
926	сатирический художник	1	1
927	минуту до	1	1
928	остаться самим	1	1
929	самоопределения князя	1	1
930	ответственность свободного	1	1
931	стремиться христианской	1	1
932	только лишь	1	1
933	они сопоставлены	1	1
934	тараса любит	1	1
935	на действительную	1	1
936	обликом подвига	1	1
937	его рыцарской	1	1
938	герой шире	1	1
939	любование этим	1	1
940	о грядущем	1	1
941	как формулирует	1	1
942	новую ролевую	1	1
943	рядом с	1	1
944	перед другом	1	1
945	внешнего мира	3	1
946	художественности способом	1	1
947	жизни героя	1	1
948	символической смерти	1	1
949	возникает новая	1	1
950	к какому-либо	2	1
951	мнимо героическое	1	1
952	несоответствием низкой	1	1
953	же персонажа	1	1
954	реализация такого	1	1
955	мира где	1	1
956	комедиях аристофана	1	1
957	комедийности как	1	1
958	как об	1	1
959	означает быть	1	1
960	не узнает	1	1
961	статус границ	1	1
962	предначертанность судьбы	1	1
963	лирическая героиня	1	1
964	сказания исторически	1	1
965	или попросту	1	1
966	осуществляется или	1	1
967	построения речевого	1	1
968	трагизм комизм	1	1
969	сопоставлены или	1	1
970	значимую для	1	1
971	подчеркнуть факультативность	1	1
972	пути самоутверждения	1	1
973	литературе как	1	1
974	как целого	1	1
975	раз оказывается	1	1
976	личностного самоопределения	1	1
977	поведение остроумно	1	1
978	предстают перед	1	1
979	должно быть	1	1
980	самозабвение или	1	1
981	и себя	1	1
982	непричастного к	1	1
983	и свершают	1	1
984	или героев	1	1
985	открытие и	1	1
986	мы строим	1	1
987	обратимся к	1	1
988	жанр городского	1	1
989	миросозерцания в	1	1
990	или к	1	1
991	художественностью могут	1	1
992	самобытности гоголевский	1	1
993	ради личного	1	1
994	и становится	1	1
995	к хлестакову	1	1
996	с первых	1	1
997	феодальными междоусобицами	1	1
998	сочетание самозабвения	1	1
999	собой исторически	1	1
1000	и сверхличной	1	1
1001	гоголевского ревизора	1	1
1002	в войне	2	1
1003	сводятся к	2	1
1004	в литературоведческий	1	1
1005	прибегающей к	1	1
1006	этом случае	1	1
1007	ревизора сатирик	1	1
1008	от своего	2	1
1009	в своей	5	1
1010	ее внутренней	1	1
1011	умершее солнце	1	1
1012	своей героический	1	1
1013	картины безымянной	1	1
1014	свободы я	1	1
1015	дорога братiе	1	1
1016	культурную автономию	1	1
1017	право на	2	1
1018	сердца своего	1	1
1019	индивидуальной жизни	1	1
1020	свою речь	1	1
1021	или противопоставлены	1	1
1022	литературы нередко	1	1
1023	модальности эстетического	2	1
1024	отдельной жизнью	1	1
1025	князя с	1	1
1026	иного типа	1	1
1027	персонажей ревизора	1	1
1028	разного рода	1	1
1029	ролевых границах	1	1
1030	закон собственно	1	1
1031	социальных диалектов	1	1
1032	еще нет	1	1
1033	ими служебного	1	1
1034	или самозабвенная	1	1
1035	курьезное любопытное	1	1
1036	живота и	1	1
1037	эмоциональности однако	1	1
1038	место в	4	1
1039	горда своей	1	1
1040	однако этот	1	1
1041	ночной жанр	1	1
1042	единую систему	1	1
1043	превратилась в	1	1
1044	свободу от	1	1
1045	сцену распятия	1	1
1046	сверхличному содержанию	1	1
1047	злонравных персонажей	1	1
1048	относительно его	4	1
1049	себе а	1	1
1050	удовлетворясь своим	1	1
1051	хотят скрыть	1	1
1052	саморазрушении ничтожного	1	1
1053	исключения участников	1	1
1054	самолюбием смысла	1	1
1055	от себя	3	1
1056	сквозь шелуху	1	1
1057	индивидуальность неизбежно	1	1
1058	нейтральное к	1	1
1059	козака андрий	1	1
1060	вписать свое	1	1
1061	анекдота это	1	1
1062	чему смеетесь?	1	1
1063	верховному сюзерену	1	1
1064	мотивировка похода	1	1
1065	данность индивидуальной	1	1
1066	ничтожно мала	1	1
1067	ничтожнейшими в	1	1
1068	народностью в	1	1
1069	виде многого	1	1
1070	при несоответствии	1	1
1071	бою князя	1	1
1072	забывъ чти	1	1
1073	форме индивидуального	1	1
1074	за минуту	1	1
1075	гоголевский тарас	1	1
1076	и героиню	1	1
1077	художественного мира	2	1
1078	художественных языков	1	1
1079	исконном значении	1	1
1080	втором случае	2	1
1081	для данного	1	1
1082	или соответствующих	1	1
1083	для сатирической	1	1
1084	ситуацией высказывания	1	1
1085	наплънився ратнаго	1	1
1086	теми же	1	1
1087	внутренняя данность	1	1
1088	том под	1	1
1089	направляет самоопределение	1	1
1090	характеризует автобиографического	1	1
1091	табу дозволенное	1	1
1092	по ту	1	1
1093	жизни ценой	1	1
1094	жанру как	1	1
1095	ли я	1	1
1096	бобчинским и	1	1
1097	произведения в	1	1
1098	из виду	2	1
1099	эстетическая позиция	1	1
1100	началась и	1	1
1101	этой внутренней	1	1
1102	для этого	1	1
1103	уклоняется от	1	1
1104	обличают себя	1	1
1105	ни были	1	1
1106	поведением кая	1	1
1107	непростительно то	1	1
1108	тип героя	1	1
1109	ей внешнего	1	1
1110	или иного	3	1
1111	самоопределения оказывается	1	1
1112	игра случая	1	1
1113	данного во	1	1
1114	случае мы	1	1
1115	друг перед	1	1
1116	нас к	1	1
1117	трагический герой	1	1
1118	мифологическое сознание	1	1
1119	то с	1	1
1120	момент художественной	1	1
1121	поидоша о	1	1
1122	автора и	3	1
1123	какому-либо типу	1	1
1124	маской в.т	1	1
1125	это случается	1	1
1126	стечение обстоятельств	1	1
1127	и отпочкованию	1	1
1128	к самоотрицанию	1	1
1129	пути освобождения	1	1
1130	трагедийности и	1	1
1131	нем определенные	1	1
1132	веком героев	1	1
1133	подвига перестают	1	1
1134	разрушает себя	1	1
1135	или воодушевляющим	1	1
1136	версиях превращается	1	1
1137	углом они	1	1
1138	кругозора ратным	1	1
1139	исторического бытия	1	1
1140	хоти красныя	1	1
1141	речевая инициатива	1	1
1142	с ним	2	1
1143	ценностей вписать	1	1
1144	своих именах	1	1
1145	от нас	1	1
1146	ситуации административный	1	1
1147	высказывания >	1	1
1148	нечто смешное	1	1
1149	четко прослеживается	1	1
1150	эдип внутренне	1	1
1151	герою-объекту но	1	1
1152	принадлежат к	1	1
1153	петипа бернарди	1	1
1154	морального и	1	1
1155	нередко кощунственное	1	1
1156	державинское но	1	1
1157	я кладет	1	1
1158	личности совершается	1	1
1159	интонация героично	1	1
1160	иную ролевую	1	1
1161	в основе	4	1
1162	к изучению	1	1
1163	ситуаций или	1	1
1164	совпадает с	2	1
1165	для сатиры	1	1
