N	2gram	Bakhtin_Pr_2	KulturaY
132	в таком	3	4
133	в слове	1	4
134	я и	3	3
135	на самом	1	3
136	это и	1	3
137	то в	1	3
138	той же	1	3
139	есть не	1	3
140	мы не	1	3
141	в ней	7	3
142	но не	6	3
143	но как	2	3
144	по отношению	8	3
145	отношение к	8	3
146	и к	2	3
147	бы и	3	3
148	бы не	3	3
149	тому же	1	3
150	но на	2	3
151	он не	9	3
152	и вот	2	3
153	и с	7	3
154	зрения на	5	3
155	мы видели	3	3
156	не так	2	3
157	но если	1	3
158	в которых	1	3
159	установка на	1	3
160	не понимает	1	3
161	и более	2	3
162	что сам	1	3
163	в отношении	1	3
164	перед собою	1	3
165	она не	5	3
166	в то	5	3
167	не имеет	3	3
168	на него	2	3
169	в процессе	2	3
170	должна быть	3	3
171	не по	3	3
172	был бы	1	3
173	что на	1	3
174	в каком	1	3
175	не потому	2	3
176	в газете	1	3
177	не есть	2	3
178	всего этого	3	3
179	в результате	3	3
180	но и	15	3
181	отметить что	2	3
182	это не	3	3
183	и только	1	3
184	вообще и	1	3
185	может иметь	1	3
186	этот вопрос	4	3
187	в какой	1	3
188	как же	2	3
189	и действительно	2	3
190	а лишь	3	3
191	уже в	4	3
192	в данной	1	3
193	ни в	2	3
194	могло бы	1	3
195	мы находим	1	3
196	именно в	3	3
197	а именно	3	3
198	а с	3	3
199	и пр	2	3
200	xix века	1	3
201	по существу	1	3
202	там где	6	3
203	но для	1	3
204	это уже	1	3
205	пор еще	1	3
206	к тому	1	3
207	мы должны	4	3
208	слово в	3	3
209	другой стороны	1	3
210	речи как	1	3
211	по поводу	1	3
212	они не	2	3
213	таком случае	1	2
214	и через	2	2
215	их сознания	1	2
216	было как	1	2
217	отношению к	8	2
218	научной и	1	2
219	на материале	3	2
220	мы имеем	2	2
221	подчеркнуть что	3	2
222	быть в	2	2
223	здесь не	2	2
224	не все	1	2
225	он пишет	1	2
226	отличие от	1	2
227	за пределы	5	2
228	что они	3	2
229	сама по	5	2
230	относится к	2	2
231	всю эту	1	2
232	как к	2	2
233	смысле этого	2	2
234	и как	2	2
235	более или	1	2
236	но в	6	2
237	еще на	1	2
238	он в	1	2
239	и тот	1	2
240	как он	4	2
241	так сказать	7	2
242	с традициями	2	2
243	же это	1	2
244	если же	1	2
245	и если	1	2
246	свое время	2	2
247	на этом	1	2
248	но все	4	2
249	это конечно	1	2
250	что все	3	2
251	и дальше	1	2
252	его в	3	2
253	на протяжении	3	2
254	с другими	7	2
255	для меня	2	2
256	чем в	1	2
257	в статье	1	2
258	нашем смысле	1	2
259	мере не	1	2
260	как таковой	1	2
261	и того	1	2
262	одного и	2	2
263	меняется и	1	2
264	или менее	1	2
265	в этих	4	2
266	из того	1	2
267	в котором	7	2
268	в отличие	1	2
269	не как	6	2
270	мысли и	3	2
271	точку зрения	5	2
272	если это	1	2
273	раз и	1	2
274	что есть	1	2
275	если и	1	2
276	не о	2	2
277	может служить	1	2
278	нельзя не	1	2
279	более что	1	2
280	никак не	1	2
281	отличается от	1	2
282	к другой	1	2
283	а что	2	2
284	так в	1	2
285	в пределах	4	2
286	в дальнейшем	2	2
287	на том	1	2
288	к его	1	2
289	что дело	1	2
290	она есть	1	2
291	все те	2	2
292	и нужно	1	2
293	и здесь	2	2
294	типа в	1	2
295	можно сказать	2	2
296	а потому	2	2
297	она может	1	2
298	на очень	1	2
299	все они	4	2
300	конечно не	6	2
301	ни одного	3	2
302	что если	3	2
303	дано в	1	2
304	только слово	1	2
305	не дает	1	2
306	в одном	6	2
307	в некоторых	2	2
308	в особенности	2	2
309	точек зрения	3	2
310	только что	2	2
311	на этот	1	2
312	в свете	1	2
313	о чем	1	2
314	что мы	1	2
315	чем же	2	2
316	именно поэтому	1	2
317	в частности	1	2
318	вместе с	1	2
319	так же	5	2
320	подхода к	1	2
321	в область	1	2
322	тому как	2	2
323	быть не	1	2
324	еще раз	3	2
325	в условиях	2	2
326	только для	2	2
327	все это	5	2
328	кроме того	1	2
329	каждой из	1	2
330	ставит перед	1	2
331	не с	1	2
332	еще более	1	2
333	в большей	1	2
334	не знает	4	2
335	в свое	2	2
336	как слово	5	2
337	это в	1	2
338	во всяком	1	2
339	том числе	2	2
340	ту же	1	1
341	отношения к	2	1
342	например в	2	1
343	же как	4	1
344	бы для	1	1
345	мере в	1	1
346	вряд ли	1	1
347	в чисто	2	1
348	вопросами и	1	1
349	на две	1	1
350	говорю о	1	1
351	к учению	1	1
352	не имеют	1	1
353	с таким	1	1
354	значение но	1	1
355	форма его	1	1
356	или с	1	1
357	на тех	1	1
358	да еще	1	1
359	статьи в	2	1
360	и ничего	1	1
361	во времени	1	1
362	именно к	1	1
363	иметь никакого	1	1
364	такое положение	1	1
365	и внутренние	1	1
366	так чтобы	2	1
367	время как	1	1
368	на себе	1	1
369	в большом	3	1
370	связана с	1	1
371	вместо этого	1	1
372	конечно и	2	1
373	не совсем	2	1
374	в разговоре	1	1
375	как не	5	1
376	этот как	1	1
377	литературы и	1	1
378	и на	7	1
379	между собой	1	1
380	он сам	6	1
381	отказ от	1	1
382	мы будем	1	1
383	а только	2	1
384	в сторону	2	1
385	не входит	2	1
386	к слову	1	1
387	менее всего	1	1
388	нет и	3	1
389	значение имеет	1	1
390	как хотите	1	1
391	идет о	2	1
392	теперь только	1	1
393	в одной	5	1
394	с этим	1	1
395	перед нами	4	1
396	которые определяли	1	1
397	и понимания	1	1
398	литературного жанра	1	1
399	за собой	2	1
400	жанра и	1	1
401	ее целом	1	1
402	в которой	2	1
403	нет дела	1	1
404	ни один	3	1
405	темы с	1	1
406	формы в	2	1
407	на некоторых	1	1
408	думать что	1	1
409	им в	4	1
410	нами в	4	1
411	все слова	1	1
412	имеем в	2	1
413	можно лишь	1	1
414	свой материал	1	1
415	а скорее	1	1
416	всех этих	1	1
417	ведь не	1	1
418	одной и	1	1
419	смысле как	1	1
420	и независимо	1	1
421	так например	1	1
422	может понять	2	1
423	или иных	1	1
424	в каждом	4	1
425	мне в	1	1
426	здесь мы	1	1
427	смысле в	1	1
428	сознание и	4	1
429	же касается	1	1
430	в другом	1	1
431	конечно в	2	1
432	и неизбежно	1	1
433	сказать в	1	1
434	входит в	9	1
435	не умеет	1	1
436	подходит к	1	1
437	деле в	1	1
438	он есть	2	1
439	этом смысле	5	1
440	уместно еще	1	1
441	формы которые	1	1
442	которая в	1	1
443	поэтому можно	1	1
444	никакой надобности	1	1
445	он является	1	1
446	рядом с	3	1
447	и вы	2	1
448	все равно	1	1
449	но лишь	1	1
450	не всегда	1	1
451	для чего	1	1
452	его основных	1	1
453	зрения ее	1	1
454	в научной	1	1
455	автора или	1	1
456	же я	1	1
457	лучше всего	1	1
458	нее в	2	1
459	и становится	2	1
460	слова что	1	1
461	все должно	3	1
462	мысль а	1	1
463	она сама	1	1
464	поэтического творчества	2	1
465	таким же	2	1
466	и ее	7	1
467	той мере	1	1
468	она в	1	1
469	представление о	2	1
470	ничего в	1	1
471	они уже	1	1
472	что я	1	1
473	от его	2	1
474	не считал	1	1
475	вовсе еще	1	1
476	значение для	3	1
477	этой формы	1	1
478	одном из	1	1
479	и той	3	1
480	понимания и	1	1
481	для данного	1	1
482	из контекста	1	1
483	друг другу	1	1
484	внимания и	1	1
485	у тургенева	1	1
486	по крайней	2	1
487	чтобы она	1	1
488	того кто	1	1
489	не должна	3	1
490	зрения и	1	1
491	даже в	6	1
492	собою и	1	1
493	здесь следовательно	2	1
494	слово как	1	1
495	случае в	1	1
496	здесь могут	1	1
497	внутренние формы	1	1
498	или что	1	1
499	раз тех	1	1
500	как можно	1	1
501	что с	1	1
502	от стилистического	1	1
503	меня не	1	1
504	в русской	2	1
505	например не	1	1
506	правда в	2	1
507	ее с	3	1
508	к этим	1	1
509	и способна	1	1
510	в основе	2	1
511	казалось бы	1	1
512	в самой	3	1
513	же время	3	1
514	а во	1	1
515	они являются	1	1
516	мыслей и	1	1
517	во всем	1	1
518	и его	8	1
519	бы по	1	1
520	например знает	1	1
521	как будто	1	1
522	встретился с	1	1
523	остановиться несколько	2	1
524	еще резче	1	1
525	сделать в	1	1
526	необходимости в	1	1
527	смысловое значение	1	1
528	не давая	1	1
529	лежит в	2	1
530	должны быть	1	1
531	содержанием и	1	1
532	всего в	1	1
533	как для	1	1
534	и строго	1	1
535	это а	1	1
536	свое значение	1	1
537	особенности и	2	1
538	отказаться от	1	1
539	на это	1	1
540	по пунктам	3	1
541	можно и	1	1
542	но только	2	1
543	от друга	2	1
544	но далеко	1	1
545	без всякого	1	1
546	на основе	2	1
547	но тоже	1	1
548	приводит к	1	1
549	слова а	1	1
550	природе своей	2	1
551	о тех	1	1
552	никогда не	17	1
553	это вовсе	2	1
554	по природе	3	1
555	и каждый	1	1
556	общения с	1	1
557	она была	1	1
558	можно только	1	1
559	со всем	1	1
560	них есть	1	1
561	понятно что	1	1
562	жанра в	1	1
563	о котором	1	1
564	в словах	2	1
565	остановимся на	2	1
566	не мертвая	1	1
567	особенности в	1	1
568	но здесь	1	1
569	может в	1	1
570	о нем	6	1
571	тому или	1	1
572	именно потому	1	1
573	произведения как	1	1
574	вот почему	3	1
575	другом месте	1	1
576	возможна только	1	1
577	вот беда	1	1
578	и являются	1	1
579	образа как	2	1
580	одного из	1	1
581	необходим для	1	1
582	не стоит	1	1
583	в сфере	2	1
584	важна здесь	4	1
585	в пользу	1	1
586	они ничего	1	1
587	здесь уместно	2	1
588	затем в	1	1
589	важно не	1	1
590	как теперь	1	1
591	самая попытка	1	1
592	к нему	11	1
593	но он	1	1
594	которой мы	1	1
595	тем или	1	1
596	смысле не	1	1
597	с уже	1	1
598	как особый	2	1
599	говорит он	1	1
600	есть с	2	1
601	крайней мере	2	1
602	них в	2	1
603	все время	3	1
604	о предмете	1	1
605	в лучшем	1	1
606	которая как	1	1
607	в него	1	1
608	но тут	1	1
609	действительности не	1	1
610	но с	3	1
611	к различным	1	1
612	только одной	1	1
613	мы видим	2	1
614	одной из	2	1
615	с ними	4	1
616	проникнуть в	1	1
617	в себе	5	1
618	словом и	1	1
619	и так	1	1
620	до нас	1	1
621	поэтому и	3	1
622	в самое	1	1
623	наше время	1	1
624	всей жизни	1	1
625	иной степени	2	1
626	они могут	3	1
627	который в	1	1
628	от них	2	1
629	и лишено	1	1
630	литературе и	2	1
631	нам важно	2	1
632	те особенности	1	1
633	же и	1	1
634	не знающего	1	1
635	и др	4	1
636	оказывается в	1	1
637	тех или	1	1
638	формулы и	2	1
639	стоит на	1	1
640	в виде	1	1
641	в начале	2	1
642	здесь же	1	1
643	этой новой	2	1
644	и обратно	1	1
645	что сама	1	1
646	за ним	1	1
647	характерно что	2	1
648	для него	9	1
649	и их	6	1
650	с различными	1	1
651	понимает что	1	1
652	и со	2	1
653	то время	1	1
654	отношении к	1	1
655	противоречии с	1	1
656	только с	1	1
657	само по	2	1
658	каждый из	1	1
659	бы все	1	1
660	друг от	2	1
661	правды и	1	1
662	именно как	1	1
663	знает лишь	1	1
664	свою мысль	1	1
665	со стороны	4	1
666	и тех	1	1
667	по своим	2	1
668	в каких	1	1
669	и прежде	2	1
670	что для	2	1
671	словесного стиля	1	1
672	каком смысле	1	1
673	превращается в	4	1
674	а на	2	1
675	материал в	2	1
676	конечно только	1	1
677	более того	5	1
678	зависит от	1	1
679	самое слово	1	1
680	мы и	3	1
681	и непосредственно	1	1
682	весь его	1	1
683	чужую мысль	1	1
684	а по	1	1
685	а так	1	1
686	на эту	1	1
687	не об	3	1
688	и слово	6	1
689	если не	2	1
690	не видит	1	1
691	входить в	1	1
692	охарактеризована в	1	1
693	из элементов	1	1
694	до этого	1	1
695	материалу в	1	1
696	и потому	6	1
697	отсюда и	1	1
698	следовательно что	1	1
699	к самому	1	1
700	учению о	1	1
701	из которых	2	1
702	случайно и	1	1
703	месте и	1	1
704	целом ряде	2	1
705	который мы	1	1
706	этих словах	1	1
707	наряду с	1	1
708	какого-нибудь одного	1	1
709	ведет к	2	1
710	лежат в	1	1
711	в первой	1	1
712	в современной	1	1
713	нем как	1	1
714	сохраняется в	1	1
715	том смысле	1	1
716	ли не	1	1
717	дело идет	6	1
718	в контексте	2	1
719	и формы	1	1
720	и сказывается	1	1
721	высказывания и	1	1
722	нужно отметить	1	1
723	с этими	1	1
724	в смысле	2	1
725	она должна	1	1
726	и для	2	1
727	в идеале	1	1
728	уже на	2	1
729	раз подчеркнуть	2	1
730	изменения в	1	1
731	и от	3	1
732	от мысли	1	1
733	литературных жанров	1	1
734	только у	1	1
735	в те	1	1
736	главное внимание	1	1
737	всего что	1	1
738	от него	3	1
739	лишь как	1	1
740	же что	3	1
741	или нет	1	1
742	может ли	1	1
743	укладывается в	1	1
744	этот рассказ	1	1
745	же в	1	1
746	в равной	1	1
747	знает все	1	1
748	и другие	4	1
749	точку для	1	1
750	от всякого	1	1
751	в целях	1	1
752	несмотря на	1	1
753	я говорю	1	1
754	а о	3	1
755	в свою	1	1
756	лишь по	1	1
757	в моем	1	1
758	между ними	4	1
759	возможно лишь	1	1
760	на более	1	1
761	имеет ничего	1	1
762	именно о	1	1
763	такая идея	1	1
764	этих отношений	1	1
765	положений и	1	1
766	одновременно и	1	1
767	и идеи	5	1
768	есть и	3	1
769	занимает в	1	1
770	на своем	1	1
771	к этому	4	1
772	об этих	2	1
773	а может	3	1
774	к этой	2	1
775	слова то	1	1
776	и эта	3	1
777	бы из	1	1
778	который не	1	1
779	быть до	1	1
780	все что	3	1
781	этой точки	2	1
