N	2gram	Tiupa_Anal_2	Myshleni
407	только перед	1	1
408	тем не	3	1
409	и наоборот	2	1
410	для нее	2	1
411	по себе	2	1
412	представляющего собой	1	1
413	раз и	1	1
414	случае в	3	1
415	вплоть до	1	1
416	в таких	2	1
417	и другое	1	1
418	в то	2	1
419	как о	3	1
420	в центр	1	1
421	на него	2	1
422	или еще	1	1
423	казалось бы	3	1
424	ничего не	9	1
425	в разных	1	1
426	имеем дело	3	1
427	именно с	1	1
428	при наличии	1	1
429	этих двух	1	1
430	другой как	1	1
431	как она	1	1
432	и после	1	1
433	убедиться в	1	1
434	является также	1	1
435	так например	2	1
436	о чем-то	1	1
437	узнаем из	1	1
438	что практически	1	1
439	возвращает нас	1	1
440	и оказывается	1	1
441	только с	1	1
442	особое внимание	1	1
443	у нас	1	1
444	встречается в	1	1
445	во все	1	1
446	всего в	2	1
447	бы он	1	1
448	в поле	4	1
449	анализа в	1	1
450	же его	4	1
451	переходя к	1	1
452	говоря словами	1	1
453	для себя	1	1
454	на вопрос	1	1
455	вступая в	1	1
456	значения и	1	1
457	еще более	2	1
458	как один	1	1
459	появляется в	2	1
460	характер и	1	1
461	только то	1	1
462	в себя	4	1
463	сохраняет свою	1	1
464	не возникает	1	1
465	по способу	1	1
466	речи то	1	1
467	и сам	3	1
468	что может	1	1
469	было в	1	1
470	на которую	2	1
471	еще и	1	1
472	наше внимание	1	1
473	поэтому в	1	1
474	всегда оказывается	1	1
475	автора к	1	1
476	и вся	1	1
477	слова а	1	1
478	о нем	1	1
479	более высокой	1	1
480	но мы	1	1
481	одного из	3	1
482	в игре	7	1
483	можно сказать	4	1
484	все его	1	1
485	на ее	1	1
486	очень близко	1	1
487	оно обозначает	1	1
488	складывается из	1	1
489	нуждается в	1	1
490	выступает как	1	1
491	даже для	1	1
492	на словах	1	1
493	слов и	1	1
494	вся первая	1	1
495	это приводит	1	1
496	не совпадать	1	1
497	на которой	1	1
498	поле зрения	2	1
499	что уровень	1	1
500	явления как	1	1
501	с ними	3	1
502	дело с	1	1
503	первых слов	1	1
504	связи совершенно	1	1
505	одних и	1	1
506	что нам	1	1
507	и ее	1	1
508	не мешает	1	1
509	же и	1	1
510	это ни	1	1
511	внимание что	1	1
512	уже не	4	1
513	готовность к	1	1
514	одно из	2	1
515	и их	2	1
516	в конце	4	1
517	моментов в	1	1
518	часто с	1	1
519	составных частей	1	1
520	как его	1	1
521	другом в	1	1
522	как раз	4	1
523	указание на	1	1
524	представляют собой	2	1
525	своем значении	1	1
526	к совершенно	1	1
527	и даже	9	1
528	на уровне	9	1
529	даже не	1	1
530	мы это	1	1
531	которая по	1	1
532	с другим	1	1
533	он без	1	1
534	как у	1	1
535	здесь в	2	1
536	все равно	1	1
537	характерно для	1	1
538	имеет место	4	1
539	не исключает	1	1
540	близко к	1	1
541	то и	1	1
542	при участии	1	1
543	его как	2	1
544	же точно	1	1
545	долгое время	1	1
546	объединены в	1	1
547	языка в	1	1
548	и слово	2	1
549	вступает в	2	1
550	и потому	1	1
551	значении этого	1	1
552	из собственного	1	1
553	при переходе	2	1
554	обратил внимание	1	1
555	этих случаях	2	1
556	о чем	2	1
557	для обозначения	1	1
558	эти слова	1	1
559	в тех	1	1
560	исходя из	1	1
561	в состоянии	2	1
562	делает и	1	1
563	но это	1	1
564	все это	4	1
565	слов которые	1	1
566	это явление	1	1
567	тех или	2	1
568	в полном	1	1
569	еще одна	2	1
570	фразы и	1	1
571	себя на	1	1
572	или в	3	1
573	и другими	2	1
574	показать как	1	1
575	а все	1	1
576	и одновременно	3	1
577	своей собственной	1	1
578	но одновременно	1	1
579	хотя и	4	1
580	нескольких лет	1	1
581	тем более	1	1
582	зрения в	1	1
583	действительной жизни	1	1
584	себе ничего	1	1
585	с ним	2	1
586	второй и	1	1
587	же в	1	1
588	это свойственно	1	1
589	личности и	2	1
590	отношении к	1	1
591	начале своего	1	1
592	вообще и	2	1
593	от первого	1	1
594	но если	1	1
595	отношением к	1	1
596	речи и	2	1
597	черный цвет	1	1
598	не что	1	1
599	отношению к	4	1
600	из этого	1	1
601	у которых	1	1
602	отношении является	1	1
603	ее в	1	1
604	по поводу	3	1
605	они относятся	1	1
606	в роли	2	1
607	смысле что	1	1
