1	и т д	10	19
135	синими так и	1	1
136	нельзя сказать что	1	1
137	как мы увидим	2	1
138	своей высшей чистоте	1	1
139	в самом деле	2	1
140	еще ничего не	1	1
141	поэтому для комнат	1	1
142	символ указывает на	1	1
143	кажутся до известной	1	1
144	свой смысл и	1	1
145	сказать только то	1	1
146	мы видим синими	1	1
147	не есть просто	1	1
148	же самое и	1	1
149	которая хотя и	1	1
150	что мы получаем	2	1
151	и может быть	1	1
152	в нас а	1	1
153	хотя бы даже	1	1
154	в них тоже	1	1
155	так как иначе	1	1
156	значит что мы	1	1
157	самом же деле	1	1
158	приятный предмет который	1	1
159	отчет в том	1	1
160	к тому же	1	1
161	вовсе не есть	6	1
162	то время как	1	1
163	нечто совсем другое	1	1
164	становится ясным что	2	1
165	можно ли считать	1	1
166	пустыми и холодными	1	1
167	он есть нечто	1	1
168	ясно что не	1	1
169	что же касается	3	1
170	то же самое	9	1
171	и о том	3	1
172	хотя и не	2	1
173	уже вовсе не	1	1
174	больше того как	1	1
175	вещи не есть	1	1
176	можно сказать только	2	1
177	связаны между собою	1	1
178	отличается ясностью веселостью	1	1
179	и холодными синее	1	1
180	и вовсе не	4	1
181	и должно быть	1	1
182	но ясно что	1	1
183	в серые зимние	1	1
184	не что иное	2	1
185	то ясно что	1	1
186	но для этого	1	1
187	а между тем	1	1
188	и ни на	1	1
189	сами по себе	3	1
190	от нас ускользает	1	1
191	есть не что	2	1
192	это не значит	1	1
193	но даже и	1	1
194	это было бы	1	1
195	так или иначе	2	1
196	есть символ что	1	1
197	прежде всего символ	1	1
198	даже если бы	3	1
199	сейчас видно что	1	1
200	предмет а не	1	1
201	нас ускользает так	1	1
202	смысл и свое	1	1
203	все это суть	1	1
204	в данный момент	1	1
205	сквозь желтое стекло	1	1
206	никакого отношения к	1	1
207	есть прежде всего	1	1
208	в то время	1	1
209	в первую очередь	1	1
210	и в них	1	1
211	то чем он	1	1
212	в связи с	4	1
213	не больше как	1	1
214	преследуем приятный предмет	1	1
215	здесь не просто	1	1
216	связи с этим	1	1
217	всегда так или	1	1
218	учения о символе	1	1
219	ничего подобного нет	1	1
220	мы имеем дело	1	1
221	а только чисто	1	1
222	которых постоянно находишься	1	1
223	в чем же	1	1
224	холодными синее стекло	1	1
225	серые зимние дни	1	1
226	есть нечто более	1	1
227	в этих случаях	2	1
228	и в своей	3	1
229	этом смысле есть	1	1
230	не потому что	2	1
231	для комнат в	1	1
232	в то или	1	1
233	но если мы	2	1
234	когда мы говорим	2	1
235	не есть нечто	1	1
236	тоже не существует	1	1
237	но в то	1	1
238	то или другое	1	1
239	д все это	1	1
240	еще не есть	4	1
241	это-то как раз	1	1
242	том что такое	1	1
243	а потому что	1	1
244	тех или иных	2	1
245	для того чтобы	8	1
246	самое и в	1	1
247	а не о	1	1
248	должны сказать что	1	1
249	что понятие символа	3	1
250	как бы ее	1	1
251	природой и отличается	1	1
252	он сам является	1	1
253	что она есть	2	1
254	во всех этих	2	1
255	не есть только	1	1
256	до известной степени	1	1
