N	2gram	Vygotskiy__1	Mirosoze
238	но с	1	2
239	мы видим	5	2
240	тот же	2	2
241	мы увидим	4	2
242	бы его	1	2
243	равно что	1	2
244	он уже	1	2
245	между тем	4	2
246	одни и	1	2
247	так что	5	2
248	же и	1	2
249	уже в	3	2
250	и других	3	2
251	и мир	1	2
252	как у	1	2
253	что человек	1	2
254	мы еще	1	2
255	не означает	2	2
256	личности и	1	2
257	такой степени	2	2
258	вместе с	8	2
259	другу и	1	2
260	тому как	7	2
261	это есть	5	2
262	что же	2	2
263	из этой	1	2
264	но для	1	2
265	в более	1	2
266	его с	1	2
267	ее и	2	2
268	бы в	2	2
269	а в	6	2
270	это все	3	2
271	анны карениной	1	2
272	этим сказать	1	1
273	и то	2	1
274	самом деле	9	1
275	мере в	1	1
276	он хотел	1	1
277	не иначе	1	1
278	из самых	1	1
279	почти всегда	3	1
280	прошлое и	1	1
281	ведь и	1	1
282	должна быть	3	1
283	это прекрасно	1	1
284	это совершенно	1	1
285	мы не	12	1
286	народной души	1	1
287	что если	1	1
288	все уже	1	1
289	не была	1	1
290	еще до	1	1
291	и над	1	1
292	это отношение	2	1
293	х годов	5	1
294	и ее	1	1
295	хотел сказать	2	1
296	привести и	1	1
297	быть в	2	1
298	можно и	1	1
299	тем как	1	1
300	а следовательно	1	1
301	не оставляет	1	1
302	быть признаны	1	1
303	теряет свой	1	1
304	значение и	1	1
305	только тогда	7	1
306	если в	1	1
307	иначе не	1	1
308	как со	1	1
309	нет и	1	1
310	за пределы	1	1
311	сама по	2	1
312	с этим	3	1
313	могли бы	1	1
314	и как	2	1
315	я должен	1	1
316	его к	1	1
317	вносит в	1	1
318	не быть	2	1
319	истины и	1	1
320	в целом	5	1
321	формы в	4	1
322	то я	2	1
323	во многих	1	1
324	существу с	1	1
325	отношение между	1	1
326	бы только	1	1
327	только один	1	1
328	не приводит	1	1
329	на то	10	1
330	эту мысль	1	1
331	в первых	1	1
332	все те	1	1
333	и социальной	1	1
334	из сферы	1	1
335	он должен	1	1
336	условий все	1	1
337	что нужно	1	1
338	не могли	1	1
339	природы человека	1	1
340	у пушкина	3	1
341	что ни	1	1
342	образ его	1	1
343	но все	1	1
344	совпадают с	2	1
345	то чтобы	2	1
346	и характер	2	1
347	об этом	1	1
348	говорил что	1	1
349	было бы	6	1
350	он есть	1	1
351	трудом и	1	1
352	и тем	2	1
353	есть всегда	1	1
354	за ней	1	1
355	от всякой	1	1
356	и неправды	1	1
357	формах в	1	1
358	она и	1	1
359	к которым	3	1
360	с тем	3	1
361	и уже	1	1
362	которой он	1	1
363	нигде не	2	1
364	человек имеет	1	1
365	с такой	1	1
366	я вас	1	1
367	он сказал	1	1
368	и становится	1	1
369	но я	1	1
370	личности на	1	1
371	но если	1	1
372	что такое	2	1
373	можно найти	1	1
374	и без	2	1
375	уже к	1	1
376	во времена	1	1
377	в котором	4	1
378	с точки	2	1
379	к одному	1	1
380	прийти к	1	1
381	существует для	1	1
382	степени не	1	1
383	это верно	1	1
384	себе а	3	1
385	в которых	3	1
386	нет ему	1	1
387	жизни с	1	1
388	не осуществляется	1	1
389	своего рода	1	1
390	признать что	1	1
391	той мере	1	1
392	должны были	1	1
393	стало быть	2	1
394	одном из	2	1
395	против него	1	1
396	она в	2	1
397	и более	1	1
398	их в	2	1
399	нас к	1	1
400	и потом	1	1
401	иной раз	1	1
402	из нас	2	1
403	для каждого	1	1
404	как о	1	1
405	в самых	1	1
406	та или	1	1
407	следовательно и	1	1
408	склонен думать	1	1
409	на два	2	1
410	закон и	1	1
411	или как	2	1
412	или иная	1	1
413	мыслей и	2	1
414	своей природе	1	1
415	она написана	1	1
416	и теперь	2	1
417	в сознании	2	1
418	не принадлежит	1	1
419	того же	2	1
420	и искусства	1	1
421	уже и	2	1
422	и делает	1	1
423	что на	3	1
424	стоит перед	1	1
425	при такой	1	1
426	без остатка	2	1
427	не потому	1	1
428	в нее	1	1
429	есть у	1	1
430	не могут	3	1
431	искусства от	4	1
432	ее на	1	1
433	лежит в	1	1
434	отличается от	2	1
435	уже было	1	1
436	удивительно что	1	1
437	и утверждает	1	1
438	конечной цели	1	1
439	по сравнению	1	1
440	все еще	1	1
441	он никогда	1	1
442	для себя	1	1
443	того самого	1	1
444	обречена на	1	1
445	как не	1	1
446	творческого труда	1	1
447	в ее	5	1
448	в пределах	1	1
449	приводит к	2	1
450	роль в	3	1
451	на нее	1	1
452	живет в	1	1
453	она была	1	1
454	к тем	1	1
455	он чувствовал	1	1
456	глубже в	1	1
457	революции а	1	1
458	начинается в	1	1
459	но у	1	1
460	в эпоху	1	1
461	есть исключительно	1	1
462	из внешних	1	1
463	в прошлое	2	1
464	находится в	1	1
465	вот это	1	1
466	именно потому	1	1
467	а также	1	1
468	но к	3	1
469	аналогия между	1	1
470	на вопрос	2	1
471	может не	1	1
472	в значительной	1	1
473	он исходит	1	1
474	все в	1	1
475	это в	2	1
476	которой мы	1	1
477	идет к	1	1
478	во втором	1	1
479	стоит и	1	1
480	души из	1	1
481	показывает как	2	1
482	и только	3	1
483	наконец в	2	1
484	которые принадлежат	1	1
485	человека как	1	1
486	и об	1	1
487	от науки	1	1
488	она на	1	1
489	уже из	1	1
490	но так	1	1
491	будь то	2	1
492	которых они	2	1
493	в какой	5	1
494	так всегда	1	1
495	в стороне	1	1
496	не останется	1	1
497	могу не	1	1
498	внешних условий	2	1
499	бы ни	2	1
500	в голове	2	1
501	со всеми	4	1
502	не то	2	1
503	как проявление	1	1
504	к идее	2	1
505	бы у	1	1
506	и у	4	1
507	а напротив	1	1
508	не дает	2	1
509	его и	3	1
510	был бы	5	1
511	а потому	3	1
512	никто не	1	1
513	от тех	1	1
514	смысле этого	2	1
515	но что	2	1
516	бытия и	1	1
517	да это	2	1
518	отдельного человека	10	1
519	этом отношении	2	1
520	они будут	1	1
521	и всякий	2	1
522	поступали те	1	1
523	церкви и	1	1
524	как можно	1	1
525	правды и	1	1
526	но вся	1	1
527	себе представить	2	1
528	на примере	3	1
529	с другой	5	1
530	русской интеллигенции	2	1
531	вслед за	6	1
532	такое же	1	1
533	а с	1	1
534	соединение и	1	1
535	больше и	1	1
536	к более	1	1
537	образами и	1	1
538	жалости и	1	1
539	также в	1	1
540	как свое	1	1
541	лишь через	1	1
542	человек есть	1	1
543	но никогда	1	1
544	о чем	2	1
545	на эту	1	1
546	человека или	1	1
547	как стадо	2	1
548	от всех	3	1
549	так поступали	1	1
550	делает то	2	1
551	и пришли	1	1
552	на самом	2	1
553	независимо от	2	1
554	решение вопроса	1	1
555	по своему	1	1
556	сравнению с	1	1
557	в той	1	1
558	сознание необходимости	1	1
559	хотел этим	1	1
560	им с	2	1
561	а потом	1	1
562	него есть	1	1
563	смысл в	1	1
564	этого слова	4	1
565	с этой	4	1
566	мера в	1	1
567	для социальной	1	1
568	все это	8	1
569	которые были	1	1
570	она должна	2	1
571	с говорит	1	1
572	формы и	5	1
573	стихотворении посвященном	1	1
574	была связана	1	1
575	это можно	2	1
576	а к	1	1
577	когда он	2	1
578	целый ряд	6	1
579	огромную роль	1	1
580	конце концов	3	1
581	мы должны	1	1
582	всякий раз	8	1
583	только что	2	1
584	в мировом	1	1
585	на такой	1	1
586	себя он	1	1
587	между ними	1	1
588	да не	1	1
589	была бы	1	1
590	это сознание	1	1
591	для нашего	1	1
592	и русского	1	1
593	из этого	2	1
594	этим объясняется	1	1
595	приводит нас	1	1
596	всегда была	1	1
597	но эти	1	1
598	а может	1	1
599	к этой	2	1
600	видим в	1	1
601	по поводу	2	1
602	к этому	4	1
603	как на	3	1
