N	2gram	Losev_Prob_4	StatiiOP
322	этих примерах	1	1
323	перед лицом	1	1
324	тем же	1	1
325	и так	1	1
326	смысл этого	1	1
327	по преимуществу	2	1
328	и до	1	1
329	уже по	2	1
330	редких случаях	2	1
331	есть не	6	1
332	смотреть на	2	1
333	им самим	1	1
334	при анализе	1	1
335	собой как	1	1
336	вещами и	1	1
337	свидетельствует и	1	1
338	речь когда	1	1
339	вопрос о	1	1
340	модель для	2	1
341	нам в	1	1
342	такие произведения	1	1
343	на себя	1	1
344	но уже	1	1
345	этих стихах	1	1
346	употребляемые им	1	1
347	ему в	2	1
348	мы и	1	1
349	что можно	1	1
350	и он	2	1
351	его основная	1	1
352	между собой	2	1
353	всего этого	1	1
354	истории в	1	1
355	то мы	2	1
356	тот или	2	1
357	не обнаруживает	1	1
358	а тем	1	1
359	мы будем	1	1
360	и другие	1	1
361	к жизни	1	1
362	с самой	1	1
363	со всеми	2	1
364	не все	1	1
365	история и	1	1
366	из таких	1	1
367	произведением но	1	1
368	тебе и	1	1
369	чем же	3	1
370	в истории	3	1
371	начала до	1	1
372	собственными глазами	1	1
373	а иной	1	1
374	в своем	3	1
375	и нет	1	1
376	однако не	4	1
377	и где	2	1
378	этом же	1	1
379	когда он	1	1
380	и как	3	1
381	не являются	2	1
382	но эта	2	1
383	и художественного	1	1
384	более или	2	1
385	поэтому и	1	1
386	тут нет	1	1
387	них как	1	1
388	для которого	1	1
389	бы не	1	1
390	его же	1	1
391	думать что	1	1
392	в известном	2	1
393	а потом	1	1
394	другом случае	2	1
395	интереснее всего	1	1
396	говорят о	1	1
397	как он	1	1
398	на юг	1	1
399	но на	1	1
400	по определенному	3	1
401	что она	4	1
402	в нем	5	1
403	связанные с	1	1
404	она еще	1	1
405	и больше	2	1
406	они в	1	1
407	которая является	4	1
408	торжество и	1	1
409	не к	2	1
410	прочим и	1	1
411	пор мы	1	1
412	все с	1	1
413	мышления с	1	1
414	его произведения	1	1
415	же касается	1	1
416	к другу	1	1
417	на этой	2	1
418	который у	1	1
419	и послания	1	1
420	пушкина являются	1	1
421	вместе со	1	1
422	является символом	6	1
423	моменты в	1	1
424	с начала	1	1
425	чаще всего	1	1
426	отражение в	1	1
427	остановиться на	1	1
428	на сцене	1	1
429	этом мы	2	1
430	он является	1	1
431	рядом с	1	1
432	то как	1	1
433	к которым	1	1
434	поэта не	1	1
435	этого не	2	1
436	во внимание	1	1
437	говорится о	1	1
438	чем в	1	1
439	произведение с	1	1
440	этого произведения	2	1
441	мере не	5	1
442	нисколько не	1	1
443	или менее	2	1
444	бы на	1	1
445	в редких	1	1
446	и при	1	1
447	них все	1	1
448	на фоне	1	1
449	то его	1	1
450	и значит	1	1
451	сам же	1	1
452	поэтому в	1	1
453	не понимает	2	1
454	и один	1	1
455	не могли	2	1
456	том же	1	1
457	бы быть	2	1
458	по себе	11	1
459	даже в	1	1
460	и очень	5	1
461	но ясно	1	1
462	что есть	1	1
463	начиная от	1	1
464	не раз	2	1
465	и какие	1	1
466	вплоть до	3	1
467	есть основное	1	1
468	иной раз	1	1
469	что ему	1	1
470	не о	1	1
471	дело в	2	1
472	которого он	1	1
473	иметь в	1	1
474	того чтобы	2	1
475	смысле что	1	1
476	его от	1	1
477	казалось бы	3	1
478	в разных	4	1
479	в самой	4	1
480	или как	1	1
481	с одним	1	1
482	ее с	1	1
483	по своей	1	1
484	друг друга	2	1
485	является также	1	1
486	свидетельствуют о	2	1
487	для анализа	1	1
488	разнообразия в	1	1
489	до того	2	1
490	он забывает	1	1
491	перед ним	1	1
492	от их	1	1
493	процесса в	1	1
494	значительные моменты	1	1
495	уже о	1	1
496	нет ни	4	1
497	быть поэтому	1	1
498	когда мы	5	1
499	только известный	1	1
500	же самое	6	1
501	не случайно	1	1
502	а что	1	1
503	что является	1	1
504	бы он	1	1
505	той или	14	1
506	никакого сомнения	1	1
507	для себя	2	1
508	больше ничего	2	1
509	относящихся сюда	1	1
510	как они	2	1
511	приходит к	2	1
512	можно и	1	1
513	раз даже	1	1
514	и о	5	1
515	но мало	1	1
516	к будущему	1	1
517	и образ	4	1
518	свою очередь	1	1
519	при его	1	1
520	значительной мере	2	1
521	и говорить	1	1
522	говоря уже	2	1
523	здесь не	7	1
524	в ее	5	1
525	к нам	1	1
526	только при	6	1
527	совершенно ясно	2	1
528	важно только	1	1
529	типа в	1	1
530	последнее время	1	1
531	он с	2	1
532	нет никакой	4	1
533	во главе	1	1
534	в пределах	2	1
535	так было	1	1
536	вообще нет	1	1
537	смысле но	1	1
538	на том	1	1
539	и когда	2	1
540	и сам	1	1
541	в образе	1	1
542	того из	1	1
543	можно было	4	1
544	ясно что	7	1
545	здесь как	4	1
546	особенно в	1	1
547	том как	2	1
548	вещь как	2	1
549	разного рода	1	1
550	мы в	1	1
551	в эпоху	1	1
552	о котором	1	1
553	и вообще	6	1
554	с ним	4	1
555	стремление к	1	1
556	трактуется как	3	1
557	в содержании	1	1
558	которые у	1	1
559	но здесь	1	1
560	находится в	1	1
561	все его	1	1
562	находит для	1	1
563	или только	1	1
564	разумеется в	1	1
565	в новую	1	1
566	может не	1	1
567	в значительной	2	1
568	не выходит	3	1
569	в десять	2	1
570	на отдельные	1	1
571	произведение является	1	1
572	тем или	1	1
573	если принять	1	1
574	однако с	1	1
575	эти два	1	1
576	ним и	1	1
577	что и	3	1
578	иной мере	3	1
579	вообще и	1	1
580	именно в	7	1
581	выше в	1	1
582	которая и	1	1
583	и она	1	1
584	а она	1	1
585	связываются с	1	1
586	и самые	1	1
587	по содержанию	2	1
588	ней на	1	1
589	известном смысле	1	1
590	но так	2	1
591	в петербурге	2	1
592	его в	2	1
593	самим пушкиным	1	1
594	менее в	1	1
595	очень слабо	1	1
596	на очень	1	1
597	который в	1	1
598	являются в	1	1
599	несет на	1	1
600	которая была	1	1
601	для всех	3	1
602	стихотворения и	1	1
603	конечно не	3	1
604	ничто не	1	1
605	да еще	1	1
606	указания на	1	1
607	ни одного	1	1
608	вдова и	1	1
609	час это	1	1
610	является не	2	1
611	а это	3	1
612	в живом	1	1
613	то только	2	1
614	не дает	1	1
615	я люблю	1	1
616	из них	3	1
617	основная функция	1	1
618	тоже в	1	1
619	есть друг	1	1
620	в известной	1	1
621	в одном	4	1
622	даже к	1	1
623	но является	3	1
624	но что	1	1
625	того или	3	1
626	в других	2	1
627	указание на	1	1
628	даже и	13	1
629	в очень	1	1
630	на челе	1	1
631	из двух	1	1
632	ней и	1	1
633	то это	3	1
634	был в	2	1
635	связаны с	1	1
636	по своим	1	1
637	а именно	2	1
638	он это	1	1
639	еще и	3	1
640	говорит о	2	1
641	не говоря	3	1
642	здесь дело	1	1
643	она является	2	1
644	именно так	1	1
645	о чем	1	1
646	принять во	1	1
647	в одно	6	1
648	если не	3	1
649	уже давно	4	1
650	нет ничего	3	1
651	в частности	2	1
652	требует от	1	1
653	в данном	6	1
654	искусства но	1	1
655	ли ты	1	1
656	это были	1	1
657	в той	8	1
658	и этот	3	1
659	что же	1	1
660	в литературе	2	1
661	два раза	1	1
662	это значит	10	1
663	главе с	1	1
664	должно быть	1	1
665	в контексте	1	1
666	имеет много	1	1
667	характерные для	1	1
668	но для	1	1
669	каждой из	2	1
670	это уже	3	1
671	и времени	1	1
672	однако и	1	1
673	всего с	1	1
674	анализа и	1	1
675	но оказывается	1	1
676	поэмы и	2	1
677	своего произведения	1	1
678	том виде	2	1
679	своей собственной	1	1
680	чтобы понять	1	1
681	а к	1	1
682	для нас	6	1
683	и все	8	1
684	бы в	1	1
685	но зато	1	1
686	хотя бы	7	1
687	отношении к	1	1
688	с теми	1	1
689	о своем	1	1
690	не знает	1	1
691	но можно	1	1
692	и возникает	1	1
693	мы здесь	2	1
694	но этот	2	1
695	является и	3	1
696	или иного	3	1
697	ко всему	1	1
698	и еще	1	1
699	тактов в	1	1
700	атмосфера и	1	1
701	времен и	1	1
702	жизни и	5	1
703	также не	1	1
704	этой точки	1	1
705	только не	4	1
706	я могу	1	1
707	которая не	3	1
708	так же	5	1
