N	2gram	Bakhtin_Fr_1	StatiiOP
236	еще не	6	2
237	и ее	1	2
238	в уста	1	2
239	есть в	5	2
240	и у	6	2
241	то и	1	2
242	одно из	6	2
243	вовсе не	18	2
244	при всей	2	2
245	или иной	5	2
246	до сих	4	2
247	не потому	1	2
248	себя и	1	2
249	что не	2	2
250	не на	1	2
251	эту эпоху	1	2
252	ни на	2	2
253	но не	2	2
254	предисловии к	1	2
255	здесь слово	1	2
256	в это	2	2
257	несколько слов	1	2
258	сих пор	4	2
259	нужно отметить	3	2
260	это был	1	2
261	один из	1	2
262	которые были	1	2
263	в результате	1	2
264	др но	2	2
265	этого термина	1	2
266	пр в	1	2
267	в духе	8	2
268	и ни	3	2
269	именно поэтому	1	2
270	все более	1	2
271	здесь только	2	2
272	одной из	1	2
273	этап в	1	2
274	были и	1	2
275	границы между	1	1
276	за пределы	8	1
277	в обычном	3	1
278	одним из	2	1
279	так резко	1	1
280	они представляют	1	1
281	а из	1	1
282	разумеется совершенно	1	1
283	на самом	6	1
284	нужно подчеркнуть	1	1
285	и так	2	1
286	по преимуществу	1	1
287	и до	4	1
288	эти жанры	1	1
289	всей мировой	1	1
290	собственном смысле	1	1
291	видеть в	2	1
292	объясняется и	1	1
293	был и	1	1
294	с темой	1	1
295	его через	1	1
296	лучшим и	1	1
297	из всех	2	1
298	отношения к	2	1
299	современном смысле	1	1
300	смотреть на	1	1
301	на материале	1	1
302	для своего	2	1
303	этого нет	1	1
304	широкая и	1	1
305	нам в	1	1
306	почти все	1	1
307	совпадает с	1	1
308	но уже	1	1
309	мы и	3	1
310	самый термин	1	1
311	и он	2	1
312	форм в	2	1
313	выдержанном в	1	1
314	два основных	1	1
315	мы будем	3	1
316	и другие	8	1
317	к жизни	2	1
318	тех же	1	1
319	остаются в	1	1
320	а и	1	1
321	до наших	1	1
322	его развития	5	1
323	которые не	1	1
324	других произведениях	2	1
325	чем же	1	1
326	из уст	1	1
327	несколько приближается	1	1
328	что как	1	1
329	в своем	8	1
330	что совершается	1	1
331	применении к	3	1
332	и как	1	1
333	но эта	2	1
334	самом начале	1	1
335	это определение	2	1
336	нет здесь	1	1
337	от этого	1	1
338	поэтому и	4	1
339	них как	1	1
340	при таком	2	1
341	для которого	1	1
342	отступает от	1	1
343	еще на	1	1
344	на шекспира	1	1
345	близости к	1	1
346	приобретает характер	1	1
347	в известном	1	1
348	сопоставить с	1	1
349	в дальнейшем	8	1
350	всего необходимо	1	1
351	печального образа	1	1
352	как он	1	1
353	но на	3	1
354	в нем	13	1
355	в свет	1	1
356	связанные с	1	1
357	она еще	1	1
358	и больше	1	1
359	они в	2	1
360	же это	1	1
361	не к	2	1
362	такие явления	1	1
363	классической традиции	1	1
364	свое время	2	1
365	а затем	2	1
366	находилась в	1	1
367	конечно в	2	1
368	этому типу	1	1
369	самим собой	1	1
370	слов о	2	1
371	этих форм	5	1
372	на этой	3	1
373	литературного языка	1	1
374	зрения на	1	1
375	второй половины	3	1
376	вместе со	1	1
377	моменты в	1	1
378	в последующих	5	1
379	делает его	1	1
380	отражение в	1	1
381	остановиться на	1	1
382	на сцене	1	1
383	этом мы	1	1
384	народного театра	1	1
385	он является	1	1
386	рядом с	5	1
387	виду его	1	1
388	а за	1	1
389	генетическая связь	1	1
390	смысле с	1	1
391	особенно для	1	1
392	не употребляет	1	1
393	этих произведений	2	1
394	поэтому он	1	1
395	двадцатых годов	1	1
396	и при	1	1
397	них все	1	1
398	к истории	1	1
399	наших дней	1	1
400	почти не	1	1
401	на фоне	3	1
402	одном из	1	1
403	поэтому в	2	1
404	дает в	3	1
405	на стиль	1	1
406	не понимает	4	1
407	не могли	1	1
408	бы быть	2	1
409	к правильной	1	1
410	формы как	1	1
411	по себе	1	1
412	даже в	3	1
413	и очень	2	1
414	и своеобразное	1	1
415	на три	1	1
416	на рубеже	1	1
417	вплоть до	1	1
418	а иногда	2	1
419	не о	1	1
420	принадлежат к	1	1
421	дело в	2	1
422	своего существования	1	1
423	на него	2	1
424	которого он	1	1
425	и именно	2	1
426	длинных и	1	1
427	для кого	1	1
428	того чтобы	1	1
429	не могло	1	1
430	его от	2	1
431	преимущественно в	3	1
432	в разных	1	1
433	в самой	3	1
434	судьба и	1	1
435	явление в	1	1
436	на те	1	1
437	по своей	3	1
438	друг друга	3	1
439	временной формой	1	1
440	со своим	1	1
441	в смене	1	1
442	за границы	1	1
443	уже очень	2	1
444	до того	1	1
445	новую фазу	1	1
446	очень интересный	1	1
447	необходимость как	1	1
448	мы встречаем	1	1
449	все то	1	1
450	но там	1	1
451	xviii века	2	1
452	той или	5	1
453	здесь же	1	1
454	протяжении всего	2	1
455	т.е в	1	1
456	всегда в	3	1
457	здесь еще	2	1
458	вещей в	1	1
459	как они	1	1
460	своего развития	1	1
461	только эту	1	1
462	которого мы	2	1
463	и образ	1	1
464	значительной мере	2	1
465	здесь не	1	1
466	в ее	3	1
467	формы и	7	1
468	в собственном	1	1
469	можно сопоставить	1	1
470	последнее время	1	1
471	их связь	1	1
472	всегда были	1	1
473	и этим	2	1
474	в произведении	1	1
475	скромное место	1	1
476	в пределах	1	1
477	так в	1	1
478	приводит к	2	1
479	в рамки	1	1
480	считать особым	1	1
481	смысле но	2	1
482	выражения и	2	1
483	как с	1	1
484	и сам	1	1
485	можно было	1	1
486	вольтера и	1	1
487	и классический	1	1
488	те же	1	1
489	здесь как	1	1
490	особенно в	2	1
491	к постановке	1	1
492	она была	3	1
493	именно этот	1	1
494	разного рода	3	1
495	но у	2	1
496	мы в	1	1
497	был не	1	1
498	в эпоху	9	1
499	из одного	1	1
500	и вообще	3	1
501	с ним	3	1
502	стремление к	2	1
503	форме в	1	1
504	связанная с	2	1
505	образом в	2	1
506	но здесь	1	1
507	находится в	1	1
508	все его	1	1
509	традиции следует	1	1
510	этого языка	1	1
511	приближается к	1	1
512	в применении	3	1
513	вот почему	1	1
514	известной степени	1	1
515	в раннем	1	1
516	его жизни	1	1
517	влияние на	7	1
518	в новую	1	1
519	времени в	1	1
520	в значительной	6	1
521	должно было	1	1
522	пр но	1	1
523	жизни он	1	1
524	на отдельные	2	1
525	сказать но	1	1
526	два типа	1	1
527	фазу своего	1	1
528	что и	1	1
529	есть с	1	1
530	именно в	1	1
531	выше в	1	1
532	века и	6	1
533	в свете	2	1
534	и она	1	1
535	найти и	1	1
536	жизнь но	1	1
537	это приводит	1	1
538	известном смысле	1	1
539	его в	7	1
540	ли он	1	1
541	года то	1	1
542	и особые	2	1
543	всей жизни	1	1
544	это очень	2	1
545	который в	1	1
546	же он	2	1
547	где они	3	1
548	характерной для	1	1
549	очень значительным	1	1
550	для всех	1	1
551	итак в	3	1
552	конечно не	1	1
553	с нею	1	1
554	литературы в	2	1
555	раз в	1	1
556	и они	1	1
557	комедии к	1	1
558	которых можно	1	1
559	целого ряда	1	1
560	от других	1	1
561	не из	1	1
562	в живом	1	1
563	не стал	1	1
564	языка но	1	1
565	вся литература	1	1
566	из них	4	1
567	в комедии	1	1
568	в церковном	1	1
569	и их	3	1
570	в известной	3	1
571	в одном	5	1
572	разрыв с	1	1
573	в современном	1	1
574	во всей	3	1
575	именно этой	1	1
576	и пародия	1	1
577	в других	3	1
578	смерти и	2	1
579	даже и	3	1
580	разработан в	1	1
581	в очень	1	1
582	не укладывается	2	1
583	чтобы показать	1	1
584	не были	3	1
585	ней и	1	1
586	на примере	1	1
587	был в	1	1
588	связаны с	3	1
589	из библии	1	1
590	стороны он	1	1
591	и создает	1	1
592	характерно для	3	1
593	еще и	5	1
594	и образов	1	1
595	говорит о	1	1
596	же объясняется	1	1
597	о чем	1	1
598	он находит	2	1
599	и исторической	1	1
600	сила но	1	1
601	свое отражение	1	1
602	там где	1	1
603	на время	3	1
604	из потребности	1	1
605	речи и	2	1
606	более глубокое	1	1
607	и силы	1	1
608	для этой	1	1
609	воплощение в	1	1
610	люди в	1	1
611	уже давно	1	1
612	нет ничего	3	1
613	в частности	5	1
614	к фольклору	1	1
615	своеобразия и	1	1
616	понимает как	1	1
617	видит в	1	1
618	это были	1	1
619	наряду с	2	1
620	в той	5	1
621	с комедией	1	1
622	в литературе	6	1
623	это его	2	1
624	в состоянии	3	1
625	в контексте	1	1
626	в формах	1	1
627	и различные	1	1
628	ни для	1	1
629	но для	3	1
630	в книге	2	1
631	это уже	4	1
632	однако и	1	1
633	совершается в	1	1
634	тем и	1	1
635	это как	4	1
636	но одновременно	3	1
637	совершенно иной	2	1
638	для нас	4	1
639	на границах	2	1
640	особого рода	1	1
641	и все	5	1
642	места в	1	1
643	бы в	1	1
644	в тенденции	2	1
645	но зато	1	1
646	хотя бы	1	1
647	классицизма и	1	1
648	укладывается в	1	1
649	всякого отношения	1	1
650	отношении к	1	1
651	а о	1	1
652	в праздничное	1	1
653	не знает	6	1
654	отношением к	1	1
655	они как	1	1
656	мы здесь	2	1
657	но этот	1	1
658	одновременно и	2	1
659	и еще	4	1
660	есть и	1	1
661	в свое	2	1
662	времен и	1	1
663	жизни и	7	1
664	вполне понятно	2	1
665	также не	1	1
666	и эта	3	1
667	свое внимание	1	1
668	все что	1	1
669	они не	1	1
