N	2gram	Vygotskiy__3	Analitik
174	не мог	4	2
175	с точки	9	2
176	в отличие	1	2
177	доказывает что	1	2
178	но они	2	2
179	даже в	1	2
180	дело в	1	2
181	одна из	4	2
182	на два	1	2
183	которого он	1	2
184	в момент	1	2
185	в себя	1	2
186	те же	1	2
187	не с	1	2
188	и здесь	6	2
189	на примере	2	2
190	в глаза	2	2
191	в новую	1	2
192	в конечном	1	2
193	в глазах	1	2
194	в форме	1	2
195	один из	6	2
196	но с	1	2
197	вступить в	1	2
198	только в	4	2
199	то в	1	2
200	который как	2	2
201	и ее	2	2
202	с одной	6	2
203	все они	2	2
204	но сам	2	2
205	для всех	2	2
206	всяком случае	2	2
207	мы можем	7	2
208	тем что	3	2
209	указание на	1	2
210	одной стороны	5	2
211	русской поэзии	2	2
212	который не	4	2
213	и прежде	1	2
214	в романе	1	2
215	говорит о	2	2
216	что несмотря	1	2
217	на эту	1	2
218	там где	6	2
219	что мы	1	2
220	совершенно очевидно	1	2
221	не может	7	2
222	о себе	1	2
223	вместе с	5	2
224	и потому	1	2
225	по своему	4	2
226	в той	5	2
227	когда мы	2	2
228	истории не	1	2
229	тому как	1	2
230	этого слова	2	2
231	ни для	1	2
232	и для	4	2
233	хотя и	1	2
234	и все	10	2
235	не более	2	2
236	же в	2	2
237	то что	35	2
238	нам не	2	2
239	сказать что	4	2
240	совершенно не	5	2
241	тогда не	1	2
242	во всяком	2	2
243	гораздо более	1	2
244	оба они	1	1
245	а между	1	1
246	как известно	1	1
247	речь идет	4	1
248	у гоголя	1	1
249	на самом	2	1
250	на простой	1	1
251	дело обстоит	1	1
252	и есть	1	1
253	человек который	2	1
254	сказано что	1	1
255	и до	1	1
256	на две	1	1
257	из его	1	1
258	занимает место	1	1
259	не имеют	2	1
260	с таким	1	1
261	в зависимости	1	1
262	есть на	1	1
263	собою в	1	1
264	мы уже	7	1
265	вот о	1	1
266	что если	4	1
267	и момент	1	1
268	одновременно в	1	1
269	именно те	1	1
270	никак не	7	1
271	оно есть	2	1
272	план в	1	1
273	на практике	1	1
274	я не	5	1
275	но напротив	1	1
276	зависимости от	1	1
277	бы сказать	1	1
278	говорил о	2	1
279	в таком	3	1
280	героев или	1	1
281	принадлежит и	1	1
282	он был	3	1
283	между собой	2	1
284	на их	2	1
285	время в	5	1
286	всего этого	2	1
287	я на	1	1
288	в сюжете	1	1
289	там и	1	1
290	то мы	1	1
291	как если	3	1
292	все больше	2	1
293	мы будем	1	1
294	не все	1	1
295	прибавим к	1	1
296	уже как	2	1
297	отношение к	1	1
298	должны были	2	1
299	один и	1	1
300	и первый	1	1
301	которые могли	1	1
302	в истории	2	1
303	идет о	4	1
304	рассказанная в	1	1
305	независимо от	1	1
306	с чисто	1	1
307	противоположному и	1	1
308	тех случаях	1	1
309	в полном	2	1
310	еще больше	1	1
311	кто из	1	1
312	говорит что	8	1
313	в ожидании	1	1
314	имеет в	1	1
315	от этого	1	1
316	для которого	1	1
317	к чему	6	1
318	к художественному	1	1
319	не можем	4	1
320	та же	3	1
321	и у	1	1
322	идет не	1	1
323	эти герои	1	1
324	момент его	1	1
325	бы не	3	1
326	одной общей	1	1
327	в известном	1	1
328	это тот	1	1
329	раз в	4	1
330	и тот	1	1
331	на то	16	1
332	всеми остальными	1	1
333	не следует	1	1
334	в отдельности	1	1
335	все другие	2	1
336	происходит как	1	1
337	и еще	1	1
338	первой части	1	1
339	переходит от	1	1
340	однако он	1	1
341	в силу	2	1
342	том чтобы	1	1
343	по общему	1	1
344	в следующем	1	1
345	ли от	1	1
346	развитию и	1	1
347	в нее	2	1
348	от других	1	1
349	мы обнаруживаем	1	1
350	могла не	1	1
351	здесь мы	4	1
352	однако все	1	1
353	бы дать	1	1
354	а затем	1	1
355	факт что	1	1
356	тем в	2	1
357	несколько времени	1	1
358	и может	2	1
359	в другом	5	1
360	бы быть	1	1
361	все их	1	1
362	это было	1	1
363	заключается в	7	1
364	с другими	1	1
365	сюжет который	1	1
366	есть и	1	1
367	чаще всего	1	1
368	отражение в	1	1
369	только одно	1	1
370	из нее	2	1
371	а за	1	1
372	должно быть	1	1
373	мере не	1	1
374	обратимся к	1	1
375	в один	3	1
376	со всей	3	1
377	всех этих	2	1
378	и становится	1	1
379	в эту	2	1
380	бы на	1	1
381	от своего	2	1
382	в своей	5	1
383	таким же	1	1
384	воспроизводит эту	1	1
385	как все	2	1
386	это делает	1	1
387	а от	1	1
388	место в	3	1
389	превратилась в	2	1
390	обеих частей	1	1
391	мысли и	1	1
392	от себя	1	1
393	с уверенностью	3	1
394	же место	1	1
395	теми же	1	1
396	при рассмотрении	1	1
397	на всю	2	1
398	для этого	2	1
399	здесь достаточно	1	1
400	теперь я	1	1
401	для нее	1	1
402	или иного	1	1
403	случае мы	1	1
404	нас к	1	1
405	же самого	2	1
406	это верно	2	1
407	то с	1	1
408	этих трех	1	1
409	автора и	2	1
410	он как	1	1
411	с ним	2	1
412	сущности говоря	7	1
413	я для	1	1
414	с теми	3	1
415	как о	1	1
416	весь смысл	2	1
417	принадлежат к	1	1
418	на него	1	1
419	в основе	3	1
420	совпадает с	2	1
421	у него	4	1
422	бы мы	1	1
423	того чтобы	9	1
424	не могло	1	1
425	исследователями как	1	1
426	каждый из	1	1
427	этому что	1	1
428	казалось бы	5	1
429	под этим	2	1
430	не понимал	1	1
431	общий смысл	1	1
432	в противоречие	2	1
433	прибегать к	2	1
434	потому что	14	1
435	с новой	1	1
436	смысл этой	3	1
437	своей цели	1	1
438	общим смыслом	1	1
439	всей своей	1	1
440	как будто	4	1
441	за ними	1	1
442	при такой	2	1
443	в стиле	1	1
444	у нас	2	1
445	сюжета в	1	1
446	очень часто	2	1
447	к самому	2	1
448	не могут	2	1
449	начале но	1	1
450	бы он	1	1
451	что уже	1	1
452	мы могли	4	1
453	все еще	1	1
454	что при	1	1
455	в применении	1	1
456	не ограничивается	1	1
457	как мы	7	1
458	и о	3	1
459	то она	1	1
460	в противоположном	1	1
461	действующие лица	1	1
462	только при	1	1
463	для читателя	2	1
464	бы действительно	2	1
465	романе в	1	1
466	легко поддается	1	1
467	что у	7	1
468	из двух	3	1
469	не за	1	1
470	в одну	1	1
471	всех героев	1	1
472	мог бы	1	1
473	и каждый	1	1
474	шиллер в	1	1
475	ко всему	1	1
476	они как	1	1
477	если бы	14	1
478	мы читаем	2	1
479	внимание к	2	1
480	основе своей	1	1
481	он спрашивает	1	1
482	заключительных стихов	1	1
483	нет на	1	1
484	в самой	4	1
485	одного из	2	1
486	под маской	3	1
487	мы понимаем	1	1
488	этих двух	1	1
489	того или	1	1
490	или как	1	1
491	а у	2	1
492	всей серьезностью	1	1
493	автор как	1	1
494	и только	3	1
495	вслед за	1	1
496	выше в	1	1
497	вытекают из	1	1
498	подробностями и	1	1
499	того что	4	1
500	за этой	1	1
501	мы захотели	1	1
502	что описание	1	1
503	и одновременно	2	1
504	всякого рода	1	1
505	о двух	1	1
506	тот же	3	1
507	которых в	1	1
508	и так	1	1
509	по этому	1	1
510	так что	8	1
511	есть в	2	1
512	другими звуками	1	1
513	ту самую	1	1
514	своим собственным	2	1
515	из первых	1	1
516	по выражению	2	1
517	мы знаем	1	1
518	нее в	2	1
519	одно из	2	1
520	и их	1	1
521	ведь это	1	1
522	могло бы	2	1
523	вовсе не	8	1
524	своих собственных	1	1
525	с этими	1	1
526	можно с	1	1
527	к ним	3	1
528	не о	1	1
529	играет в	1	1
530	не говорит	1	1
531	с действительностью	1	1
532	к той	1	1
533	бы это	1	1
534	для того	8	1
535	одном слове	1	1
536	евангельский текст	1	1
537	что на	1	1
538	бывает в	1	1
539	на второй	1	1
540	те два	4	1
541	до сих	6	1
542	как у	1	1
543	или иначе	1	1
544	ее в	4	1
545	и вступает	1	1
546	а именно	1	1
547	одну минуту	1	1
548	к которому	1	1
549	чем он	1	1
550	в предисловии	1	1
551	и между	4	1
552	это все	1	1
553	а с	2	1
554	целым рядом	1	1
555	и затем	2	1
556	себя и	1	1
557	обратить внимание	1	1
558	героев и	1	1
559	превращается в	1	1
560	полагал что	1	1
561	он только	1	1
562	зависит от	1	1
563	глазами он	1	1
564	уже давно	2	1
565	и милостиво	1	1
566	когда же	1	1
567	свое отражение	1	1
568	вероятно не	1	1
569	из гостей	1	1
570	ясно говорит	1	1
571	время с	1	1
572	к себе	2	1
573	будем иметь	1	1
574	нимало не	1	1
575	из которых	4	1
576	в область	1	1
577	а если	1	1
578	в течение	4	1
579	применении к	1	1
580	могут служить	1	1
581	нельзя лучше	1	1
582	хотя он	1	1
583	был в	1	1
584	каково же	1	1
585	как нельзя	1	1
586	тот факт	1	1
587	и всех	1	1
588	нам еще	1	1
589	с этой	2	1
590	художественное произведение	1	1
591	сих пор	5	1
592	действительность в	1	1
593	своей жизни	2	1
594	но это	3	1
595	между прочим	1	1
596	так ли	2	1
597	противоречие с	2	1
598	и тогда	1	1
599	каждой из	1	1
600	в мировой	1	1
601	уже на	1	1
602	искусства как	1	1
603	для автора	1	1
604	уж я	1	1
605	как на	3	1
606	трагизма в	1	1
607	в отдельных	1	1
608	ни одного	1	1
609	от него	1	1
610	но еще	1	1
611	на свою	1	1
612	бы в	3	1
613	своих героев	2	1
614	мы должны	1	1
615	хотя бы	2	1
616	будто бы	1	1
617	места в	2	1
618	но если	4	1
619	утверждал что	1	1
620	в стихах	3	1
621	этот вопрос	1	1
622	между ними	1	1
623	которые здесь	1	1
624	только как	1	1
625	от всех	1	1
626	перейдем к	1	1
627	к его	2	1
628	по одному	1	1
629	автора в	1	1
630	из этого	8	1
631	жизнь в	1	1
632	жизни и	1	1
633	к этой	2	1
634	и другие	2	1
635	в своих	4	1
636	по причине	1	1
637	все что	1	1
638	они не	2	1
639	слова это	1	1
