N	2gram	Bakhtin_Pr_1	Narrotol
341	могли бы	1	1
342	и наконец	6	1
343	и к	3	1
344	оказывается с	1	1
345	в действительности	1	1
346	это определение	1	1
347	как таковое	1	1
348	в самом	7	1
349	ни один	1	1
350	формы в	1	1
351	можно определить	2	1
352	из его	1	1
353	имеет для	1	1
354	о других	1	1
355	высказывания не	1	1
356	силу и	1	1
357	в понимании	1	1
358	только самим	1	1
359	материала не	2	1
360	но имеющие	1	1
361	бытия это	1	1
362	свое время	1	1
363	в плане	7	1
364	его от	1	1
365	ориентация на	1	1
366	на этом	2	1
367	образа и	1	1
368	таким образом	10	1
369	и за	1	1
370	поэтому форма	1	1
371	этом последнем	1	1
372	объект и	4	1
373	здесь мы	2	1
374	его характера	1	1
375	и может	1	1
376	в совершенно	1	1
377	в другом	2	1
378	мы уже	1	1
379	входя в	2	1
380	входит в	8	1
381	с другими	3	1
382	только там	2	1
383	и иных	1	1
384	с прошлым	1	1
385	этом смысле	3	1
386	или причастной	1	1
387	но именно	1	1
388	главы абзацы	1	1
389	в них	5	1
390	все равно	1	1
391	изнутри себя	1	1
392	и определяет	2	1
393	в слове	3	1
394	понят и	1	1
395	ночь и	1	1
396	она неизбежно	1	1
397	и ничего	1	1
398	как таковой	2	1
399	в один	1	1
400	и конец	2	1
401	природу совершенно	1	1
402	не становится	1	1
403	в котором	2	1
404	в их	10	1
405	к предмету	1	1
406	к одному	1	1
407	место в	8	1
408	все и	2	1
409	породившего этот	1	1
410	композиционных форм	3	1
411	в которых	1	1
412	мысли и	1	1
413	слова в	7	1
414	есть его	3	1
415	образом и	1	1
416	но он	1	1
417	в россии	2	1
418	соотнесении с	1	1
419	и более	2	1
420	не могли	2	1
421	произведения в	5	1
422	том же	2	1
423	ни одна	2	1
424	так называемого	1	1
425	акта и	3	1
426	необходимо учитывать	1	1
427	до известной	1	1
428	отметить что	7	1
429	может служить	1	1
430	дело в	2	1
431	в процессе	1	1
432	не нуждается	2	1
433	бытия и	1	1
434	материала в	10	1
435	в единство	2	1
436	именно с	1	1
437	этих двух	1	1
438	только когда	1	1
439	история не	1	1
440	к концу	1	1
441	связь и	2	1
442	лишь в	2	1
443	и является	1	1
444	а лишь	2	1
445	мире и	1	1
446	и обогащающие	1	1
447	быть воспринята	1	1
448	отталкивается от	1	1
449	на некоторые	1	1
450	в области	11	1
451	ли это	1	1
452	ему не	1	1
453	а как	3	1
454	у нас	2	1
455	есть к	1	1
456	представляется нам	2	1
457	очень часто	1	1
458	данного произведения	1	1
459	не могут	2	1
460	к событию	1	1
461	однако для	1	1
462	же самое	2	1
463	что оно	2	1
464	искусства как	2	1
465	в работах	2	1
466	события так	2	1
467	что все	2	1
468	в виду	4	1
469	здесь отсутствует	1	1
470	но далеко	1	1
471	или исторического	1	1
472	и от	3	1
473	только таким	1	1
474	целому и	1	1
475	зрения не	1	1
476	фоне которых	1	1
477	однако эта	1	1
478	но может	1	1
479	по аналогии	1	1
480	к его	2	1
481	произведения не	1	1
482	осуществляется в	1	1
483	еще одного	1	1
484	строго говоря	1	1
485	на них	3	1
486	если бы	3	1
487	и вообще	2	1
488	к языку	1	1
489	с ним	5	1
490	и здесь	2	1
491	возможна только	1	1
492	в самой	2	1
493	может обладать	1	1
494	на что	1	1
495	аналогии с	1	1
496	и во	2	1
497	нас в	1	1
498	суть не	1	1
499	этот момент	2	1
500	что и	2	1
501	и взаимодействия	1	1
502	в глазах	1	1
503	исторического или	2	1
504	них в	1	1
505	резко отличается	1	1
506	все время	1	1
507	человека как	2	1
508	может иметь	5	1
509	впрочем не	1	1
510	в него	2	1
511	того что	2	1
512	довлеет себе	2	1
513	в современной	2	1
514	ему необходимо	1	1
515	кроме самого	1	1
516	с ними	4	1
517	мы увидим	3	1
518	композиционная форма	4	1
519	действия или	1	1
520	или же	1	1
521	не происходит	1	1
522	на мир	2	1
523	со всеми	3	1
524	момента более	1	1
525	человека с	1	1
526	поскольку мы	1	1
527	и у	2	1
528	и внутреннего	1	1
529	ее а	1	1
530	у большинства	1	1
531	в нашей	2	1
532	за пределами	1	1
533	в начале	2	1
534	его жизненной	1	1
535	слова не	3	1
536	не дает	2	1
537	его и	1	1
538	ни с	2	1
539	мир в	2	1
540	в новом	1	1
541	цели и	2	1
542	форм но	1	1
543	и должна	3	1
544	вовсе не	2	1
545	мы можем	6	1
546	форма романа	2	1
547	как такового	3	1
548	бы все	1	1
549	и оценки	2	1
550	образом не	1	1
551	отсутствует и	1	1
552	протяжении всего	1	1
553	для современной	1	1
554	лишь для	2	1
555	вне ее	2	1
556	нем не	1	1
557	именно как	1	1
558	этой проблемы	1	1
559	он живет	1	1
560	до сих	1	1
561	события бытия	4	1
562	на ее	3	1
563	связаны с	2	1
564	говорить и	2	1
565	здесь в	2	1
566	всякое высказывание	1	1
567	словами о	1	1
568	пространстве на	1	1
569	и прежде	5	1
570	и быть	1	1
571	личности героя	1	1
572	равной степени	1	1
573	и пр	2	1
574	а на	1	1
575	более того	4	1
576	сдвиг в	1	1
577	человеческой жизни	1	1
578	с которым	1	1
579	не подлежит	1	1
580	как о	1	1
581	произведение в	6	1
582	и уже	1	1
583	и ему	1	1
584	характерно для	2	1
585	перевод его	1	1
586	связь с	3	1
587	слова от	1	1
588	поэтому ни	1	1
589	в историю	1	1
590	если оно	1	1
591	случае художественного	1	1
592	нуждающиеся в	2	1
593	дает нам	2	1
594	событием и	2	1
595	в тех	3	1
596	быть только	5	1
597	в наличии	1	1
598	быть не	1	1
599	или хотя	1	1
600	времени эта	1	1
601	и формы	1	1
602	как только	3	1
603	быть и	1	1
604	благодаря этому	1	1
605	сих пор	1	1
606	слова которое	1	1
607	не будем	3	1
608	событие как	2	1
609	является как	2	1
610	в смысле	1	1
611	культурной жизни	1	1
612	в следующей	1	1
613	известной степени	4	1
614	хотя они	1	1
615	архитектонические формы	7	1
616	на большую	1	1
617	о котором	2	1
618	с содержанием	3	1
619	для нас	1	1
620	место только	1	1
621	от него	3	1
622	это может	1	1
623	и события	2	1
624	как уже	1	1
625	в собственно	1	1
626	но зато	2	1
627	ценностной позиции	1	1
628	но это	3	1
629	отношению ко	1	1
630	есть уже	1	1
631	в равной	2	1
632	и жанровые	1	1
633	но всегда	1	1
634	обратиться к	1	1
635	в общем	1	1
636	на фоне	3	1
637	в готовом	1	1
638	направленной на	4	1
639	может и	4	1
640	а о	1	1
641	не знает	3	1
642	возможно лишь	1	1
643	отношением к	1	1
644	культуры как	1	1
645	и при	2	1
646	себе самому	1	1
647	в характере	1	1
648	не могла	1	1
649	в свое	1	1
650	есть то	1	1
651	быть признана	1	1
652	это было	1	1
653	положении оказывается	1	1
654	по поводу	2	1
655	и эта	2	1
656	которая не	1	1
