N	2gram	Vinokur_St_1	Psycholo
175	в них	1	3
176	далеко не	1	3
177	отвращение к	2	3
178	действительно не	1	3
179	в один	1	3
180	со всей	1	3
181	в такой	2	3
182	без всяких	2	3
183	место в	1	3
184	всякий раз	2	3
185	бы не	2	3
186	в то	9	3
187	в плане	1	3
188	того как	1	3
189	к концу	2	3
190	в основе	3	3
191	и конечно	1	3
192	и о	1	3
193	из двух	3	3
194	каждого из	2	3
195	он был	3	3
196	были бы	1	3
197	и только	3	3
198	тот же	1	3
199	был бы	1	3
200	не так	1	3
201	к ним	1	3
202	тем что	5	3
203	ссылается на	1	3
204	такое же	1	3
205	что не	3	3
206	в стихах	1	3
207	так называемой	2	3
208	это только	1	3
209	он приводит	1	3
210	но это	6	3
211	все это	5	3
212	указать на	1	3
213	больше и	1	3
214	к этому	1	3
215	как на	1	3
216	в таком	3	3
217	отношения к	2	2
218	например в	8	2
219	увидим ниже	1	2
220	каждый новый	1	2
221	на самом	6	2
222	не имеют	1	2
223	поэзии и	1	2
224	той же	5	2
225	совпадает с	2	2
226	с но	1	2
227	степени не	1	2
228	большей частью	1	2
229	драмы и	1	2
230	между собой	1	2
231	столь же	4	2
232	его словам	1	2
233	что его	1	2
234	бы она	1	2
235	но как	1	2
236	очевидно что	1	2
237	не просто	1	2
238	всему тому	1	2
239	и я	3	2
240	в истории	3	2
241	материалом для	1	2
242	в одной	1	2
243	что именно	1	2
244	как к	3	2
245	это был	1	2
246	целый ряд	2	2
247	он в	1	2
248	лучшем случае	1	2
249	что так	3	2
250	думать что	2	2
251	в обширном	1	2
252	не могла	2	2
253	а вовсе	1	2
254	в прямом	1	2
255	всех этих	2	2
256	и вот	1	2
257	наших глазах	2	2
258	и по	5	2
259	так например	7	2
260	и дает	1	2
261	она стала	1	2
262	показывает что	1	2
263	которое имеет	1	2
264	которые с	1	2
265	и уже	2	2
266	такой же	5	2
267	перед собой	2	2
268	места в	2	2
269	от своего	1	2
270	своем роде	1	2
271	или вернее	1	2
272	должны были	1	2
273	но он	2	2
274	но они	1	2
275	и эти	1	2
276	и более	2	2
277	их в	2	2
278	том и	1	2
279	в этих	2	2
280	и очень	4	2
281	нет никакого	1	2
282	р и	1	2
283	в русской	1	2
284	дело не	4	2
285	вытекает из	2	2
286	ничего не	2	2
287	своей задачей	1	2
288	то это	3	2
289	всех прочих	1	2
290	у нас	11	2
291	очень часто	3	2
292	не могут	1	2
293	когда мы	1	2
294	что оно	3	2
295	не могу	1	2
296	данном случае	6	2
297	только то	1	2
298	то время	2	2
299	прямом смысле	1	2
300	то как	1	2
301	в глаза	1	2
302	том как	4	2
303	мы в	1	2
304	же мере	1	2
305	для этого	2	2
306	со стороны	6	2
307	внимание на	3	2
308	и та	1	2
309	и который	1	2
310	и во	2	2
311	у них	1	2
312	мы на	1	2
313	хотел бы	2	2
314	что здесь	2	2
315	что только	1	2
316	должен был	2	2
317	наше время	1	2
318	по мнению	3	2
319	со всеми	2	2
320	в качестве	4	2
321	есть в	2	2
322	уже не	1	2
323	чтобы он	1	2
324	в виде	3	2
325	который как	2	2
326	одно из	2	2
327	для него	6	2
328	всяком случае	6	2
329	могло бы	2	2
330	в конце	3	2
331	но что	1	2
332	русской поэзии	1	2
333	таком виде	1	2
334	без всякой	3	2
335	здесь в	1	2
336	еще и	2	2
337	а с	3	2
338	говорит о	3	2
339	до конца	1	2
340	однако и	2	2
341	уже давно	1	2
342	к его	1	2
343	хотя бы	6	2
344	к своему	1	2
345	в данном	14	2
346	к самой	1	2
347	есть только	2	2
348	смысле этого	2	2
349	что же	6	2
350	в первой	12	2
351	по существу	2	2
352	том смысле	2	2
353	быть не	1	2
354	этого слова	2	2
355	с этой	3	2
356	в наше	1	2
357	при таком	2	2
358	читателя создается	1	2
359	раз ту	1	2
360	так же	5	2
361	в лучшем	1	2
362	была бы	5	2
363	этого сопоставления	1	2
364	в малой	1	2
365	и другие	1	2
366	они не	1	2
367	можно назвать	2	2
368	во всяком	6	2
369	а между	1	1
370	как известно	1	1
371	же как	3	1
372	чтобы не	1	1
373	художественного произведения	1	1
374	и грубой	1	1
375	плетнев еще	1	1
376	и потому	2	1
377	словами и	1	1
378	это и	4	1
379	представлял собой	1	1
380	и есть	1	1
381	сказано что	1	1
382	в первом	2	1
383	и до	1	1
384	на две	1	1
385	из его	1	1
386	от которых	1	1
387	в зависимости	1	1
388	в прежних	1	1
389	что мы	5	1
390	их и	1	1
391	рядом других	1	1
392	к нашей	1	1
393	очень далеко	1	1
394	мы имеем	2	1
395	вот о	1	1
396	с поэтической	1	1
397	бы что	2	1
398	не столько	1	1
399	одной только	1	1
400	так чтобы	1	1
401	котором не	1	1
402	на себя	1	1
403	и такой	1	1
404	и другая	1	1
405	степени как	1	1
406	которые возбуждает	1	1
407	с нашими	1	1
408	в сцене	1	1
409	что оба	1	1
410	еще не	3	1
411	здесь нет	1	1
412	внимание и	1	1
413	не имел	1	1
414	мог совершенно	1	1
415	в чем	3	1
416	с его	1	1
417	значение которых	1	1
418	но почему-то	1	1
419	вы увидите	1	1
420	при жизни	1	1
421	но не	3	1
422	на основе	1	1
423	именно на	1	1
424	в сторону	2	1
425	не все	3	1
426	присутствует в	1	1
427	с собою	1	1
428	отношение к	2	1
429	нет и	1	1
430	общего правила	1	1
431	в свои	1	1
432	вот эти	1	1
433	это самое	1	1
434	как говорит	1	1
435	и вовсе	1	1
436	они ни	1	1
437	кроме того	1	1
438	хотя и	1	1
439	именно такие	1	1
440	писал что	1	1
441	в ожидании	1	1
442	для ее	1	1
443	котором она	1	1
444	дело только	1	1
445	то в	3	1
446	находилась в	1	1
447	ни один	2	1
448	момент его	1	1
449	сюжет и	1	1
450	за это	1	1
451	или во	1	1
452	то я	1	1
453	в известном	1	1
454	это тот	1	1
455	имеет для	1	1
456	зависимости от	1	1
457	и те	2	1
458	бы вдруг	1	1
459	одним только	1	1
460	на одну	1	1
461	них нет	1	1
462	не как	1	1
463	дело именно	1	1
464	в корне	1	1
465	том чтобы	1	1
466	это дело	2	1
467	довольно часто	1	1
468	так часто	1	1
469	так уж	1	1
470	смысле как	1	1
471	все с	1	1
472	всеобщим достоянием	1	1
473	но все	4	1
474	тут не	2	1
475	в одну	1	1
476	увидите что	1	1
477	факт что	1	1
478	вызвать у	1	1
479	которыми он	2	1
480	том случае	1	1
481	и с	3	1
482	которое с	1	1
483	того или	4	1
484	это не	8	1
485	не имела	1	1
486	всю свою	1	1
487	кажется что	3	1
488	для них	1	1
489	нас к	1	1
490	на основании	1	1
491	в слове	5	1
492	о чем	1	1
493	а если	2	1
494	перед своими	1	1
495	и было	1	1
496	мере не	1	1
497	и тогда	2	1
498	было не	2	1
499	и при	1	1
500	критика который	1	1
501	что такое	1	1
502	интерес и	1	1
503	представить себе	1	1
504	нас не	1	1
505	это делает	1	1
506	с историей	2	1
507	почти не	1	1
508	во времена	4	1
509	из прежних	1	1
510	и языка	6	1
511	что до	2	1
512	оказывается что	1	1
513	от себя	1	1
514	бы мы	2	1
515	дальнейшие слова	1	1
516	но эта	1	1
517	это утверждение	1	1
518	доказывает что	1	1
519	однако в	1	1
520	с такими	1	1
521	каждой его	1	1
522	бы быть	1	1
523	и вообще	3	1
524	даже в	3	1
525	дошла до	1	1
526	есть известная	1	1
527	уже выше	2	1
528	можно ли	4	1
529	в таких	1	1
530	а иногда	2	1
531	как о	2	1
532	считает что	1	1
533	дело в	6	1
534	и притом	1	1
535	не вытекает	1	1
536	к этим	1	1
537	на него	2	1
538	не по	3	1
539	читаем что	1	1
540	и слить	1	1
541	и имеет	1	1
542	не могло	1	1
543	что ни	2	1
544	это то	1	1
545	это явление	2	1
546	этих двух	3	1
547	это слово	4	1
548	исключительно для	1	1
549	бы по	1	1
550	вместо этого	1	1
551	неужели в	1	1
552	так то	1	1
553	этом отношении	7	1
554	что на	2	1
555	ни о	1	1
556	мы встречаем	1	1
557	относиться к	1	1
558	и другой	1	1
559	и такие	2	1
560	так а	1	1
561	что при	2	1
562	отказаться от	1	1
563	ничего общего	3	1
564	от той	1	1
565	в применении	3	1
566	его личное	1	1
567	встречаем и	1	1
568	но при	1	1
569	в некоторых	1	1
570	только при	1	1
571	с каким	1	1
572	мысль о	1	1
573	можно сделать	1	1
574	и говорит	1	1
575	на той	1	1
576	своей речи	1	1
577	на свой	2	1
578	можно было	13	1
579	так и	9	1
580	это вовсе	2	1
581	которая была	2	1
582	мог бы	1	1
583	та и	1	1
584	в результате	3	1
585	он к	1	1
586	характерная черта	1	1
587	один человек	1	1
588	никогда и	1	1
589	и нужно	3	1
590	может не	2	1
591	на вопрос	4	1
592	прав в	1	1
593	язык и	1	1
594	два стиха	1	1
595	и просто	1	1
596	можно сказать	1	1
597	в пользу	2	1
598	времени в	1	1
599	это было	1	1
600	нет это	2	1
601	и всю	1	1
602	которых в	3	1
603	этому поводу	2	1
604	не считаясь	1	1
605	или иначе	2	1
606	в глазах	1	1
607	в форме	1	1
608	именно такое	2	1
609	в другой	1	1
610	заключается вовсе	1	1
611	и можно	2	1
612	еще более	4	1
613	принципиальной разницы	1	1
614	что нового	1	1
615	следовало бы	2	1
616	разницы между	1	1
617	находим и	2	1
618	за ту	1	1
619	который присутствует	1	1
620	указывает что	1	1
621	быть и	2	1
622	но с	3	1
623	какой же	1	1
624	но тот	1	1
625	простым и	1	1
626	этот вопрос	4	1
627	дело с	2	1
628	мере он	1	1
629	будто бы	3	1
630	пор не	1	1
631	положение в	1	1
632	до уровня	1	1
633	то все	1	1
634	д вот	1	1
635	вернее сказать	1	1
636	или же	2	1
637	она ни	1	1
638	по этому	3	1
639	которых я	1	1
640	с которыми	2	1
641	какой степени	1	1
642	из которого	2	1
643	ряде случаев	1	1
644	и у	2	1
645	и насколько	1	1
646	ни одного	2	1
647	мысли чтобы	1	1
648	в начале	3	1
649	целого ряда	2	1
650	и других	1	1
651	только одно	1	1
652	и их	2	1
653	ведь это	1	1
654	с этими	1	1
655	можно с	1	1
656	не о	1	1
657	дело и	1	1
658	каждый из	1	1
659	положению вещей	1	1
660	в других	2	1
661	указание на	1	1
662	противоречия в	1	1
663	само собой	1	1
664	бы это	2	1
665	не было	4	1
666	только у	2	1
667	а на	3	1
668	так не	1	1
669	значение которое	1	1
670	именно в	6	1
671	никакого определенного	1	1
672	а именно	3	1
673	совершенно точно	1	1
674	одну минуту	1	1
675	к которому	4	1
676	не потому	1	1
677	чем он	1	1
678	письма и	3	1
679	обобщения а	1	1
680	ни на	2	1
681	что для	3	1
682	обратить внимание	1	1
683	превращается в	2	1
684	от этого	2	1
685	говорит я	1	1
686	и своим	1	1
687	долго и	1	1
688	дело которое	1	1
689	на эту	4	1
690	него не	1	1
691	ближе к	1	1
692	если не	2	1
693	для этой	1	1
694	виде в	1	1
695	которой в	1	1
696	в момент	1	1
697	именно поэтому	1	1
698	бы оно	1	1
699	в частности	4	1
700	случаев что	1	1
701	всех трех	2	1
702	правилу которое	1	1
703	где эта	1	1
704	многие исследователи	1	1
705	мы говорим	1	1
706	тот факт	1	1
707	которые стояли	1	1
708	поэзия и	1	1
709	чем то	1	1
710	целом ряде	1	1
711	лежащий в	1	1
712	применении к	3	1
713	месте своей	1	1
714	им с	1	1
715	для понимания	1	1
716	этих случаев	1	1
717	и там	1	1
718	и смерти	1	1
719	намек и	1	1
720	отличается от	1	1
721	между прочим	2	1
722	ни для	1	1
723	нисколько не	2	1
724	мы вправе	1	1
725	каждой из	1	1
726	не является	3	1
727	не сказалось	1	1
728	которых он	1	1
729	ли в	2	1
730	этого рода	1	1
731	должна была	4	1
732	тем и	1	1
733	именно чтобы	1	1
734	только тем	2	1
735	тот кто	1	1
736	бы ему	1	1
737	в отдельных	1	1
738	от всех	1	1
739	или нет	1	1
740	случае и	1	1
741	я думаю	11	1
742	бы на	1	1
743	уверен в	1	1
744	отношении к	1	1
745	совершенно непонятным	1	1
746	гораздо больше	2	1
747	и поэтической	1	1
748	с ней	1	1
749	то здесь	1	1
750	и так	3	1
751	в последнем	1	1
752	или иного	4	1
753	мере в	2	1
754	узнать что	1	1
755	не верить	1	1
756	что то	2	1
757	и ясно	1	1
758	стиля и	1	1
759	просто не	1	1
760	жизни и	5	1
761	но еще	1	1
762	это в	4	1
763	тем самым	2	1
764	гораздо более	4	1
765	смысле что	1	1
