N	2gram	Losev_Dial_4	Problema
166	и ее	8	4
167	ни с	4	4
168	что не	3	4
169	с этим	3	4
170	как бы	14	4
171	как раз	4	4
172	тех или	4	4
173	и для	5	4
174	солнца и	2	4
175	у достоевского	2	4
176	а в	1	4
177	в то	6	4
178	в зависимости	1	3
179	и этот	1	3
180	он как	1	3
181	каком случае	1	3
182	но она	1	3
183	то это	1	3
184	и на	5	3
185	коем случае	2	3
186	но как	2	3
187	явлений и	1	3
188	тут же	1	3
189	мы сейчас	1	3
190	чем же	2	3
191	в истории	3	3
192	же и	2	3
193	в своем	5	3
194	идея и	3	3
195	бы и	3	3
196	сказать о	1	3
197	учение о	5	3
198	имеем в	1	3
199	вообще не	1	3
200	т д	15	3
201	категорий в	1	3
202	или иных	1	3
203	но все	2	3
204	человека в	1	3
205	того или	2	3
206	с другими	1	3
207	этом смысле	4	3
208	из них	2	3
209	в жизни	5	3
210	все равно	2	3
211	как это	2	3
212	в предыдущем	3	3
213	связи с	1	3
214	нет никакого	3	3
215	вплоть до	1	3
216	и другое	2	3
217	как о	2	3
218	дело не	1	3
219	на себе	5	3
220	и сама	1	3
221	можно ли	1	3
222	самой жизни	1	3
223	в коем	2	3
224	имеем дело	1	3
225	в области	3	3
226	зависимости от	1	3
227	себе в	1	3
228	как мы	1	3
229	другими словами	5	3
230	можно понять	1	3
231	и весь	1	3
232	все в	1	3
233	к нему	1	3
234	в его	4	3
235	что и	6	3
236	то для	1	3
237	даже если	1	3
238	не мешает	2	3
239	без этого	1	3
240	для всех	3	3
241	конечно не	2	3
242	а это	2	3
243	только к	1	3
244	не так	1	3
245	себе и	2	3
246	мы можем	3	3
247	тем что	2	3
248	для того	5	3
249	не было	2	3
250	были бы	1	3
251	в связи	1	3
252	нет ничего	6	3
253	о себе	1	3
254	ни на	6	3
255	из которых	3	3
256	а если	3	3
257	это есть	13	3
258	и более	1	3
259	что мы	7	3
260	только для	3	3
261	это уже	1	3
262	слова но	1	3
263	сознания и	3	3
264	художественного образа	3	3
265	или другой	3	3
266	они суть	1	3
267	и как	4	3
268	мы должны	4	3
269	все они	1	3
270	в мифе	6	3
271	не говоря	3	3
272	совершенно не	3	3
273	является и	1	3
274	что понятие	1	3
275	из этого	1	3
276	что в	7	3
277	точно так	2	3
278	которая не	2	3
279	о каких	1	2
280	бесконечную даль	1	2
281	чтобы не	1	2
282	своему пределу	1	2
283	и то	3	2
284	и больше	1	2
285	от всякой	1	2
286	в которой	2	2
287	так чтобы	3	2
288	говорить о	11	2
289	предыдущем мы	1	2
290	и он	1	2
291	иное как	8	2
292	говоря уже	3	2
293	в чем	8	2
294	то мы	3	2
295	заключается не	1	2
296	не то	1	2
297	совершенно ясно	2	2
298	нет и	2	2
299	за пределы	3	2
300	что они	4	2
301	сама по	5	2
302	что именно	7	2
303	стороны и	1	2
304	все же	2	2
305	символы не	1	2
306	то в	5	2
307	что это	13	2
308	ни одна	2	2
309	в известном	1	2
310	мифа и	6	2
311	только один	1	2
312	она-то и	1	2
313	если он	1	2
314	мы совершенно	1	2
315	что каждая	1	2
316	он не	1	2
317	художественном образе	1	2
318	с ее	10	2
319	в понятии	2	2
320	новое и	1	2
321	а вместе	1	2
322	как они	1	2
323	не будет	2	2
324	и может	2	2
325	а его	1	2
326	на все	2	2
327	каком смысле	1	2
328	его в	1	2
329	весь мир	2	2
330	но именно	2	2
331	смысле не	1	2
332	между собою	2	2
333	отражение и	1	2
334	и тогда	2	2
335	но никак	1	2
336	имеет ничего	2	2
337	категории в	1	2
338	в котором	2	2
339	она в	3	2
340	мы находим	2	2
341	не понимает	2	2
342	при условии	2	2
343	не могли	2	2
344	однако в	2	2
345	для познания	1	2
346	но они	2	2
347	в обоих	1	2
348	дело в	1	2
349	как таковых	2	2
350	нельзя ли	1	2
351	но только	5	2
352	того чтобы	5	2
353	вполне можно	1	2
354	и по	2	2
355	и притом	3	2
356	во всем	2	2
357	однако это	1	2
358	у меня	1	2
359	есть только	3	2
360	они и	1	2
361	и это	8	2
362	приходит к	1	2
363	это будет	3	2
364	каждая вещь	1	2
365	сравнении с	2	2
366	в пределах	1	2
367	идет речь	4	2
368	верит в	1	2
369	и совершенно	1	2
370	и когда	2	2
371	можно только	3	2
372	для этого	2	2
373	только так	4	2
374	и что	9	2
375	учения о	1	2
376	не раз	2	2
377	это было	2	2
378	с его	5	2
379	стремлений и	1	2
380	тотчас же	3	2
381	есть тоже	2	2
382	но так	1	2
383	том как	2	2
384	тот же	1	2
385	с ними	4	2
386	очень много	2	2
387	есть ни	9	2
388	себя в	2	2
389	понятие которое	1	2
390	своим собственным	2	2
391	об его	3	2
392	а то	1	2
393	заключается в	2	2
394	за ним	1	2
395	совсем другое	1	2
396	никто не	2	2
397	в бесконечную	1	2
398	в конце	1	2
399	должны сказать	1	2
400	символ как	1	2
401	о которых	1	2
402	же деле	1	2
403	в самом	2	2
404	а именно	6	2
405	и прежде	1	2
406	как же	5	2
407	что иное	8	2
408	это все	2	2
409	она является	2	2
410	говорит о	3	2
411	все время	1	2
412	об ее	2	2
413	что перед	1	2
414	в это	1	2
415	образ который	1	2
416	или по	4	2
417	в меру	5	2
418	тут перед	1	2
419	общего с	3	2
420	к своему	2	2
421	понятие о	2	2
422	самой же	1	2
423	находятся в	1	2
424	в чистом	1	2
425	самом же	2	2
426	это можно	1	2
427	мы только	2	2
428	четвертой степени	1	2
429	из себя	1	2
430	будто бы	1	2
431	только что	2	2
432	и вдруг	1	2
433	жизни в	1	2
434	в частности	2	2
435	в сравнении	3	2
436	не что	8	2
437	или других	3	2
438	можно назвать	3	2
439	этого необходимо	1	1
440	скажет что	1	1
441	можно говорить	2	1
442	и стремления	1	1
443	говоря о	1	1
444	не думает	2	1
445	на аршине	1	1
446	различить и	1	1
447	человека и	2	1
448	но чтобы	1	1
449	всего этот	1	1
450	но тогда	1	1
451	жизни мы	1	1
452	не признает	1	1
453	есть сама	1	1
454	к другому	1	1
455	достоевского в	1	1
456	он всегда	2	1
457	ведь и	2	1
458	и такое	1	1
459	случае нельзя	1	1
460	чем именно	1	1
461	сказать с	1	1
462	когда уже	2	1
463	идеей и	1	1
464	же как	1	1
465	при анализе	1	1
466	что если	3	1
467	и тут	3	1
468	вопрос о	2	1
469	или другим	2	1
470	науки и	2	1
471	другого так	1	1
472	д и	3	1
473	но ясно	1	1
474	под нее	1	1
475	от всякого	1	1
476	а во-вторых	1	1
477	категории и	2	1
478	себе что	2	1
479	жизни это	1	1
480	однако так	1	1
481	поскольку и	1	1
482	это время	1	1
483	собою и	1	1
484	чем то	1	1
485	кроме нее	1	1
486	и этого	1	1
487	на них	1	1
488	и значит	1	1
489	вечной жизни	1	1
490	или во	1	1
491	только вполне	1	1
492	подходить к	1	1
493	на высоте	1	1
494	и всего	1	1
495	и религия	1	1
496	самый принцип	1	1
497	мы будем	2	1
498	легко может	1	1
499	жить и	1	1
500	и все-таки	1	1
501	только потому	3	1
502	есть своя	2	1
503	и всякий	1	1
504	значение и	1	1
505	вообще как	2	1
506	для всякой	1	1
507	отношение к	1	1
508	есть просто	6	1
509	именно миф	1	1
510	единая и	1	1
511	пожалуй даже	1	1
512	из возможных	2	1
513	чем мы	1	1
514	значение хотя	1	1
515	уже вполне	1	1
516	как к	1	1
517	виду и	1	1
518	понять и	2	1
519	тут идет	1	1
520	когда он	3	1
521	это тоже	1	1
522	ничего и	1	1
523	и художественного	1	1
524	даже просто	1	1
525	имеет в	1	1
526	как таковое	3	1
527	в противоположность	2	1
528	самим же	1	1
529	в этот	2	1
530	о самом	1	1
531	тут нет	1	1
532	или иную	2	1
533	от чего	2	1
534	и утвердить	1	1
535	говорят о	1	1
536	для науки	1	1
537	ни один	2	1
538	чем больше	2	1
539	себе или	1	1
540	жизни так	1	1
541	бы не	2	1
542	только два	1	1
543	из этих	2	1
544	тоже не	2	1
545	думать что	2	1
546	просто о	1	1
547	с их	4	1
548	остановиться на	1	1
549	бы только	4	1
550	говорит не	1	1
551	но ведь	1	1
552	как он	1	1
553	на то	5	1
554	в наших	1	1
555	как принцип	1	1
556	вернее же	1	1
557	с чем	1	1
558	богатым и	1	1
559	из указанных	1	1
560	она еще	1	1
561	таковых ничего	1	1
562	раз навсегда	1	1
563	же именно	3	1
564	смысле она	1	1
565	субстанциальное и	2	1
566	таково что	2	1
567	опять-таки не	1	1
568	и еще	1	1
569	в первую	1	1
570	не значит	2	1
571	нее и	1	1
572	в силу	4	1
573	миф сам	1	1
574	а потом	1	1
575	вещь существует	1	1
576	что тут	7	1
577	есть понятие	2	1
578	его от	1	1
579	и говорить	1	1
580	что может	1	1
581	всего то	1	1
582	себя самой	1	1
583	одно и	1	1
584	от нее	3	1
585	то ни	4	1
586	думал что	1	1
587	мифологии и	8	1
588	собой определенную	1	1
589	связанные с	1	1
590	об этой	2	1
591	которой уже	1	1
592	то понятие	1	1
593	рождение ребенка	4	1
594	причем все	1	1
595	и лучше	1	1
596	мира сего	1	1
597	он есть	7	1
598	своя собственная	1	1
599	и основные	1	1
600	мне это	1	1
601	чаще всего	1	1
602	представления об	1	1
603	он является	1	1
604	обязательно должны	1	1
605	не всегда	3	1
606	во внимание	2	1
607	и уже	4	1
608	данная вещь	1	1
609	всегда и	3	1
610	есть явление	1	1
611	ею и	1	1
612	ясно из	1	1
613	должно быть	2	1
614	как таковой	5	1
615	нисколько не	2	1
616	смысл и	3	1
617	могут сказать	1	1
618	на первый	1	1
619	есть такая	1	1
620	или вообще	3	1
621	однако ясно	1	1
622	и при	2	1
623	что такая	1	1
624	как все	1	1
625	мы замечаем	1	1
626	мыслится и	1	1
627	настоящего и	1	1
628	с идеей	1	1
629	идеи и	4	1
630	символ символ	1	1
631	в их	3	1
632	смысле есть	1	1
633	величины или	1	1
634	оказывается что	4	1
635	себе а	1	1
636	не как	4	1
637	в басне	1	1
638	миф о	1	1
639	бы мы	1	1
640	ни аллегория	1	1
641	мы теперь	2	1
642	конечно тоже	1	1
643	сам же	1	1
644	и вот	11	1
645	если угодно	3	1
646	этих моментов	1	1
647	которые в	1	1
648	же тут	1	1
649	в своих	1	1
650	что то	1	1
651	том же	1	1
652	что этот	2	1
653	необходимо чтобы	2	1
654	именно так	2	1
655	аршине пространства	1	1
656	даже в	1	1
657	что эта	2	1
658	и вся	1	1
659	иной раз	3	1
660	категория в	1	1
661	человек и	1	1
662	и какие	1	1
663	или что	2	1
664	художественного символа	1	1
665	ее с	1	1
666	это нисколько	1	1
667	но принципиально	1	1
668	угодно можно	2	1
669	но что	5	1
670	из их	1	1
671	иметь в	2	1
672	чем не	1	1
673	нам и	1	1
674	это мы	1	1
675	следовательно и	1	1
676	никогда не	2	1
677	помощи диалектического	1	1
678	количеством разных	1	1
679	ничего не	17	1
680	это то	1	1
681	до их	1	1
682	миф как	3	1
683	или как	1	1
684	о типах	1	1
685	его смысл	1	1
686	всего сама	1	1
687	возникает необходимость	1	1
688	ничто не	2	1
689	сама вещь	1	1
690	всматриваясь в	1	1
691	даже самая	1	1
692	и искусства	1	1
693	так то	4	1
694	в основе	10	1
695	если только	1	1
696	и далее	1	1
697	понимали эту	1	1
698	является то	1	1
699	идею и	3	1
700	если его	1	1
701	уже о	4	1
702	не могут	2	1
703	могут быть	3	1
704	сама жизнь	1	1
705	символом то	1	1
706	всего в	1	1
707	а что	2	1
708	о полном	1	1
709	что оно	7	1
710	что уже	2	1
711	всякая реальная	1	1
712	и возникает	1	1
713	и материи	2	1
714	достоевского где	1	1
715	можно и	2	1
716	раз даже	1	1
717	что все	4	1
718	свою очередь	2	1
719	всего этого	1	1
720	мыслить и	1	1
721	представим себе	2	1
722	и явления	1	1
723	что всякая	1	1
724	чтобы быть	1	1
725	только то	1	1
726	есть само	2	1
727	самое это	1	1
728	есть все	2	1
729	смысле но	1	1
730	на том	1	1
731	с своим	1	1
732	вещи и	2	1
733	так гласит	1	1
734	содержать в	1	1
735	реальной жизни	1	1
736	того и	1	1
737	сам он	1	1
738	элевсинских мистерий	1	1
739	не нужно	2	1
740	веры в	1	1
741	это только	1	1
742	по сравнению	2	1
743	всех возможных	1	1
744	мы в	1	1
745	этой жизни	2	1
746	эти мифологические	1	1
747	действительность и	1	1
748	находится в	2	1
749	о ней	2	1
750	и нужно	1	1
751	как идея	2	1
752	познания и	2	1
753	мифологии в	1	1
754	и здесь	1	1
755	возможна только	1	1
756	не содержит	1	1
757	которая бы	2	1
758	в глаза	1	1
759	одного из	1	1
760	в новую	1	1
761	мог бы	2	1
762	основе своей	1	1
763	все его	1	1
764	может не	1	1
765	бытием и	1	1
766	то тем	1	1
767	диалектические категории	2	1
768	степени мифа	1	1
769	тем или	2	1
770	и требует	2	1
771	категорий но	1	1
772	противопоставить все	1	1
773	которые мы	2	1
774	познание и	1	1
775	и всякая	1	1
776	когда оно	1	1
777	природы и	2	1
778	как учение	1	1
779	исторического развития	1	1
780	выше в	2	1
781	не будучи	1	1
782	существенного в	1	1
783	и об	3	1
784	и она	1	1
785	отдельных и	1	1
786	и самые	1	1
787	разве только	1	1
788	того что	13	1
789	эти последние	1	1
790	известно что	3	1
791	быть и	3	1
792	понятие символа	1	1
793	оно и	3	1
794	ближайшее размышление	1	1
795	художественные символы	1	1
796	эти указанные	1	1
797	мы видим	4	1
798	не сказано	1	1
799	что даже	2	1
800	не само	1	1
801	этот человек	1	1
802	и так	2	1
803	поэтому и	1	1
804	для нее	2	1
805	в контексте	1	1
806	образа в	2	1
807	субъекта но	1	1
808	с одной	1	1
809	есть также	2	1
810	себе есть	1	1
811	история и	2	1
812	есть чисто	1	1
813	да еще	2	1
814	и у	1	1
815	в нашей	2	1
816	по законам	2	1
817	силу этого	1	1
818	мы тут	1	1
819	веры и	6	1
820	ни просто	3	1
821	и хорошо	1	1
822	где бы	2	1
823	ту или	2	1
824	эти два	2	1
825	тоже в	1	1
826	выражена в	1	1
827	религии но	1	1
828	от тех	1	1
829	с этими	1	1
830	таких категорий	1	1
831	вещественно и	1	1
832	для меня	2	1
833	уже нет	3	1
834	не о	4	1
835	часто и	2	1
836	само по	4	1
837	и никакой	1	1
838	самая обыкновенная	1	1
839	о совпадении	1	1
840	заметить что	1	1
841	не говорит	5	1
842	и максимально	1	1
843	фактически очень	1	1
844	и вместе	1	1
845	бы это	1	1
846	необходимо заметить	1	1
847	существуют только	1	1
848	бы тогда	1	1
849	вещей и	1	1
850	ней и	1	1
851	с другим	1	1
852	о времени	3	1
853	с той	2	1
854	бы эти	1	1
855	и между	1	1
856	о данном	1	1
857	которая обладает	1	1
858	такое же	1	1
859	то значит	2	1
860	мы еще	2	1
861	и существует	1	1
862	но есть	1	1
863	до конца	1	1
864	что для	1	1
865	предмет и	1	1
866	вещей как	2	1
867	только по	1	1
868	превращается в	1	1
869	церкви и	1	1
870	нужно сказать	1	1
871	в подлинном	1	1
872	и самый	1	1
873	верящего в	1	1
874	своем месте	1	1
875	обыкновенная диалектика	1	1
876	однако и	1	1
877	его как	2	1
878	нужно считать	1	1
879	это она	1	1
880	без которых	1	1
881	когда же	2	1
882	и отношение	4	1
883	входить в	1	1
884	ни за	1	1
885	на фоне	1	1
886	в непрерывном	1	1
887	и противопоставить	1	1
888	но почти	1	1
889	не имеем	2	1
890	зачем же	1	1
891	который бы	1	1
892	человека к	1	1
893	есть такое	1	1
894	пространства и	1	1
895	при переходе	1	1
896	сама же	1	1
897	на каком-нибудь	1	1
898	где же	1	1
899	не художественные	1	1
900	к жизни	3	1
901	сравнению с	2	1
902	который мы	1	1
903	она есть	10	1
904	нечто третье	2	1
905	нашего анализа	2	1
906	что же	2	1
907	есть как	1	1
908	подлинном смысле	1	1
909	чувства и	2	1
910	и наглядно	1	1
911	мы всерьез	1	1
912	ней не	1	1
913	исходя из	1	1
914	смотрит он	1	1
915	сейчас мы	1	1
916	находить и	1	1
917	мы сказали	1	1
918	нечто по	1	1
919	с необходимостью	1	1
920	разве это	1	1
921	и пожалуй	1	1
922	с этой	2	1
923	в какую-нибудь	1	1
924	художественное произведение	2	1
925	и нет	3	1
926	на тысячу	1	1
927	что есть	2	1
928	в который	1	1
929	но символ	1	1
930	но для	2	1
931	символ что	1	1
932	за его	2	1
933	отношениях к	1	1
934	судьбы и	1	1
935	и часто	2	1
936	не знаем	1	1
937	всего с	1	1
938	уже на	1	1
939	основанная на	1	1
940	мира и	1	1
941	думает что	3	1
942	о котором	1	1
943	чтобы понять	1	1
944	тот кто	2	1
945	себя самого	1	1
946	бы в	4	1
947	явления в	1	1
948	наконец все	1	1
949	отношении не	1	1
950	конце концов	1	1
951	нужно думать	1	1
952	было только	1	1
953	именно он	1	1
954	есть уже	1	1
955	третьей и	1	1
956	хотя в	1	1
957	бы на	1	1
958	не дает	2	1
959	отношении к	2	1
960	категории с	1	1
961	в нечто	1	1
962	мы поняли	1	1
963	вопрос как	1	1
964	становления и	1	1
965	и начинается	1	1
966	о своем	1	1
967	и событий	2	1
968	в романе	1	1
969	не самые	1	1
970	из тех	1	1
971	не знает	1	1
972	природы не	2	1
973	мы начинаем	2	1
974	но можно	1	1
975	равно как	2	1
976	в свою	3	1
977	новой категории	1	1
978	жизни а	1	1
979	даже вообще	2	1
980	т е	46	1
981	что под	1	1
982	только о	3	1
983	всего его	1	1
984	есть то	5	1
985	в заключение	1	1
986	формальной логики	1	1
987	до степени	1	1
988	всем этом	1	1
989	чтобы эти	1	1
990	это понятие	3	1
991	невозможна без	2	1
992	я могу	2	1
993	после его	1	1
994	во сне	1	1
995	как на	1	1
996	как результат	1	1
997	этой точки	2	1
998	гораздо более	1	1
