N	2gram	Bakhtin_Fr_4	VLabPisa
323	что так	1	1
324	рассказ о	1	1
325	тому же	1	1
326	на то	1	1
327	так сказать	2	1
328	характерны для	1	1
329	и если	1	1
330	на его	2	1
331	время и	2	1
332	да и	2	1
333	силой и	1	1
334	что должно	1	1
335	когда все	1	1
336	момента в	1	1
337	не значит	1	1
338	не как	1	1
339	и трудность	1	1
340	уже не	2	1
341	на этом	2	1
342	одно и	1	1
343	часть в	1	1
344	оно и	1	1
345	для характеристики	1	1
346	чего он	1	1
347	связанных с	2	1
348	то есть	21	1
349	для своей	2	1
350	зрения на	1	1
351	входит в	1	1
352	на протяжении	1	1
353	то все	1	1
354	что один	1	1
355	соответствии с	2	1
356	с этой	1	1
357	образы в	2	1
358	на этот	1	1
359	в конкретную	1	1
360	в этих	2	1
361	рассказа о	1	1
362	в которые	2	1
363	над войной	1	1
364	на свою	1	1
365	подобного предположения	1	1
366	эти лица	1	1
367	значение для	1	1
368	образом и	3	1
369	но он	6	1
370	друг другу	1	1
371	необходимо учитывать	1	1
372	поэтому у	1	1
373	вплоть до	1	1
374	хотя может	1	1
375	места из	1	1
376	что эта	1	1
377	без того	1	1
378	собственному признанию	1	1
379	дело не	1	1
380	характер так	1	1
381	из дальнейшего	1	1
382	смертью в	1	1
383	время как	1	1
384	этих фактов	1	1
385	но только	2	1
386	это с	1	1
387	о природе	2	1
388	казалось бы	1	1
389	ним не	1	1
390	у этого	1	1
391	учения о	2	1
392	новеллы в	1	1
393	видим что	1	1
394	от него	1	1
395	друг друга	2	1
396	как будто	2	1
397	в основе	2	1
398	говорят в	1	1
399	понимает и	1	1
400	содержание их	1	1
401	бы он	1	1
402	именно таким	1	1
403	перейти к	1	1
404	характер этого	4	1
405	и это	2	1
406	таковы некоторые	1	1
407	своего развития	1	1
408	с ее	3	1
409	какова же	1	1
410	же не	2	1
411	данном случае	1	1
412	нем уже	1	1
413	то время	2	1
414	это для	1	1
415	в дальнейшем	3	1
416	и сам	3	1
417	что у	3	1
418	легенды о	1	1
419	же выводу	1	1
420	действительности он	1	1
421	жизнь и	4	1
422	поэтому в	2	1
423	о котором	1	1
424	по мере	1	1
425	с ним	2	1
426	на него	1	1
427	но несколько	1	1
428	и детей	2	1
429	и та	1	1
430	и что	1	1
431	живым и	1	1
432	с того	1	1
433	для нас	1	1
434	а также	2	1
435	как было	1	1
436	знает что	1	1
437	даже несколько	1	1
438	говорят о	1	1
439	которой мы	1	1
440	и во	1	1
441	таких же	1	1
442	сцен из	1	1
443	в форме	1	1
444	романа в	1	1
445	всего этого	1	1
446	в ту	2	1
447	в свете	1	1
448	для самого	1	1
449	в него	1	1
450	быть и	1	1
451	с каждым	1	1
452	как нечто	1	1
453	и элементы	1	1
454	очень много	1	1
455	пока в	1	1
456	между этими	1	1
457	и ряд	2	1
458	сообщает что	1	1
459	образ как	1	1
460	образов в	1	1
461	этой системе	3	1
462	эти образы	3	1
463	же и	3	1
464	есть в	2	1
465	события и	1	1
466	конечно не	4	1
467	только на	1	1
468	в живописи	1	1
469	системы образов	2	1
470	в виде	1	1
471	не дает	1	1
472	этого процесса	1	1
473	или даже	1	1
474	и других	3	1
475	конечно нет	1	1
476	его и	2	1
477	системе образов	6	1
478	характерно что	1	1
479	ни в	2	1
480	в известной	3	1
481	из рыцарских	1	1
482	представлений о	2	1
483	войной и	1	1
484	для правильного	2	1
485	отношение к	1	1
486	на четыре	1	1
487	не случайно	3	1
488	каждый из	1	1
489	еще ярче	1	1
490	тем что	4	1
491	в более	1	1
492	смысла и	1	1
493	со всем	1	1
494	без всякой	1	1
495	образы из	1	1
496	о своей	2	1
497	и точно	1	1
498	связаны с	2	1
499	что тот	1	1
500	он это	1	1
501	в свою	1	1
502	чем он	1	1
503	рассказа а	1	1
504	борьба за	1	1
505	в живом	1	1
506	в соответствии	1	1
507	них и	1	1
508	а наоборот	1	1
509	и самый	1	1
510	жизнь в	1	1
511	подобного рода	2	1
512	на эту	3	1
513	самого начала	3	1
514	со своими	2	1
515	игры на	1	1
516	или с	1	1
517	что из	2	1
518	с образами	2	1
519	мира в	1	1
520	другими образами	2	1
521	жалуется на	1	1
522	имеет свои	1	1
523	к лицу	1	1
524	нет ничего	2	1
525	рыцарских времен	1	1
526	в духе	1	1
527	как в	2	1
528	и самые	1	1
529	в данном	1	1
530	в той	2	1
531	типа как	1	1
532	и основной	1	1
533	которое не	2	1
534	и наглядно	1	1
535	и судьбы	1	1
536	ту атмосферу	1	1
537	у которого	1	1
538	нет чисто	1	1
539	слова и	1	1
540	еще раз	2	1
541	благодаря этому	1	1
542	только для	4	1
543	но это	4	1
544	из реального	1	1
545	мы видим	3	1
546	форм и	2	1
547	происходит в	1	1
548	свете этих	1	1
549	единой и	1	1
550	это как	1	1
551	в каждой	1	1
552	и все	13	1
553	еще более	1	1
554	наконец все	1	1
555	вообще в	1	1
556	находится в	1	1
557	ее основных	1	1
558	от всего	1	1
559	потому что	1	1
560	которых он	2	1
561	еще в	1	1
562	дело с	1	1
563	это в	2	1
564	состоит из	1	1
565	его таким	1	1
566	от всех	2	1
567	есть и	4	1
568	они всегда	1	1
569	или точнее	1	1
570	при оценке	1	1
571	это было	1	1
572	и другие	2	1
573	в таком	1	1
