N	2gram	Propp_Isto_2	Dialekti
478	когда мы	2	1
479	почему все	1	1
480	например на	1	1
481	на это	1	1
482	только одну	1	1
483	если же	1	1
484	с образом	2	1
485	должен быть	1	1
486	верно только	1	1
487	но по	3	1
488	от друга	1	1
489	здесь не	2	1
490	на другой	2	1
491	факт не	1	1
492	существа в	1	1
493	не скажет	1	1
494	с каким	1	1
495	в каких	3	1
496	быть вполне	1	1
497	характер и	1	1
498	бывает что	1	1
499	уже с	2	1
500	и этим	1	1
501	с самого	2	1
502	что это?	1	1
503	и когда	2	1
504	что у	2	1
505	на нее	2	1
506	этим в	1	1
507	в результате	1	1
508	часто в	2	1
509	имеется в	2	1
510	говорят что	5	1
511	миф же	1	1
512	связанное с	1	1
513	ее лицо	1	1
514	увидел что	1	1
515	то они	1	1
516	это происходит	1	1
517	и вызывает	2	1
518	при котором	1	1
519	ли или	1	1
520	происходит не	1	1
521	почему же	1	1
522	но об	1	1
523	должно было	3	1
524	все в	1	1
525	обоих случаях	1	1
526	доходит до	1	1
527	чтобы получить	1	1
528	переходит в	1	1
529	тогда она	1	1
530	и только	2	1
531	есть ряд	1	1
532	нельзя сказать	1	1
533	и подобных	1	1
534	представления о	5	1
535	слова для	1	1
536	не знаю	1	1
537	гоголевском вие	1	1
538	а именно	3	1
539	спросим себя	1	1
540	формы а	1	1
541	в новой	2	1
542	сделать это	1	1
543	только можно	1	1
544	не фактическое	1	1
545	в какой	1	1
546	на природу	1	1
547	бы показать	1	1
548	в стороне	1	1
549	это очень	1	1
550	вопрос об	1	1
551	все они	1	1
552	к живой	1	1
553	голосом и	1	1
554	из которого	1	1
555	можно установить	2	1
556	не можем	1	1
557	уже в	2	1
558	это сказка	1	1
559	а то	2	1
560	при помощи	2	1
561	и других	1	1
562	уже ясно	1	1
563	сущность и	1	1
564	он имеет	2	1
565	он может	1	1
566	был бы	2	1
567	не слыхал	1	1
568	себе в	1	1
569	пока не	4	1
570	это верно	1	1
571	для них	1	1
572	только сказать	1	1
573	у него	4	1
574	и вместе	2	1
575	смерти и	7	1
576	в очень	3	1
577	эти явления	1	1
578	чему же	1	1
579	не были	1	1
580	и можно	1	1
581	или иначе	1	1
582	будет ли	1	1
583	что мифы	2	1
584	и между	1	1
585	такое же	1	1
586	в природе	1	1
587	мы еще	1	1
588	и др	4	1
589	у бесов	1	1
590	цветок для	1	1
591	однако надо	1	1
592	превращается в	2	1
593	она вполне	1	1
594	их можно	1	1
595	а на	1	1
596	зависит от	2	1
597	на весь	1	1
598	увидим в	1	1
599	а вы	1	1
600	одну из	1	1
601	должны поставить	1	1
602	у ворот	1	1
603	когда она	3	1
604	там где	1	1
605	жизнь в	1	1
606	становится ясным	2	1
607	и ему	1	1
608	совершенно одинаковы	1	1
609	и глубокое	1	1
610	роль и	1	1
611	входить в	1	1
612	видели в	1	1
613	вместе с	7	1
614	в европе	1	1
615	а самый	1	1
616	направлению к	1	1
617	не сами	1	1
618	к своему	1	1
619	в брак	1	1
620	обряда с	1	1
621	где же	2	1
622	встречается в	3	1
623	а если	1	1
624	наряду с	6	1
625	перед нами	2	1
626	происходит в	2	1
627	кто из	1	1
628	по существу	2	1
629	друг с	1	1
630	обряд этот	1	1
631	на свете	1	1
632	или другого	1	1
633	здесь так	1	1
634	что мы	3	1
635	и стать	1	1
636	болезнь и	1	1
637	видно что	6	1
638	между прочим	3	1
639	божества и	1	1
640	от нас	1	1
641	кроме того	2	1
642	они никогда	2	1
643	только одна	1	1
644	этих мифах	1	1
645	только мы	1	1
646	этих случаях	10	1
647	не знаем	1	1
648	указать на	1	1
649	ли в	1	1
650	уже на	3	1
651	хотя они	1	1
652	религиях и	1	1
653	при таком	1	1
654	на небе	1	1
655	мира и	1	1
656	о котором	1	1
657	это как	1	1
658	с глазами	1	1
659	который дает	1	1
660	она уже	1	1
661	который является	1	1
662	для нас	4	1
663	они говорят	2	1
664	к этой	4	1
665	не должен	4	1
666	как явление	1	1
667	за него	2	1
668	также не	2	1
669	них и	1	1
670	с ужасом	1	1
671	а также	2	1
672	хотя в	3	1
673	через реку	1	1
674	всегда только	2	1
675	иначе она	1	1
676	она его	1	1
677	друга но	1	1
678	поскольку это	1	1
679	другое мы	1	1
680	по одному	1	1
681	не что	2	1
682	сам в	1	1
683	только о	1	1
684	есть то	1	1
685	представление которое	1	1
686	этом отрывке	1	1
687	и другие	4	1
688	то оно	1	1
689	они не	4	1
690	в таком	1	1
