N	2gram	Tiupa_Anal_2	FransuaR
131	и их	2	3
132	применении к	1	3
133	в тех	1	3
134	в состоянии	2	3
135	не является	1	3
136	не может	4	3
137	что в	2	3
138	отношения к	2	2
139	смерть в	1	2
140	это всегда	1	2
141	не вполне	1	2
142	и он	2	2
143	он был	2	2
144	в чем	1	2
145	но не	4	2
146	почти до	1	2
147	от остального	1	2
148	и наконец	1	2
149	его к	1	2
150	из этих	1	2
151	он не	2	2
152	не к	1	2
153	на его	3	2
154	свое время	1	2
155	его от	3	2
156	и по	1	2
157	так например	2	2
158	значительной степени	2	2
159	а затем	2	2
160	это было	2	2
161	всегда и	1	2
162	жизни но	2	2
163	в этих	2	2
164	от своего	2	2
165	но эта	2	2
166	раз и	1	2
167	в таких	2	2
168	в эпизоде	10	2
169	на него	2	2
170	этих двух	1	2
171	всего на	1	2
172	начиная с	1	2
173	могут быть	10	2
174	к тому	7	2
175	восходящая к	1	2
176	но при	1	2
177	приводит к	3	2
178	роль в	2	2
179	особенно в	7	2
180	во второй	4	2
181	поэтому в	1	2
182	о том	7	2
183	второй половине	1	2
184	можно сказать	4	2
185	воспринимается как	1	2
186	явления как	1	2
187	мы видим	1	2
188	этот вопрос	1	2
189	с одной	5	2
190	только на	3	2
191	или даже	2	2
192	ни с	2	2
193	при всей	3	2
194	одной стороны	4	2
195	на этот	2	2
196	более того	1	2
197	несмотря на	3	2
198	и особенно	4	2
199	быть только	1	2
200	да и	1	2
201	культуре и	1	2
202	того что	2	2
203	еще раз	1	2
204	в основном	1	2
205	в целом	8	2
206	между прочим	1	2
207	и для	2	2
208	при таком	2	2
209	или в	3	2
210	хотя и	4	2
211	от него	1	2
212	ни к	1	2
213	же в	1	2
214	в романе	1	2
215	из тех	1	2
216	речи и	2	2
217	в свое	1	2
218	в противоположность	2	2
219	в таком	2	2
220	а между	1	1
221	произведения но	1	1
222	речь идет	2	1
223	связь этих	1	1
224	самом его	1	1
225	тех же	1	1
226	так у	4	1
227	и должны	1	1
228	все его	1	1
229	в приведенном	1	1
230	между двумя	4	1
231	определить как	1	1
232	на две	3	1
233	проникает в	1	1
234	и больше	1	1
235	другой жизни	1	1
236	действительности и	1	1
237	то же	4	1
238	их и	1	1
239	а как	2	1
240	мифа о	1	1
241	на первом	1	1
242	именно к	1	1
243	сущности это	1	1
244	со смертью	3	1
245	что нам	1	1
246	совпадает с	4	1
247	говорить о	6	1
248	его однако	1	1
249	и мира	1	1
250	начале и	1	1
251	во внешнем	1	1
252	появляется и	1	1
253	и всего	1	1
254	от них	1	1
255	отвлеченной мысли	2	1
256	по отношению	4	1
257	а и	1	1
258	человека с	1	1
259	к последним	1	1
260	так называемая	1	1
261	из уст	1	1
262	все остальные	1	1
263	дистанция между	1	1
264	в полном	1	1
265	как уже	3	1
266	выглядит в	2	1
267	и как	1	1
268	при сопоставлении	1	1
269	самом начале	3	1
270	имеет в	1	1
271	судьбы не	3	1
272	в произведении	2	1
273	в которой	1	1
274	черта в	1	1
275	он в	4	1
276	в нашем	3	1
277	по преимуществу	4	1
278	в известном	1	1
279	раз в	1	1
280	по форме	1	1
281	тому же	4	1
282	лица и	1	1
283	как он	1	1
284	на то	2	1
285	полный и	1	1
286	в замкнутом	1	1
287	и если	3	1
288	вообще не	2	1
289	по-видимому не	1	1
290	жизнью и	2	1
291	и более	1	1
292	и сам	3	1
293	нашего времени	4	1
294	продолжает жить	1	1
295	драме или	1	1
296	на этом	4	1
297	ставит себя	1	1
298	конца и	1	1
299	свой мир	1	1
300	в совершенно	1	1
301	об этом	1	1
302	слова или	1	1
303	них не	2	1
304	оно становится	1	1
305	самим собой	1	1
306	наш анализ	1	1
307	лишь в	9	1
308	было бы	3	1
309	лишь на	1	1
310	смерть и	1	1
311	как об	1	1
312	мы имеем	3	1
313	и некоторых	1	1
314	особенно для	1	1
315	место в	3	1
316	и при	1	1
317	это делает	1	1
318	жизнь и	1	1
319	не столько	3	1
320	своего рода	12	1
321	как это	6	1
322	только для	1	1
323	которые в	1	1
324	времени не	1	1
325	сами по	1	1
326	не совпадают	1	1
327	далека от	1	1
328	во времени	2	1
329	битвы с	2	1
330	и вся	1	1
331	почти все	1	1
332	времени особенно	1	1
333	не менее	4	1
334	вплоть до	1	1
335	тем самым	4	1
336	мира не	1	1
337	она не	2	1
338	что с	2	1
339	в то	2	1
340	мышления и	1	1
341	которого он	1	1
342	эта внутренняя	1	1
343	для всего	1	1
344	в разных	1	1
345	близки к	1	1
346	же время	2	1
347	как традиция	1	1
348	другой стороны	2	1
349	этой речи	1	1
350	убедиться в	1	1
351	тех или	2	1
352	со своим	3	1
353	остается в	1	1
354	же слова	1	1
355	внутренней жизни	1	1
356	что на	3	1
357	или иных	2	1
358	с другом	1	1
359	у нас	1	1
360	и такие	1	1
361	человека в	1	1
362	он видит	1	1
363	что при	1	1
364	на это	1	1
365	вступая в	1	1
366	значения и	1	1
367	что все	2	1
368	при переходе	2	1
369	характер и	1	1
370	в организации	3	1
371	или еще	1	1
372	в пределах	9	1
373	с собой	1	1
374	можно было	3	1
375	те же	2	1
376	было в	1	1
377	к совершенно	1	1
378	еще в	2	1
379	раз не	2	1
380	это только	2	1
381	вступил в	2	1
382	строго говоря	2	1
383	целом все	1	1
384	из одного	1	1
385	нас и	1	1
386	только и	1	1
387	сводится к	3	1
388	они возникают	1	1
389	по себе	2	1
390	видение и	1	1
391	за пределами	2	1
392	времени в	4	1
393	в которую	1	1
394	на ее	1	1
395	именно она	1	1
396	бы в	3	1
397	выступает как	1	1
398	них в	1	1
399	именно в	3	1
400	слов и	1	1
401	это приводит	1	1
402	известном смысле	1	1
403	один из	2	1
404	рассуждение о	1	1
405	одной из	3	1
406	с ними	3	1
407	ли он	1	1
408	в какой	1	1
409	т.п поэтому	1	1
410	который в	1	1
411	и ее	1	1
412	в уста	1	1
413	делает его	1	1
414	в литературоведении	1	1
415	значимость и	1	1
416	этой системе	2	1
417	же и	1	1
418	для всех	2	1
419	этой борьбе	1	1
420	к земле	1	1
421	носит в	1	1
422	уже в	1	1
423	то и	1	1
424	по законам	1	1
425	и повсюду	1	1
426	внешней и	1	1
427	целого ряда	1	1
428	на этих	1	1
429	этого процесса	1	1
430	его и	1	1
431	за ним	1	1
432	в конце	4	1
433	моментов в	1	1
434	что и	3	1
435	с этими	1	1
436	к ним	1	1
437	не о	2	1
438	у него	4	1
439	людей не	1	1
440	тем что	3	1
441	максимальной близости	1	1
442	характерно и	2	1
443	со стороны	3	1
444	и речи	1	1
445	на примере	1	1
446	до известной	1	1
447	себя и	1	1
448	только к	1	1
449	говорит о	5	1
450	образ смерти	1	1
451	настоящего времени	1	1
452	и стал	2	1
453	не исключает	1	1
454	а не	10	1
455	и своим	1	1
456	его как	2	1
457	и мертвенная	1	1
458	было для	1	1
459	о чем	2	1
460	одна из	1	1
461	но оно	1	1
462	границы между	1	1
463	но особенно	1	1
464	этом достаточно	1	1
465	места для	1	1
466	функционирует в	1	1
467	всем остальным	1	1
468	целом ряде	1	1
469	для обозначения	1	1
470	выходят за	2	1
471	противоречивое единство	1	1
472	есть на	1	1
473	друг с	1	1
474	сам не	1	1
475	ли не	2	1
476	и смерти	4	1
477	в контексте	5	1
478	этот не	1	1
479	слова и	1	1
480	отличается от	1	1
481	ведь и	2	1
482	в начале	1	1
483	что касается	3	1
484	глубине своей	1	1
485	земле как	1	1
486	известной степени	1	1
487	в мировой	1	1
488	в связи	1	1
489	в результате	3	1
490	себя самого	1	1
491	особого рода	2	1
492	в эту	3	1
493	по одной	1	1
494	хотя бы	1	1
495	отношении является	1	1
496	все они	1	1
497	отношении к	1	1
498	а о	1	1
499	с ней	1	1
500	отношением к	1	1
501	имеет место	4	1
502	отношению к	4	1
503	речи как	1	1
504	просто не	1	1
505	передо мною	1	1
506	к этому	2	1
507	как на	1	1
508	все что	2	1
509	такой же	1	1
510	с самим	3	1
