N	2gram	Tiupa_Narr_2	FransuaR
162	в одной	1	2
163	перед нами	4	2
164	более или	1	2
165	рассказ о	1	2
166	как он	2	2
167	никому не	1	2
168	что все	1	2
169	это было	1	2
170	новой жизни	1	2
171	далеко не	5	2
172	мы имеем	3	2
173	которой он	3	2
174	не мог	1	2
175	в этих	1	2
176	во второй	2	2
177	том как	2	2
178	в следующем	1	2
179	или менее	1	2
180	своего рода	9	2
181	их в	1	2
182	теперь я	1	2
183	сердца и	1	2
184	время здесь	1	2
185	что есть	1	2
186	дело не	1	2
187	в процессе	2	2
188	глядя на	1	2
189	вперед и	1	2
190	этом отношении	3	2
191	в области	2	2
192	и времени	1	2
193	к тому	9	2
194	оно не	2	2
195	в каждой	2	2
196	и образ	1	2
197	на другой	1	2
198	в себя	4	2
199	роль в	2	2
200	картина мира	8	2
201	на том	3	2
202	никогда не	6	2
203	особенно в	1	2
204	начала и	2	2
205	здесь нет	1	2
206	во все	1	2
207	жизнь и	1	2
208	а также	6	2
209	и т.д	4	2
210	другими словами	1	2
211	в будущее	1	2
212	и мира	4	2
213	и во	1	2
214	бы в	2	2
215	во всей	1	2
216	еще более	1	2
217	все время	1	2
218	в лице	1	2
219	в литературе	4	2
220	того что	6	2
221	оно и	1	2
222	одной из	1	2
223	со всеми	2	2
224	уже не	4	2
225	в большинстве	1	2
226	только на	2	2
227	же в	4	2
228	свидетельствует о	4	2
229	большинстве случаев	1	2
230	к человеку	1	2
231	связано с	1	2
232	нашего восприятия	1	2
233	отношению к	5	2
234	это движение	1	2
235	именно в	2	2
236	это прежде	1	2
237	что находится	1	2
238	а не	17	2
239	его как	1	2
240	в связи	1	2
241	может иметь	1	2
242	в человеке	1	2
243	по своему	2	2
244	в данном	10	2
245	в первой	1	2
246	или в	1	2
247	стать и	2	2
248	в результате	2	2
249	о котором	3	2
250	интерес к	2	2
251	и смысл	1	2
252	и как	1	2
253	с ним	4	2
254	одновременно и	1	2
255	благодаря этому	1	2
256	во всяком	1	2
257	отношения к	1	1
258	одним из	1	1
259	к их	1	1
260	в такой	1	1
261	самом деле	3	1
262	это и	1	1
263	между двумя	1	1
264	прошлое и	1	1
265	ведь и	1	1
266	должна быть	2	1
267	едва ли	3	1
268	с таким	2	1
269	и время	1	1
270	по его	2	1
271	жизни для	1	1
272	его не	1	1
273	некоторых общих	1	1
274	а как	3	1
275	говорит сам	1	1
276	именно к	1	1
277	оба эти	1	1
278	время как	1	1
279	что иное	1	1
280	принадлежит к	1	1
281	ему в	2	1
282	а теперь	1	1
283	пространство и	2	1
284	реальным и	1	1
285	подчеркнуть что	2	1
286	это время	1	1
287	он сам	2	1
288	иное как	1	1
289	быть в	1	1
290	крайняя степень	1	1
291	жизни с	2	1
292	в ее	4	1
293	но не	3	1
294	бы его	1	1
295	для других	3	1
296	свою жизнь	1	1
297	с совершенно	1	1
298	в новом	1	1
299	тогда как	15	1
300	себе и	2	1
301	отличие от	5	1
302	в едином	1	1
303	человеку и	1	1
304	за пределы	1	1
305	что они	3	1
306	в настоящем	2	1
307	в центре	2	1
308	другой день	1	1
309	что именно	1	1
310	зрения вполне	1	1
311	как образ	2	1
312	низа и	1	1
313	и нет	1	1
314	все же	6	1
315	однако не	2	1
316	около дома	1	1
317	не являются	2	1
318	в небе	1	1
319	имеет в	1	1
320	вовлекается в	1	1
321	жизни есть	1	1
322	в самом	2	1
323	точкой зрения	1	1
324	счастья и	1	1
325	тому же	4	1
326	в нашем	2	1
327	с их	1	1
328	им в	1	1
329	и будущее	1	1
330	ее как	1	1
331	всей его	1	1
332	не могла	1	1
333	вследствие этого	2	1
334	жизнью и	2	1
335	по словам	2	1
336	к миру	2	1
337	после этого	1	1
338	о которой	3	1
339	том свете	2	1
340	силу своей	1	1
341	новое и	1	1
342	ведь ему	1	1
343	по аналогии	1	1
344	что является	1	1
345	встречаются и	1	1
346	не будет	2	1
347	как к	3	1
348	свете в	1	1
349	что были	1	1
350	на горизонте	1	1
351	и иных	1	1
352	этом смысле	1	1
353	отца и	1	1
354	не берется	1	1
355	и тем	5	1
356	данном случае	6	1
357	в жизни	6	1
358	смерть и	1	1
359	но уже	1	1
360	но затем	1	1
361	мне то	1	1
362	к которым	1	1
363	как об	1	1
364	в слове	3	1
365	со своими	2	1
366	и уже	4	1
367	с такой	1	1
368	мировой истории	1	1
369	автора и	1	1
370	обратимся к	1	1
371	дома с	3	1
372	на первый	1	1
373	к первому	1	1
374	как все	1	1
375	и без	1	1
376	всяком случае	1	1
377	в котором	5	1
378	момент времени	1	1
379	вторая часть	1	1
380	мысли и	1	1
381	что я	3	1
382	признать что	1	1
383	стало быть	2	1
384	в силу	4	1
385	слишком рано	1	1
386	что было	1	1
387	же может	1	1
388	не была	1	1
389	совершенно новая	1	1
390	и многих	1	1
391	при всех	1	1
392	человека есть	2	1
393	но они	1	1
394	мира не	2	1
395	она не	1	1
396	иной раз	1	1
397	дамы в	1	1
398	на котором	1	1
399	не имел	1	1
400	у кого	1	1
401	на него	5	1
402	в основе	1	1
403	того и	1	1
404	кто видит	1	1
405	с одним	1	1
406	своей природе	2	1
407	более что	1	1
408	по своей	3	1
409	со своим	2	1
410	связи с	1	1
411	в сознании	2	1
412	сюжет в	1	1
413	не по	1	1
414	человеческую жизнь	1	1
415	может показаться	1	1
416	у нас	2	1
417	у меня	2	1
418	от их	1	1
419	не могут	1	1
420	есть только	1	1
421	в других	2	1
422	но одновременно	2	1
423	из монастыря	1	1
424	с такою	2	1
425	от которой	1	1
426	и о	1	1
427	здесь не	2	1
428	его произведение	1	1
429	характер и	3	1
430	мысль о	2	1
431	на свой	2	1
432	и когда	3	1
433	и человеческого	1	1
434	с собой	1	1
435	эпизода из	1	1
436	времени и	4	1
437	не с	1	1
438	которым в	1	1
439	включают в	1	1
440	по ее	1	1
441	об этом	4	1
442	иного порядка	1	1
443	и смерть	1	1
444	в таком	3	1
445	было не	1	1
446	над смертью	1	1
447	тех кто	1	1
448	в другом	4	1
449	и что	2	1
450	его жизни	2	1
451	утверждает что	1	1
452	аналогии с	1	1
453	в которое	1	1
454	времени в	1	1
455	этом процессе	1	1
456	внешняя сторона	3	1
457	том или	1	1
458	мир и	1	1
459	этот момент	1	1
460	в ряд	1	1
461	с нами	1	1
462	существенную роль	3	1
463	я вижу	1	1
464	в другой	1	1
465	них в	1	1
466	наконец в	1	1
467	также в	1	1
468	представления о	2	1
469	но она	1	1
470	и она	1	1
471	о своих	1	1
472	в него	2	1
473	по содержанию	1	1
474	к которому	2	1
475	было тогда	1	1
476	в двух	1	1
477	что только	1	1
478	каждого человека	1	1
479	этот вопрос	1	1
480	ли он	1	1
481	очень много	1	1
482	и после	1	1
483	он уже	1	1
484	между тем	3	1
485	себя в	2	1
486	так что	1	1
487	умирающего и	1	1
488	обстоятельствам и	1	1
489	затем следует	1	1
490	лице своих	1	1
491	эпизодов в	1	1
492	вторая глава	1	1
493	в виде	2	1
494	него и	1	1
495	или даже	3	1
496	участие в	2	1
497	нет места	1	1
498	одно из	2	1
499	ощущение его	1	1
500	нет никаких	1	1
501	и бесконечно	1	1
502	интриги и	1	1
503	и рождается	1	1
504	не говорит	1	1
505	или ином	1	1
506	к той	1	1
507	мире где	1	1
508	которого служит	1	1
509	но эти	1	1
510	и даже	3	1
511	о своей	1	1
512	сохраняется здесь	1	1
513	как только	1	1
514	как у	4	1
515	что человек	1	1
516	на этот	1	1
517	по всей	1	1
518	к ее	1	1
519	мира это	2	1
520	но о	1	1
521	или о	1	1
522	героя и	2	1
523	обратиться к	2	1
524	говорит о	2	1
525	выступает в	1	1
526	превращается в	2	1
527	это мир	1	1
528	их смыслу	1	1
529	более того	1	1
530	в рассказе	4	1
531	однако его	1	1
532	однако и	1	1
533	один из	3	1
534	картину мира	2	1
535	обращенной к	1	1
536	о чем	2	1
537	когда же	2	1
538	присутствие в	2	1
539	на фоне	2	1
540	но оно	1	1
541	в частности	11	1
542	похожие на	1	1
543	и особенно	1	1
544	границы между	1	1
545	второго лица	2	1
546	я уже	2	1
547	как это	4	1
548	к себе	7	1
549	их за	1	1
550	становится и	1	1
551	что теперь	1	1
552	автора в	2	1
553	xix века	1	1
554	в столь	1	1
555	к другому	2	1
556	он говорит	1	1
557	видит в	2	1
558	перехода от	1	1
559	такого рода	12	1
560	знает и	1	1
561	в мир	1	1
562	многих других	1	1
563	с этой	3	1
564	слова и	1	1
565	еще раз	1	1
566	характера в	1	1
567	в начале	2	1
568	же самое	1	1
569	ни для	2	1
570	кто не	1	1
571	его иногда	1	1
572	убеждения в	1	1
573	котором он	1	1
574	в речи	1	1
575	тем более	2	1
576	не должен	2	1
577	же к	1	1
578	от всего	2	1
579	мира поэтому	1	1
580	по ходу	1	1
581	в современных	1	1
582	по пути	1	1
583	определяется его	1	1
584	в системе	1	1
585	чем же	1	1
586	границу между	1	1
587	может и	1	1
588	между ними	1	1
589	сказать что	3	1
590	не понимают	1	1
591	они все	2	1
592	дело с	2	1
593	к его	3	1
594	было показано	1	1
595	героя в	6	1
596	в последнем	1	1
597	не что	1	1
598	из этого	1	1
599	перед нею	1	1
600	к различным	1	1
601	все подобные	1	1
602	в каком	1	1
603	речи как	1	1
604	сына в	1	1
605	заметить что	1	1
606	никаких оснований	1	1
607	ее в	1	1
608	в своих	2	1
609	всем своим	1	1
610	тайны и	1	1
611	как на	2	1
612	они не	2	1
613	которая не	2	1
