N	2gram	Potebnia_M_1	Problemy
448	и мы	1	1
449	не совпадает	1	1
450	выходя из	1	1
451	до времени	1	1
452	в них	3	1
453	на которую	2	1
454	и совершается	1	1
455	жизни то	1	1
456	предмет лингвистики	1	1
457	же эти	1	1
458	место и	1	1
459	не всегда	1	1
460	и уже	1	1
461	несмотря на	5	1
462	жизни но	1	1
463	значит не	1	1
464	чем в	2	1
465	от языка	4	1
466	духовной жизни	2	1
467	обратимся к	1	1
468	или себя	1	1
469	в один	2	1
470	же есть	1	1
471	которые сами	1	1
472	во время	1	1
473	что если	3	1
474	от своего	1	1
475	в такой	1	1
476	не должен	1	1
477	мы в	2	1
478	не столько	1	1
479	что до	2	1
480	для всякого	2	1
481	такую же	1	1
482	друг другу	3	1
483	над всеми	2	1
484	тем самым	4	1
485	возможно только	5	1
486	однако в	4	1
487	где нет	1	1
488	даже в	1	1
489	тому что	3	1
490	то с	1	1
491	между людьми	1	1
492	или что	1	1
493	слове может	1	1
494	виду что	1	1
495	самого начала	3	1
496	что ему	1	1
497	этими двумя	1	1
498	мысли в	9	1
499	мышления и	1	1
500	тогда когда	9	1
501	положением которое	1	1
502	и притом	4	1
503	к этим	1	1
504	как его	1	1
505	отрешиться от	1	1
506	в самых	1	1
507	но только	1	1
508	человека по	1	1
509	словом но	3	1
510	для всего	1	1
511	до своего	2	1
512	как во	2	1
513	и всегда	2	1
514	свои мысли	1	1
515	слова так	1	1
516	только его	1	1
517	и без	3	1
518	и весь	1	1
519	невозможны без	1	1
520	в другую	2	1
521	ровно ничего	1	1
522	развивается в	1	1
523	связи с	3	1
524	мы бы	1	1
525	в более	4	1
526	в сознании	3	1
527	что речь	2	1
528	как будто	2	1
529	становится объектом	2	1
530	что на	6	1
531	в области	1	1
532	может показаться	1	1
533	полную независимость	1	1
534	начиная с	1	1
535	когда мы	2	1
536	нисколько не	2	1
537	лежит в	1	1
538	мере того	3	1
539	должны быть	7	1
540	значительной степени	2	1
541	и другим	1	1
542	его с	2	1
543	есть чем	1	1
544	что при	5	1
545	и самое	2	1
546	им в	1	1
547	поколений и	1	1
548	того чтобы	2	1
549	как не	1	1
550	жизни языка	1	1
551	постоянно чувствует	1	1
552	имеют для	3	1
553	с самого	3	1
554	лучше сказать	1	1
555	роль в	1	1
556	человеческой мысли	1	1
557	людей он	1	1
558	если они	1	1
559	на нее	1	1
560	он именно	1	1
561	не с	1	1
562	оно как	1	1
563	произведения не	1	1
564	еще в	1	1
565	начинается в	1	1
566	является в	1	1
567	и вообще	3	1
568	стремление к	2	1
569	будем рассматривать	1	1
570	смысле и	1	1
571	связанная с	1	1
572	там в	1	1
573	каждый раз	4	1
574	силы и	1	1
575	и живой	1	1
576	с тою	1	1
577	из произведений	1	1
578	понимают друг	1	1
579	делает возможным	1	1
580	на что	2	1
581	после того	1	1
582	все его	1	1
583	это должно	1	1
584	зрения он	1	1
585	которые именно	1	1
586	от него	4	1
587	о влиянии	1	1
588	и всякая	1	1
589	во втором	5	1
590	чтоб он	1	1
591	язык в	8	1
592	наконец в	1	1
593	сложное и	1	1
594	о предмете	3	1
595	говоря что	2	1
596	в жизнь	1	1
597	как объект	2	1
598	в каждую	2	1
599	известно что	2	1
600	но так	1	1
601	на которой	1	1
602	один из	1	1
603	взятые вместе	1	1
604	мы видим	4	1
605	проникнуть в	1	1
606	в какой	1	1
607	для себя	3	1
608	в стороне	4	1
609	должен был	1	1
610	слова проявляется	1	1
611	но между	1	1
612	с одной	3	1
613	с которыми	1	1
614	из которого	3	1
615	переходит в	1	1
616	вопроса о	2	1
617	друг за	1	1
618	одной точке	2	1
619	языка как	5	1
620	не произошло	1	1
621	но самое	1	1
622	слово остается	1	1
623	жизнь языка	1	1
624	никто не	3	1
625	в письме	1	1
626	всяком случае	1	1
627	бы совершенно	1	1
628	ними нет	1	1
629	человек так	1	1
630	ее не	1	1
631	может служить	1	1
632	вообще можно	1	1
633	которые могут	1	1
634	но человек	1	1
635	есть из	1	1
636	даже и	2	1
637	где есть	1	1
638	лежит вне	1	1
639	чувствует себя	1	1
640	нужно было	3	1
641	одной стороны	3	1
642	хотя оно	1	1
643	со стороны	8	1
644	с другим	3	1
645	нельзя сказать	1	1
646	именно в	1	1
647	в каких	1	1
648	к которому	3	1
649	случаев в	1	1
650	слова кроме	1	1
651	по всей	1	1
652	что не	10	1
653	на ней	1	1
654	отношения в	1	1
655	что для	3	1
656	в предшествующих	1	1
657	точке зрения	2	1
658	человека но	1	1
659	ничем не	1	1
660	не на	1	1
661	смысле это	1	1
662	человек в	1	1
663	человек есть	1	1
664	в друга	1	1
665	нужно иметь	1	1
666	но есть	1	1
667	и слово	1	1
668	в связи	1	1
669	между собою	6	1
670	дух и	1	1
671	все более	3	1
672	к лицу	1	1
673	не язык	1	1
674	слово становится	1	1
675	каждом из	1	1
676	сущности есть	1	1
677	и потому	5	1
678	относятся к	1	1
679	за другом	1	1
680	словом это	1	1
681	перейти в	1	1
682	с внутренней	1	1
683	что за	1	1
684	следовать друг	1	1
685	лицом к	1	1
686	притом так	1	1
687	признание этого	1	1
688	в тех	1	1
689	и там	1	1
690	в мир	1	1
691	он себя	1	1
692	как две	1	1
693	и грубый	1	1
694	на другое	1	1
695	и формы	1	1
696	духа например	1	1
697	вне себя	1	1
698	же то	2	1
699	своей жизни	1	1
700	есть язык	1	1
701	образом как	1	1
702	не найдет	2	1
703	связь в	1	1
704	для выражения	1	1
705	мысли не	1	1
706	не имея	1	1
707	и народа	5	1
708	что делает	1	1
709	будет еще	1	1
710	в другой	3	1
711	душевной жизни	9	1
712	нет ничего	2	1
713	к этой	3	1
714	вовсе нет	1	1
715	и нужны	1	1
716	все они	2	1
717	как речь	1	1
718	этом можно	1	1
719	ни было	2	1
720	могли быть	1	1
721	не есть	10	1
722	по поводу	3	1
723	от первого	1	1
724	в свою	4	1
725	это все	1	1
726	на их	1	1
727	отношением к	1	1
728	была бы	2	1
729	прибегать к	1	1
730	но можно	1	1
731	по одному	1	1
732	жизни а	1	1
733	предмете и	1	1
734	в последнем	1	1
735	же может	1	1
736	на это	1	1
737	и вместе	2	1
738	в своих	4	1
739	этим явлениям	1	1
740	к этому	1	1
741	как следствие	1	1
742	как на	3	1
743	в таком	5	1
