N	2gram	Tiupa_Lite_3	Istorich
157	к жизни	2	2
158	в сторону	3	2
159	по отношению	4	2
160	в качестве	5	2
161	себе и	1	2
162	независимо от	1	2
163	как в	5	2
164	в своем	1	2
165	ней в	1	2
166	хотя и	4	2
167	что по	1	2
168	в этот	1	2
169	и и	1	2
170	тому же	5	2
171	при этом	15	2
172	нее и	1	2
173	и вот	2	2
174	этом именно	1	2
175	так и	9	2
176	в работе	2	2
177	на все	1	2
178	вовсе не	1	2
179	с тем	1	2
180	со своими	2	2
181	и уже	1	2
182	и для	4	2
183	и было	1	2
184	точки зрения	7	2
185	на месте	1	2
186	таких примеров	1	2
187	друг другу	1	2
188	что было	1	2
189	и более	1	2
190	даже в	4	2
191	и герой	1	2
192	в то	9	2
193	не имеет	1	2
194	здесь может	1	2
195	как будто	4	2
196	как только	1	2
197	в самых	1	2
198	я тебя	1	2
199	и о	1	2
200	в другом	6	2
201	с собой	1	2
202	не с	2	2
203	одного из	2	2
204	о ней	1	2
205	в силу	1	2
206	с того	1	2
207	а также	4	2
208	между тем	3	2
209	уже только	1	2
210	все время	3	2
211	же в	2	2
212	герой в	2	2
213	производилось в	1	2
214	этой коллизии	1	2
215	и действительно	1	2
216	с одной	4	2
217	один большой	1	2
218	где-то в	1	2
219	и понятным	1	2
220	в жизни	8	2
221	что не	2	2
222	за счет	1	2
223	а то	1	2
224	в одном	4	2
225	только на	1	2
226	и даже	2	2
227	даже не	1	2
228	сюда же	1	2
229	есть только	1	2
230	к более	1	2
231	не было	1	2
232	одной стороны	4	2
233	и потому	2	2
234	с миром	1	2
235	матери и	1	2
236	с тобой	1	2
237	можно сказать	2	2
238	если не	2	2
239	что там	1	2
240	еще более	1	2
241	нет ничего	1	2
242	совершенно не	3	2
243	отношению к	4	2
244	жизни и	3	2
245	а я	3	2
246	только не	1	2
247	часто встречается	1	2
248	в союзе	1	1
249	она была	1	1
250	начинается с	1	1
251	песни и	2	1
252	самом деле	3	1
253	лице у	1	1
254	в приведенном	1	1
255	не признает	1	1
256	жизни ср	1	1
257	и до	1	1
258	каждого в	2	1
259	и за	1	1
260	есть не	1	1
261	как способ	1	1
262	и была	1	1
263	вон там	1	1
264	и последующей	1	1
265	определенное время	1	1
266	и совсем	1	1
267	приводят к	1	1
268	исследования в	1	1
269	принадлежит к	1	1
270	вас не	1	1
271	принято называть	1	1
272	то она	2	1
273	к началу	1	1
274	проходит по	1	1
275	это наблюдение	1	1
276	начало и	1	1
277	быть в	1	1
278	столь же	1	1
279	успех в	1	1
280	русской и	1	1
281	к которой	1	1
282	со всеми	2	1
283	к богу	1	1
284	ними а	1	1
285	не просто	1	1
286	нет и	1	1
287	туда где	1	1
288	к сожалению	1	1
289	лет то	1	1
290	отнюдь не	3	1
291	мертвых и	1	1
292	общего с	1	1
293	все остальные	1	1
294	перед нами	1	1
295	к этой	1	1
296	еще на	2	1
297	он в	2	1
298	жизни так	1	1
299	бы не	1	1
300	же причине	1	1
301	право на	2	1
302	ни одна	1	1
303	что автор	1	1
304	он теряет	1	1
305	и кто	1	1
306	друг от	1	1
307	на то	2	1
308	вообще не	1	1
309	исходит из	1	1
310	больше всего	1	1
311	в определенном	1	1
312	их может	1	1
313	в первую	1	1
314	свою собственную	1	1
315	не как	2	1
316	в корне	1	1
317	том чтобы	2	1
318	подобно тому	2	1
319	и наоборот	2	1
320	человека в	2	1
321	встречаются и	1	1
322	за свою	1	1
323	что почти	1	1
324	свое имя	1	1
325	в мире	16	1
326	в глубине	2	1
327	бы быть	1	1
328	на этой	1	1
329	входит в	4	1
330	с другими	1	1
331	и тем	3	1
332	в гроб	1	1
333	одной из	1	1
334	только одно	1	1
335	но уже	3	1
336	она и	2	1
337	соответствии с	5	1
338	берет на	2	1
339	один день	1	1
340	не узнает	1	1
341	и вне	1	1
342	чем в	1	1
343	ведет к	1	1
344	в своей	7	1
345	что такое	1	1
346	этой связи	1	1
347	художественного творчества	2	1
348	где мы	1	1
349	с точки	3	1
350	и цель	1	1
351	своего рода	10	1
352	был только	1	1
353	ты знаешь	1	1
354	он мотивирован	1	1
355	по себе	2	1
356	сам он	1	1
357	а от	1	1
358	вплоть до	2	1
359	в таких	1	1
360	не принадлежит	1	1
361	например не	1	1
362	и остается	1	1
363	и сама	1	1
364	для всего	1	1
365	к тебе	1	1
366	возможностей не	1	1
367	впрочем в	1	1
368	с нами	1	1
369	во всем	1	1
370	определенном месте	1	1
371	как я	1	1
372	меня с	1	1
373	сел на	1	1
374	мы и	2	1
375	вопрос не	1	1
376	не создает	1	1
377	начиная с	1	1
378	нет ни	1	1
379	его за	1	1
380	два момента	1	1
381	не есть	1	1
382	ничего общего	1	1
383	живет на	1	1
384	приходит к	1	1
385	с ее	3	1
386	от друга	1	1
387	свою очередь	1	1
388	жизнью в	3	1
389	в ее	5	1
390	вопрос что	1	1
391	и сам	2	1
392	этой мысли	1	1
393	чтобы быть	1	1
394	во второй	2	1
395	имеется в	1	1
396	и всякого	1	1
397	он сам	1	1
398	для этого	1	1
399	по мере	1	1
400	все те	1	1
401	и пребывания	1	1
402	власти как	1	1
403	при котором	1	1
404	времени в	1	1
405	восходит к	1	1
406	тем как	1	1
407	тогда она	1	1
408	и только	2	1
409	также в	1	1
410	народов и	1	1
411	жизнь одного	1	1
412	этой ситуации	2	1
413	тех пор	1	1
414	героини и	1	1
415	хотя бы	1	1
416	ему и	1	1
417	может оказаться	1	1
418	это становится	1	1
419	обязанностей в	1	1
420	который в	1	1
421	именно на	1	1
422	конечно не	1	1
423	уже в	1	1
424	чтобы он	2	1
425	в начале	4	1
426	тебе в	1	1
427	или даже	1	1
428	не стал	1	1
429	ниже и	1	1
430	к своим	2	1
431	одно из	4	1
432	и их	1	1
433	ко всей	1	1
434	руки и	1	1
435	мы рассмотрели	1	1
436	случае не	1	1
437	уже и	1	1
438	тогда как	17	1
439	явно не	1	1
440	и вместе	2	1
441	только ты	1	1
442	они хоронят	1	1
443	ней и	1	1
444	как у	4	1
445	или иначе	2	1
446	нас в	1	1
447	не один	1	1
448	и тех	1	1
449	здесь это	2	1
450	и быть	1	1
451	а жизнь	1	1
452	или о	1	1
453	себя и	2	1
454	предмет и	1	1
455	однако в	4	1
456	в соответствии	3	1
457	сделать их	1	1
458	а на	2	1
459	на этот	1	1
460	ничем не	1	1
461	не означает	2	1
462	его руках	1	1
463	подобного рода	1	1
464	о чем	3	1
465	от мира	1	1
466	становится ясным	1	1
467	человека как	1	1
468	с двумя	1	1
469	в руках	1	1
470	роль и	1	1
471	можно будет	1	1
472	к себе	8	1
473	перекликается с	1	1
474	а так	2	1
475	над ним	1	1
476	к своему	1	1
477	в жизнь	4	1
478	что за	1	1
479	так или	2	1
480	тому как	3	1
481	и матерью	1	1
482	с тех	1	1
483	как бы	8	1
484	человек с	2	1
485	сам не	1	1
486	исходя из	1	1
487	это значит	1	1
488	с этой	2	1
489	своей жизни	2	1
490	только для	3	1
491	все это	1	1
492	характерные для	1	1
493	в книге	1	1
494	это уже	1	1
495	где была	1	1
496	и другими	1	1
497	которая в	1	1
498	человек и	1	1
499	он себе	1	1
500	в таинственной	1	1
501	у истоков	1	1
502	все они	2	1
503	известные нам	2	1
504	на фоне	1	1
505	черта ее	1	1
506	героя и	1	1
507	не знает	2	1
508	мне ты	1	1
509	была бы	1	1
510	для каждой	1	1
511	бы его	1	1
512	это и	1	1
513	из этого	1	1
514	ведет у	1	1
515	но еще	2	1
516	как на	3	1
517	в таком	1	1
518	в огромном	1	1
519	этой точки	1	1
520	том числе	3	1
521	для тебя	1	1
522	которая не	1	1
