N	2gram	Bakhtin_fo_2	Myshleni
376	нужно как	1	1
377	бы не	1	1
378	к самому	1	1
379	ряду с	1	1
380	прямой и	1	1
381	и плотности	1	1
382	только один	2	1
383	наблюдаем в	1	1
384	так сказать	7	1
385	а вовсе	1	1
386	связанные с	5	1
387	основных задач	1	1
388	он не	5	1
389	при виде	3	1
390	действии и	1	1
391	действительности и	1	1
392	новой формы	1	1
393	особенно часто	1	1
394	не могли	3	1
395	для писания	1	1
396	и по	3	1
397	прежде чем	3	1
398	развития они	1	1
399	но все	1	1
400	общего и	1	1
401	они должны	1	1
402	является конечно	1	1
403	на этой	1	1
404	по прямой	1	1
405	всеми своими	1	1
406	это когда	3	1
407	бы нам	1	1
408	более глубокой	2	1
409	должен был	1	1
410	определенной системы	1	1
411	и рядом	2	1
412	о которых	1	1
413	которой он	2	1
414	одна и	2	1
415	связаны в	1	1
416	и было	4	1
417	что должно	1	1
418	и настоящих	1	1
419	и становится	2	1
420	мы как	1	1
421	благодаря этому	1	1
422	лежат в	1	1
423	на развитие	3	1
424	не столько	1	1
425	представление о	2	1
426	и понятия	1	1
427	не как	1	1
428	в которых	3	1
429	от его	1	1
430	значение для	2	1
431	в основном	8	1
432	в одном	7	1
433	точку зрения	1	1
434	образом и	1	1
435	но он	2	1
436	всегда мыслит	1	1
437	о значении	1	1
438	по себе	2	1
439	то их	1	1
440	раз и	1	1
441	что есть	1	1
442	ни казались	1	1
443	вплоть до	2	1
444	но отдельные	1	1
445	в таких	1	1
446	с которой	1	1
447	есть прежде	1	1
448	самого начала	1	1
449	в то	5	1
450	эти формы	2	1
451	здесь на	1	1
452	и притом	1	1
453	на него	1	1
454	когда они	1	1
455	наблюдаем и	2	1
456	функцию в	1	1
457	и всегда	2	1
458	в разных	1	1
459	и вниз	3	1
460	больше чем	1	1
461	в самой	2	1
462	этих двух	1	1
463	и лишь	1	1
464	как она	1	1
465	три таких	1	1
466	вместо того	1	1
467	ним но	1	1
468	так например	1	1
469	здесь же	1	1
470	до того	2	1
471	только с	1	1
472	особое внимание	1	1
473	у нас	2	1
474	во все	2	1
475	лежит в	2	1
476	всего в	3	1
477	его с	1	1
478	как для	1	1
479	бы он	1	1
480	и iv	1	1
481	день и	1	1
482	слова связанные	1	1
483	для себя	1	1
484	и самое	4	1
485	вверх а	1	1
486	от друга	2	1
487	еще более	4	1
488	появляется в	1	1
489	и та	2	1
490	без всякого	2	1
491	то время	1	1
492	корова и	1	1
493	характер и	1	1
494	в себя	2	1
495	с самого	1	1
496	говорили что	1	1
497	так в	1	1
498	в дальнейшем	5	1
499	и характер	1	1
500	для нового	2	1
501	смысле но	1	1
502	выражения и	1	1
503	и совершенно	3	1
504	и сам	1	1
505	было в	1	1
506	раз он	1	1
507	том как	3	1
508	еще и	1	1
509	и символов	1	1
510	и ложь	1	1
511	находится в	2	1
512	автора к	1	1
513	выше примерах	1	1
514	в действительной	2	1
515	пока они	1	1
516	но мы	1	1
517	в глаза	1	1
518	и весь	2	1
519	и исторический	1	1
520	можно сказать	2	1
521	все его	4	1
522	в различных	1	1
523	вопросу о	4	1
524	их развитие	1	1
525	имеет еще	1	1
526	на ее	1	1
527	этот момент	1	1
528	нуждается в	1	1
529	на новой	1	1
530	в форме	3	1
531	того в	1	1
532	даже для	1	1
533	и следовательно	1	1
534	и сверху	1	1
535	содержание но	1	1
536	к третьей	2	1
537	все выше	1	1
538	является существенным	1	1
539	приведенных выше	1	1
540	дело с	1	1
541	мы увидим	1	1
542	и действительно	1	1
543	должен быть	1	1
544	и так	2	1
545	совершенно иные	1	1
546	и ее	1	1
547	самых основных	2	1
548	вопрос об	1	1
549	по этому	1	1
550	эти образы	2	1
551	оказывается в	1	1
552	уже не	3	1
553	и они	3	1
554	на тождество	1	1
555	отдельные элементы	1	1
556	глаза и	1	1
557	больше и	2	1
558	и их	4	1
559	в конце	2	1
560	те что	1	1
561	как его	2	1
562	другом в	1	1
563	далее в	2	1
564	название и	1	1
565	и делает	1	1
566	они становятся	1	1
567	их нужно	2	1
568	без всякой	1	1
569	и даже	3	1
570	этой проблемы	1	1
571	мы это	1	1
572	до сих	2	1
573	как у	3	1
574	этим путем	1	1
575	здесь в	6	1
576	все равно	1	1
577	характерно для	1	1
578	на которые	1	1
579	имеет место	3	1
580	так вот	1	1
581	и затем	2	1
582	что не	1	1
583	то и	1	1
584	основные формы	1	1
585	место во	1	1
586	и самый	2	1
587	не на	3	1
588	его как	1	1
589	и выше	1	1
590	чтобы определить	1	1
591	и том	1	1
592	и слово	1	1
593	строение и	1	1
594	помощью этих	1	1
595	эти особенности	1	1
596	имеет свои	1	1
597	вперед и	1	1
598	и потому	2	1
599	значении этого	1	1
600	при переходе	1	1
601	почти без	1	1
602	конечно не	4	1
603	этих случаях	1	1
604	о чем	3	1
605	которые являются	1	1
606	сторон как	2	1
607	это есть	1	1
608	в тех	1	1
609	в тот	1	1
610	а отнюдь	1	1
611	раньше и	2	1
612	как средство	1	1
613	наконец и	2	1
614	исходя из	1	1
615	в состоянии	1	1
616	вовсе нет	2	1
617	распадается на	1	1
618	и самых	1	1
619	вверх и	3	1
620	но прежде	1	1
621	сих пор	2	1
622	но это	2	1
623	все это	6	1
624	в так	1	1
625	имел в	1	1
626	в полном	1	1
627	указать на	1	1
628	уже на	1	1
629	войти в	1	1
630	основе этой	1	1
631	а все	1	1
632	и одновременно	1	1
633	но одновременно	1	1
634	хотя и	3	1
635	к ряду	4	1
636	увидим дальше	1	1
637	из себя	1	1
638	у них	2	1
639	правда уже	1	1
640	тем более	3	1
641	вообще в	1	1
642	конце концов	1	1
643	зрения в	1	1
644	между вещами	3	1
645	действительной жизни	1	1
646	затем когда	1	1
647	идет об	1	1
648	с ним	4	1
649	же в	4	1
650	жемчужины и	2	1
651	в целях	1	1
652	требует чтобы	1	1
653	свет и	2	1
654	значения в	2	1
655	не быть	2	1
656	равно как	2	1
657	но этот	1	1
658	одновременно и	1	1
659	на различные	1	1
660	сила и	2	1
661	в абстрактном	1	1
662	и внешние	1	1
663	ее в	3	1
664	по поводу	1	1
665	он тем	1	1
