N	2gram	Bakhtin_Pr_1	slovoVRo
545	несмотря на	3	1
546	иным путем	2	1
547	чем в	2	1
548	на этот	1	1
549	как таковой	2	1
550	в один	1	1
551	и становится	7	1
552	из языка	1	1
553	места в	1	1
554	но если	1	1
555	из общего	1	1
556	введением в	1	1
557	поэтического творчества	1	1
558	и без	1	1
559	моментах как	1	1
560	самого слова	1	1
561	своих моментах	2	1
562	мы называем	1	1
563	в отличие	5	1
564	в которых	1	1
565	могла бы	1	1
566	бы мы	1	1
567	сам же	1	1
568	нем он	1	1
569	есть его	3	1
570	тем не	3	1
571	и более	2	1
572	произведения в	5	1
573	однако в	1	1
574	отличии от	1	1
575	как язык	1	1
576	же мы	1	1
577	иванов а	1	1
578	и вся	2	1
579	время был	1	1
580	к некоторым	1	1
581	говорить уже	1	1
582	не менее	4	1
583	поэтического произведения	3	1
584	произведения это	2	1
585	свое время	1	1
586	здесь лишь	1	1
587	мышления и	1	1
588	правда в	1	1
589	которое нельзя	1	1
590	определенности и	3	1
591	здесь на	1	1
592	к такому	1	1
593	того чтобы	2	1
594	определенного и	1	1
595	словом но	2	1
596	может только	1	1
597	направлено и	1	1
598	дело в	2	1
599	в самой	2	1
600	и лишь	1	1
601	его отношение	1	1
602	фоне которого	1	1
603	к концу	1	1
604	его можно	1	1
605	во всем	2	1
606	его он	1	1
607	так называемый	2	1
608	сопротивление или	1	1
609	входят в	3	1
610	не столь	1	1
611	этом отношении	2	1
612	эстетический объект	37	1
613	есть к	1	1
614	очень часто	1	1
615	все то	3	1
616	данного произведения	1	1
617	свою связь	1	1
618	есть только	2	1
619	иногда даже	1	1
620	отличается от	2	1
621	и относит	1	1
622	композиционных формах	1	1
623	этого и	1	1
624	его с	1	1
625	и организуются	1	1
626	быть отнесены	1	1
627	социальные и	1	1
628	должен быть	2	1
629	и это	3	1
630	живет на	1	1
631	рассмотрения и	1	1
632	язык здесь	1	1
633	и глубоких	1	1
634	в виду	4	1
635	композиционные формы	2	1
636	пределах той	1	1
637	они ни	1	1
638	культуры и	3	1
639	степени и	2	1
640	приводит к	3	1
641	дано в	3	1
642	и иные	1	1
643	и исторически	1	1
644	момент слова	2	1
645	чуждо и	1	1
646	и другими	3	1
647	и которые	2	1
648	того и	1	1
649	на которую	1	1
650	вне ее	2	1
651	всякой оглядки	1	1
652	в субъективном	1	1
653	это только	1	1
654	своеобразие и	1	1
655	его разновидностях	2	1
656	котором можно	1	1
657	даны в	1	1
658	если бы	3	1
659	этой концепции	1	1
660	смысле и	1	1
661	каждое из	1	1
662	движения и	2	1
663	становится здесь	1	1
664	они осуществляются	1	1
665	и что	2	1
666	находятся в	1	1
667	в которое	1	1
668	и содержание	3	1
669	как чисто	2	1
670	в эстетической	1	1
671	это было	1	1
672	это может	1	1
673	оно активно	1	1
674	своим предметом	4	1
675	возникает и	1	1
676	творчества в	3	1
677	моментами и	1	1
678	борьба с	1	1
679	во втором	1	1
680	нуждается в	2	1
681	что и	2	1
682	ибо и	1	1
683	лингвистики в	1	1
684	направлений в	1	1
685	и только	4	1
686	непосредственно в	1	1
687	на границах	5	1
688	суть чисто	2	1
689	как композиционная	2	1
690	совершенно невозможно	3	1
691	может иметь	5	1
692	например при	2	1
693	довлеет себе	2	1
694	ибо в	2	1
695	время в	1	1
696	в двух	2	1
697	для лингвистики	2	1
698	кроме самого	1	1
699	дело с	6	1
700	художественной жизни	1	1
701	к чисто	1	1
702	композиции в	1	1
703	бы из	1	1
704	он совершенно	1	1
705	а лишь	2	1
706	форм лингвистических	1	1
707	или же	1	1
708	мы ничего	1	1
709	именно на	1	1
710	ведь в	1	1
711	есть в	1	1
712	все словесные	1	1
713	в действительном	1	1
714	они всецело	1	1
715	планах и	1	1
716	в начале	2	1
717	не принимает	1	1
718	при правильном	1	1
719	слова не	3	1
720	отношения автора	3	1
721	входящие в	1	1
722	в душе	1	1
723	и понимание	1	1
724	ни с	2	1
725	произведения которое	1	1
726	и художественно	2	1
727	отталкивается от	1	1
728	анализ произведения	1	1
729	словом на	1	1
730	к ним	1	1
731	и язык	1	1
732	но что	1	1
733	дело и	5	1
734	только с	1	1
735	случае не	2	1
736	предметных и	1	1
737	и оценки	2	1
738	не просто	1	1
739	гораздо сложнее	1	1
740	поэзии но	1	1
741	самом же	1	1
742	в форме	4	1
743	протяжении всего	1	1
744	эти явления	1	1
745	предмету но	1	1
746	момент в	1	1
747	которые как	1	1
748	нет и	3	1
749	же деле	1	1
750	или иначе	1	1
751	его непосредственной	1	1
752	всякое высказывание	1	1
753	уходит в	1	1
754	и прежде	5	1
755	в меньшей	1	1
756	литературное произведение	1	1
757	говорящего к	1	1
758	человек может	1	1
759	себя и	3	1
760	что не	4	1
761	лингвистически и	1	1
762	работы по	1	1
763	предмет и	1	1
764	до чисто	1	1
765	противном случае	3	1
766	только по	4	1
767	которых мы	4	1
768	словом а	1	1
769	как явление	2	1
770	а изнутри	1	1
771	занимает в	1	1
772	как ни	1	1
773	о чем	1	1
774	оно оказывается	1	1
775	на эту	1	1
776	произведение в	6	1
777	не лежит	1	1
778	что мы	1	1
779	и ему	1	1
780	случаев не	2	1
781	с помощью	7	1
782	быть адекватно	1	1
783	язык для	1	1
784	входить в	1	1
785	слова от	1	1
786	объект для	1	1
787	ничего нет	2	1
788	вместе с	1	1
789	до этого	1	1
790	в иных	3	1
791	его содержание	1	1
792	новом свете	1	1
793	и иной	3	1
794	структуру его	1	1
795	п и	1	1
796	пробным камнем	1	1
797	к действительности	3	1
798	образ и	1	1
799	да и	3	1
800	быть не	1	1
801	этого слова	1	1
802	эти два	1	1
803	в эстетический	12	1
804	аналогии с	1	1
805	впрочем не	1	1
806	конкретное высказывание	1	1
807	но это	3	1
808	смыслового и	1	1
809	слово высказывание	2	1
810	о мире	1	1
811	но с	3	1
812	в более	4	1
813	за его	3	1
814	слова но	3	1
815	живет и	1	1
816	или только	1	1
817	же велико	1	1
818	о котором	2	1
819	как активно	1	1
820	может войти	1	1
821	от них	2	1
822	от него	3	1
823	эти попытки	1	1
824	находит свое	2	1
825	бы в	1	1
826	для его	1	1
827	своеобразное единство	1	1
828	от единого	1	1
829	поэт в	2	1
830	есть уже	1	1
831	и жанровые	1	1
832	всеми его	1	1
833	не знает	3	1
834	отношением к	1	1
835	может послужить	1	1
836	только как	6	1
837	от всех	4	1
838	единство двух	1	1
839	связей и	1	1
840	равно как	1	1
841	себе самому	1	1
842	художественное значение	1	1
843	есть и	1	1
844	ее методами	1	1
845	в какой	2	1
846	его пределы	2	1
847	жизни и	1	1
848	как слово	1	1
849	и другие	2	1
850	значение в	1	1
851	им и	1	1
852	в таком	3	1
853	все что	3	1
854	они не	3	1
