N	2gram	Voloshinov_1	Problemy
141	и следовательно	3	4
142	в литературе	2	4
143	тем что	2	4
144	были бы	1	4
145	что и	2	4
146	как же	4	4
147	превращается в	1	4
148	не было	3	4
149	его как	1	4
150	что же	4	4
151	и для	11	4
152	в результате	9	4
153	отношении к	4	3
154	он может	3	3
155	например в	1	3
156	на материале	8	3
157	ни один	1	3
158	он сам	1	3
159	не входит	1	3
160	себе и	2	3
161	в особом	1	3
162	и пр	12	3
163	кроме того	6	3
164	и понимания	1	3
165	все возможные	1	3
166	уже в	1	3
167	и до	1	3
168	дано в	2	3
169	но именно	3	3
170	подобно тому	1	3
171	на почве	6	3
172	лишь на	1	3
173	внешнего мира	1	3
174	далеко не	4	3
175	художественного творчества	1	3
176	тому что	2	3
177	одна из	2	3
178	на него	1	3
179	никогда не	2	3
180	этом отношении	3	3
181	точке зрения	2	3
182	в духе	1	3
183	отличается от	1	3
184	если же	1	3
185	только то	1	3
186	приводит к	1	3
187	и здесь	6	3
188	мысль не	1	3
189	все его	1	3
190	с другой	5	3
191	все в	2	3
192	романа в	1	3
193	мы должны	3	3
194	бытия в	7	3
195	но как	1	3
196	во времени	1	3
197	всяком случае	2	3
198	ни в	2	3
199	сами по	1	3
200	друг друга	8	3
201	само по	1	3
202	нового времени	2	3
203	в пределы	1	3
204	целом ряде	2	3
205	тому как	1	3
206	в мир	1	3
207	по существу	1	3
208	как к	2	3
209	дана как	2	3
210	бы в	2	3
211	не дает	3	3
212	не знает	2	3
213	сказать что	4	3
214	другой стороны	6	3
215	была бы	1	3
216	материал и	1	3
217	себе самому	1	3
218	в своих	2	3
219	в объективном	1	2
220	обращено к	1	2
221	все остальное	2	2
222	лишь там	1	2
223	не поддается	1	2
224	или к	2	2
225	и есть	3	2
226	к другому	3	2
227	по преимуществу	5	2
228	оно может	4	2
229	мы уже	2	2
230	в которой	3	2
231	вопрос о	4	2
232	эта форма	1	2
233	совпадает с	2	2
234	из которых	2	2
235	в ней	4	2
236	бы то	8	2
237	оно ни	3	2
238	для других	2	2
239	идеологическое творчество	3	2
240	отношение к	1	2
241	тоже не	1	2
242	так что	1	2
243	в истории	3	2
244	в той	1	2
245	его на	1	2
246	с этим	4	2
247	как образ	1	2
248	структуре романа	1	2
249	однако не	2	2
250	могли бы	1	2
251	она так	1	2
252	его к	2	2
253	и к	3	2
254	свои мысли	2	2
255	нами в	1	2
256	вследствие этого	1	2
257	он ни	2	2
258	всех этих	1	2
259	сознания но	1	2
260	в россии	1	2
261	ни были	1	2
262	но этого	1	2
263	войти в	3	2
264	и единство	1	2
265	ни был	1	2
266	здесь мы	4	2
267	то ни	8	2
268	мы его	1	2
269	же не	1	2
270	при этом	8	2
271	а его	1	2
272	художественный образ	2	2
273	за собою	1	2
274	дело здесь	1	2
275	ни одной	2	2
276	со своими	1	2
277	всею совокупностью	2	2
278	как таковой	1	2
279	в один	1	2
280	искать в	1	2
281	в отношении	4	2
282	конечно что	1	2
283	в котором	3	2
284	бы к	1	2
285	друг другу	1	2
286	по ту	1	2
287	зрения и	2	2
288	окружающей действительности	1	2
289	идеологического творчества	9	2
290	ту сторону	1	2
291	мысли в	2	2
292	самого начала	4	2
293	к этим	3	2
294	какой бы	1	2
295	следовательно и	2	2
296	идеологией и	1	2
297	чем является	1	2
298	связи с	11	2
299	в сознании	2	2
300	во все	2	2
301	сознания с	1	2
302	и что	1	2
303	в рамки	4	2
304	те же	5	2
305	сознании и	1	2
306	все значимое	1	2
307	вне его	4	2
308	и во	2	2
309	от них	1	2
310	а потому	1	2
311	и взаимодействия	2	2
312	во всей	1	2
313	в художественной	1	2
314	в лучшем	1	2
315	для самого	1	2
316	мы видим	1	2
317	тот же	4	2
318	хотя бы	5	2
319	элемент действительности	1	2
320	или же	1	2
321	и ее	3	2
322	именно на	2	2
323	же и	2	2
324	конечно не	5	2
325	в большинстве	3	2
326	ни было	10	2
327	является не	6	2
328	большинстве случаев	3	2
329	или даже	1	2
330	единства совершенно	1	2
331	с собою	1	2
332	не о	1	2
333	его произведениях	1	2
334	лишь один	1	2
335	имеет значение	2	2
336	и даже	2	2
337	до сих	8	2
338	рядом и	1	2
339	данного мгновения	1	2
340	себя и	1	2
341	социальной жизни	3	2
342	к более	1	2
343	на этот	3	2
344	она является	1	2
345	самое слово	1	2
346	самый факт	1	2
347	мы остановимся	1	2
348	него не	1	2
349	не об	2	2
350	нет ни	2	2
351	в данном	4	2
352	со всею	2	2
353	в первой	2	2
354	для понимания	1	2
355	друг с	1	2
356	не способны	1	2
357	в контексте	8	2
358	с этой	2	2
359	на пути	1	2
360	благодаря этому	2	2
361	является для	1	2
362	в условиях	4	2
363	сих пор	8	2
364	то перед	1	2
365	в смысле	6	2
366	можно было	2	2
367	нисколько не	1	2
368	слова но	2	2
369	и от	3	2
370	человек и	1	2
371	этой действительности	2	2
372	находит свое	1	2
373	не есть	3	2
374	значит конечно	1	2
375	слово в	3	2
376	этот вопрос	5	2
377	между ними	4	2
378	диалектического становления	1	2
379	есть и	1	2
380	разрезе данного	4	2
381	жизни и	2	2
382	то оно	1	2
383	не укладывается	1	2
384	действительности так	1	1
385	от этой	1	1
386	этого в	1	1
387	же как	2	1
388	словом как	1	1
389	тон и	1	1
390	становится в	1	1
391	проблемы в	1	1
392	выражения в	1	1
393	получает в	1	1
394	ее до	1	1
395	органическое единство	1	1
396	социологическая и	1	1
397	же по	1	1
398	индивидуальности и	1	1
399	тем же	1	1
400	в первом	3	1
401	сам и	1	1
402	отношения между	1	1
403	можно лишь	1	1
404	она все	1	1
405	исходит из	1	1
406	проблему и	1	1
407	слово же	1	1
408	и должен	1	1
409	делают его	2	1
410	его не	1	1
411	из всех	1	1
412	со всех	2	1
413	мы не	6	1
414	и взаимно	2	1
415	теперь мы	3	1
416	является уже	1	1
417	на эти	1	1
418	определяя его	1	1
419	этапы развития	1	1
420	не видим	1	1
421	жизни как	1	1
422	бы ни	1	1
423	становится объектом	1	1
424	проблемы мы	1	1
425	социальной группы	1	1
426	во внешних	1	1
427	функция в	1	1
428	и он	2	1
429	формы в	2	1
430	быть понято	2	1
431	которые он	1	1
432	первый план	2	1
433	оценок и	1	1
434	не поддаются	1	1
435	может нести	1	1
436	во всех	7	1
437	но конечно	1	1
438	а следовательно	1	1
439	как если	2	1
440	а только	1	1
441	явлений и	2	1
442	ответ на	1	1
443	в качестве	2	1
444	а и	1	1
445	постановка проблемы	2	1
446	часть первая	1	1
447	нет и	4	1
448	найти только	1	1
449	и идеологию	1	1
450	сама по	2	1
451	такое не	1	1
452	относится к	1	1
453	устойчивые объективные	1	1
454	в рамках	1	1
455	отвлечемся от	2	1
456	независимо от	2	1
457	стороны и	1	1
458	этому возникает	1	1
459	поставим вопрос	1	1
460	свою внутреннюю	1	1
461	хотя и	1	1
462	может получить	2	1
463	это тоже	1	1
464	и художественного	1	1
465	более или	1	1
466	в действительности	2	1
467	глава вторая	2	1
468	от этого	2	1
469	взаимодействия между	1	1
470	романе не	1	1
471	со своей	1	1
472	лежит на	1	1
473	не приходится	2	1
474	точкой зрения	2	1
475	та же	1	1
476	что это	1	1
477	слова проблема	1	1
478	с внешней	1	1
479	тон в	1	1
480	для данного	2	1
481	концов так	1	1
482	в нашем	2	1
483	из этих	2	1
484	вопрос в	1	1
485	в известном	1	1
486	всего необходимо	1	1
487	другом случае	1	1
488	видим и	1	1
489	в философии	2	1
490	иначе и	1	1
491	как он	2	1
492	и если	1	1
493	вообще не	1	1
494	не следует	1	1
495	переживание и	1	1
496	до крайней	1	1
497	как личность	1	1
498	высшей степени	3	1
499	ряд лишь	1	1
500	первой части	2	1
501	социальных оценок	1	1
502	и совершенно	1	1
503	есть та	1	1
504	его социальное	1	1
505	к одному	4	1
506	них нет	1	1
507	совместимо с	1	1
508	в начале	5	1
509	нашла свое	1	1
510	социальных сил	1	1
511	мы полагаем	1	1
512	и вот	1	1
513	еще мало	1	1
514	своего идеологического	1	1
515	и по	1	1
516	лишь с	4	1
517	анализе мы	1	1
518	от нее	2	1
519	в работе	2	1
520	могла бы	2	1
521	не будет	4	1
522	что все	2	1
523	выражение и	2	1
524	те новые	1	1
525	в совершенно	1	1
526	же касается	1	1
527	из них	3	1
528	сознание не	1	1
529	этих форм	3	1
530	лишь в	9	1
531	может стать	5	1
532	действительности в	2	1
533	то все	1	1
534	не совпадает	1	1
535	глава первая	2	1
536	быть не	1	1
537	мышления о	1	1
538	истории и	1	1
539	как такие	1	1
540	себе их	1	1
541	ведь в	2	1
542	ведь если	1	1
543	здесь нет	1	1
544	для них	2	1
545	но уже	1	1
546	он является	3	1
547	части нашей	1	1
548	быть только	1	1
549	она и	1	1
550	в высшей	3	1
551	дан лишь	1	1
552	все равно	1	1
553	всегда и	1	1
554	и вне	2	1
555	но значение	1	1
556	между собою	1	1
557	уже у	2	1
558	же самый	1	1
559	сознанию и	1	1
560	зрения ее	1	1
561	роль и	1	1
562	остается в	1	1
563	говорящего как	2	1
564	одного и	5	1
565	вошел в	1	1
566	на первый	2	1
567	или менее	1	1
568	места в	3	1
569	как такое	3	1
570	художественный смысл	1	1
571	и диалектика	2	1
572	этому новому	1	1
573	или точнее	1	1
574	можно найти	1	1
575	к истории	1	1
576	мы замечаем	2	1
577	могла быть	1	1
578	почти не	1	1
579	то для	1	1
580	что вся	1	1
581	знает и	1	1
582	мир не	1	1
583	место в	3	1
584	не столько	4	1
585	как совокупность	1	1
586	должны были	1	1
587	что индивидуально	1	1
588	строго говоря	1	1
589	является только	1	1
590	этой формы	1	1
591	есть его	1	1
592	образом и	1	1
593	жизни является	1	1
594	конкретного осуществления	1	1
595	оказалось бы	1	1
596	в устах	1	1
597	на идеалистической	1	1
598	мыслей как	1	1
599	всякое идеологическое	2	1
600	если и	1	1
601	слова до	1	1
602	ее разрешения	1	1
603	до известной	1	1
604	xviii века	1	1
605	в оболочке	1	1
606	в русской	2	1
607	не имеет	3	1
608	наличность в	1	1
609	всей их	1	1
610	сознания как	3	1
611	и имеет	1	1
612	того чтобы	5	1
613	не могло	2	1
614	может только	1	1
615	только не	1	1
616	из него	2	1
617	найти в	1	1
618	и всегда	1	1
619	на отношения	1	1
620	и лишь	1	1
621	психической действительности	1	1
622	действительно в	1	1
623	того в	1	1
624	целое в	1	1
625	сознанием и	1	1
626	нам важно	1	1
627	ибо все	1	1
628	и сама	2	1
629	здесь же	1	1
630	объективное определение	1	1
631	в области	3	1
632	в каком	3	1
633	одною из	1	1
634	с другом	1	1
635	у нас	2	1
636	настоящего времени	5	1
637	вот в	2	1
638	стиль и	1	1
639	воспринимать ее	1	1
640	чтобы сделать	1	1
641	лежит в	1	1
642	глава третья	1	1
643	пытается преодолеть	1	1
644	же самое	3	1
645	должны быть	3	1
646	всего в	1	1
647	одну и	1	1
648	к тому	2	1
649	это взаимодействие	1	1
650	как человек	1	1
651	они и	2	1
652	него как	1	1
653	существует только	1	1
654	в каждой	1	1
655	должен быть	1	1
656	мы отвлечемся	2	1
657	весь роман	1	1
658	противоречия внутри	1	1
659	то она	1	1
660	не существует	3	1
661	свою очередь	2	1
662	но при	2	1
663	людей в	1	1
664	здесь не	1	1
665	функция этого	1	1
666	в ее	7	1
667	только при	3	1
668	характер и	1	1
669	можно сделать	1	1
670	как автор	1	1
671	с самого	4	1
672	внутреннего слова	1	1
673	как с	2	1
674	котором мы	1	1
675	в другом	2	1
676	времени и	1	1
677	по природе	1	1
678	действительности он	1	1
679	идеологии в	1	1
680	как такого	1	1
681	и всюду	1	1
682	подойти к	2	1
683	привело бы	1	1
684	понятно что	3	1
685	является в	3	1
686	в осуществлении	1	1
687	поэтому-то все	1	1
688	для этого	1	1
689	в настоящее	6	1
690	со стороны	1	1
691	чтобы искать	1	1
692	его индивидуальностью	1	1
693	форме в	1	1
694	образом в	1	1
695	как формы	1	1
696	в виду	2	1
697	познания и	1	1
698	к каждому	1	1
699	первом случае	3	1
700	под его	1	1
701	о том	2	1
702	другой вопрос	1	1
703	внешней средой	1	1
704	и та	2	1
705	другими словами	2	1
706	настоящее время	6	1
707	к одной	1	1
708	за пределами	2	1
709	можно сказать	3	1
710	нет это	1	1
711	и всех	1	1
712	того как	1	1
713	во втором	2	1
714	которых слагается	1	1
715	отметить что	1	1
716	этом как	1	1
717	и только	2	1
718	действительность а	1	1
719	является по	1	1
720	и всякое	2	1
721	которая как	1	1
722	она может	3	1
723	того что	3	1
724	большей или	1	1
725	бы эти	1	1
726	быть и	3	1
727	образом как	1	1
728	оно и	1	1
729	или меньшей	1	1
730	крайней степени	1	1
731	связь и	2	1
732	одной из	3	1
733	мы увидим	1	1
734	в какой	3	1
735	словом и	2	1
736	то в	2	1
737	и действительно	3	1
738	и так	1	1
739	психологии или	2	1
740	лишь одна	1	1
741	самого говорящего	1	1
742	дано на	1	1
743	логику и	2	1
744	вся действительность	1	1
745	лежат рядом	1	1
746	вся эта	1	1
747	целом это	1	1
748	ничто не	1	1
749	говорить об	1	1
750	с идеологическими	2	1
751	и идеологические	1	1
752	друг за	1	1
753	в неразрывной	2	1
754	получили в	1	1
755	первое и	1	1
756	эти же	1	1
757	не все	2	1
758	и других	2	1
759	произведения не	1	1
760	неразрывной связи	2	1
761	живых социальных	1	1
762	каждом явлении	1	1
763	следует что	3	1
764	и их	2	1
765	центр тяжести	1	1
766	основной принцип	1	1
767	все устойчивые	1	1
768	слово как	4	1
769	ему принадлежит	1	1
770	может служить	1	1
771	но что	1	1
772	дело и	1	1
773	быть по	1	1
774	нее не	1	1
775	в других	1	1
776	нет в	1	1
777	следовательно только	1	1
778	отчетливое выражение	1	1
779	для того	4	1
780	эти противоречия	1	1
781	лишь для	3	1
782	и уяснение	1	1
783	в особенности	1	1
784	выходит за	1	1
785	делающая его	1	1
786	под определенным	1	1
787	все идеологическое	2	1
788	на ее	1	1
789	здесь в	3	1
790	и самая	1	1
791	не впервые	1	1
792	и быть	1	1
793	принадлежит лишь	1	1
794	к его	2	1
795	если мы	11	1
796	что не	2	1
797	себе то	1	1
798	что для	1	1
799	полагаем что	1	1
800	такое понимание	1	1
801	случайных и	1	1
802	преимуществу в	1	1
803	и самый	1	1
804	зависит от	2	1
805	для сознания	1	1
806	к какому-то	1	1
807	служит выражением	1	1
808	самой проблемы	1	1
809	становления нет	1	1
810	него только	1	1
811	не допускает	1	1
812	в бытии	3	1
813	его именно	2	1
814	что мы	1	1
815	что существенно	1	1
816	под влиянием	1	1
817	переходим к	3	1
818	своей индивидуальности	1	1
819	с помощью	6	1
820	этой же	1	1
821	слово слово	1	1
822	взаимодействия с	1	1
823	в частности	2	1
824	и особенно	1	1
825	бы это	1	1
826	подхода к	1	1
827	к другой	3	1
828	за другом	1	1
829	перейти в	1	1
830	и художественный	1	1
831	к своему	2	1
832	нет а	1	1
833	до настоящего	5	1
834	социальный характер	1	1
835	если оно	1	1
836	в постановке	1	1
837	поэтому-то и	2	1
838	воспринять как	1	1
839	в чужих	1	1
840	такого рода	1	1
841	типа в	1	1
842	и идеологической	2	1
843	к индивидуальному	2	1
844	и там	1	1
845	математической формулы	1	1
846	особенность идеологического	1	1
847	и тонкости	1	1
848	далеко за	2	1
849	мы сказали	1	1
850	этого слова	2	1
851	он от	1	1
852	определенным углом	1	1
853	слова и	3	1
854	этом случае	3	1
855	все одинаково	1	1
856	в основном	6	1
857	высказывания и	1	1
858	материале и	2	1
859	анализа мы	1	1
860	на слово	1	1
861	в более	1	1
862	известной степени	1	1
863	и единого	1	1
864	но менее	1	1
865	как такая	1	1
866	это та	1	1
867	отсюда следует	2	1
868	и само	1	1
869	что я	1	1
870	единой и	1	1
871	к голому	1	1
872	которой можно	1	1
873	формы идеологического	2	1
874	перестать быть	1	1
875	иного рода	1	1
876	сознания в	1	1
877	совершенно иной	1	1
878	ее и	1	1
879	всего можно	1	1
880	и все	5	1
881	к субъективному	1	1
882	увидим дальше	1	1
883	взаимодействия и	1	1
884	у них	1	1
885	в идеализме	2	1
886	вполне понятно	3	1
887	более всего	1	1
888	в большей	1	1
889	речи как	2	1
890	его формы	2	1
891	ее в	1	1
892	мы видели	1	1
893	своих мыслей	1	1
894	к самому	1	1
895	становления и	1	1
896	психики и	7	1
897	в свою	2	1
898	но если	2	1
899	с ней	1	1
900	возможно лишь	1	1
901	этой проблемы	4	1
902	совершенно не	3	1
903	значение а	1	1
904	слагается из	1	1
905	бы быть	1	1
906	же мы	1	1
907	есть художественная	1	1
908	значение не	2	1
909	над бытием	1	1
910	слово и	1	1
911	к этой	2	1
912	действительности или	1	1
913	и другие	1	1
914	или целые	1	1
915	и эта	4	1
916	социальной атмосферы	1	1
917	к этому	5	1
918	в таком	2	1
919	этой точки	1	1
920	или наоборот	1	1
