N	2gram	Losev_Dial_3	Istorich
363	перестает быть	2	1
364	явление но	2	1
365	действительно есть	2	1
366	свою собственную	1	1
367	них нет	1	1
368	не как	1	1
369	в корне	1	1
370	исходит от	2	1
371	из него	1	1
372	его от	1	1
373	подобно тому	4	1
374	и по	2	1
375	перья на	1	1
376	от нее	1	1
377	по своему	1	1
378	не будет	3	1
379	из-за этого	1	1
380	в мире	1	1
381	об этом	6	1
382	в глубине	1	1
383	бы быть	2	1
384	на ту	1	1
385	самих или	1	1
386	материалы которые	1	1
387	а как	1	1
388	временно и	1	1
389	но самый	1	1
390	и тем	2	1
391	одной из	1	1
392	только одно	2	1
393	от отца	5	1
394	таковой но	1	1
395	она и	2	1
396	всегда лежит	1	1
397	которой он	1	1
398	чем в	1	1
399	мы до	1	1
400	он сказал	1	1
401	и становится	1	1
402	и видит	1	1
403	но если	6	1
404	что такое	21	1
405	смерть как	1	1
406	в такой	1	1
407	с точки	14	1
408	она в	1	1
409	нет или	2	1
410	что вся	1	1
411	при существовании	1	1
412	ничего специфически	1	1
413	существует но	2	1
414	где на	1	1
415	и той	1	1
416	выходит из	1	1
417	что никто	1	1
418	с историческим	1	1
419	что этот	2	1
420	по себе	20	1
421	же мы	2	1
422	и очень	1	1
423	и ноги	2	1
424	вплоть до	1	1
425	можно понимать	2	1
426	того как	1	1
427	и сама	5	1
428	у различных	1	1
429	этого одного	1	1
430	считает что	1	1
431	одной и	1	1
432	совершенно правильно	1	1
433	казалось бы	1	1
434	не имели	1	1
435	больше чем	1	1
436	имеем дело	1	1
437	очень мало	2	1
438	такая же	1	1
439	меня и	2	1
440	не говорит	3	1
441	во всем	3	1
442	как я	2	1
443	е не	4	1
444	так то	1	1
445	тогда в	1	1
446	мы и	4	1
447	тела и	1	1
448	вопрос не	1	1
449	в каком	3	1
450	перед ним	1	1
451	на небесах	1	1
452	если его	1	1
453	нет ни	2	1
454	это конечно	1	1
455	отличается от	8	1
456	с полной	3	1
457	за что	1	1
458	не есть	54	1
459	пор как	1	1
460	тот и	1	1
461	иногда на	1	1
462	если же	8	1
463	по воздуху	1	1
464	и поэтому	1	1
465	тогда я	1	1
466	вы не	6	1
467	с ее	1	1
468	как не	2	1
469	меня в	2	1
470	на нем	1	1
471	в ее	1	1
472	совершенно ясно	1	1
473	но во-первых	1	1
474	и этим	3	1
475	только то	1	1
476	в себя	1	1
477	вопрос что	1	1
478	именно заключается	1	1
479	и сам	1	1
480	только через	1	1
481	видит что	1	1
482	это вовсе	1	1
483	сознание а	1	1
484	столько же	1	1
485	есть также	2	1
486	чтобы быть	4	1
487	обычно имеется	1	1
488	имеется в	3	1
489	и всякого	2	1
490	для этого	2	1
491	с ним	1	1
492	там в	1	1
493	видим не	1	1
494	и входит	1	1
495	и та	1	1
496	другими словами	7	1
497	чего она	1	1
498	никак не	2	1
499	что каждый	1	1
500	почему же	2	1
501	это даже	1	1
502	она всегда	2	1
503	он берет	1	1
504	мы понимаем	1	1
505	на каждой	1	1
506	тогда она	1	1
507	из своего	1	1
508	и только	6	1
509	здесь в	1	1
510	отношениях и	1	1
511	но тут	1	1
512	необходимости доказывать	1	1
513	где не	1	1
514	наконец и	1	1
515	тех пор	2	1
516	всегда в	1	1
517	оно и	1	1
518	и дает	1	1
519	оказалось что	2	1
520	не хотят	1	1
521	тот же	1	1
522	хотя бы	4	1
523	как нечто	1	1
524	во-вторых что	1	1
525	в указанном	1	1
526	конечно не	4	1
527	не можем	2	1
528	всем его	1	1
529	чтобы он	1	1
530	они могли	2	1
531	каким образом	1	1
532	и обратно	1	1
533	или просто	1	1
534	с какой	1	1
535	что данный	1	1
536	одно из	5	1
537	тогда он	1	1
538	руки и	2	1
539	все совершенно	1	1
540	обычно не	2	1
541	словами здесь	1	1
542	мы находим	1	1
543	сами по	3	1
544	случае не	3	1
545	уже и	3	1
546	могли не	1	1
547	заметить что	1	1
548	тогда как	1	1
549	явно не	1	1
550	от того	4	1
551	только ты	4	1
552	были бы	1	1
553	если выйти	1	1
554	другого и	1	1
555	живой и	1	1
556	или иначе	2	1
557	нас в	2	1
558	в каких	1	1
559	и прежде	3	1
560	ну так	1	1
561	можно заставить	1	1
562	такое же	1	1
563	или о	1	1
564	себя и	2	1
565	только к	2	1
566	говорит о	4	1
567	них же	1	1
568	чтобы убедиться	1	1
569	или другими	1	1
570	ничем не	7	1
571	о чем	1	1
572	или с	1	1
573	что мы	8	1
574	есть одно	1	1
575	какая же	1	1
576	многих местах	1	1
577	а так	1	1
578	обратил внимание	1	1
579	и объект	3	1
580	в область	1	1
581	так или	2	1
582	тому как	4	1
583	не видят	1	1
584	с тех	2	1
585	как бы	3	1
586	вне этой	1	1
587	и всей	1	1
588	они еще	1	1
589	может исходить	1	1
590	этим мы	1	1
591	это значит	24	1
592	том смысле	1	1
593	что же	11	1
594	с этой	5	1
595	на другое	3	1
596	а когда	2	1
597	оба они	1	1
598	все это	6	1
599	но для	2	1
600	думают что	1	1
601	она должна	2	1
602	и думает	1	1
603	не существует	10	1
604	на небе	1	1
605	которая в	1	1
606	человек и	1	1
607	но когда	1	1
608	пр это	2	1
609	это может	1	1
610	или нет	5	1
611	они имеют	1	1
612	себе ничего	1	1
613	не знает	3	1
614	состоит из	1	1
615	была бы	3	1
616	для каждой	1	1
617	и также	1	1
618	бы его	2	1
619	это и	7	1
620	из этого	2	1
621	перед нею	1	1
622	это очевидно	1	1
623	или эта	1	1
624	это так	1	1
625	но еще	2	1
626	только одна	3	1
627	и эта	1	1
628	я могу	1	1
629	на лице	1	1
630	как на	5	1
631	в таком	14	1
632	этой точки	2	1
633	которая не	1	1
