N	2gram	Medvedev_F_3	Istorich
415	нам важно	2	1
416	наша задача	1	1
417	и делает	1	1
418	мы и	3	1
419	в основе	3	1
420	или иных	1	1
421	однако это	1	1
422	ему не	1	1
423	не потому	1	1
424	одним из	3	1
425	в момент	1	1
426	и другой	1	1
427	мы подойдем	1	1
428	с полной	1	1
429	к тому	4	1
430	образом между	1	1
431	а что	3	1
432	что при	1	1
433	правда не	1	1
434	и это	2	1
435	можно и	1	1
436	с ее	2	1
437	как не	2	1
438	на основе	1	1
439	только при	1	1
440	чтобы быть	1	1
441	идет не	2	1
442	в пределах	8	1
443	роль в	4	1
444	является необходимой	1	1
445	вещи и	1	1
446	ясно что	3	1
447	наши задачи	1	1
448	как герой	1	1
449	это только	2	1
450	могла быть	2	1
451	жизнь и	3	1
452	является в	2	1
453	между собой	4	1
454	в эпоху	3	1
455	для этого	2	1
456	по мере	1	1
457	быту и	1	1
458	с ним	1	1
459	если между	1	1
460	в виду	3	1
461	а к	2	1
462	о нем	3	1
463	форма более	1	1
464	одного из	1	1
465	у некоторых	1	1
466	всей ситуации	1	1
467	когда между	1	1
468	и связь	1	1
469	важно не	2	1
470	нас в	1	1
471	с нашей	1	1
472	путь к	1	1
473	мы ни	2	1
474	бы в	6	1
475	говорит он	5	1
476	в середине	1	1
477	и следовательно	3	1
478	в него	3	1
479	предмета и	2	1
480	быть и	1	1
481	но так	2	1
482	один из	1	1
483	но с	1	1
484	что только	1	1
485	человека в	2	1
486	тот же	1	1
487	одной из	2	1
488	важно установить	1	1
489	сказка как	1	1
490	может оказаться	1	1
491	и так	1	1
492	собой но	1	1
493	может привести	1	1
494	а только	1	1
495	и жизни	1	1
496	одни и	3	1
497	чаще всего	1	1
498	связью с	1	1
499	не можем	2	1
500	в большинстве	4	1
501	только на	4	1
502	данное положение	1	1
503	в начале	1	1
504	еще одну	1	1
505	здесь же	1	1
506	большинстве случаев	5	1
507	социальной жизни	4	1
508	объясняется тем	1	1
509	вообще как	1	1
510	очевидно что	2	1
511	был бы	2	1
512	одно из	1	1
513	очень характерно	2	1
514	как их	2	1
515	другую сторону	1	1
516	друг друга	5	1
517	случае с	2	1
518	как раз	8	1
519	не из	1	1
520	почему не	1	1
521	не обязательна	1	1
522	и вместе	1	1
523	без всякой	2	1
524	со стороны	4	1
525	материал в	4	1
526	д нам	1	1
527	как у	1	1
528	на ее	4	1
529	или иначе	1	1
530	именно в	1	1
531	к которому	2	1
532	мы еще	2	1
533	если мы	7	1
534	и затем	1	1
535	уже почти	1	1
536	прежде всего	4	1
537	историческое явление	1	1
538	связано с	2	1
539	к каким	1	1
540	не было	1	1
541	ничем не	1	1
542	зависит от	1	1
543	именно так	5	1
544	два а	1	1
545	его по	1	1
546	понятие о	1	1
547	нашей точки	1	1
548	причем для	1	1
549	под влиянием	1	1
550	он и	3	1
551	для чего	2	1
552	есть одно	1	1
553	или другая	1	1
554	на который	1	1
555	одного а	1	1
556	от предмета	1	1
557	не удается	1	1
558	неотделимо от	2	1
559	материал материал	1	1
560	находит в	1	1
561	нужно прибавить	1	1
562	тому как	5	1
563	что же	5	1
564	а потом	1	1
565	и всей	1	1
566	быть только	2	1
567	года в	1	1
568	действительно ли	1	1
569	который он	1	1
570	так многие	1	1
571	в это	1	1
572	в различные	1	1
573	удается но	1	1
574	в основном	2	1
575	мере того	1	1
576	здесь в	1	1
577	поэтому совершенно	2	1
578	и вместо	1	1
579	к пониманию	1	1
580	она может	1	1
581	не объясняет	1	1
582	в результате	5	1
583	в другое	1	1
584	жизни и	4	1
585	у них	2	1
586	уже знаем	2	1
587	еще более	1	1
588	подойдем к	1	1
589	ни к	1	1
590	причем эта	1	1
591	в наши	1	1
592	или не	1	1
593	указывали на	1	1
594	данного народа	1	1
595	является какой-то	1	1
596	но если	2	1
597	поскольку это	1	1
598	недаром и	1	1
599	не знает	1	1
600	это в	1	1
601	члена общества	1	1
602	их он	1	1
603	к его	3	1
604	никакой связи	1	1
605	утверждать что	1	1
606	это так	1	1
607	в своих	6	1
608	тем самым	1	1
609	доступ к	1	1
610	том числе	1	1
611	они не	4	1
