N	2gram	Vinokur_Ku_2	Literetu
463	и здесь	5	1
464	имеет право	1	1
465	не был	1	1
466	при котором	1	1
467	никак не	3	1
468	и что	8	1
469	очевидно что	2	1
470	можно сказать	4	1
471	пор пока	1	1
472	в значительной	1	1
473	на основе	1	1
474	который уже	1	1
475	к нему	2	1
476	том или	1	1
477	которых в	1	1
478	ее от	1	1
479	от них	1	1
480	не исчерпывается	1	1
481	что же	5	1
482	крайней мере	6	1
483	вслед за	1	1
484	бы вполне	1	1
485	поскольку здесь	1	1
486	слов или	1	1
487	задачу и	1	1
488	тот же	5	1
489	одной из	1	1
490	бы потому	1	1
491	что даже	1	1
492	сколь бы	2	1
493	в какой	1	1
494	гораздо более	3	1
495	те в	1	1
496	не идет	1	1
497	наше время	2	1
498	впрочем и	1	1
499	тот или	1	1
500	в новых	1	1
501	с какой	1	1
502	и письменная	1	1
503	и у	2	1
504	в большинстве	1	1
505	борьбы с	1	1
506	в поэзии	1	1
507	языка как	2	1
508	в виде	1	1
509	свидетельствует о	1	1
510	кажется что	1	1
511	не так	1	1
512	в очерке	1	1
513	слова в	6	1
514	в котором	1	1
515	в одном	1	1
516	в современном	2	1
517	не для	1	1
518	слово как	1	1
519	само собою	1	1
520	так как	15	1
521	может служить	2	1
522	как такового	1	1
523	ставит себе	2	1
524	тогда в	1	1
525	до тех	1	1
526	или ином	1	1
527	о каком	1	1
528	процесс в	1	1
529	нужно было	1	1
530	что и	3	1
531	выходит за	2	1
532	до сих	1	1
533	может и	1	1
534	хоть и	1	1
535	сюда же	2	1
536	именно в	3	1
537	я был	1	1
538	весьма точной	1	1
539	с той	2	1
540	чем он	1	1
541	другого что	1	1
542	это например	1	1
543	в соответствии	3	1
544	а на	2	1
545	в употреблении	1	1
546	до конца	3	1
547	более того	1	1
548	однако и	2	1
549	легко и	1	1
550	научной художественной	1	1
551	человек в	1	1
552	только от	1	1
553	становится ясным	1	1
554	становится для	1	1
555	творчество в	1	1
556	мы знаем	4	1
557	если не	1	1
558	для этой	2	1
559	между собою	1	1
560	правда ли	2	1
561	и если	2	1
562	эти слова	1	1
563	ни на	2	1
564	он уже	2	1
565	с общей	2	1
566	речь не	1	1
567	в особенности	4	1
568	принципиальное значение	1	1
569	в той	2	1
570	и на	6	1
571	традиции для	1	1
572	конечном итоге	1	1
573	к настоящему	1	1
574	по существу	5	1
575	тех пор	2	1
576	в это	1	1
577	с ее	1	1
578	не выходит	1	1
579	этот не	1	1
580	как например	1	1
581	себе уже	1	1
582	и о	4	1
583	той мере	1	1
584	сих пор	1	1
585	над языком	1	1
586	такова же	1	1
587	только для	2	1
588	лучшем случае	3	1
589	между прочим	2	1
590	но для	3	1
591	из ряда	1	1
592	которые были	1	1
593	процесса в	1	1
594	фразы и	1	1
595	из которых	3	1
596	уже на	1	1
597	совершается в	1	1
598	сознания и	2	1
599	и все	2	1
600	у них	1	1
601	находит свое	1	1
602	но зато	2	1
603	только что	1	1
604	или не	1	1
605	в общем	1	1
606	целый ряд	5	1
607	в лучшем	3	1
608	в свою	2	1
609	между ними	1	1
610	не знает	3	1
611	сказать что	4	1
612	только как	2	1
613	в позу	1	1
614	была бы	4	1
615	совершенно не	3	1
616	языка на	1	1
617	в кругу	2	1
618	однако нет	1	1
619	писать стихи	1	1
620	в действительности	1	1
621	периода не	1	1
622	но эти	1	1
623	к этой	3	1
624	в ссср	1	1
625	однако мы	1	1
626	вместе с	5	1
627	сущности не	1	1
628	к этому	4	1
629	они не	1	1
