N	2gram	Medvedev_F_2	Dialekti
211	е в	1	3
212	в данном	1	3
213	все эти	6	2
214	в которой	2	2
215	и совершенно	2	2
216	тут только	1	2
217	с самого	2	2
218	смысл и	2	2
219	и поэзия	1	2
220	во всяком	5	2
221	данном случае	1	2
222	это все	1	2
223	можно узнать	1	2
224	или не	1	2
225	момент в	1	2
226	в виде	1	2
227	так же	1	2
228	не будет	2	2
229	только потому	1	2
230	же в	1	2
231	со всем	1	2
232	т п	9	2
233	перед нами	2	2
234	разница между	2	2
235	в каких	2	2
236	смысла и	2	2
237	поэтическое произведение	3	2
238	зависит от	1	2
239	так чтобы	1	2
240	на сцену	1	2
241	не по	2	2
242	только о	1	2
243	это может	1	2
244	сих пор	1	2
245	говоря уже	1	2
246	это еще	1	2
247	в тех	2	2
248	в конце	2	2
249	можно только	1	2
250	в системе	1	2
251	если в	3	2
252	во всех	5	2
253	если она	1	2
254	в какой	3	2
255	в их	6	2
256	новые и	1	2
257	с тем	11	2
258	сущность поэзии	1	2
259	в ней	6	2
260	что уже	1	2
261	но все	3	2
262	был в	1	2
263	в искусстве	2	2
264	что же	5	2
265	из всего	3	2
266	вместе с	6	2
267	например в	3	2
268	выходя за	1	2
269	иметь в	1	2
270	как не	1	2
271	в широком	2	2
272	в узком	1	2
273	на самом	3	2
274	к тому	4	2
275	как из	1	2
276	более и	1	2
277	различия между	1	2
278	или в	3	2
279	следовательно в	1	2
280	до сих	1	2
281	виду что	1	2
282	в некоторых	4	2
283	и при	1	2
284	следует что	3	2
285	ее в	2	2
286	между тем	2	2
287	не говоря	1	2
288	сам не	1	2
289	что на	2	2
290	не на	1	2
291	мы должны	1	2
292	в определенном	1	2
293	в сущности	4	2
294	ни о	5	2
295	зависимости от	3	2
296	во все	1	2
297	мы в	2	2
298	к сожалению	2	2
299	том как	1	2
300	очевидно что	2	2
301	всяком случае	5	2
302	в истории	6	2
303	тем что	8	2
304	смысла от	1	2
305	тут дело	2	2
306	тем не	1	2
307	но ведь	3	2
308	или менее	1	2
309	только и	3	2
310	этих последних	1	2
311	более или	1	2
312	с ними	2	2
313	широком смысле	2	2
314	мере в	1	2
315	именно в	5	2
316	как известно	1	2
317	с одной	1	2
318	быть во	1	2
319	тому что	2	2
320	того или	4	2
321	в зависимости	3	2
322	этом условии	1	2
323	в результате	6	2
324	на этом	2	2
325	их в	2	2
326	все в	1	2
327	не как	4	2
328	но нельзя	1	2
329	несмотря на	1	2
330	не раз	1	2
331	в своих	1	2
332	и прежде	3	2
333	в общем	5	2
334	на него	1	2
335	уже о	1	2
336	и нет	1	2
337	время и	3	2
338	но в	4	2
339	его не	2	2
340	то это	3	2
341	в области	3	2
342	и должно	5	2
343	тем же	3	2
344	хотя в	1	2
345	так или	1	2
346	что бы	1	2
347	форм и	1	2
348	не должно	1	2
349	в каждом	1	2
350	как в	4	2
351	собственно говоря	1	2
352	если мы	5	2
353	влиять на	1	2
354	или иначе	1	2
355	ни на	2	2
356	не выходя	1	2
357	миф и	1	2
358	самого начала	2	2
359	связана с	1	2
360	и еще	1	1
361	быть с	1	1
362	главным образом	3	1
363	и непосредственно	1	1
364	происходит в	1	1
365	все они	1	1
366	пр в	1	1
367	нее но	1	1
368	слова слово	1	1
369	творчества и	1	1
370	они имеют	1	1
371	приводит к	2	1
372	по-видимому и	1	1
373	можем судить	1	1
374	можно и	3	1
375	им и	1	1
376	и тем	2	1
377	к их	1	1
378	все те	1	1
379	мы например	1	1
380	в собственном	1	1
381	конце концов	2	1
382	не могла	1	1
383	надо было	1	1
384	на что	1	1
385	пока не	1	1
386	и оно	1	1
387	это то	1	1
388	ни была	3	1
389	что будет	1	1
390	в литературе	1	1
391	собственно и	1	1
392	говорит о	1	1
393	бы то	1	1
394	и ни	1	1
395	того же	1	1
396	было и	2	1
397	самые фантастические	1	1
398	однако они	1	1
399	даже не	2	1
400	отличается от	1	1
401	вопрос в	1	1
402	не была	2	1
403	и новые	1	1
404	как на	1	1
405	время в	1	1
406	и хочет	1	1
407	не к	2	1
408	быть даже	2	1
409	на своем	1	1
410	хорошо но	1	1
411	здесь не	4	1
412	и видеть	1	1
413	и ее	6	1
414	лишь как	4	1
415	но при	1	1
416	и действительно	1	1
417	и поэтическое	1	1
418	большей или	1	1
419	во что	1	1
420	е что	1	1
421	особенностей данного	1	1
422	друг другу	1	1
423	и смыслом	2	1
424	гораздо более	1	1
425	или просто	1	1
426	давно пора	1	1
427	и языком	1	1
428	и которые	1	1
429	каждый звук	1	1
430	в эти	1	1
431	из основных	1	1
432	и являются	1	1
433	как таковая	2	1
434	вне всякой	1	1
435	но почему	1	1
436	и самой	1	1
437	как эта	1	1
438	строго говоря	1	1
439	литература но	1	1
440	этом смысле	2	1
441	что самая	1	1
442	нельзя далее	1	1
443	говорили уже	1	1
444	и теперь	4	1
445	и во	1	1
446	вступает в	1	1
447	к которому	1	1
448	связанные с	1	1
449	сторон в	1	1
450	дает нам	1	1
451	если это	2	1
452	мы не	3	1
453	поставить вопрос	2	1
454	и здесь	3	1
455	только прием	1	1
456	всех своих	1	1
457	бы по	1	1
458	медленно и	1	1
459	то и	3	1
460	его форм	1	1
461	из тех	1	1
462	в руках	1	1
463	первые три	1	1
464	здесь в	1	1
465	вот почему	1	1
466	случае в	1	1
467	так сказать	3	1
468	всегда только	1	1
469	как его	2	1
470	во всякой	1	1
471	выражение как	1	1
472	если он	1	1
473	не будем	1	1
474	как таковую	1	1
475	то в	2	1
476	образ можно	1	1
477	те же	1	1
478	бытия и	1	1
479	к самому	1	1
480	еще дальше	1	1
481	слово и	2	1
482	своему существу	1	1
483	не говорим	1	1
484	от этой	1	1
485	из ее	1	1
486	или когда	1	1
487	остается и	1	1
488	в принципе	1	1
489	в эту	1	1
490	или даже	2	1
491	и другое	2	1
492	где все	1	1
493	самое существо	1	1
494	берется не	1	1
495	нашего сознания	1	1
496	языком в	1	1
497	и такие	1	1
498	оно не	4	1
499	его как	2	1
500	ничем не	2	1
501	все богатство	1	1
502	тем и	2	1
503	судить о	1	1
504	два различных	1	1
505	все более	2	1
506	там где	4	1
507	например о	1	1
508	отчетливо и	1	1
509	к такому	1	1
510	эта основная	1	1
511	превращается в	2	1
512	похож на	1	1
513	к новому	1	1
514	во всей	2	1
515	знаем что	1	1
516	восприятием и	1	1
517	существенно и	1	1
518	уже с	1	1
519	состава и	1	1
520	определенном направлении	1	1
521	с теми	2	1
522	но если	1	1
523	необходимо поставить	1	1
524	это противопоставление	2	1
525	задний план	1	1
526	из всей	1	1
527	где они	1	1
528	не об	1	1
529	а ведь	1	1
530	оно остается	1	1
531	непосредственностью и	1	1
532	вывод что	1	1
533	это будет	1	1
534	и вне	1	1
535	их не	1	1
536	в его	10	1
537	не происходит	2	1
538	и поэтического	4	1
539	не имеет	2	1
540	конечно такое	1	1
541	духа в	1	1
542	в порядке	1	1
543	ни одной	1	1
544	идет о	2	1
545	смысле и	1	1
546	и отчасти	3	1
547	по самому	1	1
548	себе а	2	1
549	в других	7	1
550	одного из	3	1
551	в дальнейшем	4	1
552	начала что	1	1
553	свою силу	1	1
554	они и	1	1
555	больше всего	1	1
556	это существо	1	1
557	в одних	1	1
558	из этих	3	1
559	из этого	2	1
560	в художественной	1	1
561	отличие от	2	1
562	в целом	3	1
563	именно на	3	1
564	непосредственное и	1	1
565	на почве	9	1
566	и пространство	2	1
567	процесса здесь	1	1
568	из себя	1	1
569	общего с	1	1
570	говоря о	1	1
571	тот же	1	1
572	которые он	1	1
573	то ни	2	1
574	своего развития	3	1
575	без нее	3	1
576	действительности в	1	1
577	бы она	3	1
578	мало ли	1	1
579	и глубину	1	1
580	искусство только	1	1
581	поэтому и	1	1
582	остается в	1	1
583	всего то	1	1
584	на этих	1	1
585	можно назвать	1	1
586	по теории	3	1
587	схемой и	1	1
588	и о	2	1
589	во всем	1	1
590	слова он	1	1
591	не окажется	1	1
592	тому чтобы	2	1
593	так то	1	1
594	но на	1	1
595	предмета с	1	1
596	них как	1	1
597	и поэтому	1	1
598	в характере	2	1
599	в организме	1	1
600	но эти	1	1
601	именно и	1	1
602	того можно	1	1
603	или меньшей	1	1
604	же необходимо	1	1
605	говорить но	1	1
606	подойти к	2	1
607	мы получим	1	1
608	ее с	2	1
609	на то	1	1
610	нам в	1	1
611	все своеобразие	1	1
612	он был	2	1
613	и можем	1	1
614	к ним	1	1
615	в сказках	1	1
616	говорит в	5	1
617	из их	1	1
618	быть конечно	2	1
619	на них	1	1
620	их и	1	1
621	вещи не	1	1
622	понятий и	3	1
623	и значением	3	1
624	только так	2	1
625	совершенно в	1	1
626	не о	4	1
627	литературе как	1	1
628	этом пункте	2	1
629	в основе	5	1
630	нее не	2	1
631	как голое	1	1
632	с их	1	1
633	образом в	1	1
634	и начинается	1	1
635	он действительно	1	1
636	примеры из	1	1
637	является не	2	1
638	на задний	1	1
639	есть его	1	1
640	в них	1	1
641	в особенности	4	1
642	этих элементов	2	1
643	ими всегда	1	1
644	и др	3	1
645	одной стороны	1	1
646	на первый	2	1
647	равно как	2	1
648	в котором	2	1
649	из него	2	1
650	вещь а	1	1
651	оно было	1	1
652	без исключения	2	1
653	по преимуществу	5	1
654	а к	2	1
655	он в	2	1
656	говорим о	2	1
657	к его	2	1
658	нем должна	1	1
659	на предмет	1	1
660	ни стало	2	1
661	не существует	1	1
662	она ни	3	1
663	что именно	2	1
664	значение в	1	1
665	действуют в	1	1
666	показать что	1	1
667	но этой	1	1
668	все вообще	1	1
669	не дают	1	1
670	от действительности	1	1
671	нигде не	2	1
672	этом отношении	7	1
673	слова и	7	1
674	иной чем	1	1
675	не от	1	1
676	но ее	1	1
677	и на	3	1
678	равно что	1	1
679	вообще существует	1	1
680	остается их	1	1
681	от его	2	1
682	деле с	1	1
683	и образ	1	1
684	предмет на	1	1
685	даже и	4	1
686	однако не	3	1
687	вещи а	1	1
688	о них	1	1
689	этого термина	2	1
690	все дело	3	1
691	и всякое	2	1
692	ее и	2	1
693	мы будем	1	1
694	в основу	2	1
695	что эта	2	1
696	содержание и	1	1
697	далеко не	1	1
698	вообще на	1	1
699	е это	1	1
700	взглянуть на	1	1
701	потому она	1	1
702	свободны от	1	1
703	в различных	1	1
704	пр и	4	1
705	ведь и	1	1
706	при помощи	2	1
707	как средство	1	1
708	когда в	1	1
709	должен быть	1	1
710	от них	1	1
711	но она	1	1
712	нового смысла	1	1
713	бы совершенно	2	1
714	во многом	1	1
715	по их	1	1
716	если же	2	1
717	направлено на	1	1
718	на эти	1	1
719	от всяких	1	1
720	на свой	1	1
721	по существу	7	1
722	этой формуле	1	1
723	реальном времени	4	1
724	или иного	5	1
725	тогда и	1	1
726	общем смысле	2	1
727	чем в	1	1
728	и до	3	1
729	между двумя	2	1
730	от нее	4	1
731	но совершенно	2	1
732	говорить не	2	1
733	чем не	1	1
734	таком виде	1	1
735	этих понятий	1	1
736	точка зрения	1	1
737	обойтись без	1	1
738	с другим	1	1
739	в самостоятельный	1	1
740	от единой	1	1
741	его формы	1	1
742	но даже	1	1
743	сюда же	1	1
744	самого по	1	1
745	только на	3	1
746	чтобы дать	1	1
747	а все	2	1
748	самостоятельный и	1	1
749	и выражения	1	1
750	только еще	1	1
751	именно это	1	1
752	и прочие	1	1
753	этого можно	1	1
754	слова которые	1	1
755	совсем не	2	1
756	от характера	2	1
757	и эта	1	1
758	все остальные	2	1
759	именно этот	1	1
760	же делает	1	1
761	как о	4	1
762	литературы и	4	1
763	совершенно иной	2	1
764	поэтому мы	1	1
765	самый предмет	2	1
766	она была	1	1
767	мы знаем	3	1
768	все новые	1	1
769	е как	2	1
770	но для	1	1
771	а если	1	1
772	нет наука	1	1
