N	2gram	Bakhtin_Fr_3	DiskursI
137	и есть	3	2
138	в году	5	2
139	мы имеем	1	2
140	в сущности	9	2
141	в виду	7	2
142	между собой	1	2
143	влияния на	1	2
144	но как	2	2
145	когда он	1	2
146	сознания в	1	2
147	и глубокой	1	2
148	в тех	1	2
149	в этой	3	2
150	эпохи и	2	2
151	так сказать	5	2
152	по словам	1	2
153	том чтобы	1	2
154	подобно тому	1	2
155	и по	1	2
156	на этом	2	2
157	так например	1	2
158	могла бы	1	2
159	об этом	3	2
160	и тем	1	2
161	не всегда	1	2
162	при встрече	1	2
163	наших дней	2	2
164	мысли и	1	2
165	направлен на	1	2
166	в историческом	1	2
167	не менее	2	2
168	но они	1	2
169	дело не	3	2
170	нельзя не	1	2
171	и его	17	2
172	отличается от	1	2
173	числе и	2	2
174	значительной степени	2	2
175	и он	1	2
176	как мы	10	2
177	данном случае	2	2
178	языка и	1	2
179	характер и	2	2
180	в пределах	1	2
181	на том	1	2
182	в другом	3	2
183	было в	1	2
184	и вообще	1	2
185	о нем	3	2
186	во всяком	1	2
187	и что	1	2
188	одного из	2	2
189	основе своей	2	2
190	в значительной	3	2
191	это было	1	2
192	народного творчества	1	2
193	на протяжении	3	2
194	и во	4	2
195	она здесь	1	2
196	в форме	2	2
197	в литературе	5	2
198	большей или	3	2
199	и одновременно	1	2
200	к различным	1	2
201	дело с	1	2
202	и ее	2	2
203	литературы в	1	2
204	уже в	2	2
205	свидетельствует о	2	2
206	слова в	2	2
207	в одном	7	2
208	практики с	1	2
209	как его	2	2
210	заметить что	1	2
211	никогда не	1	2
212	здесь в	4	2
213	чем он	2	2
214	и др	7	2
215	более того	1	2
216	однако и	1	2
217	о чем	2	2
218	за рамки	1	2
219	в ряду	1	2
220	для понимания	3	2
221	своего времени	1	2
222	смысл в	2	2
223	в культуре	4	2
224	в начале	3	2
225	или в	1	2
226	о котором	1	2
227	и все	9	2
228	будто бы	1	2
229	или меньшей	3	2
230	хотя в	2	2
231	одновременно и	2	2
232	что даже	1	2
233	речи как	1	2
234	это в	2	2
235	они не	3	2
236	к этому	6	2
237	том числе	3	2
238	широкое распространение	1	1
239	новое время	1	1
240	как известно	2	1
241	в обычном	2	1
242	проникнутых единым	1	1
243	такова была	1	1
244	самом деле	3	1
245	на самом	3	1
246	переход от	2	1
247	это и	2	1
248	литературоведения в	1	1
249	от своей	1	1
250	не хочет	1	1
251	и до	8	1
252	из его	1	1
253	обратим особое	1	1
254	той же	8	1
255	правильного понимания	3	1
256	и лицо	1	1
257	принадлежит к	1	1
258	они были	3	1
259	и страха	1	1
260	к общему	1	1
261	меньшей степени	2	1
262	образом историю	1	1
263	в xix	1	1
264	на них	2	1
265	и читателей	1	1
266	и всякий	1	1
267	области литературы	1	1
268	себе и	1	1
269	слову в	1	1
270	тут же	2	1
271	нет и	1	1
272	из важнейших	2	1
273	что они	1	1
274	речи но	1	1
275	по исторической	1	1
276	что во	1	1
277	и восхищение	1	1
278	его на	1	1
279	не согласиться	1	1
280	там же	1	1
281	тем же	2	1
282	всего как	1	1
283	и реального	1	1
284	отнесены к	1	1
285	со своей	1	1
286	событием в	1	1
287	в которой	2	1
288	бы и	1	1
289	отношения с	1	1
290	что это	1	1
291	образом и	1	1
292	не был	2	1
293	он в	2	1
294	в нашем	4	1
295	из этих	2	1
296	право на	1	1
297	по преимуществу	2	1
298	почти одновременно	1	1
299	но его	1	1
300	быть только	1	1
301	он не	9	1
302	в xvii	1	1
303	всех этих	3	1
304	к одному	1	1
305	явления культуры	2	1
306	не к	2	1
307	понимания и	1	1
308	свое время	1	1
309	что ни	1	1
310	или иных	1	1
311	одно и	1	1
312	но все	3	1
313	мы его	1	1
314	распространяется на	1	1
315	есть все	1	1
316	в мире	4	1
317	входящие в	1	1
318	на все	1	1
319	и других	6	1
320	с другими	1	1
321	на почве	1	1
322	своей основе	1	1
323	в новое	1	1
324	нечто общее	1	1
325	для них	1	1
326	с большей	1	1
327	с некоторым	1	1
328	с тем	1	1
329	мы видели	3	1
330	это система	1	1
331	строгом смысле	1	1
332	мы не	2	1
333	слова и	2	1
334	с еще	1	1
335	в этих	6	1
336	во время	8	1
337	и при	1	1
338	или точнее	1	1
339	таким же	1	1
340	а как	1	1
341	это делает	1	1
342	с точки	1	1
343	нельзя понять	2	1
344	от его	1	1
345	на такие	1	1
346	вплоть до	3	1
347	поэтому в	2	1
348	мир и	1	1
349	которые в	1	1
350	его к	2	1
351	что было	2	1
352	виду как	1	1
353	и эти	1	1
354	и более	1	1
355	не могли	1	1
356	слов о	1	1
357	все но	1	1
358	и вся	1	1
359	раз и	1	1
360	характер в	1	1
361	если их	2	1
362	до конца	6	1
363	культуры это	1	1
364	романа на	1	1
365	тем самым	1	1
366	самого начала	1	1
367	для каждого	1	1
368	не имеет	1	1
369	дело в	2	1
370	и притом	1	1
371	и далеко	1	1
372	которого и	1	1
373	мы все	1	1
374	образом в	2	1
375	о них	1	1
376	но только	1	1
377	для всех	1	1
378	к концу	1	1
379	во всем	3	1
380	углом зрения	1	1
381	xix веке	1	1
382	входят в	1	1
383	как будто	1	1
384	этом отношении	2	1
385	что на	1	1
386	особое внимание	2	1
387	не могут	1	1
388	на границе	1	1
389	и разнородный	1	1
390	во все	3	1
391	здесь совершенно	1	1
392	глубокое и	1	1
393	всего в	1	1
394	он стал	1	1
395	этой книги	2	1
396	согласно которому	1	1
397	здесь они	1	1
398	но также	1	1
399	все еще	1	1
400	отказаться от	1	1
401	одним и	1	1
402	в последующие	2	1
403	и это	2	1
404	основываясь на	1	1
405	не делает	1	1
406	описание это	1	1
407	здесь не	3	1
408	и от	3	1
409	и стали	1	1
410	извлеченная из	1	1
411	только то	1	1
412	с самого	1	1
413	художественного мышления	1	1
414	и сам	2	1
415	те же	5	1
416	он говорит	6	1
417	здесь как	1	1
418	особенно в	4	1
419	в плоскости	1	1
420	том как	1	1
421	не исчерпывается	2	1
422	если бы	3	1
423	но здесь	2	1
424	местах и	1	1
425	быть в	2	1
426	возможна только	1	1
427	при котором	1	1
428	на что	1	1
429	нас в	2	1
430	к истине	1	1
431	места и	1	1
432	к нему	2	1
433	свидетельства и	1	1
434	было опубликовано	1	1
435	отметить что	1	1
436	наконец в	1	1
437	романа в	2	1
438	и существенно	1	1
439	вообще в	1	1
440	сказочного и	1	1
441	по содержанию	1	1
442	что здесь	1	1
443	в формах	1	1
444	согласиться с	1	1
445	с ними	1	1
446	и брань	3	1
447	полнотой и	1	1
448	от современной	1	1
449	которое мы	1	1
450	например с	1	1
451	до нас	7	1
452	начало в	1	1
453	или же	2	1
454	терминов и	1	1
455	эту связь	2	1
456	со всеми	5	1
457	до наших	2	1
458	которому он	1	1
459	только на	4	1
460	его восприятия	1	1
461	вернуться к	1	1
462	в нашей	2	1
463	в виде	1	1
464	слова не	1	1
465	xvii веке	1	1
466	в известном	1	1
467	но для	1	1
468	и их	1	1
469	всяком случае	1	1
470	представлений о	1	1
471	для правильного	1	1
472	в прошлом	1	1
473	в конце	3	1
474	каждый из	1	1
475	как раз	5	1
476	момент в	2	1
477	быть названа	1	1
478	представление о	2	1
479	в области	4	1
480	самому автору	1	1
481	с другим	1	1
482	до сих	4	1
483	к слушателям	1	1
484	связаны с	5	1
485	а именно	1	1
486	с той	1	1
487	и прежде	3	1
488	было бы	4	1
489	еще и	2	1
490	на которых	1	1
491	нового времени	2	1
492	его из	1	1
493	говорит о	1	1
494	к более	1	1
495	связано с	1	1
496	громадное значение	1	1
497	и литературной	1	1
498	от этого	1	1
499	в любой	1	1
500	ничем не	1	1
501	не на	1	1
502	убедительно раскрывает	1	1
503	этом случае	1	1
504	несмотря на	1	1
505	в связи	5	1
506	культуры не	1	1
507	с помощью	2	1
508	это лишь	1	1
509	но оно	1	1
510	в творчестве	1	1
511	вместе с	3	1
512	до этого	1	1
513	как это	1	1
514	некоторые из	1	1
515	более широкого	1	1
516	ветхого завета	1	1
517	только его	1	1
518	требует от	1	1
519	в той	6	1
520	да и	1	1
521	в современной	1	1
522	мировой истории	2	1
523	поэтому они	1	1
524	этого слова	2	1
525	на языке	1	1
526	в контексте	1	1
527	однако он	1	1
528	быть и	1	1
529	сих пор	4	1
530	в основном	4	1
531	как предмет	1	1
532	в смысле	1	1
533	о мире	2	1
534	его текстов	1	1
535	под названием	1	1
536	тех или	1	1
537	в книге	2	1
538	это уже	1	1
539	в следующей	1	1
540	и часто	1	1
541	понятно что	1	1
542	в результате	1	1
543	это как	1	1
544	др на	1	1
545	в большей	2	1
546	но это	3	1
547	по ходу	1	1
548	не являются	1	1
549	в системе	2	1
550	внешности и	1	1
551	здесь только	2	1
552	мира здесь	1	1
553	не знает	1	1
554	как нечто	2	1
555	речи и	1	1
556	их с	1	1
557	и также	1	1
558	культуры в	1	1
559	в свое	1	1
560	имеют дело	1	1
561	жанров и	1	1
562	и состоит	1	1
563	в голову	1	1
564	также не	1	1
565	и другие	2	1
566	или во	1	1
567	именно здесь	1	1
568	который не	1	1
569	причастности к	1	1
570	в таком	1	1
571	случае его	1	1
