N	2gram	Bakhtin_Fr_2	Psycholo
413	его от	1	1
414	подобно тому	2	1
415	будем говорить	1	1
416	в одну	2	1
417	в совершенно	1	1
418	и дальше	1	1
419	в другом	2	1
420	нем есть	1	1
421	была в	1	1
422	зрения на	2	1
423	деле в	1	1
424	ее связи	1	1
425	выходить за	1	1
426	знали что	1	1
427	и смерти	5	1
428	этом мы	1	1
429	за ним	1	1
430	она и	1	1
431	нашего исследования	1	1
432	эту тему	1	1
433	рассказ в	1	1
434	поэтому было	1	1
435	поводом для	1	1
436	народа и	1	1
437	и еще	2	1
438	в эту	5	1
439	в этих	4	1
440	для него	9	1
441	другой его	1	1
442	самого главного	1	1
443	и без	2	1
444	человека который	1	1
445	почти не	1	1
446	во времена	1	1
447	что вся	1	1
448	его современников	2	1
449	трагедия не	1	1
450	его романа	2	1
451	свой смысл	1	1
452	бы что	1	1
453	природы но	1	1
454	значение для	1	1
455	из области	1	1
456	есть его	1	1
457	образом и	1	1
458	это произошло	1	1
459	силу и	1	1
460	и более	4	1
461	так называемое	1	1
462	необходимо чтобы	1	1
463	образ не	2	1
464	можем сказать	1	1
465	и вся	1	1
466	основная ошибка	1	1
467	если их	1	1
468	в отношении	2	1
469	но они	3	1
470	а иногда	1	1
471	все три	1	1
472	этот образ	1	1
473	все мы	1	1
474	тогда когда	1	1
475	правда в	1	1
476	того как	2	1
477	здесь на	1	1
478	к этим	3	1
479	он еще	2	1
480	самая эта	1	1
481	в день	3	1
482	на язык	1	1
483	дело в	1	1
484	их соединение	1	1
485	или как	1	1
486	всего на	1	1
487	к концу	1	1
488	к ней	2	1
489	уже говорили	5	1
490	здесь же	2	1
491	так называемый	1	1
492	совершенно новую	1	1
493	это уже	1	1
494	однако это	1	1
495	есть к	1	1
496	вот в	2	1
497	художественной литературы	2	1
498	вольтер в	2	1
499	он имел	1	1
500	который утверждал	1	1
501	всего что	2	1
502	вырождается в	1	1
503	на это	1	1
504	должен быть	1	1
505	значение это	1	1
506	некоторой степени	1	1
507	и могла	1	1
508	как не	1	1
509	степени в	1	1
510	он мог	1	1
511	начал с	1	1
512	характер и	4	1
513	только то	2	1
514	в дальнейшем	2	1
515	и уничтожение	1	1
516	она была	4	1
517	именно этот	1	1
518	бы самое	1	1
519	и вообще	3	1
520	стремление к	1	1
521	значении и	1	1
522	все он	1	1
523	одном акте	1	1
524	на их	1	1
525	другими словами	3	1
526	как ее	1	1
527	к действительности	1	1
528	в игре	1	1
529	и который	1	1
530	приведенное выше	1	1
531	и во	4	1
532	к нему	3	1
533	на протяжении	7	1
534	мы вовсе	1	1
535	которых они	1	1
536	вся эта	1	1
537	романа в	1	1
538	уже во	2	1
539	ряд других	1	1
540	в лице	1	1
541	статье о	2	1
542	всех сторон	1	1
543	ровно ничего	1	1
544	но следует	1	1
545	что только	2	1
546	одной из	2	1
547	но ни	1	1
548	могло быть	1	1
549	и действительно	1	1
550	вот все	1	1
551	поэтому и	1	1
552	ее от	1	1
553	особенно остро	1	1
554	именно на	2	1
555	лишь бы	1	1
556	есть в	2	1
557	события и	2	1
558	и событий	1	1
559	если это	1	1
560	и у	1	1
561	только на	1	1
562	всем его	1	1
563	слова в	1	1
564	еще очень	1	1
565	эти два	2	1
566	понимали что	1	1
567	себе в	2	1
568	и их	1	1
569	всегда оказывается	1	1
570	чтобы выразить	1	1
571	с этими	1	1
572	до некоторой	1	1
573	жизни на	1	1
574	тема эта	1	1
575	он один	1	1
576	рядом с	6	1
577	в особенности	5	1
578	со всем	1	1
579	и даже	2	1
580	живой и	1	1
581	о своей	1	1
582	связаны с	2	1
583	по своим	1	1
584	к которому	1	1
585	и самая	1	1
586	в предисловии	2	1
587	во второй	1	1
588	мы еще	2	1
589	и др	9	1
590	сделать до	1	1
591	себя и	1	1
592	в обращении	1	1
593	превращается в	3	1
594	и своего	2	1
595	моментов и	1	1
596	в ту	2	1
597	как ни	1	1
598	только от	1	1
599	когда она	1	1
600	на которые	1	1
601	ближе к	1	1
602	которые будут	1	1
603	этой же	1	1
604	это понятно	1	1
605	так в	3	1
606	долгое время	1	1
607	и мою	1	1
608	и глубоко	1	1
609	предисловии к	1	1
610	целом ряде	1	1
611	что за	1	1
612	в течение	3	1
613	на эту	2	1
614	это есть	1	1
615	этой истории	1	1
616	которые по	1	1
617	отношению к	1	1
618	там где	4	1
619	это значит	1	1
620	понимать как	1	1
621	останавливаться на	1	1
622	с историей	1	1
623	в условиях	2	1
624	но это	2	1
625	о его	1	1
626	в чем	1	1
627	вокруг него	1	1
628	в один	1	1
629	перед смертью	2	1
630	в смысле	2	1
631	это как	1	1
632	но разумеется	1	1
633	в связи	2	1
634	которого нет	1	1
635	которая в	1	1
636	и новое	1	1
637	всей художественной	1	1
638	бы в	1	1
639	и ни	1	1
640	на других	1	1
641	на языке	2	1
642	будто бы	1	1
643	все остальные	1	1
644	же в	3	1
645	и другие	2	1
646	утверждал что	1	1
647	и непонятной	1	1
648	от всякого	1	1
649	и целый	1	1
650	гораздо больше	1	1
651	жизни в	3	1
652	иначе чем	1	1
653	понимания и	1	1
654	а о	1	1
655	в свою	1	1
656	с ней	1	1
657	средние века	8	1
658	а ведь	1	1
659	равно как	1	1
660	их с	1	1
661	конечно по	1	1
662	пределы этого	1	1
