N	2gram	Voloshinov_1	Psycholo
418	того о	1	1
419	что является	1	1
420	не есть	2	1
421	искусства как	1	1
422	ничего общего	1	1
423	найдем в	1	1
424	значения и	2	1
425	то она	1	1
426	но при	1	1
427	в некоторых	3	1
428	характер и	1	1
429	принимают участие	1	1
430	идет речь	1	1
431	не ту	1	1
432	можно было	1	1
433	так и	4	1
434	те же	2	1
435	в результате	1	1
436	остается только	1	1
437	в словах	1	1
438	всегда имеет	1	1
439	по мере	1	1
440	ней как	2	1
441	нас и	2	1
442	художественной формой	1	1
443	у нее	1	1
444	то из	1	1
445	определенным образом	1	1
446	можно сказать	5	1
447	основе своей	1	1
448	это часто	1	1
449	дела с	1	1
450	для какой	1	1
451	в конечном	1	1
452	положения и	1	1
453	мы понимаем	1	1
454	в форме	2	1
455	только там	1	1
456	и можно	1	1
457	еще более	1	1
458	мы никогда	2	1
459	и она	1	1
460	быть и	3	1
461	своего смысла	1	1
462	но тот	1	1
463	дело с	2	1
464	в поэтическом	1	1
465	что заключено	1	1
466	пор не	1	1
467	положение в	1	1
468	героического эпоса	1	1
469	теплом и	1	1
470	же взгляда	1	1
471	произведения что	1	1
472	какой степени	2	1
473	только на	3	1
474	себя и	2	1
475	в поэзии	3	1
476	не исчерпывает	1	1
477	и выводов	1	1
478	эта возможность	2	1
479	не из	1	1
480	участие в	1	1
481	автор как	1	1
482	и их	1	1
483	эти три	1	1
484	придает всему	1	1
485	ведь это	1	1
486	что нам	1	1
487	произведении в	1	1
488	можно с	1	1
489	тому же	2	1
490	друг друга	1	1
491	дело и	1	1
492	явно не	1	1
493	само собой	1	1
494	бы это	1	1
495	не было	1	1
496	момент в	1	1
497	любит и	2	1
498	на второй	1	1
499	мы воспринимаем	1	1
500	так не	1	1
501	и вступает	1	1
502	именно в	1	1
503	к которому	1	1
504	не лишне	1	1
505	и прежде	1	1
506	тому как	1	1
507	ни на	2	1
508	тем о	1	1
509	что для	1	1
510	и самый	1	1
511	зависит от	2	1
512	в теории	1	1
513	по другому	1	1
514	на эту	1	1
515	него не	1	1
516	одна и	1	1
517	для этой	1	1
518	для иллюстрации	1	1
519	в момент	2	1
520	бы оно	2	1
521	равно как	1	1
522	вступает в	1	1
523	в частности	1	1
524	с первого	1	1
525	вправе сказать	1	1
526	и глубоко	1	1
527	он будет	1	1
528	быть только	2	1
529	из этой	1	1
530	форма и	1	1
531	с успехом	1	1
532	художественное произведение	3	1
533	это последнее	1	1
534	люди не	1	1
535	может согласиться	1	1
536	не является	1	1
537	поэта как	1	1
538	уже на	1	1
539	имеет дело	1	1
540	как не	2	1
541	к одной	1	1
542	и интонация	4	1
543	от него	1	1
544	от всех	2	1
545	было на	1	1
546	теряет свою	1	1
547	мы должны	1	1
548	на интонации	1	1
549	дана в	1	1
550	отношении к	3	1
551	гораздо больше	1	1
552	между ними	2	1
553	с ней	1	1
554	и эта	1	1
555	только как	1	1
556	они как	1	1
557	это на	1	1
558	и так	2	1
559	всех других	1	1
560	или иного	1	1
561	значение этой	1	1
562	видели в	1	1
563	стиля и	1	1
564	жизни и	4	1
565	каждое слово	1	1
566	этой точки	3	1
567	слова это	1	1
