N	2gram	Bakhtin_Fr_7	Istorich
571	смерти и	1	1
572	само собой	1	1
573	которого служит	1	1
574	что на	1	1
575	не были	1	1
576	возможно что	1	1
577	и даже	1	1
578	животное и	1	1
579	наказан за	2	1
580	есть не	2	1
581	что человек	1	1
582	здесь в	1	1
583	мы еще	1	1
584	по всей	1	1
585	мира это	1	1
586	или о	1	1
587	четырьмя первыми	1	1
588	иного характера	1	1
589	не было	3	1
590	не знает	3	1
591	которое по	1	1
592	вход в	1	1
593	он пожирает	1	1
594	в руках	3	1
595	литература в	1	1
596	некоторых его	1	1
597	нет никаких	1	1
598	нет ничего	1	1
599	видели в	3	1
600	на голову	2	1
601	на голове	1	1
602	как это	1	1
603	относятся к	1	1
604	всем что	1	1
605	пространства и	2	1
606	xix века	1	1
607	по своему	2	1
608	в изображении	2	1
609	ибо оно	1	1
610	знать что	1	1
611	с некоторыми	1	1
612	такого рода	1	1
613	легенде о	1	1
614	в страну	1	1
615	и там	1	1
616	говорит с	1	1
617	в тот	1	1
618	в состоянии	2	1
619	есть и	3	1
620	вверх и	1	1
621	не касается	1	1
622	сейчас же	1	1
623	и некоторые	1	1
624	является для	1	1
625	облик его	1	1
626	гл viii	1	1
627	только для	1	1
628	все остальные	1	1
629	этом свете	3	1
630	из ряда	1	1
631	народа и	1	1
632	происшедший в	1	1
633	процессе развития	1	1
634	где и	1	1
635	и от	8	1
636	его нет	1	1
637	мира и	4	1
638	в другое	5	1
639	души в	1	1
640	от него	1	1
641	в основе	1	1
642	у них	2	1
643	узнает что	1	1
644	не говорит	1	1
645	бы в	2	1
646	все они	6	1
647	к ее	1	1
648	этих представлений	1	1
649	и целый	1	1
650	тело человека	1	1
651	всех других	1	1
652	из этого	1	1
653	формы его	1	1
654	в самом	1	1
655	и другие	3	1
656	в своих	1	1
657	бы думать	1	1
658	как на	1	1
659	в таком	1	1
660	во всяком	2	1
661	все что	4	1
662	в загробном	1	1
663	том числе	4	1
