N	2gram	Losev_Prob_2	Problemy
460	и если	3	1
461	что она	4	1
462	человек не	2	1
463	говорили в	2	1
464	и еще	1	1
465	эта последняя	2	1
466	на таком	1	1
467	отношений между	1	1
468	в силу	1	1
469	что у	1	1
470	в плане	2	1
471	мы говорили	1	1
472	от нее	1	1
473	здесь мы	3	1
474	что все	6	1
475	же не	1	1
476	на всю	2	1
477	сознание и	2	1
478	об этой	1	1
479	на этой	2	1
480	говорить не	1	1
481	его в	3	1
482	знает что	2	1
483	эту последнюю	1	1
484	который и	1	1
485	которая как	1	1
486	и мы	2	1
487	не совпадает	2	1
488	и соответствующие	1	1
489	отождествляется с	2	1
490	уж не	1	1
491	ведь в	1	1
492	не соответствует	1	1
493	реальности и	1	1
494	он является	2	1
495	в них	2	1
496	и вы	2	1
497	она и	2	1
498	же эти	1	1
499	ее основные	1	1
500	место и	1	1
501	и уже	1	1
502	несмотря на	3	1
503	значит не	1	1
504	только указывает	1	1
505	чем в	1	1
506	на одну	1	1
507	от языка	1	1
508	и тогда	1	1
509	который как	1	1
510	можно только	2	1
511	во время	1	1
512	бы на	1	1
513	что если	4	1
514	кроме конечно	1	1
515	или точнее	3	1
516	и тут	4	1
517	в такой	2	1
518	сам и	1	1
519	одним и	2	1
520	место в	1	1
521	мы в	3	1
522	что до	2	1
523	собою а	1	1
524	для всякого	2	1
525	мы теперь	1	1
526	которой они	1	1
527	но эта	3	1
528	не будем	4	1
529	поэтому мы	1	1
530	но во	1	1
531	же тут	2	1
532	что было	1	1
533	этом необходимо	1	1
534	тем самым	7	1
535	возможно только	2	1
536	даже в	2	1
537	тому что	3	1
538	элементами в	1	1
539	и очень	1	1
540	начиная от	1	1
541	при всех	3	1
542	но они	1	1
543	или что	3	1
544	есть прежде	4	1
545	самого начала	2	1
546	мышления и	2	1
547	тогда когда	3	1
548	что их	2	1
549	и притом	3	1
550	и остается	1	1
551	и два	1	1
552	и отдельных	1	1
553	о них	2	1
554	иметь в	1	1
555	но только	4	1
556	значение этого	2	1
557	о самой	4	1
558	и всегда	1	1
559	только его	3	1
560	и без	5	1
561	бы сказали	1	1
562	а во	1	1
563	на практике	1	1
564	в другую	1	1
565	ему тоже	1	1
566	и нужно	1	1
567	связи с	5	1
568	мы бы	3	1
569	в более	1	1
570	что речь	1	1
571	только с	2	1
572	не столь	2	1
573	как будто	6	1
574	можем говорить	1	1
575	входящее в	1	1
576	только одним	2	1
577	форма является	1	1
578	что на	4	1
579	точном смысле	2	1
580	в области	6	1
581	может показаться	1	1
582	есть у	1	1
583	настоящего времени	2	1
584	действительности то	1	1
585	такие же	1	1
586	и небытия	1	1
587	тех конкретных	1	1
588	когда мы	6	1
589	когда они	1	1
590	лежит в	1	1
591	указание на	3	1
592	только еще	1	1
593	глубокое и	1	1
594	должны быть	1	1
595	бы он	1	1
596	часть и	1	1
597	все еще	4	1
598	уже на	1	1
599	что при	4	1
600	некоторой степени	1	1
601	и поэтому	2	1
602	о существовании	2	1
603	и самое	1	1
604	им в	1	1
605	которого мы	1	1
606	того чтобы	2	1
607	не всякая	1	1
608	как не	1	1
609	как один	1	1
610	данном случае	5	1
611	будет сказать	4	1
612	в средневековой	1	1
613	с разных	1	1
614	с самого	3	1
615	а особенно	1	1
616	не возникает	1	1
617	идет речь	2	1
618	роль в	2	1
619	предметом нашего	1	1
620	отношения эти	1	1
621	что может	2	1
622	на нее	1	1
623	во многом	1	1
624	еще в	2	1
625	известной мере	1	1
626	это только	3	1
627	я знаю	1	1
628	является в	2	1
629	определенным образом	2	1
630	поэтому в	1	1
631	совершенно невозможно	1	1
632	и вообще	16	1
633	отношения могут	1	1
634	смысле и	1	1
635	говорят что	2	1
636	каждый раз	3	1
637	есть элемент	3	1
638	не был	4	1
639	тому и	1	1
640	то уже	1	1
641	или на	1	1
642	на что	1	1
643	в сфере	1	1
644	это должно	1	1
645	может не	1	1
646	речь то	1	1
647	в значительной	3	1
648	языке как	1	1
649	определение и	3	1
650	смысле не	1	1
651	являются в	1	1
652	или иначе	6	1
653	и всякая	1	1
654	эти два	1	1
655	конкретной и	1	1
656	быть даже	1	1
657	язык в	1	1
658	какой-то мере	1	1
659	если эта	1	1
660	о предмете	2	1
661	и она	1	1
662	увидит что	1	1
663	как объект	1	1
664	в литературе	1	1
665	степени его	1	1
666	обязательно с	1	1
667	быть и	2	1
668	один из	3	1
669	здесь вовсе	1	1
670	не приходит	1	1
671	установок и	1	1
672	вот для	1	1
673	в какой	1	1
674	для себя	9	1
675	после появления	1	1
676	должен был	1	1
677	здесь о	2	1
678	никак нельзя	3	1
679	самом и	1	1
680	это же	1	1
681	с одной	5	1
682	своего собственного	5	1
683	человека с	1	1
684	отношений но	1	1
685	переходит в	1	1
686	и хочет	1	1
687	так можно	1	1
688	вопроса о	1	1
689	не знать	1	1
690	языка как	2	1
691	обстоит дело	1	1
692	а это	3	1
693	они все	2	1
694	и соответствующего	1	1
695	слова если	1	1
696	никто не	3	1
697	всяком случае	10	1
698	свой смысл	2	1
699	только одного	2	1
700	не о	6	1
701	гораздо сложнее	1	1
702	вопрос для	1	1
703	даже и	18	1
704	смысле то	1	1
705	рассказа и	1	1
706	и побуждает	1	1
707	логических и	1	1
708	в последние	2	1
709	от ее	2	1
710	нужно было	1	1
711	одной стороны	5	1
712	хотя оно	1	1
713	со стороны	1	1
714	даже не	3	1
715	мы это	2	1
716	о своей	1	1
717	это есть	1	1
718	с другим	1	1
719	нельзя сказать	1	1
720	именно в	1	1
721	а именно	6	1
722	в каких	1	1
723	когда по	1	1
724	только один	3	1
725	было и	1	1
726	а с	1	1
727	и др	2	1
728	слова значение	2	1
729	предмета но	1	1
730	что не	5	1
731	отношения в	2	1
732	что для	3	1
733	этот термин	2	1
734	но пожалуй	1	1
735	самом же	1	1
736	смысла и	2	1
737	определить его	1	1
738	не ставит	1	1
739	их можно	1	1
740	человека но	2	1
741	которых мы	1	1
742	а главное	2	1
743	еще достаточно	1	1
744	ничем не	2	1
745	и самый	4	1
746	не на	1	1
747	свою специфику	1	1
748	однако и	1	1
749	отношений эта	1	1
750	отсюда возникает	1	1
751	в связи	5	1
752	между собою	4	1
753	может иметь	2	1
754	уже давно	5	1
755	все более	1	1
756	художественное значение	1	1
757	нами как	2	1
758	каждом из	1	1
759	ни на	1	1
760	и особенно	2	1
761	говорить здесь	2	1
762	и потому	1	1
763	как это	1	1
764	относятся к	3	1
765	а завтра	1	1
766	мы говорим	4	1
767	знаем о	1	1
768	что нечего	1	1
769	речь не	2	1
770	настоящей работы	6	1
771	и понимать	1	1
772	перечислять все	1	1
773	при любом	1	1
774	лежат в	1	1
775	бы здесь	1	1
776	в тех	2	1
777	в каком-нибудь	2	1
778	и другой	1	1
779	и пожалуй	1	1
780	и формы	1	1
781	еще раз	1	1
782	этом случае	7	1
783	является для	2	1
784	будет и	1	1
785	гораздо правильнее	1	1
786	не знаем	3	1
787	отношений не	1	1
788	самое главное	1	1
789	отношений и	1	1
790	в точном	1	1
791	мира и	1	1
792	ли будет	1	1
793	в другое	1	1
794	нет ничего	2	1
795	к этой	1	1
796	вовсе нет	1	1
797	которая уже	1	1
798	конце концов	7	1
799	но зато	2	1
800	все они	1	1
801	ни было	1	1
802	же деле	1	1
803	разных сторон	2	1
804	не есть	33	1
805	по поводу	2	1
806	простое и	1	1
807	речь но	1	1
808	и внутренне	1	1
809	была бы	1	1
810	в частности	5	1
811	но можно	2	1
812	одновременно и	3	1
813	тождества между	1	1
814	на это	2	1
815	свои слова	1	1
816	можно назвать	1	1
817	важно для	1	1
818	или словом	1	1
819	а может	2	1
820	но каждая	1	1
821	в своих	3	1
822	пространстве и	2	1
823	и эта	1	1
824	это в	2	1
825	каждое слово	1	1
826	который не	1	1
827	к этому	1	1
828	как на	2	1
829	в таком	11	1
830	впрочем что	1	1
