N	2gram	Bakhtin_Pr_3	VeschiIm
174	что он	4	3
175	не мешает	1	3
176	только на	1	3
177	отличны от	2	3
178	мы находим	2	3
179	отношение к	6	3
180	даже и	2	3
181	никогда не	2	3
182	я называю	1	3
183	вместе с	2	3
184	что именно	2	3
185	в той	2	3
186	да и	2	3
187	себя самого	3	3
188	и ни	1	3
189	тем более	2	3
190	хотя бы	2	3
191	с самим	5	3
192	нем нет	3	2
193	в сфере	1	2
194	как это	2	2
195	ту же	1	2
196	мы уже	5	2
197	той же	5	2
198	как мы	5	2
199	человека и	7	2
200	но она	1	2
201	конечно и	4	2
202	и этого	1	2
203	мысли и	1	2
204	и мира	1	2
205	именно тем	2	2
206	мы будем	1	2
207	а только	1	2
208	не все	1	2
209	себе и	1	2
210	тут же	1	2
211	наряду с	5	2
212	как в	7	2
213	понять и	2	2
214	бы я	1	2
215	когда он	1	2
216	что на	1	2
217	образом и	1	2
218	так или	1	2
219	только один	1	2
220	но ведь	1	2
221	и если	3	2
222	он не	3	2
223	о которой	1	2
224	для того	1	2
225	в силу	1	2
226	а затем	4	2
227	и может	1	2
228	об этом	1	2
229	на все	2	2
230	то есть	48	2
231	на этой	1	2
232	сущности а	1	2
233	и тем	2	2
234	истину но	1	2
235	которая была	1	2
236	но уже	1	2
237	все равно	4	2
238	в слове	1	2
239	и уже	2	2
240	жизнь и	1	2
241	где она	1	2
242	но они	4	2
243	в науке	1	2
244	на него	1	2
245	но только	1	2
246	казалось бы	3	2
247	в разных	4	2
248	в самой	1	2
249	как она	1	2
250	тех или	1	2
251	и его	10	2
252	это уже	1	2
253	если же	1	2
254	ли вы	1	2
255	самим собою	4	2
256	говорили что	1	2
257	с собой	1	2
258	мог бы	1	2
259	именно потому	1	2
260	но к	3	2
261	и та	1	2
262	как ее	1	2
263	и во	4	2
264	это было	3	2
265	заключается в	1	2
266	еще более	5	2
267	или нет?	2	2
268	но раз	1	2
269	обе эти	3	2
270	в качестве	1	2
271	можно выразить	1	2
272	и они	2	2
273	мы можем	5	2
274	о которых	1	2
275	а потому	1	2
276	в особенности	2	2
277	нет если	1	2
278	на ее	2	2
279	или иначе	1	2
280	превращается в	1	2
281	ничем не	1	2
282	о взаимосвязи	1	2
283	о чем	1	2
284	мы говорили	1	2
285	кроме того	3	2
286	при всем	1	2
287	в более	4	2
288	но именно	1	2
289	находим в	1	2
290	жизни в	3	2
291	это все	1	2
292	от всех	1	2
293	является и	1	2
294	а я	2	2
295	в своих	2	2
296	во всяком	1	2
297	так но	1	1
298	я и	1	1
299	ли мы	1	1
300	связана с	2	1
301	по этим	1	1
302	же по	1	1
303	между двумя	1	1
304	бы очень	2	1
305	из самых	2	1
306	от которых	1	1
307	действительности и	2	1
308	в зависимости	2	1
309	собою в	2	1
310	он ничего	1	1
311	и существенную	1	1
312	бы уже	1	1
313	что если	1	1
314	в которой	2	1
315	что уже	2	1
316	еще мы	1	1
317	он как	1	1
318	время как	1	1
319	и раскрывается	2	1
320	жизни как	4	1
321	и со	1	1
322	до полного	1	1
323	уже в	2	1
324	проявляется в	4	1
325	в xix	1	1
326	бывает так	1	1
327	и на	18	1
328	всего этого	1	1
329	с его	2	1
330	возможности и	2	1
331	и оригинальной	1	1
332	в общем	1	1
333	в наиболее	1	1
334	отличие от	1	1
335	форме и	1	1
336	один и	1	1
337	сущности к	1	1
338	которые не	2	1
339	всех ее	1	1
340	в истории	3	1
341	перед нами	5	1
342	и где	1	1
343	хотя и	4	1
344	и к	5	1
345	все эти	9	1
346	но без	1	1
347	отчасти и	2	1
348	в этой	1	1
349	зависимости от	2	1
350	жизнь как	1	1
351	тому же	2	1
352	как он	2	1
353	но на	1	1
354	полный и	1	1
355	в определенном	1	1
356	главным образом	3	1
357	при этом	3	1
358	он ни	1	1
359	все другие	1	1
360	чтобы они	1	1
361	и еще	1	1
362	к одному	2	1
363	не к	1	1
364	не как	1	1
365	о существенном	1	1
366	одной и	1	1
367	из него	1	1
368	и по	3	1
369	будем говорить	1	1
370	одному и	2	1
371	или иных	1	1
372	именно это	1	1
373	это конечно	2	1
374	подход к	1	1
375	имеют в	1	1
376	есть все	1	1
377	конечно в	2	1
378	один момент	1	1
379	форму и	1	1
380	должен был	1	1
381	он все	1	1
382	говорить в	1	1
383	во многом	2	1
384	в них	2	1
385	но вся	1	1
386	и представить	1	1
387	далеко не	2	1
388	от непосредственного	1	1
389	не всегда	1	1
390	он и	1	1
391	более глубокого	1	1
392	потому и	1	1
393	и философского	2	1
394	бога и	2	1
395	от всякого	1	1
396	фантастика и	2	1
397	нас не	1	1
398	и откровенной	1	1
399	мы конечно	1	1
400	и без	3	1
401	представить себе	1	1
402	в котором	1	1
403	не уничтожает	1	1
404	представление о	1	1
405	в отличие	1	1
406	они уже	1	1
407	вовсе еще	1	1
408	строго говоря	1	1
409	конечно тоже	1	1
410	поэтому в	1	1
411	единство и	1	1
412	есть его	1	1
413	но эта	1	1
414	что было	1	1
415	тем самым	1	1
416	как от	1	1
417	где нет	1	1
418	даже в	1	1
419	например и	1	1
420	иной раз	1	1
421	и внутренней	1	1
422	это еще	2	1
423	человека по	1	1
424	почве этого	1	1
425	всего на	1	1
426	видим что	1	1
427	ровно ничего	1	1
428	по своей	9	1
429	xix веке	1	1
430	в сознании	2	1
431	так называемый	1	1
432	только с	1	1
433	уже и	1	1
434	и делает	1	1
435	личности в	1	1
436	что можно	1	1
437	нет ни	2	1
438	разумеется все	1	1
439	необходимо также	1	1
440	могут быть	4	1
441	указать на	1	1
442	языках и	1	1
443	которая есть	1	1
444	даже когда	1	1
445	всегда в	1	1
446	что вы	1	1
447	в применении	1	1
448	обычно в	3	1
449	им в	1	1
450	всем миром	1	1
451	в конце	3	1
452	на основе	2	1
453	и от	3	1
454	с самого	3	1
455	до самого	1	1
456	они могут	1	1
457	достаточно чтобы	1	1
458	здесь как	3	1
459	реальной жизни	1	1
460	к самой	1	1
461	именно этот	1	1
462	совершенно невозможно	1	1
463	передо мною	1	1
464	он остается	1	1
465	или иной	1	1
466	и вещи	1	1
467	ярче всего	1	1
468	о нем	1	1
469	то они	1	1
470	действительно это	1	1
471	таким же	1	1
472	а также	4	1
473	происходит не	1	1
474	связанной с	1	1
475	нет это	1	1
476	идеи которые	1	1
477	от них	1	1
478	но внутренняя	1	1
479	нуждается в	1	1
480	и одинаково	1	1
481	не надо	1	1
482	но конечно	1	1
483	где происходит	1	1
484	познания в	1	1
485	и полное	1	1
486	но тут	1	1
487	этом смысле	1	1
488	которое было	1	1
489	но с	1	1
490	гораздо меньше	1	1
491	в двух	2	1
492	тем или	1	1
493	и так	3	1
494	не было	4	1
495	этого достаточно	1	1
496	именно на	1	1
497	глупо и	1	1
498	было так	1	1
499	для всех	2	1
500	и событий	3	1
501	конечно не	4	1
502	не можем	1	1
503	и у	7	1
504	так можно	1	1
505	в начале	2	1
506	и реально	1	1
507	конечно нет	1	1
508	всяком случае	1	1
509	и один	1	1
510	отличен от	2	1
511	вовсе не	3	1
512	и утверждение	1	1
513	не о	2	1
514	как его	1	1
515	у него	1	1
516	она будет	1	1
517	к той	1	1
518	в других	1	1
519	ведь уже	1	1
520	нужно сказать	2	1
521	в очень	1	1
522	где в	2	1
523	реальные переживания	1	1
524	до сих	5	1
525	же а	1	1
526	я только	1	1
527	этого человека	1	1
528	и прежде	6	1
529	мы еще	3	1
530	души и	1	1
531	говорит о	2	1
532	к человеку	2	1
533	в некоторых	4	1
534	очень сильно	1	1
535	с большей	1	1
536	и самый	5	1
537	так это	1	1
538	жизнь в	2	1
539	его как	1	1
540	существу и	1	1
541	она проявляется	1	1
542	я хочу	1	1
543	нет ничего	2	1
544	человека могут	1	1
545	очень важное	2	1
546	и она	1	1
547	и чистые	1	1
548	и а	1	1
549	или по	3	1
550	не сразу	1	1
551	из которых	1	1
552	как чего-то	1	1
553	смысле этого	2	1
554	применении к	1	1
555	им не	1	1
556	очень важно	1	1
557	по существу	5	1
558	другим ее	1	1
559	и другой	3	1
560	более полного	1	1
561	к проблеме	1	1
562	мы сказали	1	1
563	или хотя	1	1
564	этого слова	1	1
565	и формы	1	1
566	слова и	3	1
567	и тому	2	1
568	сих пор	5	1
569	в так	1	1
570	проявляется и	2	1
571	к другим	2	1
572	этот образ	1	1
573	всего она	1	1
574	слово от	1	1
575	и человек	1	1
576	или в	1	1
577	сознания и	1	1
578	ее и	1	1
579	или нет	1	1
580	вообще в	2	1
581	конце концов	1	1
582	мы должны	4	1
583	жизнь все	1	1
584	очень хорошо	3	1
585	к самому	4	1
586	одной из	4	1
587	слово в	2	1
588	с ней	3	1
589	другой стороны	1	1
590	они все	1	1
591	дело с	1	1
592	к его	1	1
593	внутренняя сущность	1	1
594	это положение	1	1
595	по одному	1	1
596	и идеи	4	1
597	важно как	1	1
598	только о	1	1
599	из своей	1	1
600	на свет	1	1
601	к чисто	1	1
602	к этой	1	1
603	к этому	4	1
604	можно назвать	2	1
605	в таком	2	1
606	они не	3	1
