N	2gram	Losev_Prob_3	slovoVRo
197	хотя и	5	2
198	бы только	2	2
199	более или	1	2
200	себе как	3	2
201	и политической	1	2
202	в нашем	5	2
203	в себе	8	2
204	как он	1	2
205	а вовсе	2	2
206	на его	1	2
207	т д	13	2
208	а просто	1	2
209	он не	8	2
210	художественном образе	2	2
211	в виде	6	2
212	и более	2	2
213	и связанные	1	2
214	из него	2	2
215	в нее	1	2
216	факт что	1	2
217	значение в	3	2
218	конечно в	1	2
219	зрения на	2	2
220	зрения и	1	2
221	за ней	1	2
222	далеко не	1	2
223	независимо от	1	2
224	мы видели	2	2
225	автора и	1	2
226	или менее	1	2
227	и другие	3	2
228	и при	2	2
229	и художественно	1	2
230	в их	2	2
231	мы сказали	1	2
232	но эта	3	2
233	но он	1	2
234	и общества	2	2
235	однако в	2	2
236	даже в	1	2
237	на котором	2	2
238	тогда когда	1	2
239	дело в	4	2
240	которого он	1	2
241	того чтобы	1	2
242	чем не	3	2
243	в одном	1	2
244	возможно и	2	2
245	только и	8	2
246	слова как	2	2
247	к ней	1	2
248	отличается от	4	2
249	самого же	2	2
250	и образ	2	2
251	на нем	1	2
252	без всякого	3	2
253	и единственный	1	2
254	в дальнейшем	1	2
255	в другом	2	2
256	особенно в	1	2
257	смысловых и	1	2
258	и здесь	5	2
259	на него	1	2
260	о том	6	2
261	идеологической значимости	1	2
262	но мы	1	2
263	данного языка	1	2
264	своим предметом	2	2
265	нуждается в	1	2
266	ни к	3	2
267	вне себя	1	2
268	что он	9	2
269	почти все	1	2
270	правда и	1	2
271	всяком случае	6	2
272	действительность но	1	2
273	со всеми	1	2
274	где они	1	2
275	же и	4	2
276	уже в	3	2
277	цели и	1	2
278	для того	1	2
279	то что	23	2
280	не было	5	2
281	до сих	2	2
282	именно в	2	2
283	а именно	8	2
284	и между	1	2
285	них и	1	2
286	которых мы	1	2
287	с которым	1	2
288	его как	3	2
289	как о	5	2
290	и непосредственно	1	2
291	не всегда	1	2
292	его именно	1	2
293	в одно	1	2
294	в связи	7	2
295	разговорный язык	1	2
296	но оно	3	2
297	эти слова	2	2
298	вместе с	2	2
299	и особенно	2	2
300	здесь уже	1	2
301	требует от	1	2
302	может стать	1	2
303	в данном	9	2
304	есть на	1	2
305	слов в	1	2
306	тот факт	1	2
307	и нет	2	2
308	сих пор	2	2
309	в смысловом	1	2
310	от нас	2	2
311	например у	1	2
312	в более	1	2
313	этих случаях	1	2
314	предмет как	1	2
315	она может	2	2
316	или в	4	2
317	в результате	2	2
318	в языке	1	2
319	и ни	3	2
320	все они	2	2
321	и предметом	1	2
322	только с	4	2
323	есть от	2	2
324	только о	3	2
325	они не	1	2
326	смысле слова	8	1
327	и шире	1	1
328	от этой	1	1
329	речь идет	1	1
330	не должны	1	1
331	нем так	1	1
332	только самый	1	1
333	являются такими	1	1
334	наших дней	1	1
335	того же	2	1
336	не остается	1	1
337	он может	1	1
338	возможны и	1	1
339	идет о	1	1
340	и есть	5	1
341	мы говорим	4	1
342	и до	2	1
343	случае оно	1	1
344	все те	1	1
345	от которых	1	1
346	когда это	2	1
347	и этот	1	1
348	поскольку она	1	1
349	и за	2	1
350	и могут	2	1
351	и литературы	1	1
352	а как	2	1
353	ней нет	1	1
354	есть не	5	1
355	и значение	3	1
356	характер его	1	1
357	от художественного	5	1
358	предмета в	1	1
359	и о	5	1
360	нам в	1	1
361	и новых	1	1
362	для раскрытия	1	1
363	оно просто	1	1
364	на тему	1	1
365	в самих	2	1
366	до полного	1	1
367	полное и	1	1
368	мы ее	1	1
369	и говорить	1	1
370	момент в	1	1
371	литературы и	2	1
372	не нужно	1	1
373	образов с	1	1
374	между собой	1	1
375	он сам	4	1
376	первый план	2	1
377	того еще	1	1
378	быть в	2	1
379	бы она	2	1
380	то мы	1	1
381	интерпретации и	1	1
382	самих себя	1	1
383	друг к	1	1
384	видели что	1	1
385	чем это	1	1
386	совсем не	2	1
387	то он	2	1
388	всегда стремится	1	1
389	в сторону	1	1
390	из художественного	1	1
391	с каким	1	1
392	стал для	1	1
393	не просто	23	1
394	чем же	4	1
395	его на	1	1
396	до его	1	1
397	очень трудно	1	1
398	могли бы	4	1
399	привносит в	1	1
400	и художественного	1	1
401	живом языке	1	1
402	словом между	1	1
403	для ее	2	1
404	или иную	1	1
405	что слово	2	1
406	в самом	3	1
407	моментами этого	1	1
408	в целом	6	1
409	он в	2	1
410	действительности а	1	1
411	в этой	3	1
412	рассказ о	1	1
413	нами в	2	1
414	но его	1	1
415	говорят о	3	1
416	на то	3	1
417	дальше и	1	1
418	дело здесь	4	1
419	вообще не	1	1
420	что она	1	1
421	время и	2	1
422	но именно	2	1
423	и только	6	1
424	отдельных слов	1	1
425	не значит	3	1
426	у лермонтова	2	1
427	речи в	1	1
428	раз это	1	1
429	значение может	1	1
430	ни была	2	1
431	широком смысле	2	1
432	и сам	5	1
433	у пушкина	6	1
434	здесь для	1	1
435	и по	2	1
436	конца и	1	1
437	с собой	3	1
438	одно и	3	1
439	как таковое	1	1
440	значения они	1	1
441	делать в	1	1
442	художественным образом	7	1
443	об этом	3	1
444	к другу	1	1
445	них не	1	1
446	как мог	1	1
447	для своей	1	1
448	ни при	1	1
449	к художественной	1	1
450	это было	2	1
451	для нее	2	1
452	то все	1	1
453	и тем	9	1
454	ведь если	2	1
455	мог бы	1	1
456	но уже	3	1
457	интерпретация и	1	1
458	он является	3	1
459	о которых	3	1
460	все равно	3	1
461	на основании	2	1
462	они часто	1	1
463	всегда и	1	1
464	несмотря на	1	1
465	этих областях	1	1
466	этого произведения	3	1
467	не изображается	1	1
468	в один	1	1
469	одного и	1	1
470	этих произведений	1	1
471	на первый	4	1
472	есть такая	1	1
473	изобразить не	1	1
474	довлеет себе	1	1
475	слов так	1	1
476	категории в	1	1
477	в своей	5	1
478	сказать так	1	1
479	образ а	2	1
480	в такой	1	1
481	и без	4	1
482	общность и	1	1
483	она в	1	1
484	прийти к	1	1
485	мы говорили	2	1
486	то его	1	1
487	себе а	3	1
488	мысли и	1	1
489	не исчерпывается	1	1
490	от его	2	1
491	мы теперь	2	1
492	заставляет нас	2	1
493	тем не	10	1
494	есть именно	5	1
495	произведения в	2	1
496	возможно только	1	1
497	вещей и	1	1
498	в таких	3	1
499	если нет	2	1
500	например и	2	1
501	и вся	1	1
502	она стремится	1	1
503	себя не	2	1
504	человека но	3	1
505	лиц и	1	1
506	с которой	2	1
507	можно понимать	1	1
508	символа символ	1	1
509	и притом	4	1
510	на себе	3	1
511	нас именно	1	1
512	героев и	1	1
513	и имеет	1	1
514	понимать его	2	1
515	опираться на	1	1
516	дело не	2	1
517	иметь в	1	1
518	во всякой	1	1
519	к такому	1	1
520	лишнего человека	1	1
521	ничего не	3	1
522	она ни	2	1
523	действительности но	2	1
524	а во	1	1
525	очень мало	2	1
526	это именно	1	1
527	она имеет	1	1
528	он оставался	1	1
529	это слово	1	1
530	же он	1	1
531	не столь	1	1
532	говорят или	1	1
533	или иных	4	1
534	от их	1	1
535	лежащий в	1	1
536	во все	1	1
537	из самого	1	1
538	было у	1	1
539	если же	3	1
540	как только	3	1
541	указать на	1	1
542	всего что	1	1
543	структуры с	2	1
544	символа то	1	1
545	что при	2	1
546	утверждать что	1	1
547	велико что	1	1
548	значение это	1	1
549	символа в	3	1
550	и это	9	1
551	некоторой степени	1	1
552	как они	1	1
553	в виду	10	1
554	всего этого	1	1
555	жанре и	1	1
556	наших слов	1	1
557	и получает	1	1
558	нет никакой	1	1
559	и образа	1	1
560	и может	2	1
561	слова а	2	1
562	на том	1	1
563	на которую	3	1
564	как таковую	1	1
565	поэтому в	1	1
566	это как	1	1
567	слова ни	1	1
568	он остается	1	1
569	с некоторыми	1	1
570	нас и	2	1
571	но может	1	1
572	не на	1	1
573	образом в	1	1
574	действительность и	3	1
575	никогда и	1	1
576	правда эти	1	1
577	другими словами	6	1
578	определенным образом	2	1
579	и самодовление	2	1
580	обращается к	1	1
581	никак не	9	1
582	и что	7	1
583	и символ	5	1
584	не стоит	2	1
585	можно сказать	6	1
586	нас в	4	1
587	мы понимаем	1	1
588	в евгении	1	1
589	нем не	1	1
590	которой мы	1	1
591	предмет художественного	1	1
592	во всей	3	1
593	от этих	1	1
594	в ту	1	1
595	о предмете	1	1
596	и следовательно	2	1
597	и об	1	1
598	и она	1	1
599	условия для	1	1
600	они сливаются	1	1
601	того что	8	1
602	всегда в	1	1
603	слов или	1	1
604	всякого рода	4	1
605	а были	1	1
606	тонким и	1	1
607	как вещи	1	1
608	друг друга	2	1
609	и действительно	1	1
610	не имеющих	1	1
611	никак нельзя	2	1
612	и ее	3	1
613	xix и	1	1
614	эту действительность	2	1
615	слов на	1	1
616	вещи здесь	1	1
617	в качестве	3	1
618	от автора	1	1
619	этого разложения	1	1
620	есть чисто	1	1
621	с нею	2	1
622	своей целью	1	1
623	не можем	1	1
624	символ не	9	1
625	говорить об	1	1
626	только на	5	1
627	своим собственным	2	1
628	только чисто	1	1
629	значение и	5	1
630	это значение	2	1
631	а это	3	1
632	за счет	2	1
633	оно всегда	3	1
634	и обратно	1	1
635	это требует	1	1
636	сказать мы	1	1
637	гоголя и	2	1
638	в известной	2	1
639	сами по	6	1
640	этих героев	1	1
641	таково значение	1	1
642	в конце	5	1
643	оно так	1	1
644	до некоторой	1	1
645	мы можем	6	1
646	случае не	3	1
647	много и	2	1
648	и никогда	1	1
649	как такового	1	1
650	как раз	8	1
651	тем что	4	1
652	становление и	1	1
653	правды и	2	1
654	нас признания	1	1
655	развитии и	2	1
656	для поэтического	1	1
657	не связано	1	1
658	себе представить	1	1
659	говорим о	3	1
660	или иначе	1	1
661	не обязательно	2	1
662	с той	5	1
663	значений и	1	1
664	мы еще	1	1
665	души и	1	1
666	не исключает	1	1
667	что не	1	1
668	пародии на	1	1
669	нужно сказать	1	1
670	о художественном	1	1
671	а наоборот	1	1
672	зависит от	1	1
673	однако и	1	1
674	другой стороны	5	1
675	именно так	3	1
676	все время	1	1
677	отнюдь не	10	1
678	когда она	2	1
679	любого языка	2	1
680	для этой	1	1
681	здесь именно	1	1
682	мы находим	7	1
683	в частности	2	1
684	и начала	1	1
685	есть образ	2	1
686	говорить здесь	2	1
687	даже не	2	1
688	самой действительности	1	1
689	не одно	1	1
690	он говорит	1	1
691	который мы	1	1
692	образ может	1	1
693	если они	1	1
694	типах и	1	1
695	или иного	3	1
696	этого необходимо	2	1
697	окружения то	1	1
698	в литературе	1	1
699	и всей	2	1
700	быть только	1	1
701	да и	5	1
702	образом на	1	1
703	ней не	1	1
704	евгении онегине	1	1
705	поэтому когда	1	1
706	этого слова	5	1
707	стремящихся к	1	1
708	начала xx	2	1
709	этого факта	1	1
710	на новый	2	1
711	в условиях	3	1
712	идеологическим содержанием	1	1
713	только для	1	1
714	при условии	2	1
715	того или	6	1
716	однако не	1	1
717	говорят и	1	1
718	и собственно	1	1
719	близкий к	1	1
720	тех или	5	1
721	не является	11	1
722	слова но	1	1
723	образом с	1	1
724	настолько велико	1	1
725	но на	1	1
726	его контекста	1	1
727	поэтический образ	3	1
728	себя самого	1	1
729	особого рода	1	1
730	это так	2	1
731	вести себя	1	1
732	же в	3	1
733	нисколько не	2	1
734	менее в	1	1
735	к самому	2	1
736	здесь только	7	1
737	такой степени	1	1
738	нами не	1	1
739	которые здесь	2	1
740	понимаем не	1	1
741	только как	1	1
742	обычно не	1	1
743	к чистой	1	1
744	идея в	1	1
745	в символе	13	1
746	бы быть	3	1
747	пути этого	1	1
748	что под	1	1
749	значение не	1	1
750	эти типы	1	1
751	что такое	3	1
752	и слов	1	1
753	в своих	1	1
754	только не	1	1
755	языком как	1	1
756	к этому	1	1
757	гораздо более	5	1
758	слова это	2	1
