N	2gram	Bakhtin_Fr_6	RusskieA
272	уверен что	1	1
273	не во	1	1
274	рассказывается о	3	1
275	совпадает с	1	1
276	говорить о	2	1
277	их с	1	1
278	из того	2	1
279	в самих	1	1
280	то это	1	1
281	в народных	2	1
282	часто эти	1	1
283	в ней	4	1
284	не помогают	1	1
285	это различные	1	1
286	и хлеб	1	1
287	что его	1	1
288	в различных	1	1
289	тем как	1	1
290	землю и	2	1
291	огня в	1	1
292	к слову	1	1
293	на которого	1	1
294	нет и	1	1
295	что они	2	1
296	к сожалению	1	1
297	в поисках	1	1
298	описывает его	1	1
299	несколько раз	1	1
300	что именно	2	1
301	связывали с	1	1
302	стороны и	2	1
303	в своем	5	1
304	перед нами	3	1
305	особой связи	1	1
306	этом же	1	1
307	хотя и	2	1
308	в круг	1	1
309	и наконец	4	1
310	с весны	1	1
311	более или	1	1
312	есть ли	1	1
313	в самом	10	1
314	тем временем	1	1
315	уже в	4	1
316	чем больше	1	1
317	он в	2	1
318	рассказ о	1	1
319	что к	1	1
320	смеха в	1	1
321	с традиционным	1	1
322	ее как	1	1
323	как он	2	1
324	тесно связаны	3	1
325	не могла	1	1
326	же но	1	1
327	и если	1	1
328	чем сильнее	1	1
329	в нем	16	1
330	не играют	1	1
331	так сказать	2	1
332	видел в	1	1
333	всех этих	2	1
334	он должен	1	1
335	на полях	1	1
336	необходимо для	1	1
337	умерла от	1	1
338	только в	3	1
339	именно это	1	1
340	но все	1	1
341	это конечно	1	1
342	форме а	1	1
343	что все	2	1
344	значение в	2	1
345	в другом	4	1
346	в число	1	1
347	связанных с	3	1
348	на все	3	1
349	из себя	1	1
350	очень древняя	1	1
351	смеха и	1	1
352	и дает	1	1
353	никакой роли	1	1
354	в огонь	1	1
355	могилу и	1	1
356	на основании	1	1
357	подробно описывает	1	1
358	объясняет это	1	1
359	в развитии	2	1
360	или менее	1	1
361	но где	1	1
362	таким же	1	1
363	место в	1	1
364	своего рода	1	1
365	есть некоторые	1	1
366	мир и	1	1
367	им явления	1	1
368	но эта	2	1
369	только для	1	1
370	но они	4	1
371	как от	1	1
372	указывали что	1	1
373	и очень	2	1
374	при всех	1	1
375	выходят из	1	1
376	более широким	1	1
377	этого же	1	1
378	совершаются на	1	1
379	как о	2	1
380	дело в	1	1
381	связан и	2	1
382	на него	1	1
383	в основе	4	1
384	борьбы между	1	1
385	подходят к	1	1
386	в огромном	3	1
387	ничего не	1	1
388	с лицом	1	1
389	с одним	1	1
390	можно видеть	1	1
391	место это	1	1
392	в дни	1	1
393	образа и	1	1
394	имели место	1	1
395	и его	13	1
396	особое значение	1	1
397	изображается как	1	1
398	до того	3	1
399	как будто	1	1
400	этом отношении	3	1
401	не является	1	1
402	от их	1	1
403	и здесь	1	1
404	и соль	1	1
405	всей их	1	1
406	в духе	3	1
407	во все	1	1
408	огня а	1	1
409	с полной	1	1
410	и другим	1	1
411	для его	2	1
412	предыдущей главе	2	1
413	год был	1	1
414	и это	1	1
415	и луга	1	1
416	себе в	2	1
417	от разных	1	1
418	всем этим	1	1
419	здесь не	1	1
420	говорит и	1	1
421	затем они	2	1
422	огонь и	1	1
423	в особенности	7	1
424	и этим	2	1
425	в пределах	1	1
426	и когда	2	1
427	с собой	1	1
428	так и	5	1
429	здесь нет	1	1
430	мог бы	1	1
431	часть их	1	1
432	руках и	1	1
433	том как	1	1
434	возможно что	2	1
435	он был	4	1
436	основана на	1	1
437	собой и	1	1
438	и вообще	4	1
439	нос и	3	1
440	с ним	4	1
441	никаких признаков	1	1
442	он здесь	1	1
443	другом месте	4	1
444	то они	1	1
445	и поэтому	1	1
446	настоящее время	1	1
447	утверждает что	1	1
448	можно сказать	1	1
449	этой комедии	1	1
450	и во	2	1
451	нас в	1	1
452	места и	1	1
453	большое количество	1	1
454	этот момент	1	1
455	в его	7	1
456	в ту	1	1
457	все время	4	1
458	в литературе	5	1
459	на которой	2	1
460	что смерть	1	1
461	но с	2	1
462	iv в	1	1
463	тот же	4	1
464	в основном	1	1
465	с ними	1	1
466	на сцену	2	1
467	что он	6	1
468	мы увидим	3	1
469	как воплощение	1	1
470	огонь в	1	1
471	и так	1	1
472	они могут	2	1
473	ноги и	1	1
474	их не	1	1
475	от них	1	1
476	указывает что	1	1
477	в эти	2	1
478	человека с	2	1
479	характерной для	1	1
480	в большинстве	4	1
481	значение и	1	1
482	здесь это	1	1
483	и обратно	1	1
484	тем сильнее	2	1
485	превращаются в	1	1
486	мир в	1	1
487	был бы	2	1
488	для него	1	1
489	своей книги	1	1
490	могло бы	1	1
491	в одном	5	1
492	в пространстве	1	1
493	в конце	2	1
494	и должна	1	1
495	ее не	1	1
496	к ним	1	1
497	как его	2	1
498	как раз	2	1
499	где их	2	1
500	не просто	1	1
501	такова концепция	1	1
502	свои границы	1	1
503	рядом с	5	1
504	чем и	1	1
505	из своих	1	1
506	в другой	1	1
507	и даже	4	1
508	как у	3	1
509	по своим	1	1
510	в ряде	3	1
511	здесь вокруг	1	1
512	и др	10	1
513	за ноги	1	1
514	на ней	1	1
515	выступает в	1	1
516	притом не	1	1
517	превращается в	2	1
518	не на	2	1
519	на весь	2	1
520	такая организация	1	1
521	влияние и	2	1
522	комедии с	1	1
523	под влиянием	1	1
524	он тем	1	1
525	природе и	1	1
526	в одной	3	1
527	и потому	2	1
528	некоторые из	1	1
529	к себе	2	1
530	смерть есть	1	1
531	в предыдущей	2	1
532	природа в	1	1
533	по окончании	1	1
534	во всю	1	1
535	которая для	1	1
536	а так	1	1
537	что за	1	1
538	смысле этого	1	1
539	он может	1	1
540	если человек	1	1
541	и связанных	1	1
542	земли то	1	1
543	был в	2	1
544	исходя из	1	1
545	и жизнь	1	1
546	этого слова	1	1
547	и не	3	1
548	в огне	2	1
549	же случае	1	1
550	не касается	1	1
551	но это	3	1
552	что касается	1	1
553	по времени	1	1
554	бессмертия и	1	1
555	и тогда	1	1
556	но эту	1	1
557	и другими	1	1
558	он по	1	1
559	в настоящее	1	1
560	тот кто	1	1
561	из различных	1	1
562	от него	2	1
563	тем более	2	1
564	черти и	1	1
565	болезней и	1	1
566	новую жизнь	1	1
567	несмотря на	1	1
568	только с	3	1
569	этой же	1	1
570	сказать что	6	1
571	другой стороны	2	1
572	они как	1	1
573	же они	1	1
574	всех других	1	1
575	им не	1	1
576	него в	1	1
577	есть и	2	1
578	можно наблюдать	1	1
579	к смеху	1	1
580	ряде мест	2	1
581	это так	1	1
582	очевидно в	1	1
583	по свидетельству	1	1
584	на лице	1	1
585	как на	1	1
586	и особенно	3	1
587	все что	4	1
