N	2gram	Vygotskiy__4	Poddanst
118	же как	6	1
119	с другом	7	1
120	связана с	2	1
121	применительно к	1	1
122	происходит и	1	1
123	и то	10	1
124	тем и	1	1
125	как известно	3	1
126	на основе	10	1
127	дело касается	1	1
128	тем же	4	1
129	в себя	1	1
130	осознать и	1	1
131	на две	1	1
132	выражается в	2	1
133	должна быть	2	1
134	собственном смысле	7	1
135	целому ряду	1	1
136	те же	6	1
137	всецело к	1	1
138	же исторический	1	1
139	себе зерно	1	1
140	что уже	2	1
141	развитие в	1	1
142	для этого	1	1
143	в собственном	7	1
144	находится в	1	1
145	оно есть	1	1
146	план в	2	1
147	и ее	1	1
148	условия в	2	1
149	том виде	2	1
150	мы и	2	1
151	и здесь	2	1
152	может не	2	1
153	не означает	3	1
154	настоящее время	2	1
155	и что	8	1
156	могут дать	1	1
157	еще не	2	1
158	и на	6	1
159	с того	1	1
160	ответа на	1	1
161	в различных	1	1
162	вопросу о	1	1
163	глаза на	1	1
164	связь между	2	1
165	в противоречии	1	1
166	не все	1	1
167	что и	9	1
168	отличие от	2	1
169	не просто	2	1
170	выступает как	1	1
171	также в	1	1
172	в истории	10	1
173	тем больше	1	1
174	в преодолении	1	1
175	эта проблема	2	1
176	в современной	2	1
177	все же	5	1
178	а никак	1	1
179	обе эти	5	1
180	и слова	1	1
181	ничего более	1	1
182	мы видим	10	1
183	два основных	1	1
184	в какой	3	1
185	должен быть	1	1
186	и такое	1	1
187	в самом	6	1
188	только то	1	1
189	в условиях	3	1
190	но как	2	1
191	в которой	3	1
192	что составляет	1	1
193	что это	2	1
194	могли бы	9	1
195	вопрос об	1	1
196	представляет собой	3	1
197	чуть ли	1	1
198	из этих	2	1
199	если мы	10	1
200	история и	1	1
201	себя в	3	1
202	в известном	2	1
203	оказывается в	1	1
204	только один	1	1
205	наша задача	1	1
206	уже в	6	1
207	во многих	2	1
208	только на	2	1
209	на то	5	1
210	но на	1	1
211	в наших	2	1
212	положение что	1	1
213	взятые в	1	1
214	как оно	2	1
215	и наше	1	1
216	только к	3	1
217	мы знаем	1	1
218	при виде	1	1
219	одно из	1	1
220	не как	1	1
221	иначе как	2	1
222	эта вторая	1	1
223	наших глазах	1	1
224	друг друга	4	1
225	это значение	3	1
226	мы можем	5	1
227	и только	4	1
228	само по	1	1
229	и по	1	1
230	прежде чем	1	1
231	каждого слова	1	1
232	одно и	6	1
233	момент когда	2	1
234	мы возьмем	2	1
235	многих других	1	1
236	в каждом	2	1
237	сходства между	1	1
238	представляют собой	1	1
239	а затем	2	1
240	тем в	1	1
241	связанные с	1	1
242	из двух	1	1
243	из всех	1	1
244	развития в	6	1
245	она находится	1	1
246	на этой	1	1
247	ясно что	2	1
248	его в	6	1
249	связаны с	1	1
250	и тех	2	1
251	совершенно ясно	1	1
252	а с	2	1
253	и целиком	1	1
254	истолковать этот	1	1
255	что не	1	1
256	в живом	1	1
257	в ином	2	1
258	которая и	1	1
259	на свои	1	1
260	к более	1	1
261	выступает в	5	1
262	кто не	1	1
263	далеко не	2	1
264	не исключает	1	1
265	в этой	3	1
266	черты в	1	1
267	в действии	5	1
268	как и	9	1
269	с которым	2	1
270	и я	1	1
271	ведет к	1	1
272	в развитии	25	1
273	глазах не	1	1
274	нисколько не	2	1
275	когда сами	1	1
276	и действенного	1	1
277	что если	2	1
278	в ходе	4	1
279	и при	4	1
280	так же	11	1
281	представить себе	2	1
282	всяком случае	3	1
283	что явление	1	1
284	все основные	2	1
285	ли они	1	1
286	что именно	1	1
287	место в	2	1
288	на каждом	6	1
289	всей полноте	1	1
290	в отличие	2	1
291	мысли и	2	1
292	знаем что	1	1
293	бы мы	1	1
294	в данном	2	1
295	вопрос о	1	1
296	сравнению с	3	1
297	к своеобразным	1	1
298	исключительно на	1	1
299	думается что	1	1
300	из авторов	1	1
301	и более	7	1
302	в процесс	1	1
303	друг с	7	1
304	и наоборот	1	1
305	распадается на	1	1
306	ни были	1	1
307	в историческом	2	1
308	и вся	1	1
309	есть знак	1	1
310	от тех	3	1
311	этой области	2	1
312	что есть	1	1
313	и другим	1	1
314	в основном	1	1
315	всегда существует	1	1
316	что эта	3	1
317	с которой	1	1
318	что с	4	1
319	не будут	1	1
320	есть прежде	1	1
321	но для	2	1
322	тогда когда	8	1
323	этом смысле	8	1
324	исключает всякую	2	1
325	должны в	1	1
326	противоречии с	1	1
327	с и	1	1
328	тому на	1	1
329	того чтобы	7	1
330	не имеет	2	1
331	рассматривать как	2	1
332	никогда не	5	1
333	и всегда	1	1
334	в результате	8	1
335	казалось бы	1	1
336	о котором	1	1
337	в настоящее	2	1
338	находятся в	2	1
339	с двух	2	1
340	этих двух	1	1
341	они являются	7	1
342	и притом	1	1
343	и которая	2	1
344	как она	1	1
345	и слабость	1	1
346	в наши	2	1
347	другой стороны	9	1
348	только что	4	1
349	в этих	3	1
350	чем оно	1	1
351	давно уже	1	1
352	нет ничего	1	1
353	в каком	2	1
354	отношением к	1	1
355	в момент	1	1
356	по одному	3	1
357	что проблема	1	1
358	получил у	1	1
359	и именно	1	1
360	относиться к	1	1
361	одновременно и	1	1
362	что все	3	1
363	этом не	1	1
364	ли не	2	1
365	в других	1	1
366	числе и	2	1
367	мысли но	1	1
368	к действию	1	1
369	что оно	4	1
370	ни на	1	1
371	видим в	2	1
372	и другие	9	1
373	не есть	2	1
374	вместе с	8	1
375	это в	2	1
376	никакого сомнения	1	1
377	что при	2	1
378	который не	2	1
379	во всяком	4	1
380	они не	2	1
