N	2gram	Bakhtin_Pr_3	StatiiOP
125	того же	2	2
126	то же	6	2
127	в письмах	1	2
128	на первом	1	2
129	почти все	1	2
130	далее в	1	2
131	с его	2	2
132	за него	2	2
133	отличие от	1	2
134	нет и	1	2
135	что они	1	2
136	там где	1	2
137	в истории	3	2
138	в одной	2	2
139	более или	3	2
140	в чисто	2	2
141	все эти	9	2
142	в этой	1	2
143	в себе	5	2
144	для которых	1	2
145	как он	2	2
146	на его	3	2
147	сцену в	1	2
148	при этом	3	2
149	тем не	2	2
150	не к	1	2
151	полемики с	2	2
152	и более	2	2
153	а затем	4	2
154	конечно в	2	2
155	не дает	1	2
156	его в	2	2
157	это было	3	2
158	на почве	1	2
159	истории и	2	2
160	которая была	1	2
161	о которых	1	2
162	как и	11	2
163	несмотря на	2	2
164	в один	2	2
165	или менее	3	2
166	которую он	1	2
167	нас не	1	2
168	с точки	2	2
169	в отличие	1	2
170	века и	5	2
171	что я	2	2
172	что было	1	2
173	где нет	1	2
174	даже в	1	2
175	и вся	3	2
176	но они	4	2
177	xviii века	3	2
178	в то	5	2
179	в процессе	1	2
180	это еще	2	2
181	и теперь	1	2
182	не может	2	2
183	только с	1	2
184	в области	3	2
185	в духе	8	2
186	где он	1	2
187	и это	3	2
188	в ее	3	2
189	особенно в	4	2
190	во многом	2	2
191	он был	1	2
192	а также	4	2
193	в которую	1	2
194	что и	3	2
195	отметить что	2	2
196	только в	4	2
197	это очень	4	2
198	знаком с	2	2
199	в конце	3	2
200	так как	7	2
201	может быть	12	2
202	в них	2	2
203	в особенности	2	2
204	в период	1	2
205	очень большое	1	2
206	с той	1	2
207	и др	14	2
208	говорит о	2	2
209	и самый	5	2
210	в некоторых	4	2
211	его как	1	2
212	характеров и	1	2
213	и вообще	3	2
214	связь с	2	2
215	и потому	5	2
216	как это	2	2
217	что именно	2	2
218	к своему	1	2
219	по своему	6	2
220	предисловии к	1	2
221	в тех	1	2
222	по существу	5	2
223	это были	1	2
224	только о	1	2
225	с этой	1	2
226	ее в	3	2
227	в первые	1	2
228	это был	2	2
229	сцены в	1	2
230	как своего	1	2
231	в результате	1	2
232	конечно и	4	2
233	находим в	1	2
234	во время	1	2
235	диалог между	1	2
236	очень хорошо	3	2
237	сказать что	10	2
238	и другие	9	2
239	они не	3	2
240	а между	2	1
241	ту же	1	1
242	xvii века	3	1
243	и то	1	1
244	это и	1	1
245	всего это	1	1
246	жанровых особенностей	3	1
247	характерное для	2	1
248	и до	5	1
249	в какой-то	4	1
250	для понимания	2	1
251	действительности и	2	1
252	в зависимости	2	1
253	века в	4	1
254	той же	5	1
255	очень широко	2	1
256	бы уже	1	1
257	брань и	1	1
258	мы не	4	1
259	основным источником	1	1
260	произведений пушкина	1	1
261	это что	1	1
262	бы что	1	1
263	есть нечто	1	1
264	в сущности	10	1
265	говорить о	2	1
266	все здесь	3	1
267	на тему	1	1
268	событий и	2	1
269	этого термина	1	1
270	индивидуальных особенностях	1	1
271	был знаком	3	1
272	в каждой	1	1
273	сюжетной ситуации	1	1
274	литературы и	2	1
275	еще не	5	1
276	на них	1	1
277	он сам	4	1
278	в последних	1	1
279	этой почве	1	1
280	события эпохи	1	1
281	суда над	2	1
282	на другой	1	1
283	друг к	1	1
284	нет не	1	1
285	по отношению	2	1
286	мог знать	1	1
287	отношение к	6	1
288	себе и	1	1
289	тут же	1	1
290	не просто	1	1
291	воплощенной в	1	1
292	что текст	1	1
293	же цели	1	1
294	независимо от	1	1
295	сцены и	1	1
296	для испытания	1	1
297	такова его	1	1
298	что касается	2	1
299	к обновлению	1	1
300	традиция в	2	1
301	в творчестве	8	1
302	когда он	1	1
303	целый ряд	1	1
304	об ней	1	1
305	был связан	1	1
306	это просто	1	1
307	чтобы показать	1	1
308	следует сказать	1	1
309	в литературном	1	1
310	мне не	2	1
311	так или	1	1
312	к месту	1	1
313	из этих	1	1
314	с их	2	1
315	им в	1	1
316	безусловно был	1	1
317	и тот	3	1
318	зависимости от	2	1
319	особое место	2	1
320	того именно	1	1
321	только один	1	1
322	и если	3	1
323	что она	1	1
324	мог получить	2	1
325	кажется не	1	1
326	в определенном	1	1
327	но именно	1	1
328	перестает быть	1	1
329	и еще	1	1
330	к одному	2	1
331	них нет	1	1
332	не как	1	1
333	например как	2	1
334	на этом	1	1
335	такую большую	1	1
336	в основу	1	1
337	являются и	2	1
338	и характер	1	1
339	его размышления	1	1
340	значение в	4	1
341	связанных с	1	1
342	что мне	2	1
343	к другу	1	1
344	традиции и	2	1
345	на этой	1	1
346	в несколько	1	1
347	заключается в	1	1
348	обоих случаях	1	1
349	с другими	3	1
350	ума и	2	1
351	этом смысле	1	1
352	и тем	2	1
353	был очень	1	1
354	для них	1	1
355	но уже	1	1
356	это положение	1	1
357	романтизма но	1	1
358	времени была	1	1
359	и уже	2	1
360	мы видели	2	1
361	более глубокого	1	1
362	что начало	1	1
363	в развитии	3	1
364	этого произведения	3	1
365	еще раз	5	1
366	но если	1	1
367	и их	2	1
368	общества и	1	1
369	почти за	1	1
370	можно найти	1	1
371	условиях и	1	1
372	место в	2	1
373	здесь следует	1	1
374	представление о	1	1
375	в условиях	4	1
376	не писал	1	1
377	значение для	2	1
378	вплоть до	4	1
379	и той	2	1
380	не будем	3	1
381	было связано	1	1
382	и почти	2	1
383	освободиться от	1	1
384	также подвергалась	1	1
385	иной раз	1	1
386	на один	1	1
387	при всех	2	1
388	в таких	1	1
389	принадлежат к	1	1
390	одна из	7	1
391	на него	1	1
392	в основе	5	1
393	жанровые особенности	7	1
394	но только	1	1
395	он с	1	1
396	элемент в	1	1
397	и без	3	1
398	с большой	2	1
399	же время	5	1
400	этих двух	2	1
401	к ней	1	1
402	как она	1	1
403	значительности в	1	1
404	и народной	1	1
405	которой обычно	1	1
406	пор они	1	1
407	прежде чем	2	1
408	одному и	2	1
409	как будто	2	1
410	на все	2	1
411	и социального	1	1
412	в стиле	1	1
413	и далее	1	1
414	а вполне	1	1
415	в момент	1	1
416	нет ни	2	1
417	он и	1	1
418	разумеется все	1	1
419	сложная и	1	1
420	с полной	1	1
421	что вы	1	1
422	я прежде	1	1
423	они и	2	1
424	и которая	1	1
425	как мы	5	1
426	что все	1	1
427	здесь не	4	1
428	тенденции в	1	1
429	не могу	3	1
430	средних веков	1	1
431	сценах и	1	1
432	отрицательную оценку	1	1
433	быть еще	1	1
434	некоторые элементы	1	1
435	путешествие в	1	1
436	о тех	1	1
437	в многочисленных	1	1
438	с собой	1	1
439	можно было	1	1
440	и которые	2	1
441	с самим	5	1
442	каждого из	2	1
443	здесь нет	1	1
444	которые он	1	1
445	художественной ценности	1	1
446	превращаясь в	1	1
447	по сравнению	4	1
448	разного рода	1	1
449	в диалог	2	1
450	поэтому в	1	1
451	жанра в	2	1
452	отдельных образов	2	1
453	и всякого	1	1
454	в эпоху	10	1
455	образом в	2	1
456	элементы социальной	1	1
457	именно потому	1	1
458	и живой	1	1
459	но к	3	1
460	столь же	1	1
461	этом произведении	2	1
462	др в	2	1
463	можно сказать	8	1
464	с соответствующими	1	1
465	и во	4	1
466	на всех	1	1
467	или иначе	1	1
468	от них	1	1
469	эти два	2	1
470	нуждается в	1	1
471	с разнообразными	1	1
472	никаких сомнений	1	1
473	в форме	6	1
474	от этих	1	1
475	какой-то мере	4	1
476	все время	1	1
477	и об	1	1
478	конце концов	1	1
479	один из	6	1
480	в двух	2	1
481	тот же	2	1
482	с ними	1	1
483	лишь на	1	1
484	самый сюжет	1	1
485	его жизнь	1	1
486	и действительно	1	1
487	с какой-то	1	1
488	до нас	2	1
489	в самое	3	1
490	по мнению	1	1
491	продолжается так	1	1
492	здесь о	1	1
493	образа в	1	1
494	к числу	1	1
495	и жизни	2	1
496	с которыми	1	1
497	конечно не	4	1
498	уже в	2	1
499	только на	1	1
500	отношений к	1	1
501	такие слова	1	1
502	самый способ	1	1
503	ведь это	1	1
504	в известной	2	1
505	не для	1	1
506	а в	2	1
507	не о	2	1
508	может служить	1	1
509	мы можем	5	1
510	как его	1	1
511	у него	1	1
512	в каждом	4	1
513	форму и	1	1
514	он почти	1	1
515	и литературной	1	1
516	в очень	1	1
517	нет этого	2	1
518	дошедшие до	1	1
519	лестнице в	1	1
520	именно как	1	1
521	в исторической	1	1
522	свою мысль	1	1
523	даже не	1	1
524	полном одиночестве	1	1
525	за пределы	1	1
526	что человек	1	1
527	предания и	1	1
528	очень много	1	1
529	романа в	1	1
530	себя и	2	1
531	что для	1	1
532	с очень	1	1
533	связано с	1	1
534	v в	1	1
535	нужно сказать	2	1
536	и стал	1	1
537	ничем не	1	1
538	мы и	2	1
539	в свете	1	1
540	не подлежит	1	1
541	литература в	1	1
542	и тут	1	1
543	и слово	1	1
544	жизнь в	2	1
545	с народом	1	1
546	в связи	2	1
547	ни на	1	1
548	но кроме	1	1
549	по своим	1	1
550	над ним	1	1
551	сравнению с	4	1
552	употребление в	1	1
553	одновременно и	3	1
554	аргументации в	2	1
555	очень важно	1	1
556	со всею	1	1
557	действие и	1	1
558	да и	2	1
559	плана не	1	1
560	жизни в	3	1
561	на свете	2	1
562	самый жанр	1	1
563	и такие	1	1
564	и тому	2	1
565	характера в	1	1
566	нужно отметить	2	1
567	писал и	1	1
568	этом и	1	1
569	нисколько не	1	1
570	должны быть	1	1
571	которые были	1	1
572	рассматривать как	1	1
573	при всем	1	1
574	в более	4	1
575	и для	4	1
576	которых он	1	1
577	уже на	2	1
578	не существует	1	1
579	и от	3	1
580	котором он	1	1
581	или в	1	1
582	в отдельных	1	1
583	к одной	1	1
584	от него	3	1
585	и все	10	1
586	существенным в	1	1
587	бы он	1	1
588	исторической действительности	1	1
589	во вторую	1	1
590	народных массах	1	1
591	все они	1	1
592	трагедий и	1	1
593	могли быть	1	1
594	в стихах	1	1
595	к самому	4	1
596	между ними	2	1
597	неотделим от	1	1
598	к его	1	1
599	по одному	1	1
600	является и	1	1
601	в последнем	1	1
602	отношению к	1	1
603	этой сцены	2	1
604	героя в	1	1
605	около г	1	1
606	жизни и	9	1
607	заметить что	1	1
608	к этой	1	1
609	а я	2	1
610	о себе	2	1
611	в своих	2	1
612	можно назвать	2	1
613	в таком	2	1
614	том числе	11	1
