N	2gram	Trubetskoy_1	Narrotol
114	однако в	1	3
115	не менее	7	3
116	о них	2	3
117	как будто	5	3
118	за ними	3	3
119	у нас	3	3
120	начиная с	1	3
121	но при	1	3
122	сводится к	2	3
123	лишь в	5	3
124	между тем	12	3
125	что он	7	3
126	в состав	1	3
127	по отношению	9	3
128	может служить	3	3
129	именно в	5	3
130	начало и	6	3
131	не было	2	3
132	быть не	1	3
133	в начале	2	3
134	но для	2	3
135	и все	7	3
136	отношению к	9	3
137	что в	8	3
138	тем же	2	2
139	в зависимости	1	2
140	и для	6	2
141	в сущности	2	2
142	не вполне	3	2
143	зависимости от	1	2
144	и самого	1	2
145	двух или	3	2
146	между собой	4	2
147	друг на	1	2
148	если в	1	2
149	в наиболее	1	2
150	отличие от	3	2
151	отнюдь не	2	2
152	если она	1	2
153	что касается	6	2
154	та же	3	2
155	роль в	1	2
156	на то	9	2
157	не могла	1	2
158	и еще	1	2
159	и вот	1	2
160	заключает в	2	2
161	одно и	1	2
162	не будет	5	2
163	а его	1	2
164	входит в	1	2
165	это было	1	2
166	я в	2	2
167	этого не	1	2
168	а за	1	2
169	на друга	1	2
170	он и	1	2
171	и того	3	2
172	в этих	3	2
173	сих пор	8	2
174	того кто	1	2
175	из нас	1	2
176	она не	2	2
177	не имеет	1	2
178	дело в	1	2
179	и сама	1	2
180	ничего не	1	2
181	по терминологии	1	2
182	этих двух	2	2
183	не объективна	1	2
184	связи с	4	2
185	к жизни	1	2
186	же самое	1	2
187	они и	1	2
188	как мы	2	2
189	с ее	2	2
190	свою очередь	2	2
191	здесь не	1	2
192	другой стороны	5	2
193	с ним	6	2
194	то они	3	2
195	за пределами	1	2
196	своей истории	1	2
197	никак не	1	2
198	до сих	8	2
199	с другой	6	2
200	это была	1	2
201	и только	2	2
202	от этих	1	2
203	идет по	1	2
204	с ними	2	2
205	всяком случае	2	2
206	они могут	2	2
207	только на	1	2
208	ее из	1	2
209	до конца	1	2
210	в равной	1	2
211	в конце	4	2
212	к ним	2	2
213	друг друга	2	2
214	мы можем	6	2
215	каждый из	3	2
216	при отсутствии	2	2
217	и даже	1	2
218	в области	4	2
219	о своей	1	2
220	в результате	9	2
221	как у	3	2
222	или просто	1	2
223	и притом	1	2
224	детей это	1	2
225	а на	1	2
226	зависит от	1	2
227	что мы	4	2
228	вместе с	6	2
229	к его	1	2
230	по своему	5	2
231	да и	1	2
232	мыслится как	1	2
233	быть и	5	2
234	к двум	2	2
235	в связи	3	2
236	и от	5	2
237	не подлежит	3	2
238	сливаются в	1	2
239	хотя бы	4	2
240	только что	3	2
241	жизни в	1	2
242	между ними	2	2
243	сказать что	1	2
244	в свою	2	2
245	все что	9	2
246	в таком	4	2
247	во всяком	2	2
248	и наиболее	1	1
249	и пребывает	1	1
250	как все	1	1
251	говоря о	1	1
252	одним из	4	1
253	же как	3	1
254	не знаем	1	1
255	а из	1	1
256	на самом	7	1
257	лишь из	1	1
258	это и	1	1
259	ему что	1	1
260	и до	3	1
261	сам автор	1	1
262	по его	2	1
263	мы уже	4	1
264	из всех	5	1
265	например в	1	1
266	что между	1	1
267	не приходится	1	1
268	этом не	1	1
269	то и	2	1
270	в каждый	6	1
271	причем это	1	1
272	из того	4	1
273	но даже	3	1
274	мы и	2	1
275	не совсем	1	1
276	из которых	4	1
277	значит и	1	1
278	отличными от	1	1
279	и согласие	1	1
280	бы себе	1	1
281	иное как	1	1
282	быть в	1	1
283	бы то	2	1
284	в различных	1	1
285	тем как	1	1
286	не отличается	1	1
287	без которого	1	1
288	и главное	1	1
289	различия между	3	1
290	мы будем	3	1
291	а только	1	1
292	не то	3	1
293	тех же	2	1
294	перед глазами	1	1
295	его душе	1	1
296	отношение к	4	1
297	же мало	2	1
298	и я	1	1
299	вызывает в	1	1
300	в особом	1	1
301	нашем опыте	1	1
302	что именно	1	1
303	с этим	11	1
304	еще и	1	1
305	целый ряд	4	1
306	и наконец	3	1
307	и к	5	1
308	в точке	2	1
309	говорит а	1	1
310	впечатление что	1	1
311	со своей	1	1
312	в которой	5	1
313	что это	5	1
314	ни один	3	1
315	бы не	1	1
316	то я	1	1
317	во многих	1	1
318	этом что	2	1
319	ни одна	1	1
320	приводит к	1	1
321	в общий	2	1
322	но на	2	1
323	что она	1	1
324	задний план	1	1
325	главным образом	1	1
326	одному из	1	1
327	зависит не	1	1
328	как с	1	1
329	данного общества	1	1
330	однако он	1	1
331	в силу	7	1
332	в корне	1	1
333	что похоже	1	1
334	на земле	3	1
335	друг с	9	1
336	и по	3	1
337	людей и	1	1
338	таким образом	31	1
339	но все	5	1
340	этом последнем	1	1
341	в одну	4	1
342	то ни	3	1
343	уже знаем	1	1
344	том случае	4	1
345	той же	1	1
346	нашем случае	2	1
347	его в	5	1
348	с другими	1	1
349	том именно	1	1
350	он есть	1	1
351	а над	1	1
352	всю свою	1	1
353	лишь на	1	1
354	в большей	1	1
355	на свои	1	1
356	далеко не	5	1
357	на основании	1	1
358	с тем	2	1
359	этой цепи	1	1
360	мы видели	2	1
361	за спиной	1	1
362	производит впечатление	1	1
363	зато в	1	1
364	в один	2	1
365	или менее	7	1
366	нами два	1	1
367	и третий	1	1
368	и всеми	1	1
369	в котором	2	1
370	с точки	8	1
371	и благодаря	1	1
372	в их	4	1
373	оказывается что	5	1
374	в которых	2	1
375	что я	1	1
376	национальной и	3	1
377	точку зрения	2	1
378	по крайней	1	1
379	ни было	2	1
380	что этот	1	1
381	необходимо чтобы	1	1
382	даже в	3	1
383	что эта	4	1
384	случае мы	1	1
385	тому что	2	1
386	можно ли	2	1
387	так как	7	1
388	с настоящим	1	1
389	или социальной	1	1
390	существование с	1	1
391	для каждого	1	1
392	освободиться от	2	1
393	того как	1	1
394	которые не	3	1
395	не говоря	1	1
396	с и	1	1
397	и уже	2	1
398	судя по	1	1
399	вся его	2	1
400	для всех	1	1
401	невозможно но	2	1
402	они являются	1	1
403	только когда	1	1
404	это сделать	1	1
405	по своей	7	1
406	за исключением	1	1
407	во всем	3	1
408	как не	2	1
409	мы бы	1	1
410	только с	1	1
411	однако это	2	1
412	с другом	9	1
413	и со	1	1
414	всех прочих	2	1
415	могут быть	1	1
416	отличается от	6	1
417	для развития	1	1
418	понять что	2	1
419	ли в	1	1
420	если же	3	1
421	стороны жизни	1	1
422	должен быть	1	1
423	выбирать между	1	1
424	всем миром	1	1
425	от друга	6	1
426	в виду	2	1
427	быть вполне	2	1
428	среде и	1	1
429	только то	2	1
430	говорили что	1	1
431	в более	1	1
432	различие между	1	1
433	и сам	2	1
434	что каждый	1	1
435	по этой	1	1
436	в другом	2	1
437	из двух	2	1
438	на нее	2	1
439	ясно что	8	1
440	каждого из	1	1
441	чем у	8	1
442	не исчерпывается	1	1
443	из одного	2	1
444	и вообще	3	1
445	лишь одно	1	1
446	и та	1	1
447	свою историю	1	1
448	все та	1	1
449	ее и	3	1
450	для нас	3	1
451	в значительной	1	1
452	подлежит сомнению	3	1
453	во всех	10	1
454	нем не	1	1
455	с нами	1	1
456	а потому	5	1
457	на одном	2	1
458	что и	7	1
459	крайней мере	1	1
460	не более	2	1
461	к истине	1	1
462	к ней	1	1
463	но тут	1	1
464	тот же	3	1
465	усматривая в	1	1
466	зрения в	1	1
467	в разные	1	1
468	даже если	2	1
469	по мнению	1	1
470	между этими	2	1
471	бы ни	1	1
472	не происходит	1	1
473	с одной	3	1
474	с которыми	2	1
475	к одному	1	1
476	того же	9	1
477	собою все	1	1
478	внимание что	1	1
479	на всем	1	1
480	ряде случаев	1	1
481	и у	4	1
482	уже в	1	1
483	вопроса о	1	1
484	различия в	3	1
485	свидетельствует о	1	1
486	у них	6	1
487	другими людьми	1	1
488	но совершенно	1	1
489	только одно	2	1
490	а то	1	1
491	представить себе	2	1
492	не случайно	1	1
493	случае не	1	1
494	которые могут	2	1
495	них мы	1	1
496	ни для	2	1
497	тем что	1	1
498	на том	2	1
499	указание на	1	1
500	следует признать	1	1
501	друг от	6	1
502	народов и	6	1
503	мы воспринимаем	1	1
504	чем тот	1	1
505	вследствие этой	1	1
506	если только	1	1
507	которых мы	3	1
508	а именно	1	1
509	для этого	7	1
510	в меньшей	1	1
511	случаев в	1	1
512	а с	4	1
513	течением времени	4	1
514	этом у	1	1
515	что для	4	1
516	по тем	2	1
517	имя которого	1	1
518	одной стороны	2	1
519	на которых	1	1
520	выше и	4	1
521	имея возможности	1	1
522	одну из	1	1
523	а так	1	1
524	когда она	1	1
525	его сознании	1	1
526	из многочисленных	1	1
527	со своими	2	1
528	за нею	1	1
529	которой он	1	1
530	ближе к	3	1
531	именно поэтому	1	1
532	так же	8	1
533	и потому	3	1
534	в историю	1	1
535	надо было	1	1
536	скажем с	1	1
537	в человеке	1	1
538	что за	2	1
539	наряду с	1	1
540	в тех	3	1
541	начале этой	2	1
542	по условиям	1	1
543	в европейской	4	1
544	на разных	1	1
545	художественное произведение	1	1
546	при условии	2	1
547	все это	11	1
548	в культуре	1	1
549	числе и	1	1
550	пока еще	1	1
551	и где	2	1
552	одного и	3	1
553	являются не	1	1
554	случаях когда	3	1
555	не имея	1	1
556	при таком	2	1
557	этом однако	1	1
558	на стороне	1	1
559	некоторого времени	1	1
560	о котором	7	1
561	ибо без	1	1
562	в голову	1	1
563	как для	3	1
564	то не	1	1
565	но еще	1	1
566	еще более	1	1
567	тем более	3	1
568	будто бы	1	1
569	все они	5	1
570	похожи на	1	1
571	это все	1	1
572	не знает	2	1
573	на более	2	1
574	была бы	1	1
575	совершенно не	3	1
576	как за	1	1
577	взгляда на	1	1
578	более или	7	1
579	конца не	1	1
580	случае если	5	1
581	вся эта	1	1
582	к этому	5	1
583	точно так	1	1
584	том числе	1	1
585	они не	2	1
