N	2gram	Potebnia_M_2	Dialekti
197	и их	5	3
198	не было	6	3
199	себе не	4	3
200	во внимание	1	3
201	мы говорим	3	3
202	в той	1	3
203	когда мы	2	3
204	и от	3	3
205	время не	1	3
206	его с	2	3
207	это как	1	3
208	то не	3	3
209	или нет	3	3
210	только как	6	3
211	была бы	1	3
212	то оно	1	3
213	они не	4	3
214	смысле что	1	3
215	я и	1	2
216	также что	2	2
217	человека и	3	2
218	есть форма	1	2
219	на самом	2	2
220	он может	1	2
221	только потому	2	2
222	этого последнего	3	2
223	тем же	3	2
224	его не	3	2
225	например в	3	2
226	из всего	1	2
227	не во	2	2
228	что уже	1	2
229	бы ни	5	2
230	как я	1	2
231	то это	3	2
232	как не	3	2
233	в ней	3	2
234	во всех	7	2
235	что я	1	2
236	если в	3	2
237	в общем	2	2
238	очевидно что	3	2
239	которые не	3	2
240	в истории	1	2
241	мере в	1	2
242	если она	1	2
243	как в	10	2
244	сразу и	1	2
245	перед нами	1	2
246	что по	1	2
247	более или	8	2
248	но в	4	2
249	в противоположность	1	2
250	потом уже	2	2
251	в которой	5	2
252	бы и	1	2
253	мы получаем	1	2
254	все эти	2	2
255	иначе и	1	2
256	никто никогда	1	2
257	время и	2	2
258	не как	3	2
259	оно должно	3	2
260	на этом	2	2
261	но все	2	2
262	в каждом	2	2
263	не будет	1	2
264	на все	3	2
265	в жизни	2	2
266	с тем	4	2
267	или менее	8	2
268	во время	4	2
269	и при	3	2
270	в их	1	2
271	можно понимать	1	2
272	тем не	6	2
273	действительно есть	1	2
274	их в	2	2
275	не должно	2	2
276	такой вопрос	1	2
277	тому что	2	2
278	что есть	2	2
279	что с	2	2
280	виду что	1	2
281	самого начала	2	2
282	того как	7	2
283	на него	3	2
284	он мог	1	2
285	может только	1	2
286	только не	1	2
287	не всякий	1	2
288	это уже	1	2
289	уже и	1	2
290	что на	3	2
291	однако это	1	2
292	от их	4	2
293	во все	2	2
294	к тому	1	2
295	взгляда на	2	2
296	и человек	3	2
297	с самого	2	2
298	и совершенно	1	2
299	что у	2	2
300	том как	3	2
301	остается только	2	2
302	мы в	3	2
303	разница между	2	2
304	но мы	3	2
305	обратим внимание	1	2
306	поэтическое произведение	1	2
307	времени в	1	2
308	все в	1	2
309	собственно говоря	1	2
310	между тем	6	2
311	всяком случае	7	2
312	этих последних	2	2
313	не знаю	1	2
314	ощущение боли	2	2
315	мы должны	2	2
316	что здесь	1	2
317	д и	1	2
318	мы видим	2	2
319	с ними	3	2
320	в какой	2	2
321	с одной	4	2
322	есть в	2	2
323	если мы	3	2
324	и они	2	2
325	или в	2	2
326	а потому	5	2
327	т п	3	2
328	само по	2	2
329	тем что	7	2
330	до сих	4	2
331	именно в	1	2
332	и прежде	1	2
333	души и	4	2
334	в некоторых	4	2
335	не на	2	2
336	зависит от	2	2
337	как ни	1	2
338	сходство в	1	2
339	что мы	11	2
340	на который	1	2
341	нами как	1	2
342	ни на	1	2
343	вместе с	11	2
344	с первого	2	2
345	так же	2	2
346	или по	2	2
347	поэтому если	1	2
348	что же	1	2
349	та которая	1	2
350	быть только	2	2
351	в состоянии	6	2
352	сих пор	4	2
353	с бесконечно	1	2
354	известное состояние	1	2
355	которые были	1	2
356	содержанием и	1	2
357	же есть	1	2
358	мы только	1	2
359	или не	5	2
360	же в	5	2
361	есть уже	1	2
362	но всегда	1	2
363	может и	1	2
364	и прочих	1	2
365	только о	1	2
366	другого рода	2	2
367	ее в	1	2
368	в своих	1	2
369	во всяком	7	2
370	на предмет	2	1
371	говоря о	3	1
372	слова которые	1	1
373	того же	14	1
374	тех же	1	1
375	которой начинается	1	1
376	самый предмет	2	1
377	между двумя	6	1
378	и до	1	1
379	от всяких	1	1
380	выражается в	2	1
381	таком виде	1	1
382	уже по	1	1
383	обойтись без	1	1
384	им самим	1	1
385	сравнению с	1	1
386	для своего	1	1
387	которую мы	1	1
388	уже более	1	1
389	которое бы	1	1
390	не была	1	1
391	подобные тем	1	1
392	только это	1	1
393	но она	3	1
394	мы и	1	1
395	восприятия во	1	1
396	и ни	1	1
397	не все	2	1
398	пространство и	2	1
399	явление не	2	1
400	боль от	1	1
401	всех сторон	1	1
402	не от	5	1
403	изменение то	1	1
404	двух или	1	1
405	на них	1	1
406	окружающих нас	1	1
407	бы то	1	1
408	дают нам	1	1
409	не без	1	1
410	бы она	1	1
411	разницы между	2	1
412	они имеют	2	1
413	мы будем	1	1
414	есть своя	1	1
415	со всеми	1	1
416	быть так	1	1
417	иначе не	1	1
418	отличие от	1	1
419	разница в	1	1
420	в оценке	1	1
421	не давать	1	1
422	этих примерах	1	1
423	его на	2	1
424	общего с	2	1
425	что именно	1	1
426	указывает нам	1	1
427	чем мы	1	1
428	по которому	1	1
429	стороны и	1	1
430	она как	1	1
431	что касается	1	1
432	однако не	1	1
433	которое и	1	1
434	сходство между	2	1
435	и понимания	1	1
436	бывает достаточно	1	1
437	духа и	1	1
438	мертвых душ	5	1
439	с г	1	1
440	ее смысл	1	1
441	будет значить	1	1
442	то в	1	1
443	только один	4	1
444	к чему	1	1
445	вопрос почему	1	1
446	об этих	1	1
447	в целом	3	1
448	он в	1	1
449	из этих	4	1
450	чем бы	3	1
451	есть факт	1	1
452	с их	1	1
453	остановиться на	1	1
454	по форме	1	1
455	тому же	1	1
456	во многих	3	1
457	но на	2	1
458	так сказать	4	1
459	что одна	1	1
460	или быть	1	1
461	с чем	3	1
462	как оно	2	1
463	связанные с	2	1
464	она еще	1	1
465	а скорее	2	1
466	раз навсегда	1	1
467	только очень	1	1
468	менее богатая	1	1
469	и эти	1	1
470	и еще	1	1
471	близким к	1	1
472	не к	1	1
473	дает нам	1	1
474	ни была	1	1
475	быть с	1	1
476	на земле	1	1
477	из него	1	1
478	момента или	1	1
479	производит на	1	1
480	но самое	1	1
481	что все	2	1
482	этих восприятий	1	1
483	главным образом	4	1
484	в звуках	4	1
485	боли или	1	1
486	теми которые	1	1
487	со всех	1	1
488	может стать	2	1
489	известно что	1	1
490	этом смысле	2	1
491	я слышу	1	1
492	и тем	3	1
493	делает его	1	1
494	вызывает не	1	1
495	тела в	1	1
496	во многом	1	1
497	внутреннее и	1	1
498	в них	5	1
499	на которую	1	1
500	далеко не	3	1
501	бы было	1	1
502	свою силу	1	1
503	равно и	2	1
504	не всегда	1	1
505	есть явление	3	1
506	чем в	1	1
507	выйти за	1	1
508	жизнь а	1	1
509	одного и	6	1
510	в эту	3	1
511	бы на	1	1
512	но если	2	1
513	свою собственную	1	1
514	по тому	1	1
515	сознания но	1	1
516	могут не	1	1
517	самим и	1	1
518	в котором	4	1
519	от пламени	1	1
520	мы называем	3	1
521	знаем что	1	1
522	в животном	2	1
523	но эта	1	1
524	не будем	1	1
525	друг другу	1	1
526	теми же	1	1
527	зрения и	7	1
528	можем сказать	1	1
529	этого движения	1	1
530	органов с	1	1
531	другой на	1	1
532	это чувство	1	1
533	хотя это	1	1
534	есть прежде	2	1
535	извне и	1	1
536	с теми	2	1
537	и другое	4	1
538	что ему	2	1
539	это дает	1	1
540	и проч	10	1
541	душе и	1	1
542	нашего сознания	1	1
543	не вызывает	1	1
544	только призрак	1	1
545	в самых	1	1
546	в нас	3	1
547	восприятия но	1	1
548	нем в	1	1
549	себе только	1	1
550	и всегда	1	1
551	подобно тому	4	1
552	она ни	1	1
553	одна из	4	1
554	два различных	1	1
555	одном неделимом	1	1
556	смысле как	2	1
557	и независимо	1	1
558	все стороны	1	1
559	все члены	1	1
560	на природу	2	1
561	это слово	1	1
562	что душа	2	1
563	но даже	3	1
564	что никакое	1	1
565	не знали	2	1
566	или лучше	1	1
567	во-первых нужно	1	1
568	все то	1	1
569	начиная с	1	1
570	похож на	1	1
571	отличается от	1	1
572	об одном	3	1
573	мере того	4	1
574	сходство с	1	1
575	наоборот в	1	1
576	представлений пространства	1	1
577	мысли о	4	1
578	оно не	3	1
579	существует только	2	1
580	этим только	1	1
581	должен быть	1	1
582	то ни	1	1
583	оно может	2	1
584	и самое	1	1
585	и о	1	1
586	и образ	2	1
587	но при	1	1
588	здесь не	1	1
589	могут и	1	1
590	были бы	1	1
591	в собственном	2	1
592	мысль о	7	1
593	что это?	1	1
594	мы наблюдаем	1	1
595	примеров можно	1	1
596	слова а	3	1
597	его самого	1	1
598	на нее	1	1
599	те же	3	1
600	здесь как	1	1
601	и которые	1	1
602	одного из	1	1
603	мог бы	3	1
604	и на	8	1
605	по сравнению	1	1
606	быть может	7	1
607	по мере	5	1
608	образом в	4	1
609	содержание этого	1	1
610	по-видимому и	1	1
611	и здесь	2	1
612	другое значение	1	1
613	и поэтому	2	1
614	это вполне	1	1
615	внимание на	2	1
616	на что	1	1
617	имеет значения	1	1
618	и просто	1	1
619	можно заметить	3	1
620	любви к	1	1
621	по их	1	1
622	нас в	2	1
623	мы понимаем	1	1
624	и во	3	1
625	различие в	2	1
626	однако что	1	1
627	которой мы	2	1
628	от них	3	1
629	знаем но	1	1
630	удовольствие но	1	1
631	на одном	1	1
632	уже перестает	1	1
633	его мысль	1	1
634	факт не	1	1
635	всякого другого	1	1
636	если это	2	1
637	эти последние	2	1
638	большей или	1	1
639	ее предмета	1	1
640	но с	1	1
641	наконец в-третьих	1	1
642	оно и	1	1
643	а если	1	1
644	совсем не	2	1
645	тот же	5	1
646	состояние души	3	1
647	менее в	1	1
648	на другие	6	1
649	меня и	1	1
650	мысли если	1	1
651	не имеет	6	1
652	во всем	2	1
653	и чувства	2	1
654	к их	1	1
655	и действительно	1	1
656	движение может	1	1
657	ее проявлениями	1	1
658	их не	1	1
659	процессов в	1	1
660	в теле	2	1
661	кроме этого	2	1
662	нам возможность	1	1
663	именно на	1	1
664	человека с	1	1
665	этом что	1	1
666	только на	1	1
667	то и	9	1
668	совмещает в	2	1
669	вопрос и	1	1
670	не знал	1	1
671	а это	2	1
672	при помощи	1	1
673	его и	1	1
674	превращаются в	1	1
675	мы знаем	2	1
676	только их	1	1
677	всегда оценка	1	1
678	пока не	1	1
679	представить себе	1	1
680	и также	1	1
681	допустим что	2	1
682	в пространстве	2	1
683	содержание и	1	1
684	с собою	1	1
685	для меня	4	1
686	к ним	1	1
687	не о	1	1
688	друг друга	2	1
689	мы можем	12	1
690	у него	2	1
691	на меня	1	1
692	которые могут	4	1
693	и изменение	1	1
694	явлений в	1	1
695	и вместе	4	1
696	в других	4	1
697	даже и	2	1
698	такие которые	2	1
699	здесь только	1	1
700	других обстоятельствах	1	1
701	это будет	3	1
702	в особенности	1	1
703	новый смысл	1	1
704	говорим о	1	1
705	так не	1	1
706	с другим	1	1
707	и начинается	1	1
708	на то	5	1
709	только путем	1	1
710	к которому	2	1
711	или меньшей	1	1
712	несколько примеров	1	1
713	начала есть	1	1
714	и души	1	1
715	и др	1	1
716	себя и	2	1
717	на ней	3	1
718	что будет	1	1
719	от другого	3	1
720	предмет на	1	1
721	связано с	2	1
722	только по	3	1
723	превращается в	2	1
724	них и	1	1
725	и мертвых	2	1
726	была самая	1	1
727	по направлению	2	1
728	чтобы убедиться	1	1
729	одной стороны	3	1
730	из тех	1	1
731	ней самой	1	1
732	ничем не	2	1
733	и непосредственно	1	1
734	его как	1	1
735	долго и	1	1
736	и принимает	1	1
737	могут служить	1	1
738	этом основании	1	1
739	там где	4	1
740	самом своем	1	1
741	факт что	2	1
742	имеют свое	1	1
743	имея в	2	1
744	в органах	1	1
745	в немногих	1	1
746	ноту и	1	1
747	его содержание	2	1
748	что за	2	1
749	который мы	1	1
750	не дают	2	1
751	на тот	1	1
752	в организме	2	1
753	тому как	4	1
754	когда же	1	1
755	никакой возможности	1	1
756	чувства и	4	1
757	как средство	1	1
758	можно принять	2	1
759	форма в	1	1
760	и такие	1	1
761	чувство и	1	1
762	нам еще	1	1
763	значить что	1	1
764	с этой	1	1
765	больного или	1	1
766	слова и	3	1
767	каждом человеке	1	1
768	только для	5	1
769	остается и	1	1
770	отдельно от	1	1
771	но для	1	1
772	это последнее	4	1
773	вне его	1	1
774	и красок	1	1
775	еще для	1	1
776	на мой	1	1
777	всегда будет	1	1
778	говорим что	1	1
779	время его	1	1
780	или только	1	1
781	в его	2	1
782	есть одно	1	1
783	души а	1	1
784	человек и	1	1
785	из нее	1	1
786	а к	2	1
787	из себя	2	1
788	тем более	1	1
789	мы не	11	1
790	души таковы	1	1
791	внешних причин	3	1
792	все они	1	1
793	на нас	3	1
794	все остальные	5	1
795	уже давно	1	1
796	до тех	1	1
797	к самому	1	1
798	есть следовательно	1	1
799	есть искусство	1	1
800	состоит из	1	1
801	при других	2	1
802	не иметь	1	1
803	этом мы	1	1
804	который не	1	1
805	и самих	1	1
806	что то	1	1
807	некоторых случаях	2	1
808	можно назвать	2	1
809	например во	1	1
810	но эти	2	1
811	свойственна только	1	1
812	времени может	1	1
813	им и	1	1
814	как на	3	1
815	точно так	9	1
816	все что	3	1
