N	2gram	Ircho_Kome_1	KulturaY
526	в руки	1	1
527	для решения	1	1
528	социальная борьба	1	1
529	в других	2	1
530	и только	1	1
531	возможно что	1	1
532	несколько месяцев	1	1
533	хоть и	2	1
534	что поэты	1	1
535	что два	1	1
536	для массового	1	1
537	и прежде	1	1
538	в предисловии	1	1
539	и др	1	1
540	в середине	1	1
541	прошло и	1	1
542	одной стороны	3	1
543	и опять	4	1
544	у других	2	1
545	время войны	1	1
546	самое слово	1	1
547	они лишь	1	1
548	все более	3	1
549	связь с	1	1
550	этой же	2	1
551	наше внимание	1	1
552	за тем	2	1
553	иной вопрос	1	1
554	первые годы	1	1
555	что теперь	1	1
556	по своему	3	1
557	слишком много	1	1
558	предисловии к	1	1
559	если оно	1	1
560	наряду с	2	1
561	эти слова	1	1
562	такого рода	6	1
563	на стихи	1	1
564	по содержанию	3	1
565	с тех	1	1
566	явлением в	1	1
567	а вслед	1	1
568	когда он	1	1
569	и богатство	3	1
570	в уже	2	1
571	войны и	5	1
572	в это	1	1
573	в первые	2	1
574	и тому	1	1
575	ссылки на	1	1
576	сих пор	2	1
577	своего друга	1	1
578	что нет	1	1
579	которые были	1	1
580	не мог	3	1
581	с большой	1	1
582	тому подобное	1	1
583	в книге	1	1
584	нападки на	5	1
585	не знаем	1	1
586	уже на	1	1
587	на сцену	2	1
588	политическом отношении	3	1
589	что только	1	1
590	обращается к	1	1
591	которым в	1	1
592	у них	1	1
593	бы в	1	1
594	только что	2	1
595	в правление	1	1
596	в этих	1	1
597	нет никаких	1	1
598	толстого и	1	1
599	вопрос как	1	1
600	е в	2	1
601	может и	1	1
602	в период	2	1
603	сообщения о	1	1
604	или что-либо	1	1
605	было показано	1	1
606	не замечать	1	1
607	не что	1	1
608	по сообщению	2	1
609	указывают на	1	1
610	и другие	1	1
611	именно здесь	1	1
612	как на	1	1
613	они не	1	1
