N	2gram	Vinokur_Ku_1	Mirosoze
137	это есть	2	3
138	для человека	1	3
139	это значит	1	3
140	должно быть	3	3
141	он должен	1	3
142	для нас	2	3
143	интерес к	1	3
144	хотя бы	10	3
145	будто бы	1	3
146	мы увидим	3	3
147	есть и	1	3
148	на своем	1	3
149	одним из	2	2
150	также и	2	2
151	связана с	1	2
152	не хочет	1	2
153	вопрос о	2	2
154	который был	1	2
155	основании что	1	2
156	в виду	5	2
157	истории в	1	2
158	не все	2	2
159	по отношению	8	2
160	себе и	2	2
161	относится к	2	2
162	в истории	3	2
163	т е	38	2
164	как в	4	2
165	все же	12	2
166	и как	2	2
167	от этого	2	2
168	в необходимости	1	2
169	так человек	1	2
170	и у	1	2
171	все эти	6	2
172	бы не	1	2
173	самого себя	1	2
174	с их	3	2
175	вообще не	1	2
176	как он	1	2
177	если бы	9	2
178	приходят к	1	2
179	не значит	1	2
180	в россии	1	2
181	прежде чем	1	2
182	тому чтобы	1	2
183	на протяжении	1	2
184	и мы	2	2
185	истории и	1	2
186	оказывается что	1	2
187	мысли и	1	2
188	в дневнике	1	2
189	том основании	1	2
190	сих пор	4	2
191	любовь к	2	2
192	это особенно	1	2
193	в то	2	2
194	нашей эпохи	1	2
195	дневника писателя	1	2
196	того чтобы	17	2
197	в каком	2	2
198	когда мы	2	2
199	есть только	1	2
200	могут быть	1	2
201	одно только	1	2
202	в наше	1	2
203	должен быть	4	2
204	отношения и	2	2
205	и от	1	2
206	необходимости и	1	2
207	и что	5	2
208	различие между	1	2
209	и когда	1	2
210	по сравнению	1	2
211	разного рода	1	2
212	с ним	5	2
213	о нем	2	2
214	о том	9	2
215	и во	1	2
216	и те	1	2
217	у всех	1	2
218	пишет он	2	2
219	жизни и	1	2
220	отношению к	9	2
221	как будто	1	2
222	даже и	3	2
223	для того	16	2
224	момент в	1	2
225	до сих	4	2
226	у самого	1	2
227	связано с	3	2
228	на этот	2	2
229	человеческой жизни	1	2
230	его как	1	2
231	долгое время	1	2
232	о чем	2	2
233	учению о	1	2
234	по своему	1	2
235	в той	5	2
236	как бы	7	2
237	в бесах	1	2
238	том смысле	1	2
239	него не	1	2
240	в начале	1	2
241	в более	2	2
242	и для	2	2
243	бы в	7	2
244	я хотел	1	2
245	дневнике писателя	1	2
246	пишет достоевский	1	2
247	отношении к	1	2
248	жизни в	1	2
249	в свою	3	2
250	у русского	1	2
251	сказать что	1	2
252	эти слова	1	2
253	к этому	1	2
254	все что	1	2
255	я и	1	1
256	ту же	1	1
257	также что	1	1
258	и т	33	1
259	у художника	1	1
260	и то	3	1
261	начале xix	1	1
262	выражения в	1	1
263	на самом	2	1
264	переход от	4	1
265	она все	1	1
266	в зависимости	5	1
267	бы уже	2	1
268	шаг вперед	1	1
269	мы имеем	6	1
270	и ничего	1	1
271	все уже	1	1
272	среды и	1	1
273	во внутреннем	1	1
274	что иное	1	1
275	в деле	1	1
276	его пути	1	1
277	я не	2	1
278	то это	3	1
279	зависимости от	6	1
280	начало и	1	1
281	еще не	5	1
282	иное как	2	1
283	что люди	1	1
284	во всех	1	1
285	тем как	1	1
286	то мы	3	1
287	самом деле	9	1
288	иных случаях	2	1
289	всякий раз	1	1
290	в сторону	2	1
291	тех же	1	1
292	если в	2	1
293	его во	1	1
294	отличие от	1	1
295	что они	4	1
296	и хочу	1	1
297	духа русского	1	1
298	которые не	1	1
299	как говорит	1	1
300	в одной	1	1
301	как к	1	1
302	отношение между	1	1
303	его к	3	1
304	он дал	1	1
305	со своей	1	1
306	и идет	1	1
307	что же	6	1
308	так совершенно	1	1
309	что ничего	1	1
310	роль в	4	1
311	говорят о	1	1
312	имеем в	1	1
313	во многих	2	1
314	но ведь	2	1
315	в такую	1	1
316	может уже	1	1
317	духовной культуры	2	1
318	а вовсе	1	1
319	сомнений и	1	1
320	всех этих	1	1
321	к одному	1	1
322	в силу	10	1
323	к переходу	1	1
324	с таким	1	1
325	из него	1	1
326	лишь с	1	1
327	культуры что	1	1
328	конца и	1	1
329	в каждом	2	1
330	как они	2	1
331	же не	1	1
332	в состоянии	2	1
333	значение в	1	1
334	том случае	1	1
335	них не	1	1
336	первый и	1	1
337	на все	1	1
338	это было	2	1
339	не умеет	1	1
340	чтобы все	1	1
341	связываются с	1	1
342	связанным с	1	1
343	и положительно	1	1
344	которым он	1	1
345	такому пониманию	1	1
346	вл соловьева	1	1
347	уже быть	1	1
348	человек который	1	1
349	с такой	1	1
350	увидим как	1	1
351	нисколько не	3	1
352	смысл и	2	1
353	же есть	2	1
354	одно дело	1	1
355	к тем	1	1
356	что такое	6	1
357	в такой	1	1
358	и без	1	1
359	самом поверхностном	1	1
360	но у	1	1
361	что вся	1	1
362	стадия в	1	1
363	в отличие	1	1
364	стоит в	4	1
365	что я	2	1
366	должны были	1	1
367	ответить на	1	1
368	точку зрения	1	1
369	но во	1	1
370	и эти	3	1
371	и более	2	1
372	для россии	1	1
373	вовсе не	10	1
374	сам он	1	1
375	человеку не	1	1
376	выражена и	1	1
377	и против	2	1
378	не менее	7	1
379	не раз	2	1
380	трудно было	2	1
381	еще до	1	1
382	что ему	1	1
383	мысли в	1	1
384	что их	2	1
385	пушкина но	1	1
386	и именно	2	1
387	когда они	1	1
388	в самых	1	1
389	это еще	1	1
390	не могло	1	1
391	казалось бы	3	1
392	находятся в	1	1
393	такова что	2	1
394	с одним	1	1
395	действительно в	1	1
396	чем многие	1	1
397	а лишь	1	1
398	и после	1	1
399	и мысли	2	1
400	же до	2	1
401	в области	7	1
402	не потому	5	1
403	может показаться	1	1
404	от того	1	1
405	необходимость не	1	1
406	xx века	1	1
407	все то	1	1
408	к себе	4	1
409	в духе	3	1
410	оно не	3	1
411	всегда в	1	1
412	и самое	1	1
413	основной и	1	1
414	можно и	1	1
415	положительно в	1	1
416	на нем	1	1
417	сравнению со	1	1
418	я написал	1	1
419	и подлинное	1	1
420	на той	1	1
421	в пределах	4	1
422	культурной традиции	1	1
423	свои силы	1	1
424	не столько	2	1
425	и сам	1	1
426	можно было	6	1
427	так и	7	1
428	было в	2	1
429	нужно было	2	1
430	он возвращает	1	1
431	к старой	1	1
432	она была	1	1
433	подойти к	2	1
434	который я	1	1
435	поэтому в	1	1
436	из одного	3	1
437	он за	1	1
438	и даже	3	1
439	историческая судьба	1	1
440	об этом	1	1
441	в разных	2	1
442	связанная с	2	1
443	находится в	1	1
444	нет уже	1	1
445	есть акт	1	1
446	одного из	1	1
447	это потому	1	1
448	очень многое	1	1
449	нас в	1	1
450	и своей	1	1
451	заключается в	2	1
452	в греческой	2	1
453	более глубоко	1	1
454	по типу	1	1
455	лишен был	1	1
456	и всякая	1	1
457	не видел	1	1
458	и только	1	1
459	это лишь	1	1
460	быть что	1	1
461	даже для	2	1
462	также в	1	1
463	все время	1	1
464	ней все	1	1
465	и учение	1	1
466	никакого другого	1	1
467	порядка и	1	1
468	перед которым	2	1
469	сразу же	1	1
470	в сложном	1	1
471	к свету	2	1
472	этот вопрос	1	1
473	традиции в	2	1
474	не имеющих	1	1
475	то он	1	1
476	наше время	1	1
477	между тем	5	1
478	в эти	1	1
479	так что	4	1
480	же и	2	1
481	литературы в	1	1
482	которому он	1	1
483	значению и	1	1
484	ничего нельзя	1	1
485	то и	2	1
486	бы установить	1	1
487	в нашей	1	1
488	много нового	1	1
489	его и	1	1
490	он принадлежит	1	1
491	кого он	1	1
492	себе в	3	1
493	всяком случае	5	1
494	что она	3	1
495	в одном	3	1
496	наука о	2	1
497	т п	18	1
498	к ним	1	1
499	как его	1	1
500	вперед в	1	1
501	явлений в	2	1
502	тема эта	1	1
503	в мою	1	1
504	рядом с	5	1
505	отношении между	1	1
506	связан с	1	1
507	влияние на	1	1
508	по своим	2	1
509	а именно	2	1
510	к которому	3	1
511	тесно с	1	1
512	что не	5	1
513	говорит о	1	1
514	притом не	1	1
515	а на	2	1
516	не на	4	1
517	жизнь в	1	1
518	если не	3	1
519	все более	1	1
520	в частности	4	1
521	к его	1	1
522	мы говорим	2	1
523	в европе	1	1
524	в моей	1	1
525	на периферии	1	1
526	принужден был	1	1
527	к жизни	2	1
528	она есть	1	1
529	наряду с	1	1
530	и смысла	1	1
531	когда она	1	1
532	да и	1	1
533	в это	2	1
534	является для	1	1
535	этой трагедии	1	1
536	что мы	1	1
537	своей жизни	1	1
538	только для	1	1
539	но это	1	1
540	о его	1	1
541	они требуют	1	1
542	в смысле	2	1
543	под влиянием	3	1
544	трудно бывает	1	1
545	только одна	1	1
546	тут уже	1	1
547	льва толстого	2	1
548	он видел	1	1
549	уже на	2	1
550	об отношении	1	1
551	что только	1	1
552	в отношения	1	1
553	но также	2	1
554	она уже	1	1
555	целый ряд	5	1
556	бы он	1	1
557	иное чем	1	1
558	или нет	1	1
559	ним все	1	1
560	еще более	1	1
561	тем более	2	1
562	против того	1	1
563	силы в	1	1
564	я в	1	1
565	потребность в	3	1
566	давно уже	1	1
567	от всякого	1	1
568	к ее	1	1
569	процессы в	1	1
570	значит конечно	1	1
571	нужно для	1	1
572	это все	1	1
573	возможно лишь	1	1
574	а ведь	1	1
575	о духе	1	1
576	не что	1	1
577	культуры в	1	1
578	та же	1	1
579	выходят за	1	1
580	к живому	1	1
581	в искусстве	1	1
582	случае если	1	1
583	в своих	1	1
584	так же	4	1
585	во всяком	5	1
586	они не	3	1
587	смысле что	1	1
