N	2gram	Bakhtin_Pr_2	Hudozhes
162	сознания героя	1	2
163	в их	4	2
164	той же	1	2
165	мы не	1	2
166	не была	1	2
167	героев в	3	2
168	которых может	1	2
169	но как	2	2
170	к творчеству	1	2
171	в произведениях	3	2
172	в одной	5	2
173	не согласиться	1	2
174	в художественном	3	2
175	хотя и	2	2
176	напомним что	1	2
177	в литературном	1	2
178	в целом	5	2
179	в ответ	1	2
180	так в	1	2
181	только на	1	2
182	как он	4	2
183	так сказать	7	2
184	на его	5	2
185	они в	1	2
186	когда все	1	2
187	с такими	2	2
188	же касается	1	2
189	в другом	1	2
190	ясно что	1	2
191	не умеет	1	2
192	его личности	2	2
193	живет в	1	2
194	по себе	8	2
195	его героев	1	2
196	авторской позиции	5	2
197	одной из	2	2
198	все равно	1	2
199	впервые в	1	2
200	должно быть	4	2
201	автора и	2	2
202	от себя	1	2
203	что я	1	2
204	сих пор	2	2
205	все это	5	2
206	мыслей героя	1	2
207	они не	2	2
208	и герой	2	2
209	не раз	2	2
210	не о	2	2
211	не имеет	3	2
212	одна из	3	2
213	на себе	1	2
214	действующие лица	1	2
215	своей природе	1	2
216	жизни на	1	2
217	со своим	1	2
218	на него	2	2
219	что на	1	2
220	про себя	3	2
221	мысли о	1	2
222	все еще	1	2
223	с ее	3	2
224	здесь не	2	2
225	на основе	2	2
226	и каждый	1	2
227	остановимся на	2	2
228	и поэтому	1	2
229	никак не	1	2
230	и что	2	2
231	его жизни	2	2
232	до сих	2	2
233	него вдруг	1	2
234	со своею	1	2
235	в форме	2	2
236	деле в	1	2
237	как она	1	2
238	в него	1	2
239	но с	3	2
240	о двух	2	2
241	согласиться с	1	2
242	с ними	4	2
243	и потому	6	2
244	и так	1	2
245	поэтому и	3	2
246	так что	2	2
247	слова в	4	2
248	в начале	2	2
249	по выражению	2	2
250	за ним	1	2
251	а и	1	2
252	встретиться с	1	2
253	у нее	1	2
254	при всей	1	2
255	на том	1	2
256	а с	3	2
257	себя и	2	2
258	что не	5	2
259	в данной	1	2
260	до конца	7	2
261	человек в	3	2
262	или с	1	2
263	и ему	1	2
264	отсюда и	1	2
265	в человеке	10	2
266	характера и	2	2
267	этих словах	1	2
268	что же	4	2
269	о человеке	1	2
270	да и	1	2
271	думать о	1	2
272	и не	42	2
273	еще раз	3	2
274	своей жизни	3	2
275	только для	2	2
276	отказ от	1	2
277	его характер	1	2
278	в результате	3	2
279	о котором	1	2
280	своих героев	2	2
281	человека она	1	2
282	не знает	4	2
283	и повести	1	2
284	героя в	5	2
285	проникнуть в	1	2
286	смерти каждого	1	2
287	которая не	2	2
288	обращено к	3	1
289	человеку в	1	1
290	неотделима от	1	1
291	в сфере	2	1
292	относится и	2	1
293	таком случае	1	1
294	человека и	2	1
295	связана с	1	1
296	и др	4	1
297	это и	1	1
298	он почувствовал	1	1
299	нам кажется	1	1
300	и герцена	2	1
301	было как	1	1
302	за собой	2	1
303	в первом	1	1
304	характерное для	1	1
305	достоевского в	4	1
306	смысл этого	1	1
307	и до	4	1
308	нем но	1	1
309	на две	1	1
310	из его	1	1
311	он всегда	1	1
312	высшей степени	1	1
313	его не	1	1
314	на пороге	4	1
315	жанровой традиции	1	1
316	за них	1	1
317	из области	1	1
318	героя но	1	1
319	именно к	1	1
320	героев можно	1	1
321	своими корнями	1	1
322	есть нечто	1	1
323	в сущности	7	1
324	принадлежит к	1	1
325	я не	6	1
326	лишь отчасти	1	1
327	х годов	2	1
328	хотя бы	5	1
329	же что	3	1
330	конца проведенная	1	1
331	себя безнадежно	1	1
332	в каждой	1	1
333	духе и	1	1
334	целого не	1	1
335	литературы и	1	1
336	на них	2	1
337	эта жанровая	1	1
338	в чем	2	1
339	мы еще	1	1
340	жанров на	1	1
341	бы в	5	1
342	в сторону	2	1
343	же она	1	1
344	его сознания	1	1
345	не все	1	1
346	к слову	1	1
347	его индивидуальности	1	1
348	ответ на	1	1
349	есть по	1	1
350	ее выражения	1	1
351	прозы в	1	1
352	отношение к	8	1
353	друг от	2	1
354	друга и	1	1
355	это были	1	1
356	нет и	3	1
357	в свои	1	1
358	в романах	8	1
359	в настоящем	1	1
360	относится к	2	1
361	чем же	2	1
362	общего с	1	1
363	стороны и	1	1
364	о жизни	1	1
365	в полном	1	1
366	понять и	2	1
367	и как	2	1
368	бы стать	1	1
369	что этим	1	1
370	от этого	1	1
371	это особый	1	1
372	да еще	1	1
373	в произведении	5	1
374	в которой	2	1
375	точку зрения	5	1
376	нет дела	1	1
377	он в	1	1
378	бы не	3	1
379	из этих	1	1
380	ни одна	1	1
381	как человека	1	1
382	и тот	1	1
383	в плену	1	1
384	диалог в	2	1
385	эпохи и	1	1
386	только один	1	1
387	но ведь	3	1
388	но на	2	1
389	корнями в	1	1
390	его но	3	1
391	современной ему	2	1
392	вообще не	1	1
393	в мир	1	1
394	в определенном	1	1
395	форма восприятия	1	1
396	и одна	1	1
397	но именно	1	1
398	к герою	5	1
399	одному из	1	1
400	всех этих	1	1
401	с тургеневым	1	1
402	объективность изображения	1	1
403	же это	1	1
404	не как	6	1
405	что еще	2	1
406	творческой памяти	1	1
407	у толстого	1	1
408	и вот	2	1
409	с таким	1	1
410	ее и	1	1
411	бы вовсе	1	1
412	на земле	1	1
413	свое время	2	1
414	чтобы в	1	1
415	мысли как	1	1
416	что ни	1	1
417	смысле как	1	1
418	все с	1	1
419	в нее	1	1
420	истину и	2	1
421	от нее	1	1
422	делать с	1	1
423	что все	3	1
424	их и	3	1
425	из самой	1	1
426	а как	4	1
427	входит в	9	1
428	может стать	2	1
429	этом смысле	5	1
430	ориентировано на	1	1
431	истории и	1	1
432	характер не	1	1
433	в последующих	2	1
434	уж не	1	1
435	как объекты	1	1
436	мы встречаемся	1	1
437	которым он	1	1
438	к области	1	1
439	этом мы	1	1
440	для них	3	1
441	но уже	2	1
442	к своим	1	1
443	достоевского и	2	1
444	в высшей	1	1
445	к которым	1	1
446	далеко не	4	1
447	в самую	2	1
448	а за	2	1
449	в слове	1	1
450	со своими	6	1
451	которой он	1	1
452	он и	4	1
453	между собою	1	1
454	как таковой	1	1
455	и того	1	1
456	героя нельзя	1	1
457	лучше всего	1	1
458	или менее	1	1
459	имеет ничего	1	1
460	вас еще	1	1
461	она сама	1	1
462	таким же	2	1
463	еще недостаточно	1	1
464	личности это	1	1
465	он вдруг	1	1
466	о герое	4	1
467	это делает	2	1
468	с достоевским	1	1
469	установка на	1	1
470	к предмету	1	1
471	место в	1	1
472	было очень	1	1
473	ничего в	1	1
474	в отличие	1	1
475	они уже	1	1
476	в которых	1	1
477	мысли и	3	1
478	не исчерпывается	2	1
479	сочетать с	1	1
480	сердце и	1	1
481	задает себе	1	1
482	в одном	6	1
483	что нравственно	1	1
484	друг другу	1	1
485	и более	2	1
486	в прошлом	1	1
487	их в	7	1
488	том и	1	1
489	и предполагает	1	1
490	она или	1	1
491	на всю	1	1
492	бы быть	2	1
493	во времени	1	1
494	сам он	2	1
495	раз и	1	1
496	иной раз	1	1
497	называл себя	3	1
498	вовсе не	7	1
499	в отношении	1	1
500	между людьми	1	1
501	так как	5	1
502	тем самым	2	1
503	как можно	1	1
504	что эта	2	1
505	самого начала	1	1
506	дело в	1	1
507	в науке	2	1
508	а тогда	1	1
509	в плане	1	1
510	в основе	2	1
511	в толстовском	1	1
512	знакомимся с	1	1
513	каждый из	1	1
514	ним а	2	1
515	нельзя не	1	1
516	и всегда	2	1
517	жизни не	1	1
518	к чужому	1	1
519	в самой	3	1
520	или как	1	1
521	образа автора	2	1
522	переживаний и	1	1
523	истину в	1	1
524	уже говорили	2	1
525	людей не	1	1
526	особое значение	1	1
527	другой тип	1	1
528	мышления в	1	1
529	пределах художественного	1	1
530	не потому	2	1
531	с другом	2	1
532	перед ним	2	1
533	еще резче	1	1
534	к отдельным	1	1
535	внутреннюю свободу	1	1
536	данного произведения	2	1
537	не могут	1	1
538	в речах	1	1
539	могут быть	4	1
540	авторскую точку	1	1
541	единства в	1	1
542	только еще	1	1
543	всегда есть	1	1
544	всего в	1	1
545	что оно	1	1
546	как для	1	1
547	для его	1	1
548	этот как	1	1
549	он видит	1	1
550	тот и	1	1
551	на это	1	1
552	если же	1	1
553	даже когда	1	1
554	о них	2	1
555	ничего общего	2	1
556	и которая	1	1
557	в виду	2	1
558	же не	1	1
559	данном случае	1	1
560	тех двух	1	1
561	с самого	1	1
562	говорили что	1	1
563	в дальнейшем	2	1
564	встреча с	1	1
565	в xix	2	1
566	достаточно чтобы	1	1
567	в образе	3	1
568	и себе	1	1
569	на нее	1	1
570	раз он	1	1
571	того и	1	1
572	в споре	1	1
573	здесь нет	2	1
574	к постановке	1	1
575	и глубины	1	1
576	с другою	2	1
577	его оно	1	1
578	но у	3	1
579	жизнь и	3	1
580	кругозор и	3	1
581	он сам	6	1
582	только у	1	1
583	в доведении	1	1
584	но здесь	1	1
585	находится в	2	1
586	автора к	1	1
587	и т.д	3	1
588	его художественной	1	1
589	и т.п	6	1
590	он живет	1	1
591	говорит об	1	1
592	за пределами	1	1
593	одного из	1	1
594	говорилось о	1	1
595	все его	3	1
596	с другой	1	1
597	он стремился	1	1
598	как у	2	1
599	и мыслей	1	1
600	нет это	1	1
601	а во	1	1
602	все в	1	1
603	он его	1	1
604	совпадающие с	1	1
605	во всех	4	1
606	романа как	2	1
607	переходит в	2	1
608	я никогда	1	1
609	творчества в	2	1
610	на одном	1	1
611	находит свое	1	1
612	не видел	1	1
613	и только	1	1
614	в другой	1	1
615	считаем необходимым	1	1
616	наконец в	1	1
617	зиждется на	1	1
618	нем и	1	1
619	художественном мире	3	1
620	особенности поэтики	1	1
621	в лучшем	1	1
622	в жизнь	1	1
623	но тут	1	1
624	все зависит	1	1
625	романа и	4	1
626	тот же	2	1
627	среди других	2	1
628	в какой	1	1
629	это очень	2	1
630	он теперь	1	1
631	жизнь личности	2	1
632	и ее	7	1
633	его автора	1	1
634	с одной	1	1
635	художественного внимания	1	1
636	человека с	2	1
637	есть своя	1	1
638	же и	1	1
639	есть в	8	1
640	литературы в	1	1
641	более или	1	1
642	и у	2	1
643	уже в	4	1
644	и они	1	1
645	а напротив	1	1
646	же из	1	1
647	свою жизнь	2	1
648	берет в	1	1
649	в жизни	3	1
650	с женой	1	1
651	не одного	1	1
652	не из	1	1
653	может случиться	1	1
654	не дает	1	1
655	что сама	1	1
656	его и	3	1
657	но для	1	1
658	человека на	1	1
659	их как	1	1
660	и связан	1	1
661	характерно что	2	1
662	ни с	2	1
663	одно из	1	1
664	в письме	1	1
665	могло бы	1	1
666	и та	1	1
667	сами по	1	1
668	произведения и	1	1
669	дела до	1	1
670	в выборе	1	1
671	письма т	1	1
672	и рождается	2	1
673	и никогда	1	1
674	тоже особый	1	1
675	отличие от	1	1
676	есть именно	1	1
677	отдельного человека	1	1
678	плана в	1	1
679	герой и	3	1
680	в целях	1	1
681	его личность	1	1
682	что они	3	1
683	интересующей нас	1	1
684	рядом с	3	1
685	не укладывается	2	1
686	в особенности	2	1
687	тотчас же	2	1
688	и тех	1	1
689	по своим	2	1
690	эти две	1	1
691	человека а	1	1
692	в античной	1	1
693	в романе	3	1
694	что для	2	1
695	равной степени	1	1
696	индивидуальности героя	1	1
697	к человеку	1	1
698	церкви и	1	1
699	принадлежит автору	1	1
700	и своего	1	1
701	уж и	1	1
702	автор видит	1	1
703	в особое	1	1
704	не на	4	1
705	там где	6	1
706	что мы	1	1
707	жизнь в	1	1
708	они все	1	1
709	не видит	1	1
710	именно поэтому	1	1
711	вступает в	4	1
712	о себе	3	1
713	на исходе	1	1
714	как это	2	1
715	подхода к	1	1
716	со словом	1	1
717	но все	4	1
718	из которых	2	1
719	xix века	1	1
720	о чем	1	1
721	в данном	1	1
722	если оно	1	1
723	мы считаем	2	1
724	которые являются	1	1
725	уходит своими	1	1
726	она есть	1	1
727	рассказа это	1	1
728	и там	1	1
729	быть только	2	1
730	происходит в	1	1
731	присутствует в	1	1
732	друг с	2	1
733	другого человека	1	1
734	том смысле	1	1
735	быть не	1	1
736	в художественную	1	1
737	в контексте	2	1
738	него в	1	1
739	жизни с	1	1
740	этих отношений	1	1
741	голоса и	1	1
742	но это	2	1
743	что безнравственно	1	1
744	и слово	6	1
745	русского романа	1	1
746	в смысле	2	1
747	письме к	1	1
748	роман но	1	1
749	от друга	2	1
750	он видел	1	1
751	уже на	2	1
752	пор еще	1	1
753	отношения между	1	1
754	встречи двух	1	1
755	самим героем	1	1
756	его творчества	5	1
757	себя на	2	1
758	литературных жанров	1	1
759	об этих	2	1
760	обращены к	1	1
761	сознания что	1	1
762	замечает а	1	1
763	тем более	1	1
764	конце концов	3	1
765	мы должны	4	1
766	в мировом	1	1
767	укладывается в	1	1
768	не я	1	1
769	перед его	1	1
770	и героя	1	1
771	о своем	1	1
772	неотделим от	2	1
773	от своего	1	1
774	сказать что	5	1
775	я к	1	1
776	и внутренне	2	1
777	на который	1	1
778	их с	1	1
779	в свою	1	1
780	к его	1	1
781	у людей	1	1
782	и героем	1	1
783	в свое	2	1
784	время не	1	1
785	человека смысл	1	1
786	герой же	1	1
787	который он	1	1
788	самосознания и	2	1
789	его творчестве	3	1
790	этих жанров	1	1
791	как слово	5	1
792	и другие	4	1
793	случае если	1	1
794	самостоятельность как	2	1
795	героя как	1	1
796	нельзя назвать	1	1
797	и эта	3	1
798	который не	1	1
799	во всяком	1	1
800	все что	3	1
801	этой точки	2	1
