N	2gram	Bakhtin_Fr_1	Istorich
342	просто в	1	1
343	своего рода	1	1
344	которые в	1	1
345	свет на	1	1
346	жизни является	1	1
347	не могли	1	1
348	на всю	4	1
349	по себе	1	1
350	называет его	2	1
351	сам он	1	1
352	и очень	2	1
353	шире чем	1	1
354	что мотив	1	1
355	носит характер	1	1
356	был уже	1	1
357	вплоть до	1	1
358	в таких	2	1
359	одну особенность	1	1
360	эти формы	3	1
361	историческое явление	1	1
362	считает что	1	1
363	совершенно правильно	1	1
364	для всего	1	1
365	в разных	1	1
366	во всем	2	1
367	уже говорили	7	1
368	до того	1	1
369	мы и	3	1
370	тела и	6	1
371	подводя итоги	1	1
372	иного мира	1	1
373	к таким	1	1
374	начиная с	2	1
375	но там	1	1
376	иногда даже	1	1
377	лежит в	1	1
378	это конечно	1	1
379	отличается от	1	1
380	здесь пока	1	1
381	что при	1	1
382	где он	1	1
383	здесь еще	2	1
384	тем и	1	1
385	мы встретимся	1	1
386	своим родным	1	1
387	от друга	1	1
388	жизнью в	2	1
389	в ее	3	1
390	и пользуется	1	1
391	вместе со	1	1
392	и получает	1	1
393	всегда были	1	1
394	и этим	2	1
395	в себя	3	1
396	и сам	1	1
397	он так	2	1
398	можно было	1	1
399	это можно	2	1
400	это вовсе	1	1
401	отсюда и	1	1
402	во второй	2	1
403	и всякого	1	1
404	с ним	3	1
405	как выражение	1	1
406	эта сторона	1	1
407	но здесь	1	1
408	времени их	1	1
409	и та	1	1
410	за пределами	1	1
411	времени в	1	1
412	по их	1	1
413	связанной с	2	1
414	пр но	1	1
415	мы понимаем	1	1
416	которых они	1	1
417	придется остановиться	1	1
418	связаны с	3	1
419	явление в	1	1
420	и только	1	1
421	это звено	1	1
422	здесь в	8	1
423	где происходит	1	1
424	говорит в	1	1
425	наконец и	1	1
426	всегда в	3	1
427	и дает	1	1
428	ее то	1	1
429	хотя бы	1	1
430	который в	1	1
431	смерти как	1	1
432	и мифы	1	1
433	в теле	1	1
434	конечно не	1	1
435	не входит	2	1
436	с нею	1	1
437	литература но	1	1
438	уже в	1	1
439	такие явления	1	1
440	в большинстве	2	1
441	в начале	1	1
442	черты этого	1	1
443	или даже	2	1
444	и обратно	1	1
445	не стал	1	1
446	ниже и	1	1
447	превращаются в	1	1
448	он имеет	1	1
449	одно из	6	1
450	встретимся с	1	1
451	и их	3	1
452	обычно не	1	1
453	сами по	1	1
454	смерти с	1	1
455	случае не	1	1
456	которые иногда	1	1
457	мы назвали	1	1
458	от того	2	1
459	это по	1	1
460	ее на	1	1
461	отче наш	1	1
462	находит его	1	1
463	же деле	3	1
464	ней и	1	1
465	также на	1	1
466	нас в	1	1
467	стороны он	1	1
468	и прежде	3	1
469	с другом	1	1
470	есть на	1	1
471	себя и	1	1
472	только к	1	1
473	большую роль	1	1
474	говорит о	1	1
475	самом же	3	1
476	чтобы убедиться	1	1
477	а на	1	1
478	которые не	1	1
479	на этот	2	1
480	которых мы	1	1
481	жизнь в	1	1
482	находились в	1	1
483	подобного рода	1	1
484	о чем	1	1
485	его собственной	1	1
486	мы остановимся	4	1
487	дать еще	1	1
488	от мира	1	1
489	что мы	2	1
490	часть ее	1	1
491	под влиянием	1	1
492	они одновременно	1	1
493	для этой	1	1
494	нигде не	1	1
495	мог быть	1	1
496	что такие	1	1
497	к себе	2	1
498	друга в	1	1
499	это одно	1	1
500	в жизнь	1	1
501	с солнцем	1	1
502	каковы же	2	1
503	в область	1	1
504	это были	1	1
505	как бы	22	1
506	они еще	1	1
507	еще некоторые	1	1
508	образом на	2	1
509	друг с	1	1
510	человек с	1	1
511	сам не	1	1
512	в основном	2	1
513	она дает	1	1
514	только для	1	1
515	все это	9	1
516	но для	3	1
517	ранних стадиях	1	1
518	в книге	2	1
519	это уже	4	1
520	свою связь	1	1
521	уже на	1	1
522	при таком	2	1
523	средневековья и	9	1
524	жить и	3	1
525	еще придется	1	1
526	это особого	1	1
527	которой мы	1	1
528	все они	1	1
529	по ходу	3	1
530	они находятся	1	1
531	на фоне	3	1
532	в домах	1	1
533	не знает	6	1
534	он находит	2	1
535	от всех	3	1
536	речи и	2	1
537	их с	1	1
538	этот же	1	1
539	в фольклоре	1	1
540	это и	1	1
541	можно наблюдать	1	1
542	это так	1	1
543	но еще	1	1
544	и эта	3	1
545	это в	4	1
546	им и	1	1
547	как на	1	1
548	в таком	2	1
549	том числе	10	1
