N	2gram	Bakhtin_Pr_4	Komedia
383	не была	2	1
384	всего его	2	1
385	тому что	1	1
386	и очень	1	1
387	высказывания в	1	1
388	от своих	1	1
389	между людьми	1	1
390	при всех	1	1
391	вплоть до	1	1
392	но они	1	1
393	самого начала	1	1
394	сделать и	1	1
395	если в	2	1
396	что их	1	1
397	на себе	1	1
398	и сама	1	1
399	и два	1	1
400	взглядами на	1	1
401	а может	1	1
402	достигает своего	1	1
403	в самых	1	1
404	того чтобы	1	1
405	следовательно и	2	1
406	в какой-то	1	1
407	первая часть	1	1
408	сложнее и	1	1
409	во всем	4	1
410	мы бы	1	1
411	следует отметить	1	1
412	слово здесь	4	1
413	не столь	1	1
414	своим собственным	1	1
415	каждый раз	1	1
416	мы и	3	1
417	что на	1	1
418	может показаться	1	1
419	это два	1	1
420	и для	3	1
421	по своим	1	1
422	к себе	6	1
423	не могут	3	1
424	да рядом	1	1
425	типа который	1	1
426	сократа в	1	1
427	это конечно	1	1
428	и другим	1	1
429	его с	1	1
430	даже и	1	1
431	уже на	1	1
432	слова с	7	1
433	в каждом	6	1
434	и это	3	1
435	не делает	1	1
436	от друга	1	1
437	но при	3	1
438	это только	1	1
439	как один	1	1
440	данном случае	1	1
441	особенно в	5	1
442	с самого	1	1
443	идет речь	1	1
444	что могло	1	1
445	в живых	1	1
446	можно было	2	1
447	те же	2	1
448	это вовсе	2	1
449	отождествляется с	1	1
450	иногда в	1	1
451	высказывание из	1	1
452	мира и	1	1
453	жизнь и	3	1
454	всех возможных	4	1
455	в последней	1	1
456	один человек	1	1
457	с ним	2	1
458	в каждой	1	1
459	с человеком	1	1
460	о нем	6	1
461	за свое	1	1
462	в драматическом	1	1
463	и что	3	1
464	почему же	2	1
465	к действительности	1	1
466	все его	1	1
467	в значительной	1	1
468	книге об	1	1
469	которые могут	1	1
470	три раза	1	1
471	ибо и	1	1
472	отметить что	1	1
473	и только	3	1
474	в пародийном	1	1
475	наконец в	1	1
476	и следовательно	2	1
477	своих целей	2	1
478	различия между	1	1
479	которая как	1	1
480	в литературе	1	1
481	слово может	4	1
482	большей или	2	1
483	в двух	1	1
484	действие в	1	1
485	явления в	2	1
486	хотя бы	2	1
487	в стороне	1	1
488	поэтому и	2	1
489	бы ни	2	1
490	за ней	1	1
491	ему для	2	1
492	себя в	3	1
493	так что	2	1
494	в большинстве	9	1
495	отнести к	1	1
496	не принимает	2	1
497	речь в	2	1
498	не дает	2	1
499	к своим	1	1
500	правда к	1	1
501	среди которых	1	1
502	ее не	1	1
503	не видеть	1	1
504	может служить	1	1
505	друг друга	6	1
506	для решения	1	1
507	на том	2	1
508	друг от	1	1
509	из двух	1	1
510	ты не	1	1
511	нас перед	1	1
512	границу между	1	1
513	в высшей	1	1
514	или иначе	1	1
515	его себе	1	1
516	на этот	2	1
517	далеко не	3	1
518	в низком	1	1
519	было и	1	1
520	и др	1	1
521	отчего же	3	1
522	в комическом	1	1
523	в соответствии	1	1
524	что им	1	1
525	превращается в	4	1
526	на весь	1	1
527	его как	2	1
528	человек есть	1	1
529	большинстве случаев	8	1
530	него не	1	1
531	совершенно очевидно	1	1
532	в малейшей	1	1
533	сплошь да	1	1
534	и она	1	1
535	в кости	1	1
536	и потому	1	1
537	отсюда и	1	1
538	отрывок из	1	1
539	знаем о	1	1
540	словом это	1	1
541	к своему	3	1
542	в данном	2	1
543	к жизни	2	1
544	который мы	1	1
545	этих явлений	2	1
546	в той	3	1
547	быть также	1	1
548	как бы	19	1
549	на какой-то	1	1
550	как две	1	1
551	в это	1	1
552	этого слова	2	1
553	и придают	1	1
554	в условиях	3	1
555	если оно	2	1
556	не знаем	1	1
557	с большой	1	1
558	в книге	1	1
559	наш герой	1	1
560	эпохи возрождения	2	1
561	обращается к	1	1
562	его поведение	1	1
563	от него	1	1
564	в духе	2	1
565	бы в	3	1
566	еще более	3	1
567	но зато	1	1
568	находим в	2	1
569	именно поэтому	1	1
570	или меньшей	2	1
571	обстоит дело	1	1
572	бы на	1	1
573	ориентированы на	1	1
574	отношении к	2	1
575	в общем	2	1
576	бы с	1	1
577	слово в	6	1
578	с ней	1	1
579	не знает	4	1
580	сказать что	2	1
581	совершенно не	4	1
582	и художественного	1	1
583	остается на	2	1
584	автора в	1	1
585	именно к	1	1
586	всего как	1	1
587	выходят за	2	1
588	на это	1	1
589	жизни и	5	1
590	к этой	1	1
591	и другие	3	1
592	в античности	2	1
593	и эта	1	1
594	это в	1	1
595	как на	1	1
596	в таком	1	1
597	в роли	1	1
598	том числе	4	1
599	они не	2	1
