N	2gram	Bakhtin_Pr_1	Psycholo
222	этом не	1	2
223	почти все	1	2
224	есть нечто	1	2
225	оно есть	1	2
226	но даже	1	2
227	в чем	1	2
228	только то	3	2
229	но как	3	2
230	а только	1	2
231	не то	1	2
232	и всякий	1	2
233	отношение к	1	2
234	художественная форма	1	2
235	что они	1	2
236	этой формы	1	2
237	как к	1	2
238	в полном	1	2
239	и художественного	1	2
240	как таковое	1	2
241	в себя	3	2
242	бы и	4	2
243	в известном	1	2
244	в мышлении	1	2
245	как он	2	2
246	материал его	2	2
247	в нем	20	2
248	или иных	1	2
249	и с	4	2
250	не дает	3	2
251	его в	4	2
252	на почве	1	2
253	форму и	1	2
254	этом смысле	9	2
255	и тем	2	2
256	в них	3	2
257	тенденция к	1	2
258	далеко не	1	2
259	такой же	1	2
260	и тогда	1	2
261	автора или	1	2
262	что такое	1	2
263	именно и	2	2
264	с точки	15	2
265	мысли и	2	2
266	и другого	1	2
267	как одна	1	2
268	одном из	2	2
269	теми же	1	2
270	их в	2	2
271	том и	1	2
272	даже в	2	2
273	можно ли	1	2
274	не менее	1	2
275	тем самым	1	2
276	в основе	5	2
277	казалось бы	1	2
278	ничего не	6	2
279	показывает как	1	2
280	видим что	1	2
281	у шекспира	1	2
282	тех или	1	2
283	в сознании	2	2
284	уже и	1	2
285	этом отношении	5	2
286	есть только	1	2
287	же самое	1	2
288	на это	1	2
289	если же	2	2
290	в нас	1	2
291	в применении	1	2
292	на вопрос	2	2
293	отношений и	1	2
294	формы художественного	1	2
295	приводит к	3	2
296	это только	1	2
297	с ним	6	2
298	и здесь	3	2
299	зрения на	8	2
300	утверждает что	1	2
301	для толстого	1	2
302	но и	11	2
303	случае не	1	2
304	и во	2	2
305	в музыке	4	2
306	или как	5	2
307	тем или	1	2
308	в другой	3	2
309	наконец в	2	2
310	и следовательно	1	2
311	как она	1	2
312	к нему	3	2
313	как например	2	2
314	тот же	2	2
315	и потому	3	2
316	никак нельзя	2	2
317	внешних условий	1	2
318	по этому	2	2
319	в качестве	1	2
320	к идее	1	2
321	вот что	2	2
322	уже не	8	2
323	в жизни	6	2
324	от других	1	2
325	из них	2	2
326	одно из	1	2
327	и их	2	2
328	в одном	9	2
329	речь и	1	2
330	как раз	4	2
331	быть совершенно	1	2
332	в каком	1	2
333	последнее десятилетие	1	2
334	себя и	2	2
335	что для	2	2
336	говорит о	1	2
337	то и	2	2
338	него в	2	2
339	целом ряде	1	2
340	смысле этого	1	2
341	что же	1	2
342	же самыми	1	2
343	отличается от	2	2
344	что основная	1	2
345	в книге	3	2
346	в прошлое	2	2
347	должна была	4	2
348	не существует	1	2
349	и от	1	2
350	его не	1	2
351	или иным	1	2
352	ее и	1	2
353	бы в	3	2
354	и как	8	2
355	будто бы	1	2
356	только что	1	2
357	мы считаем	1	2
358	что даже	1	2
359	из этого	1	2
360	по поводу	1	2
361	это в	2	2
362	гораздо более	1	2
363	и наиболее	1	1
364	от этой	1	1
365	в движение	1	1
366	совершенно справедливо	1	1
367	так резко	1	1
368	области литературы	1	1
369	он хотел	1	1
370	в первом	2	1
371	по преимуществу	3	1
372	на этих	1	1
373	и больше	1	1
374	едва ли	1	1
375	и могут	1	1
376	часто почти	1	1
377	и литературных	1	1
378	на тех	1	1
379	и значение	1	1
380	что если	1	1
381	в первый	1	1
382	единство и	1	1
383	именно к	1	1
384	не была	1	1
385	он как	1	1
386	который был	1	1
387	и над	1	1
388	принадлежит к	1	1
389	в полной	1	1
390	я не	3	1
391	не видим	1	1
392	то это	1	1
393	я их	1	1
394	этот спор	1	1
395	и был	3	1
396	в ней	1	1
397	все остальное	1	1
398	роман как	1	1
399	настоящая работа	1	1
400	еще не	5	1
401	и на	10	1
402	в последних	1	1
403	бы то	3	1
404	и социальная	1	1
405	с его	6	1
406	во всех	5	1
407	тем как	4	1
408	а следовательно	1	1
409	друг к	1	1
410	то он	3	1
411	это слово	1	1
412	явлений и	1	1
413	ответ на	1	1
414	при условии	1	1
415	тогда как	1	1
416	это сравнение	1	1
417	нет и	1	1
418	художественного замысла	1	1
419	за пределы	6	1
420	и чем	1	1
421	к автору	1	1
422	плоскости с	1	1
423	чем же	1	1
424	дело идет	6	1
425	в особом	1	1
426	как образ	2	1
427	что как	1	1
428	для испытания	1	1
429	и нет	1	1
430	перед нами	4	1
431	бы я	1	1
432	могли бы	3	1
433	как уже	1	1
434	и наконец	5	1
435	и каждое	1	1
436	не являются	1	1
437	его к	4	1
438	прежде и	1	1
439	конечно не	1	1
440	можно сделать	1	1
441	основная тенденция	1	1
442	то в	1	1
443	за собой	1	1
444	из самых	1	1
445	случае они	1	1
446	точкой зрения	1	1
447	не даны	1	1
448	бы сказать	1	1
449	не оставляет	1	1
450	еще далеко	1	1
451	в тех	1	1
452	выражение в	4	1
453	существу с	1	1
454	такими же	1	1
455	с их	5	1
456	элементов в	1	1
457	бы только	1	1
458	только один	1	1
459	художником и	2	1
460	всей его	2	1
461	вследствие этого	1	1
462	одно и	1	1
463	а вовсе	1	1
464	на его	2	1
465	весь свой	1	1
466	что без	1	1
467	не следует	1	1
468	в первых	1	1
469	задний план	1	1
470	время и	1	1
471	эту задачу	1	1
472	и еще	1	1
473	он должен	1	1
474	же это	1	1
475	к одному	1	1
476	назвав одну	1	1
477	шекспира а	1	1
478	ни было	4	1
479	свое художественное	2	1
480	изображения и	4	1
481	и верно	1	1
482	что ни	1	1
483	одному и	1	1
484	является не	3	1
485	к очень	1	1
486	но все	4	1
487	человека в	5	1
488	а вместе	1	1
489	что почти	1	1
490	мы его	2	1
491	представьте себе	1	1
492	музыки и	1	1
493	есть все	1	1
494	в мире	7	1
495	об этом	1	1
496	полной мере	1	1
497	времени и	1	1
498	не исторический	1	1
499	к творчеству	1	1
500	а как	6	1
501	знает что	1	1
502	подходит к	4	1
503	это не	10	1
504	он есть	3	1
505	но их	1	1
506	на этот	2	1
507	основных принципов	1	1
508	тех которые	1	1
509	что сказать	1	1
510	на материале	3	1
511	ни одной	2	1
512	все равно	2	1
513	всегда лежит	1	1
514	и уже	3	1
515	всегда и	1	1
516	и вне	1	1
517	совершенно особый	1	1
518	для себя	2	1
519	чем в	2	1
520	ведет к	1	1
521	автора и	5	1
522	как таковой	1	1
523	или к	2	1
524	места в	1	1
525	для него	15	1
526	и при	1	1
527	соответствующие им	1	1
528	можно найти	1	1
529	взгляд на	1	1
530	что вся	1	1
531	в черновиках	1	1
532	народного духа	1	1
533	что говорит	1	1
534	стоит в	1	1
535	нему и	2	1
536	это своеобразие	1	1
537	признать что	1	1
538	природы но	1	1
539	мышления который	1	1
540	образом и	1	1
541	людьми а	1	1
542	и более	1	1
543	не могли	2	1
544	оказалось бы	1	1
545	однако в	2	1
546	зрения и	2	1
547	этой работы	2	1
548	же мы	1	1
549	с которой	4	1
550	и сколько	1	1
551	между людьми	1	1
552	хоть одно	1	1
553	литературных традиций	1	1
554	других исследователей	1	1
555	при всех	1	1
556	как можно	2	1
557	лиц и	1	1
558	существующих и	1	1
559	быть признан	1	1
560	самого начала	3	1
561	художника не	1	1
562	ними не	1	1
563	дело в	1	1
564	бытия и	1	1
565	материала в	1	1
566	особый характер	1	1
567	та или	1	1
568	на котором	2	1
569	найти в	1	1
570	вот это	1	1
571	фантастической и	1	1
572	которые во-первых	1	1
573	здесь совершенно	1	1
574	одной плоскости	3	1
575	явление в	1	1
576	почти во	1	1
577	людей и	1	1
578	убедиться в	1	1
579	эпох но	1	1
580	здесь же	1	1
581	следует что	1	1
582	так то	1	1
583	и делает	1	1
584	своего творчества	1	1
585	основой художественного	1	1
586	не потому	2	1
587	построения а	1	1
588	точке зрения	2	1
589	художественную форму	1	1
590	каждая мысль	2	1
591	в духе	3	1
592	и заключается	1	1
593	психологических процессов	1	1
594	во все	3	1
595	сравнительно с	1	1
596	лежит в	1	1
597	как только	1	1
598	для его	3	1
599	в психологической	1	1
600	они и	1	1
601	все еще	1	1
602	перейти к	1	1
603	оно не	2	1
604	подходят к	1	1
605	особенности этого	1	1
606	оно может	1	1
607	и входит	1	1
608	как не	4	1
609	но при	1	1
610	отношения и	1	1
611	их значение	1	1
612	точками зрения	2	1
613	положений которые	1	1
614	как по	1	1
615	характер и	1	1
616	согласны с	1	1
617	же и	1	1
618	от обычного	1	1
619	идет не	3	1
620	с самого	2	1
621	в пределах	9	1
622	века но	1	1
623	следовательно и	2	1
624	что может	2	1
625	в нескольких	1	1
626	не трудно	1	1
627	его жизни	1	1
628	здесь как	1	1
629	того и	1	1
630	здесь нет	1	1
631	произведения не	1	1
632	по сравнению	1	1
633	но у	2	1
634	всех возможных	1	1
635	от идеи	1	1
636	понятно что	1	1
637	строго говоря	1	1
638	поэтому в	2	1
639	мире в	3	1
640	одного человека	2	1
641	автор не	1	1
642	о нем	11	1
643	именно потому	2	1
644	вот почему	1	1
645	которым она	1	1
646	этого анализа	1	1
647	при изображении	1	1
648	и содержание	1	1
649	можно сказать	2	1
650	в значительной	1	1
651	и многих	1	1
652	как у	2	1
653	части и	1	1
654	самой по	1	1
655	все в	6	1
656	новое что	1	1
657	поскольку он	1	1
658	другими что	1	1
659	или иная	1	1
660	явления но	1	1
661	если принять	1	1
662	творчества так	1	1
663	говорить об	2	1
664	во втором	1	1
665	во всей	2	1
666	как художественное	1	1
667	в свете	3	1
668	является результатом	1	1
669	сравнение с	1	1
670	ивана и	1	1
671	и полное	1	1
672	известном смысле	1	1
673	образом как	1	1
674	но с	1	1
675	только у	3	1
676	художественного восприятия	1	1
677	чем это	1	1
678	одной из	1	1
679	сводить к	2	1
680	которое только	1	1
681	так всегда	1	1
682	и действительно	1	1
683	для одних	1	1
684	должен быть	1	1
685	психологии или	1	1
686	образа с	1	1
687	как попытка	1	1
688	здесь с	3	1
689	прямо не	1	1
690	отношении друг	1	1
691	каждом слове	1	1
692	эти черты	1	1
693	значение и	1	1
694	но самое	1	1
695	этому вопросу	1	1
696	за ним	2	1
697	к содержанию	1	1
698	возможна и	1	1
699	не так	1	1
700	центр тяжести	1	1
701	его форма	1	1
702	сами по	3	1
703	произведения и	1	1
704	и утверждение	1	1
705	может служить	1	1
706	как вывод	1	1
707	своем существе	1	1
708	как такового	1	1
709	заметить что	2	1
710	и оценки	1	1
711	ее на	1	1
712	но из	1	1
713	этом рассказе	1	1
714	и материал	1	1
715	и построения	3	1
716	чтобы убедиться	1	1
717	жизни в	1	1
718	со всем	1	1
719	для художника	1	1
720	выходит за	2	1
721	этой проблемы	1	1
722	объективное значение	1	1
723	именно в	6	1
724	здесь в	1	1
725	а с	1	1
726	социальной жизни	2	1
727	к более	2	1
728	не между	1	1
729	и пр	1	1
730	существенную роль	1	1
731	она является	1	1
732	и самый	1	1
733	хоть сколько-нибудь	1	1
734	свести их	1	1
735	своего рода	1	1
736	его как	5	1
737	сам себе	1	1
738	одну из	1	1
739	была бы	2	1
740	что обычно	1	1
741	следует только	1	1
742	к уже	1	1
743	между собою	1	1
744	в творчестве	5	1
745	он представляет	1	1
746	о себе	9	1
747	художественное значение	3	1
748	социологического и	1	1
749	самой своей	1	1
750	указывает как	1	1
751	элементов и	1	1
752	эти исследования	1	1
753	совершенно в	1	1
754	следовательно что	1	1
755	что именно	2	1
756	только с	2	1
757	этих работ	1	1
758	представления о	1	1
759	он говорит	2	1
760	указывал на	1	1
761	сравнению с	1	1
762	нужно не	1	1
763	объективно существующих	1	1
764	несколько раз	1	1
765	в той	6	1
766	лежат в	1	1
767	что бы	1	1
768	и идеологической	1	1
769	в литературе	3	1
770	первом случае	1	1
771	быть только	1	1
772	хотя он	1	1
773	для понимания	3	1
774	должно быть	1	1
775	дело здесь	1	1
776	вячеславом ивановым	1	1
777	психологические процессы	1	1
778	мысль с	1	1
779	его творчество	4	1
780	слова и	1	1
781	материалов и	1	1
782	в условиях	2	1
783	как предмет	3	1
784	совершенно новое	1	1
785	слова так	1	1
786	новые и	1	1
787	не к	1	1
788	социальные условия	1	1
789	но для	2	1
790	которые были	3	1
791	восприятия и	1	1
792	идет именно	1	1
793	что позволяет	1	1
794	и нужна	1	1
795	бы как	1	1
796	и само	2	1
797	самого произведения	1	1
798	на задний	1	1
799	его с	1	1
800	показать как	1	1
801	теории на	1	1
802	этих трех	1	1
803	почти вовсе	1	1
804	мы должны	2	1
805	находится в	1	1
806	не непосредственно	1	1
807	хотя бы	2	1
808	на такой	1	1
809	же в	2	1
810	психологических переживаний	1	1
811	личности и	1	1
812	приходится признать	1	1
813	психики и	1	1
814	себе слово	1	1
815	о своем	1	1
816	между ними	2	1
817	из тех	2	1
818	как явление	1	1
819	только как	1	1
820	и внутренне	1	1
821	в их	3	1
822	произведения так	1	1
823	легко заметить	1	1
824	самого художественного	1	1
825	к другу	1	1
826	анализируя этот	1	1
827	есть художественная	1	1
828	людей но	1	1
829	и вопросов	1	1
830	в действительности	1	1
831	но эти	2	1
832	образ в	2	1
833	лишь случайно	1	1
834	к ослаблению	1	1
835	материалом и	1	1
836	и вновь	1	1
837	слова это	1	1
