N	2gram	Medvedev_F_1	Narrotol
138	отношению к	4	3
139	что в	4	3
140	а о	1	2
141	и через	1	2
142	в зависимости	2	2
143	и для	1	2
144	происходит это	1	2
145	жизни как	1	2
146	ему в	1	2
147	более не	1	2
148	зависимости от	3	2
149	между собой	1	2
150	в чем	1	2
151	как если	2	2
152	чем это	1	2
153	если в	1	2
154	отличие от	1	2
155	один и	1	2
156	отнюдь не	6	2
157	в той	1	2
158	если она	1	2
159	что касается	1	2
160	глава вторая	2	2
161	и событие	1	2
162	та же	1	2
163	роль в	1	2
164	на то	1	2
165	не могла	2	2
166	так сказать	3	2
167	и вот	2	2
168	входит в	6	2
169	для них	1	2
170	также не	1	2
171	этого не	1	2
172	он и	1	2
173	жизни но	2	2
174	и тогда	1	2
175	в этих	1	2
176	в отличие	1	2
177	сих пор	6	2
178	у тургенева	2	2
179	она не	6	2
180	в обоих	1	2
181	не имеет	1	2
182	и сама	1	2
183	не могло	5	2
184	ничего не	2	2
185	как она	3	2
186	и является	2	2
187	связи с	3	2
188	они и	1	2
189	оно не	4	2
190	как мы	5	2
191	значения и	2	2
192	с ее	7	2
193	происходит и	2	2
194	свою очередь	6	2
195	здесь не	3	2
196	другой стороны	1	2
197	в произведении	2	2
198	в пределах	6	2
199	друг для	1	2
200	особенно в	3	2
201	она была	2	2
202	с ним	2	2
203	до сих	6	2
204	с другой	5	2
205	в форме	1	2
206	не сводится	2	2
207	содержание не	1	2
208	же в	3	2
209	всяком случае	4	2
210	который в	1	2
211	для друга	1	2
212	себя в	1	2
213	только на	5	2
214	до конца	7	2
215	его и	2	2
216	сами по	2	2
217	не о	3	2
218	друг друга	4	2
219	глава первая	2	2
220	в особенности	3	2
221	и даже	3	2
222	в области	3	2
223	в результате	2	2
224	как у	1	2
225	на ее	1	2
226	и притом	1	2
227	что не	1	2
228	а на	1	2
229	зависит от	1	2
230	оснований для	1	2
231	вместе с	2	2
232	к его	1	2
233	по своему	1	2
234	в первой	1	2
235	быть и	4	2
236	в связи	4	2
237	и от	7	2
238	не подлежит	1	2
239	в году	2	2
240	хотя бы	5	2
241	только что	1	2
242	жизни в	2	2
243	между ними	3	2
244	сказать что	1	2
245	в свою	8	2
246	во всяком	4	2
247	и т	12	1
248	же как	2	1
249	чтобы не	2	1
250	связи между	1	1
251	в эстетике	2	1
252	на самом	7	1
253	пределы в	1	1
254	в стороне	1	1
255	это и	3	1
256	опираясь на	1	1
257	и есть	1	1
258	и до	5	1
259	средствами художественного	1	1
260	внутренний мир	1	1
261	конструктивный принцип	1	1
262	мы уже	1	1
263	например в	1	1
264	что между	1	1
265	не приходится	2	1
266	смысле можно	1	1
267	место лишь	1	1
268	мир не	1	1
269	в первый	1	1
270	этом не	1	1
271	но даже	1	1
272	мы и	1	1
273	из которых	1	1
274	последней в	2	1
275	и сами	1	1
276	бы то	3	1
277	в различных	2	1
278	тем как	1	1
279	своей работе	2	1
280	это бывает	1	1
281	могло быть	1	1
282	а только	2	1
283	не входит	1	1
284	тех же	2	1
285	значение и	3	1
286	его сознания	1	1
287	отношение к	3	1
288	существенности и	1	1
289	вызывает в	1	1
290	в м	1	1
291	и соответствующих	1	1
292	его на	1	1
293	явление природы	2	1
294	внешнего и	1	1
295	с этим	2	1
296	и лишь	2	1
297	на минуту	1	1
298	исторической жизни	1	1
299	когда он	3	1
300	целый ряд	3	1
301	и наконец	3	1
302	от ее	1	1
303	а непосредственно	1	1
304	и к	4	1
305	самом начале	1	1
306	в точке	1	1
307	в действительности	2	1
308	это то	1	1
309	впечатление что	2	1
310	в которой	4	1
311	в литературном	2	1
312	ни один	1	1
313	не понимает	1	1
314	позиции автора	1	1
315	приводит к	2	1
316	особое место	1	1
317	в общий	1	1
318	но ведь	2	1
319	как он	1	1
320	направлено на	1	1
321	человек не	3	1
322	именно этим	1	1
323	языком в	1	1
324	главным образом	4	1
325	т д	8	1
326	как с	2	1
327	не как	4	1
328	в силу	1	1
329	какой бы	1	1
330	не гарантирует	1	1
331	его от	1	1
332	базируются на	1	1
333	и по	1	1
334	людей и	1	1
335	так например	3	1
336	в нее	1	1
337	таким образом	13	1
338	но все	2	1
339	быть использован	1	1
340	может остаться	1	1
341	то ни	3	1
342	могла бы	2	1
343	во внешнем	2	1
344	значение в	3	1
345	уже знаем	1	1
346	той же	1	1
347	его в	3	1
348	второй половины	1	1
349	первой главе	1	1
350	восприятия в	1	1
351	с другими	4	1
352	деле в	1	1
353	всю свою	2	1
354	лишь на	1	1
355	лучше чем	1	1
356	отражение в	2	1
357	в итоге	1	1
358	из истории	1	1
359	действий и	2	1
360	но уже	1	1
361	произведение как	3	1
362	он является	1	1
363	далеко не	1	1
364	в ее	8	1
365	с тем	2	1
366	но каждый	1	1
367	и само	1	1
368	мы видели	2	1
369	и читатель	3	1
370	нисколько не	2	1
371	или менее	6	1
372	отрыве от	1	1
373	она сама	1	1
374	нами два	1	1
375	не становится	1	1
376	в котором	1	1
377	с точки	13	1
378	в их	11	1
379	нельзя понять	3	1
380	первой в	1	1
381	от его	1	1
382	что было	2	1
383	на языке	2	1
384	ни было	2	1
385	человеческое сознание	2	1
386	для нее	1	1
387	тому что	1	1
388	раз и	2	1
389	этой смены	1	1
390	так как	1	1
391	для каждого	1	1
392	текста и	1	1
393	не говоря	1	1
394	душе и	1	1
395	было не	1	1
396	чтобы стать	2	1
397	и уже	1	1
398	здесь может	1	1
399	вся его	1	1
400	для всех	1	1
401	жизни не	2	1
402	по своей	1	1
403	за исключением	2	1
404	во всем	2	1
405	не останется	1	1
406	сознанием и	1	1
407	не принадлежит	1	1
408	только с	1	1
409	образом не	1	1
410	однако это	1	1
411	и со	2	1
412	всей полнотой	1	1
413	тем это	1	1
414	встречается в	1	1
415	могут быть	1	1
416	этого построения	1	1
417	еще одна	2	1
418	отличается от	3	1
419	того о	1	1
420	понять что	1	1
421	предыдущей главе	1	1
422	на самый	1	1
423	широкий круг	1	1
424	если же	2	1
425	должен быть	5	1
426	значение это	1	1
427	которой только	1	1
428	наиболее существенным	1	1
429	всем миром	1	1
430	с готовыми	1	1
431	словами в	1	1
432	от друга	2	1
433	миром и	1	1
434	быть вполне	1	1
435	для всего	1	1
436	реальной действительности	1	1
437	конструктивной роли	1	1
438	в более	1	1
439	однако эта	1	1
440	слова а	1	1
441	что каждый	1	1
442	в другом	1	1
443	в образе	1	1
444	по аналогии	3	1
445	на нее	2	1
446	не с	2	1
447	ясно что	3	1
448	каждого из	2	1
449	в последующих	1	1
450	событие сюжета	1	1
451	мог бы	1	1
452	и каждый	1	1
453	осуществляется в	1	1
454	во второй	1	1
455	кругозор и	1	1
456	с этого	1	1
457	и чтобы	1	1
458	соотнесении с	1	1
459	из одного	1	1
460	и вся	1	1
461	произведения как	2	1
462	не существовало	1	1
463	и здесь	6	1
464	ее и	1	1
465	для нас	1	1
466	не умеет	1	1
467	в отрыве	1	1
468	во всех	5	1
469	творчества в	1	1
470	на одном	1	1
471	что и	2	1
472	вслед за	1	1
473	в художественной	1	1
474	все время	2	1
475	не тот	1	1
476	к ней	2	1
477	в него	2	1
478	равнодушии к	1	1
479	в формах	4	1
480	причастен к	1	1
481	в двух	1	1
482	одной из	2	1
483	перемещается в	1	1
484	значения как	1	1
485	мы увидим	4	1
486	зрения в	1	1
487	и иными	1	1
488	бытия в	3	1
489	по мнению	1	1
490	между этими	1	1
491	бы ни	5	1
492	с одной	4	1
493	со всеми	3	1
494	с которыми	1	1
495	со сменой	1	1
496	к одному	1	1
497	которые мы	1	1
498	и событий	1	1
499	ни одного	2	1
500	от других	1	1
501	у них	3	1
502	не из	4	1
503	в данной	1	1
504	в душе	2	1
505	бы некоторый	1	1
506	участие в	1	1
507	и понимание	1	1
508	только одно	1	1
509	система смыслов	1	1
510	или даже	1	1
511	представить себе	1	1
512	произведения и	8	1
513	в ряде	1	1
514	связи в	1	1
515	смысла при	1	1
516	и всякий	2	1
517	дистанцию по	1	1
518	друг от	2	1
519	не оказывается	1	1
520	даже не	1	1
521	не один	1	1
522	к нашему	1	1
523	если только	1	1
524	и нельзя	1	1
525	а именно	1	1
526	особенность художественной	1	1
527	значения в	1	1
528	и создает	1	1
529	этого значения	1	1
530	для этого	4	1
531	наконец в	3	1
532	а с	1	1
533	что для	1	1
534	связано с	1	1
535	одной стороны	4	1
536	на литературу	6	1
537	не на	2	1
538	его как	3	1
539	возвращаясь к	1	1
540	одну из	1	1
541	там где	1	1
542	произведение в	3	1
543	время оно	1	1
544	художественного целого	2	1
545	с помощью	3	1
546	на фоне	3	1
547	о себе	1	1
548	так же	4	1
549	и потому	9	1
550	в строгом	2	1
551	в предыдущей	2	1
552	опирается на	1	1
553	она есть	2	1
554	наряду с	1	1
555	и смысла	1	1
556	автором на	1	1
557	образ и	1	1
558	как средство	1	1
559	не можем	2	1
560	ней не	1	1
561	слово а	1	1
562	действительности как	2	1
563	в иные	1	1
564	материал для	1	1
565	в контексте	1	1
566	художественное произведение	6	1
567	облекается в	1	1
568	как один	1	1
569	но это	3	1
570	все это	9	1
571	числе и	1	1
572	искусства это	1	1
573	отношениях к	1	1
574	указать на	2	1
575	при таком	4	1
576	действительную реальность	1	1
577	сознания и	1	1
578	как для	1	1
579	или другой	1	1
580	к постижению	1	1
581	еще более	1	1
582	тем более	1	1
583	предмета и	1	1
584	неоднократно и	1	1
585	отношении к	2	1
586	не утрачивая	1	1
587	было довольно	1	1
588	эстетике и	1	1
589	не знает	1	1
590	была бы	2	1
591	впервые в	1	1
592	совершенно не	1	1
593	и прочно	1	1
594	структуры в	1	1
595	более или	6	1
596	себе но	1	1
597	к этой	4	1
598	в искусстве	5	1
599	вся эта	1	1
600	по поводу	1	1
601	к этому	1	1
602	русской литературы	1	1
603	это время	1	1
604	том числе	1	1
605	они не	3	1
606	событий в	1	1
