N	2gram	Ircho_Kome_1	FransuaR
296	друг от	1	1
297	до наших	1	1
298	своего сына	1	1
299	за пределы	2	1
300	что они	4	1
301	всего это	1	1
302	в настоящем	2	1
303	здесь первая	1	1
304	в истории	5	1
305	что во	1	1
306	что именно	1	1
307	все остальные	3	1
308	все же	3	1
309	однако не	1	1
310	v веке	1	1
311	себе на	1	1
312	не являются	1	1
313	в страну	1	1
314	них он	1	1
315	и этим	1	1
316	в самом	2	1
317	не приходится	1	1
318	он в	1	1
319	тому же	6	1
320	другом случае	1	1
321	чем его	1	1
322	наконец ряд	1	1
323	ее как	1	1
324	не могла	1	1
325	века к	1	1
326	эпохи возрождения	1	1
327	в античном	1	1
328	время и	2	1
329	к миру	1	1
330	после этого	1	1
331	о которой	1	1
332	века были	1	1
333	других авторов	1	1
334	с тремя	1	1
335	его от	1	1
336	ярко выраженный	1	1
337	конце xv	1	1
338	по аналогии	1	1
339	затем по	1	1
340	заимствованные из	1	1
341	и произведениях	1	1
342	том же	1	1
343	в каждом	1	1
344	в совершенно	1	1
345	заботится о	1	1
346	или отрицательных	1	1
347	в веселом	1	1
348	говорить не	1	1
349	с целью	1	1
350	не исключено	1	1
351	и силами	1	1
352	и отдельные	1	1
353	уже знаем	1	1
354	известно что	4	1
355	намека на	1	1
356	и тем	2	1
357	за ней	1	1
358	данном случае	1	1
359	отражение в	1	1
360	в жизни	1	1
361	и находит	1	1
362	для них	2	1
363	к которым	1	1
364	как об	1	1
365	с тем	1	1
366	и уже	1	1
367	с такой	1	1
368	к первому	1	1
369	не так	1	1
370	и одно	1	1
371	почти за	1	1
372	наших дней	1	1
373	и без	2	1
374	всяком случае	2	1
375	почти не	2	1
376	в котором	4	1
377	из которой	1	1
378	его современников	1	1
379	представление о	1	1
380	всех вещей	2	1
381	должны были	8	1
382	стало быть	1	1
383	в силу	2	1
384	из области	1	1
385	которые в	1	1
386	этой же	2	1
387	об античной	1	1
388	доказывает что	1	1
389	времени а	1	1
390	по себе	1	1
391	даже в	3	1
392	не была	1	1
393	при всех	1	1
394	народа это	1	1
395	но они	1	1
396	самого начала	1	1
397	к новым	1	1
398	на него	4	1
399	своего героя	1	1
400	отдельные его	1	1
401	если ему	1	1
402	правда в	2	1
403	первая часть	1	1
404	это отношение	1	1
405	к концу	1	1
406	по своей	2	1
407	за исключением	3	1
408	так например	1	1
409	со своим	5	1
410	не находим	1	1
411	мы бы	1	1
412	в сознании	3	1
413	не по	1	1
414	что на	1	1
415	первой группе	1	1
416	ему не	1	1
417	может показаться	1	1
418	у нас	3	1
419	от их	1	1
420	действует в	1	1
421	его для	1	1
422	не могут	1	1
423	в других	2	1
424	с полной	1	1
425	было именно	1	1
426	женщины на	1	1
427	и о	3	1
428	от друга	1	1
429	на нем	2	1
430	в комедиях	9	1
431	говорили что	1	1
432	во главе	1	1
433	так в	4	1
434	в дальнейшем	1	1
435	оснований предполагать	1	1
436	в v	2	1
437	и когда	1	1
438	с собой	1	1
439	человека во	1	1
440	построен в	1	1
441	времени и	2	1
442	у плутарха	1	1
443	которым в	1	1
444	своему сыну	1	1
445	жизни он	1	1
446	остаться в	3	1
447	по ее	1	1
448	об этом	1	1
449	нашей эры	2	1
450	образом в	2	1
451	положительных или	1	1
452	в таком	1	1
453	до последних	1	1
454	каждый раз	1	1
455	именно потому	2	1
456	на все	2	1
457	в применении	1	1
458	по плану	1	1
459	в другом	4	1
460	второй половине	2	1
461	и что	1	1
462	в глаза	1	1
463	утверждает что	1	1
464	аналогии с	2	1
465	война с	1	1
466	центром вокруг	1	1
467	там же	3	1
468	распространение в	1	1
469	доходит до	1	1
470	образом все	1	1
471	от них	2	1
472	комедии и	3	1
473	ко всей	1	1
474	богатство и	1	1
475	ее содержание	1	1
476	наконец в	1	1
477	также в	2	1
478	самых важных	1	1
479	и она	1	1
480	в дни	1	1
481	концов в	1	1
482	по содержанию	3	1
483	к которому	3	1
484	в двух	1	1
485	что только	1	1
486	ли он	1	1
487	явления в	1	1
488	во всем	1	1
489	как единственного	1	1
490	спускается в	1	1
491	еще и	2	1
492	и после	1	1
493	который в	2	1
494	между тем	5	1
495	на которые	2	1
496	главным источником	2	1
497	изображен в	3	1
498	образа жизни	1	1
499	себя в	1	1
500	так что	1	1
501	завершение в	1	1
502	на такой	1	1
503	а напротив	1	1
504	не обходится	1	1
505	оно в	1	1
506	в виде	3	1
507	образов служит	1	1
508	что по	2	1
509	участие в	4	1
510	он понимал	1	1
511	себе в	1	1
512	нет никаких	1	1
513	не говорит	1	1
514	дошедших до	3	1
515	ее на	1	1
516	само собой	1	1
517	даже и	1	1
518	известных нам	1	1
519	и занятия	2	1
520	возможно что	1	1
521	и даже	5	1
522	и из	2	1
523	как у	1	1
524	герои и	1	1
525	его себе	1	1
526	на этот	1	1
527	здесь в	3	1
528	по своим	1	1
529	лица в	1	1
530	и прежде	1	1
531	такое же	1	1
532	к ее	1	1
533	по тем	1	1
534	превращается в	1	1
535	в храме	1	1
536	у других	2	1
537	самое слово	1	1
538	на весь	1	1
539	один из	5	1
540	о чем	1	1
541	когда же	5	1
542	этим и	2	1
543	с половиной	1	1
544	ближе к	1	1
545	именно поэтому	1	1
546	связь с	1	1
547	в частности	3	1
548	и особенно	4	1
549	как это	3	1
550	коль скоро	2	1
551	к себе	1	1
552	их за	1	1
553	или по	2	1
554	что теперь	1	1
555	автора в	1	1
556	так называемая	1	1
557	это были	2	1
558	бы центром	1	1
559	такого рода	6	1
560	применении к	1	1
561	в тех	3	1
562	как целое	1	1
563	бросается в	1	1
564	с этой	1	1
565	и формы	2	1
566	слова и	1	1
567	в основном	1	1
568	и таким	2	1
569	между прочим	2	1
570	в начале	3	1
571	на конях	1	1
572	же самое	2	1
573	романа с	1	1
574	в традиционный	1	1
575	при всем	2	1
576	это уже	1	1
577	культуры и	1	1
578	обращается к	1	1
579	от него	1	1
580	направлены на	1	1
581	находим в	1	1
582	указывает на	2	1
583	как вы	1	1
584	чем же	2	1
585	создаваемый им	1	1
586	границу между	1	1
587	может и	1	1
588	в период	2	1
589	с ней	1	1
590	сказать что	1	1
591	дело с	1	1
592	этот же	1	1
593	к его	1	1
594	было показано	1	1
595	не что	1	1
596	ко всему	1	1
597	что под	1	1
598	формы его	1	1
599	в трех	1	1
600	в каком	1	1
601	заметить что	1	1
602	никаких оснований	1	1
603	ее в	2	1
604	того времени	1	1
605	в своих	2	1
606	именно здесь	1	1
607	как на	1	1
608	они не	1	1
