N	2gram	Tiupa_Narr_2	Problema
167	сих пор	1	3
168	что это	4	3
169	с ним	4	3
170	и во	1	3
171	хотя бы	2	3
172	в случае	2	3
173	не на	1	3
174	оно не	2	3
175	и вполне	1	3
176	в ее	4	3
177	в действительности	1	3
178	свидетельствует о	4	3
179	или на	1	3
180	в этих	1	3
181	именно то	2	3
182	с точки	2	3
183	до сих	1	3
184	но он	2	3
185	и его	3	3
186	другими словами	1	3
187	именно на	1	3
188	в чем	2	3
189	что не	1	3
190	без которого	1	3
191	пока еще	3	3
192	в отношении	1	3
193	да и	3	3
194	оно и	1	3
195	всяком случае	1	3
196	ясно что	1	3
197	или менее	1	3
198	что все	1	3
199	однако и	1	3
200	более или	1	3
201	только не	2	3
202	себе не	1	3
203	во всей	1	3
204	к тому	9	3
205	однако не	2	3
206	он не	5	3
207	хотя в	1	3
208	несмотря на	2	3
209	от всего	2	3
210	быть и	1	3
211	с другой	5	3
212	уже не	4	3
213	на этот	1	3
214	в каком	1	3
215	не должны	1	3
216	себе но	1	3
217	в которых	1	3
218	и уже	4	3
219	в самой	1	3
220	как будто	1	3
221	как же	1	3
222	о нем	3	3
223	можно было	2	3
224	не обязательно	2	3
225	но для	2	3
226	в которой	1	2
227	и того	3	2
228	и с	1	2
229	все время	1	2
230	в него	2	2
231	о предмете	1	2
232	не будет	2	2
233	как именно	1	2
234	о своем	2	2
235	собственно говоря	2	2
236	гораздо более	1	2
237	который бы	1	2
238	вместе с	1	2
239	действующих лиц	3	2
240	и так	1	2
241	иное как	1	2
242	сознания и	1	2
243	мы не	2	2
244	и уж	1	2
245	того или	3	2
246	внутренняя жизнь	2	2
247	а потому	1	2
248	в это	1	2
249	по его	2	2
250	одно из	2	2
251	со всеми	2	2
252	не можем	1	2
253	он сам	2	2
254	на что	1	2
255	его как	1	2
256	одного и	1	2
257	например о	1	2
258	для него	4	2
259	конечно в	1	2
260	поскольку в	1	2
261	особенно в	1	2
262	здесь нет	1	2
263	что ни	1	2
264	это только	1	2
265	между тем	3	2
266	виду и	1	2
267	только что	2	2
268	что иное	1	2
269	определенного рода	1	2
270	ничего подобного	1	2
271	уже давно	1	2
272	не имеет	2	2
273	который ничего	1	2
274	свой собственный	1	2
275	из этих	2	2
276	но все-таки	1	2
277	в качестве	14	2
278	ее в	1	2
279	к его	3	2
280	поскольку он	1	2
281	в определенный	1	2
282	на одном	2	2
283	мы встречаемся	1	2
284	о любви	2	2
285	и потому	1	2
286	должно быть	1	2
287	том как	2	2
288	едва ли	3	2
289	не о	1	2
290	мы имеем	3	2
291	тому как	2	2
292	может иметь	1	2
293	есть выражение	1	2
294	является не	1	2
295	есть его	1	2
296	но о	1	2
297	на первый	1	2
298	по преимуществу	1	2
299	же как	2	2
300	у чехова	9	2
301	тем и	1	2
302	не для	1	2
303	не что	1	2
304	не могут	1	2
305	как для	1	2
306	с собой	1	2
307	она не	1	2
308	в результате	2	2
309	мы будем	1	2
310	с его	3	2
311	xx века	1	2
312	и ничего	1	2
313	однако в	2	2
314	подобно тому	2	2
315	быть для	1	2
316	но что	1	2
317	делает его	1	2
318	или иного	3	2
319	о его	1	2
320	в области	2	2
321	чем же	1	2
322	это было	1	2
323	на себя	1	2
324	так или	1	2
325	и особенно	1	2
326	например в	1	2
327	а потом	2	2
328	или иначе	2	2
329	в ряд	1	2
330	известном смысле	3	1
331	одним из	1	1
332	тому или	1	1
333	ни одного	1	1
334	к смыслу	1	1
335	нельзя назвать	1	1
336	и смерть	1	1
337	поры до	1	1
338	все же	6	1
339	он остается	1	1
340	к той	1	1
341	чтобы в	2	1
342	если они	1	1
343	содержанием самого	1	1
344	в другом	4	1
345	вопрос о	1	1
346	разговаривать не	1	1
347	встрече с	4	1
348	многих других	1	1
349	он имеет	1	1
350	место в	5	1
351	именно к	1	1
352	первобытного мышления	1	1
353	ничто в	1	1
354	о котором	3	1
355	жизни и	4	1
356	видно что	2	1
357	бы это	1	1
358	мир и	1	1
359	от читателя	1	1
360	и внутренней	2	1
361	каждый из	1	1
362	и достаточно	1	1
363	даже не	1	1
364	а явление	1	1
365	говоря и	1	1
366	начинается с	1	1
367	является их	1	1
368	бы желая	1	1
369	эти два	2	1
370	как на	2	1
371	первом и	1	1
372	здесь и	1	1
373	уже никто	1	1
374	по которой	1	1
375	кто не	1	1
376	образом что	1	1
377	или иному	1	1
378	не к	4	1
379	время как	1	1
380	т п	2	1
381	чехова которая	1	1
382	этом последнем	1	1
383	личности героя	2	1
384	утверждает что	1	1
385	смысле они	1	1
386	в акте	1	1
387	и их	1	1
388	от другой	1	1
389	должна быть	2	1
390	просто не	1	1
391	а то	2	1
392	к другим	1	1
393	может оказаться	2	1
394	же пока	1	1
395	встречаемся в	1	1
396	одновременно и	1	1
397	где он	1	1
398	и представления	1	1
399	нет никаких	1	1
400	момент времени	1	1
401	только тем	1	1
402	при всей	4	1
403	последние десятилетия	1	1
404	его можно	1	1
405	является полным	1	1
406	это всегда	1	1
407	нашего сознания	1	1
408	указания на	1	1
409	человеческого опыта	2	1
410	чтобы стать	1	1
411	простым и	1	1
412	он однако	1	1
413	не верили	1	1
414	бы не	1	1
415	но с	1	1
416	мир в	1	1
417	именно тем	1	1
418	в последние	1	1
419	движение которое	1	1
420	дело не	1	1
421	на котором	1	1
422	в системе	1	1
423	они все	2	1
424	мертвые знаки	1	1
425	это пока	1	1
426	а между	1	1
427	которая была	1	1
428	того о	1	1
429	наряду с	1	1
430	но поскольку	1	1
431	все остальное	1	1
432	разговоре с	2	1
433	и внешней	1	1
434	бы и	1	1
435	ее внутренняя	1	1
436	и другого	2	1
437	обладает для	1	1
438	на душе	1	1
439	субъекта и	1	1
440	ни для	2	1
441	всего его	1	1
442	из монастыря	1	1
443	чем говорить	1	1
444	его к	1	1
445	на протяжении	5	1
446	не мыслится	1	1
447	по своей	3	1
448	сводится к	9	1
449	же было	1	1
450	в начале	2	1
451	вступает в	2	1
452	имеет смысл	1	1
453	к этому	1	1
454	жизни мы	2	1
455	внимание на	3	1
456	анализа в	1	1
457	не субъективно	1	1
458	является его	2	1
459	даже сказать	1	1
460	достигается это	1	1
461	первый взгляд	1	1
462	и самого	1	1
463	мы делаем	1	1
464	новой жизни	1	1
465	иначе ее	1	1
466	с этой	3	1
467	что человек	1	1
468	вплоть до	1	1
469	внутренняя сторона	2	1
470	из него	1	1
471	но зато	2	1
472	отношения к	1	1
473	раз в	2	1
474	вместе со	1	1
475	не говорит	1	1
476	или о	1	1
477	в нашей	1	1
478	что никогда	1	1
479	мысли о	1	1
480	о которой	3	1
481	слова и	1	1
482	и образ	1	1
483	смерти только	1	1
484	к ней	3	1
485	было не	1	1
486	но чего	1	1
487	к своему	2	1
488	с с	1	1
489	не с	1	1
490	в данный	1	1
491	всей своей	2	1
492	определенный момент	1	1
493	при встрече	3	1
494	он об	1	1
495	миф о	1	1
496	ей не	1	1
497	и сам	3	1
498	прошлого не	1	1
499	нашего восприятия	1	1
500	верили в	1	1
501	и без	1	1
502	настоящего времени	1	1
503	которое может	1	1
504	с ее	1	1
505	между людьми	1	1
506	имеем дело	2	1
507	с которым	1	1
508	до поры	1	1
509	у человека	1	1
510	события в	1	1
511	жизнь которая	1	1
512	до времени	1	1
513	из земли	1	1
514	в прошлом	1	1
515	новое и	1	1
516	он является	3	1
517	меня самого	1	1
518	что было	1	1
519	находятся в	1	1
520	и конца	1	1
521	для нее	1	1
522	отношения между	2	1
523	только с	1	1
524	в нее	1	1
525	определяется с	1	1
526	об ее	1	1
527	об анне	1	1
528	в силу	4	1
529	в течение	2	1
530	и от	1	1
531	здесь всего	1	1
532	который однако	1	1
533	говорить и	1	1
534	в другое	1	1
535	чем он	1	1
536	отнестись к	1	1
537	тем же	1	1
538	данный термин	1	1
539	того не	1	1
540	между внешней	2	1
541	но эти	1	1
542	в романе	1	1
543	в одной	1	1
544	относится к	1	1
545	отказывается от	1	1
546	тому же	4	1
547	а я	1	1
548	данный текст	1	1
549	со своими	2	1
550	это нужно	1	1
551	самым в	1	1
552	а все	1	1
553	нам в	3	1
554	представления о	2	1
555	данный момент	1	1
556	евгении онегине	1	1
557	его жизни	2	1
558	что находится	1	1
559	не сводится	7	1
560	этом втором	1	1
561	той же	2	1
562	их самих	1	1
563	глубоко и	1	1
564	от этих	1	1
565	человек в	3	1
566	в основе	1	1
567	со стороны	6	1
568	xix века	1	1
569	во время	2	1
570	но оно	1	1
571	жизни то	1	1
572	одна из	3	1
573	течение всей	1	1
574	о нашей	1	1
575	одним и	1	1
576	иной раз	1	1
577	значимость в	1	1
578	будто бы	1	1
579	решительно все	1	1
580	человеческого смысла	1	1
581	взывает к	1	1
582	как то	1	1
583	в смысловом	1	1
584	мира а	1	1
585	этом отношении	3	1
586	на другом	1	1
587	он говорит	1	1
588	а его	1	1
589	события и	1	1
590	я не	5	1
591	своей собственной	2	1
592	в процессе	2	1
593	с одним	1	1
594	в историю	1	1
595	это действительно	1	1
596	начала и	2	1
597	о них	2	1
598	века однако	1	1
599	в данной	1	1
600	ведь есть	1	1
601	в такое	1	1
602	как объективно	1	1
603	себя не	2	1
604	на этом	1	1
605	хоть и	1	1
606	несомненно есть	1	1
607	обычно имеет	1	1
608	и внутренним	3	1
609	бы его	1	1
610	них в	1	1
611	времени в	1	1
612	к человеку	1	1
613	не случайно	2	1
614	о самом	1	1
615	всеми уже	1	1
616	в известном	3	1
617	содержащий в	1	1
618	иначе он	1	1
619	того и	1	1
620	в разговоре	1	1
621	этот вопрос	1	1
622	в общем	1	1
623	обратим внимание	1	1
624	и к	6	1
625	но то	1	1
626	признать что	1	1
627	человек есть	1	1
628	она сама	1	1
629	и нет	1	1
630	в такой	1	1
631	если же	1	1
632	это время	1	1
633	то время	1	1
634	им в	1	1
635	вернуться к	1	1
636	но по	1	1
637	выше в	1	1
638	себя в	2	1
639	которая не	2	1
640	в специальном	1	1
641	а поскольку	1	1
642	если у	1	1
643	смысловом отношении	1	1
644	в душе	2	1
645	же о	1	1
646	но ясно	1	1
647	чем и	1	1
648	жизни так	3	1
649	как об	1	1
650	он может	2	1
651	на другой	1	1
652	ни слова	2	1
653	само понятие	1	1
654	быть в	1	1
655	и такого	2	1
656	могло бы	2	1
657	мыслей и	1	1
658	мира в	4	1
659	в памяти	2	1
660	все необходимые	1	1
661	что я	3	1
662	на нее	1	1
663	бумаги и	1	1
664	по содержанию	1	1
665	а еще	1	1
666	не случайна	1	1
667	мысль о	2	1
668	именно он	1	1
669	не знает	1	1
670	как о	2	1
671	которое не	2	1
672	это все	1	1
673	для читателя	1	1
674	у гоголя	1	1
675	несет в	1	1
676	он уже	1	1
677	что обычно	1	1
678	на человеческую	1	1
679	всей его	1	1
680	и должен	1	1
681	основе своей	1	1
682	ее как	1	1
683	имеет место	2	1
