N	2gram	Losev_Vlad_2	Istorich
327	суждение о	1	1
328	что по	1	1
329	в чем	2	1
330	во всех	3	1
331	только после	2	1
332	своей работе	1	1
333	то он	1	1
334	мы будем	3	1
335	но как	1	1
336	к которой	1	1
337	к богу	1	1
338	не все	1	1
339	если в	1	1
340	а он	2	1
341	в эти	7	1
342	себе и	2	1
343	и я	5	1
344	как говорит	1	1
345	независимо от	1	1
346	общего с	1	1
347	что именно	1	1
348	как к	2	1
349	туда и	1	1
350	что нет	1	1
351	меня а	1	1
352	куда он	1	1
353	целый ряд	1	1
354	вопросом о	1	1
355	достаточно ясно	1	1
356	и наконец	4	1
357	своему другу	1	1
358	произведение которое	1	1
359	и к	6	1
360	это просто	1	1
361	духа и	1	1
362	мир и	1	1
363	ясно и	1	1
364	и хотя	2	1
365	него до	1	1
366	всегда был	1	1
367	нему с	1	1
368	к чему	1	1
369	еще на	2	1
370	время я	1	1
371	та же	1	1
372	образом я	1	1
373	это впрочем	1	1
374	что так	1	1
375	думать что	1	1
376	то и	1	1
377	им в	3	1
378	но его	2	1
379	не могла	2	1
380	можно себе	1	1
381	с новым	2	1
382	жизнью и	1	1
383	в свет	1	1
384	уже тогда	1	1
385	времена и	1	1
386	он все	2	1
387	же именно	1	1
388	одному из	1	1
389	которой не	2	1
390	год или	1	1
391	всех этих	3	1
392	на таком	1	1
393	прочим и	2	1
394	том чтобы	2	1
395	мир как	1	1
396	но вместе	1	1
397	никому не	1	1
398	дом и	1	1
399	каком они	1	1
400	и может	2	1
401	за то	1	1
402	им как	1	1
403	или два	1	1
404	вера в	2	1
405	них не	1	1
406	на все	2	1
407	и гуляет	1	1
408	и мы	4	1
409	он есть	1	1
410	но уже	2	1
411	в них	3	1
412	убежден в	1	1
413	со своими	1	1
414	к середине	2	1
415	что такого	1	1
416	он меня	2	1
417	здесь все	1	1
418	старшего брата	1	1
419	бога и	1	1
420	такой же	1	1
421	его три	1	1
422	но я	1	1
423	точки зрения	7	1
424	как воплощение	1	1
425	всему миру	1	1
426	в котором	5	1
427	просто в	1	1
428	то для	1	1
429	он дает	2	1
430	не будем	1	1
431	именно к	3	1
432	не любит	1	1
433	сам он	1	1
434	и очень	2	1
435	вплоть до	3	1
436	в то	9	1
437	тогда когда	2	1
438	путь и	1	1
439	чтобы стать	1	1
440	в общих	1	1
441	очень мало	1	1
442	в русском	2	1
443	к ней	3	1
444	можно сказать	4	1
445	он хочет	1	1
446	и является	1	1
447	достаточно указать	1	1
448	мы и	1	1
449	ему не	1	1
450	одним из	1	1
451	только наиболее	1	1
452	вот в	1	1
453	у меня	1	1
454	очень часто	1	1
455	если у	1	1
456	когда мы	3	1
457	сравнительно с	3	1
458	года он	10	1
459	ему все	2	1
460	должны быть	1	1
461	к тому	2	1
462	а что	2	1
463	пребывание в	1	1
464	и мне	1	1
465	где он	3	1
466	приведем еще	1	1
467	ничего общего	1	1
468	здесь еще	1	1
469	и это	3	1
470	тогда я	1	1
471	можно и	2	1
472	меня в	2	1
473	только при	1	1
474	кони а	1	1
475	чтобы быть	1	1
476	то время	6	1
477	всей своей	1	1
478	имеет никакого	2	1
479	как с	1	1
480	на нее	1	1
481	своего брата	1	1
482	стороны не	1	1
483	ясно что	1	1
484	особенно в	1	1
485	здесь нет	1	1
486	об этой	1	1
487	во второй	2	1
488	могла быть	1	1
489	собой и	1	1
490	для этого	1	1
491	с ним	5	1
492	все его	1	1
493	в виду	2	1
494	а к	2	1
495	слова а	1	1
496	о нем	2	1
497	он здесь	1	1
498	а ныне	1	1
499	и весь	1	1
500	этих двух	1	1
501	меня за	1	1
502	нас в	2	1
503	двух сторон	1	1
504	а через	1	1
505	и легче	1	1
506	взял его	1	1
507	ним и	1	1
508	в древнем	1	1
509	тотчас же	1	1
510	тем более	3	1
511	и об	1	1
512	в него	1	1
513	это несомненно	1	1
514	быть и	1	1
515	но с	1	1
516	но тот	1	1
517	части его	1	1
518	что только	1	1
519	тот же	5	1
520	по возвращении	2	1
521	что даже	1	1
522	под этими	2	1
523	очень много	2	1
524	поездка в	3	1
525	до нас	1	1
526	и раньше	1	1
527	но то	2	1
528	а только	1	1
529	и жизни	2	1
530	с двумя	1	1
531	можно установить	1	1
532	своего рода	1	1
533	только на	1	1
534	в начале	4	1
535	здесь же	1	1
536	несомненно в	1	1
537	же они	2	1
538	религии но	1	1
539	пока не	1	1
540	здесь перед	1	1
541	друг друга	2	1
542	заметить что	1	1
543	как раз	1	1
544	к той	2	1
545	в очень	3	1
546	представление о	1	1
547	со стороны	4	1
548	перешли в	1	1
549	как у	2	1
550	на ее	1	1
551	или иначе	3	1
552	говорится но	1	1
553	нельзя сказать	1	1
554	говорить и	1	1
555	именно в	4	1
556	он часто	1	1
557	человека который	1	1
558	он во	1	1
559	если мы	1	1
560	что не	2	1
561	обратиться к	1	1
562	его из	1	1
563	прежде всего	6	1
564	не было	10	1
565	ничем не	1	1
566	исключительно только	1	1
567	человеческой жизни	1	1
568	с которым	2	1
569	у его	1	1
570	его по	1	1
571	понятие о	1	1
572	под влиянием	3	1
573	он и	3	1
574	уже давно	2	1
575	и она	2	1
576	и красоты	1	1
577	есть следствие	1	1
578	до этого	1	1
579	общение человека	1	1
580	мертвых и	1	1
581	или по	2	1
582	на руках	2	1
583	над ним	1	1
584	находит в	1	1
585	после его	1	1
586	нужно прибавить	1	1
587	но сам	1	1
588	найти много	1	1
589	на эту	2	1
590	это за	2	1
591	что же	8	1
592	содержат в	1	1
593	впрочем это	1	1
594	и всей	1	1
595	в мир	1	1
596	человек всегда	1	1
597	года в	6	1
598	действительно ли	1	1
599	который он	1	1
600	довольно много	1	1
601	у своего	1	1
602	как будто	2	1
603	в это	4	1
604	в основном	5	1
605	я от	1	1
606	от нас	2	1
607	перед смертью	2	1
608	н я	4	1
609	здесь в	2	1
610	в более	2	1
611	которых он	1	1
612	являются не	1	1
613	не говорится	2	1
614	за свое	1	1
615	в результате	5	1
616	того с	1	1
617	и перед	1	1
618	в другое	1	1
619	жизни и	6	1
620	у них	1	1
621	еще более	3	1
622	и ни	1	1
623	за него	1	1
624	ни к	1	1
625	будто бы	2	1
626	бы на	1	1
627	но если	1	1
628	ты не	1	1
629	это в	3	1
630	только как	1	1
631	к его	2	1
632	поэтического творчества	1	1
633	и никому	1	1
634	утверждать что	1	1
635	но эти	1	1
636	в своих	2	1
637	по поводу	4	1
638	от огня	1	1
639	том числе	1	1
640	они не	1	1
