N	2gram	Bakhtin_sl_2	Problema
167	о которых	1	3
168	как и	6	3
169	и уже	1	3
170	несмотря на	1	3
171	нисколько не	1	3
172	смысл и	2	3
173	или менее	2	3
174	в этих	7	3
175	точки зрения	8	3
176	с точки	3	3
177	для которого	1	3
178	в отношении	4	3
179	дело в	2	3
180	того как	2	3
181	только не	1	3
182	и символ	1	3
183	или как	4	3
184	прежде чем	1	3
185	тех или	1	3
186	и его	33	3
187	что оно	4	3
188	говорит и	2	3
189	определенным образом	1	3
190	для этого	4	3
191	не на	1	3
192	только и	2	3
193	о нем	2	3
194	другими словами	1	3
195	что его	1	3
196	к нему	3	3
197	тем или	1	3
198	во всей	1	3
199	и следовательно	1	3
200	мы увидим	2	3
201	никак нельзя	1	3
202	именно на	2	3
203	же и	2	3
204	уже не	5	3
205	уже в	2	3
206	говорит о	1	3
207	всяком случае	2	3
208	сами по	1	3
209	случае не	1	3
210	до сих	2	3
211	с другой	5	3
212	не обязательно	1	3
213	здесь в	3	3
214	а наоборот	1	3
215	оно не	8	3
216	что не	1	3
217	самой действительности	1	3
218	нужно сказать	1	3
219	однако и	1	3
220	этих случаях	2	3
221	быть и	3	3
222	сих пор	2	3
223	только для	1	3
224	от нас	2	3
225	чтобы понять	1	3
226	поэтический образ	1	3
227	хотя бы	3	3
228	с ним	7	3
229	мы говорим	1	3
230	может и	2	3
231	другой стороны	1	3
232	его именно	2	3
233	например в	5	2
234	и потому	7	2
235	по преимуществу	1	2
236	и до	1	2
237	мы не	2	2
238	в сущности	6	2
239	и этого	1	2
240	он сам	1	2
241	с его	7	2
242	то он	1	2
243	его во	1	2
244	чем же	1	2
245	очень трудно	1	2
246	кроме того	2	2
247	этой идеи	1	2
248	он в	1	2
249	говорят о	1	2
250	вообще не	1	2
251	на его	2	2
252	не значит	1	2
253	которая является	1	2
254	например о	1	2
255	или иных	1	2
256	а это	1	2
257	как они	1	2
258	и может	1	2
259	конечно в	2	2
260	и с	9	2
261	это было	1	2
262	с другими	4	2
263	ведь если	1	2
264	этой борьбы	1	2
265	должно быть	1	2
266	одного и	1	2
267	на первый	1	2
268	в эту	1	2
269	и при	2	2
270	у пушкина	1	2
271	которые в	2	2
272	однако в	2	2
273	символа символ	1	2
274	символа то	1	2
275	чем перейти	1	2
276	в таких	1	2
277	она не	6	2
278	чтобы оно	1	2
279	мы находим	1	2
280	в нас	1	2
281	во всякой	1	2
282	для всего	1	2
283	следовательно и	1	2
284	не о	1	2
285	в области	2	2
286	которого он	2	2
287	xx века	1	2
288	его для	1	2
289	не могут	5	2
290	могут быть	7	2
291	и другим	2	2
292	как для	3	2
293	себе все	1	2
294	без всякого	2	2
295	нет никакой	1	2
296	мы наблюдаем	2	2
297	с собой	1	2
298	особенно в	2	2
299	здесь нет	1	2
300	не стоит	1	2
301	и должно	1	2
302	будет очень	1	2
303	нас в	1	2
304	того или	1	2
305	между тем	3	2
306	стоит и	1	2
307	этот последний	1	2
308	все время	1	2
309	о предмете	1	2
310	может иметь	3	2
311	в него	7	2
312	поэтому для	1	2
313	не имеющих	1	2
314	поэтому и	4	2
315	и образа	1	2
316	xix и	1	2
317	со всеми	2	2
318	в качестве	1	2
319	на этой	1	2
320	не можем	1	2
321	одно из	1	2
322	для него	7	2
323	не для	1	2
324	с этими	1	2
325	как такового	1	2
326	момент в	1	2
327	говорим о	1	2
328	или иначе	1	2
329	и нельзя	1	2
330	действующих лиц	2	2
331	но есть	1	2
332	которых мы	2	2
333	его как	2	2
334	вместе с	2	2
335	и особенно	2	2
336	и начала	1	2
337	но такое	1	2
338	который мы	1	2
339	начала xx	1	2
340	этом случае	6	2
341	заставляет нас	1	2
342	известной степени	2	2
343	и часто	3	2
344	тем и	1	2
345	сознания и	1	2
346	в результате	2	2
347	особого рода	1	2
348	есть такая	1	2
349	здесь только	1	2
350	к его	2	2
351	или иного	1	2
352	значение не	1	2
353	гораздо более	1	2
354	себя как	1	1
355	ту же	3	1
356	этого в	1	1
357	одним из	2	1
358	только самый	1	1
359	его моментов	2	1
360	идея в	1	1
361	пусть не	1	1
362	возможны и	1	1
363	ивана карамазова	1	1
364	изображения и	2	1
365	общность и	1	1
366	в чисто	3	1
367	из самых	1	1
368	контекста в	2	1
369	проникает в	2	1
370	оно было	2	1
371	от которых	1	1
372	речь здесь	1	1
373	которое может	1	1
374	отношения к	4	1
375	и этот	1	1
376	той же	3	1
377	и само	2	1
378	и свой	1	1
379	нам в	1	1
380	именно к	2	1
381	требует от	2	1
382	конечно и	2	1
383	имеет дело	2	1
384	мы ее	1	1
385	другой язык	2	1
386	первый план	1	1
387	быть в	1	1
388	за свое	1	1
389	как таковая	1	1
390	то мы	1	1
391	но конечно	1	1
392	а следовательно	1	1
393	он может	1	1
394	и свои	2	1
395	нашего сознания	2	1
396	высоких и	1	1
397	смотрим на	1	1
398	образе его	1	1
399	и нет	2	1
400	все же	6	1
401	нас за	1	1
402	здесь обязательно	1	1
403	сливается с	4	1
404	не приходится	3	1
405	не знает	2	1
406	бы и	3	1
407	обязательно в	1	1
408	этот роман	1	1
409	выражение в	1	1
410	от действительности	2	1
411	ее как	1	1
412	нами в	1	1
413	но его	1	1
414	этих актов	1	1
415	к единству	1	1
416	совершается не	1	1
417	и те	1	1
418	о других	1	1
419	если он	1	1
420	но на	1	1
421	а вовсе	2	1
422	связанные с	4	1
423	художественном образе	2	1
424	должна быть	3	1
425	было глубоко	1	1
426	необходимо однако	1	1
427	на этом	3	1
428	в нее	2	1
429	одно и	1	1
430	человека в	5	1
431	может здесь	1	1
432	в каждом	1	1
433	связан с	3	1
434	и литературы	1	1
435	факт что	2	1
436	художественным образом	1	1
437	если нет	1	1
438	другом случае	1	1
439	для изображения	1	1
440	них не	1	1
441	а его	1	1
442	для своей	1	1
443	лишь в	3	1
444	и других	4	1
445	на протяжении	2	1
446	может стать	2	1
447	и отдельные	1	1
448	на почве	4	1
449	то все	1	1
450	но их	1	1
451	моменты в	1	1
452	даже в	2	1
453	мог бы	1	1
454	он является	1	1
455	и вся	1	1
456	этим и	1	1
457	мы видели	2	1
458	символом как	1	1
459	и становится	1	1
460	другим и	1	1
461	или точнее	1	1
462	требует не	1	1
463	образ а	1	1
464	в такой	1	1
465	наших дней	1	1
466	и без	1	1
467	можно понимать	1	1
468	и языка	4	1
469	прийти к	1	1
470	место в	1	1
471	в известной	1	1
472	свой смысл	2	1
473	нему и	1	1
474	поэтому в	1	1
475	для правильного	1	1
476	в смысловом	2	1
477	поэтому прежде	1	1
478	т п	33	1
479	обязательно должно	1	1
480	уже сказали	1	1
481	для нее	1	1
482	можем сказать	1	1
483	почти все	2	1
484	без него	1	1
485	и одной	1	1
486	ведь совсем	1	1
487	его целом	1	1
488	он остается	1	1
489	о значении	1	1
490	как о	2	1
491	дело не	1	1
492	на котором	2	1
493	тогда когда	2	1
494	случаях мы	1	1
495	в процессе	13	1
496	в основе	4	1
497	и внутренней	2	1
498	образом в	1	1
499	эта внутренняя	1	1
500	чтобы стать	1	1
501	из него	2	1
502	слово и	5	1
503	этого сознания	1	1
504	одна из	4	1
505	это то	1	1
506	моментов которые	1	1
507	с одним	2	1
508	те моменты	1	1
509	это именно	1	1
510	к ней	2	1
511	х годов	2	1
512	нам важно	1	1
513	же он	1	1
514	этого предмета	2	1
515	словом или	1	1
516	ни понимать	1	1
517	только с	2	1
518	этом отношении	3	1
519	указать на	1	1
520	мы смотрим	1	1
521	содержанием и	1	1
522	утверждать что	1	1
523	если же	1	1
524	должен быть	2	1
525	правда не	1	1
526	с ее	2	1
527	и образ	2	1
528	внося в	1	1
529	единый и	3	1
530	чтобы быть	1	1
531	в пределах	13	1
532	его смысловую	1	1
533	символ не	1	1
534	если они	1	1
535	и сам	1	1
536	в условиях	1	1
537	не с	3	1
538	здесь как	2	1
539	понимать и	1	1
540	глубоко и	3	1
541	языковое сознание	9	1
542	нас и	1	1
543	но такая	1	1
544	необходимо иметь	1	1
545	в контекст	2	1
546	в другом	2	1
547	себя не	1	1
548	притом в	2	1
549	и существенное	1	1
550	до известной	1	1
551	которой мы	1	1
552	в языке	2	1
553	говорить и	1	1
554	в художественной	1	1
555	нем и	2	1
556	представления о	1	1
557	в ту	1	1
558	наук и	1	1
559	и об	1	1
560	они сливаются	1	1
561	в самый	1	1
562	не зная	1	1
563	ни к	2	1
564	по своей	1	1
565	всякого рода	1	1
566	видели что	1	1
567	к сожалению	1	1
568	речи о	1	1
569	его внешняя	1	1
570	сознания для	2	1
571	эту действительность	1	1
572	себя в	8	1
573	для всех	4	1
574	существенным и	1	1
575	есть чисто	1	1
576	конечно не	5	1
577	всем его	2	1
578	только чисто	1	1
579	внешней и	1	1
580	но самое	1	1
581	анализа и	1	1
582	постановка вопроса	1	1
583	его и	2	1
584	за ним	1	1
585	уже нет	1	1
586	мир в	1	1
587	и их	5	1
588	слово например	1	1
589	в прошлом	2	1
590	ощущения в	1	1
591	но всегда	1	1
592	слова ведь	1	1
593	друг друга	1	1
594	дело и	1	1
595	много и	1	1
596	в систему	1	1
597	нашего восприятия	1	1
598	языки как	1	1
599	этой цели	1	1
600	к самому	1	1
601	дело со	1	1
602	которые как	1	1
603	даже не	1	1
604	мы еще	1	1
605	вещь и	1	1
606	с очень	1	1
607	в некоторых	3	1
608	притом не	1	1
609	действительность но	2	1
610	обязательно должен	1	1
611	и самый	1	1
612	и осуществляется	1	1
613	изображения в	2	1
614	с которым	2	1
615	идет уже	1	1
616	человек в	6	1
617	и слово	2	1
618	поэтому такое	1	1
619	их смысл	1	1
620	мира в	1	1
621	ближе к	1	1
622	говорить только	1	1
623	входить в	2	1
624	вступает в	1	1
625	от этих	1	1
626	слова то	1	1
627	в одной	1	1
628	скрытой форме	1	1
629	только его	1	1
630	литературы но	1	1
631	и выше	1	1
632	самый этот	2	1
633	к своему	9	1
634	и к	6	1
635	xix века	4	1
636	он говорит	1	1
637	или и	1	1
638	последнем случае	1	1
639	языке и	1	1
640	вокруг себя	1	1
641	образом на	1	1
642	слов в	2	1
643	хотя он	1	1
644	их внутренней	1	1
645	для понимания	1	1
646	евгении онегине	1	1
647	мы сказали	2	1
648	этого факта	1	1
649	протестует против	1	1
650	слова и	8	1
651	несколько слов	2	1
652	это изображение	1	1
653	в основном	4	1
654	развернута в	3	1
655	силу и	1	1
656	в смысле	4	1
657	остается в	5	1
658	невозможно без	1	1
659	не знаем	2	1
660	для выражения	1	1
661	бы говорить	1	1
662	но повторяем	1	1
663	для этой	1	1
664	и от	3	1
665	это требует	1	1
666	от него	5	1
667	из себя	3	1
668	и самое	1	1
669	и существенно	2	1
670	нужно чтобы	1	1
671	но зато	1	1
672	иной предмет	1	1
673	в свете	3	1
674	все они	2	1
675	романа и	5	1
676	в системе	1	1
677	но оно	2	1
678	нами не	1	1
679	в романе	46	1
680	конечно далеко	1	1
681	образ так	1	1
682	только как	1	1
683	обычно не	1	1
684	отношении он	1	1
685	одновременно и	3	1
686	ко всему	1	1
687	что под	1	1
688	эти элементы	1	1
689	просто не	2	1
690	важно для	1	1
691	жизни и	6	1
692	к этому	1	1
693	которая не	1	1
