N	2gram	Vygotskiy__4	Narrotol
393	больше не	1	1
394	что вся	1	1
395	нами совершенно	1	1
396	оказывается что	2	1
397	в которых	3	1
398	от его	1	1
399	нельзя было	1	1
400	точку зрения	1	1
401	рассказа как	4	1
402	на языке	1	1
403	всякий другой	1	1
404	ни было	1	1
405	что после	1	1
406	она или	1	1
407	что этот	3	1
408	необходимо чтобы	1	1
409	можем обозначить	2	1
410	даже в	2	1
411	что эта	6	1
412	тому что	6	1
413	любви и	1	1
414	состоящий в	1	1
415	так как	12	1
416	не раз	1	1
417	сущности говоря	2	1
418	отдельных эпизодов	1	1
419	перед смертью	1	1
420	того как	1	1
421	которые не	1	1
422	своего героя	1	1
423	но такая	1	1
424	и уже	4	1
425	слова как	3	1
426	за исключением	1	1
427	во всем	2	1
428	как не	1	1
429	и направляет	1	1
430	так называемый	1	1
431	нам была	1	1
432	только с	2	1
433	однако это	1	1
434	с другом	4	1
435	и со	1	1
436	времени сколько	1	1
437	мы узнаем	4	1
438	отличается от	1	1
439	об одном	1	1
440	содержание в	1	1
441	узнаем о	2	1
442	указывает на	3	1
443	ли в	1	1
444	на самый	1	1
445	жизненный материал	1	1
446	если же	1	1
447	должен быть	1	1
448	значение это	1	1
449	не достаточно	1	1
450	и открывает	1	1
451	нам о	3	1
452	в виду	2	1
453	два события	1	1
454	а когда	1	1
455	только то	1	1
456	из рассказа	1	1
457	слова а	1	1
458	и совершенно	5	1
459	и когда	2	1
460	разговора с	5	1
461	и сам	1	1
462	что каждый	1	1
463	в другом	1	1
464	переход к	2	1
465	на нее	2	1
466	ясно что	5	1
467	себя что	1	1
468	каждого из	1	1
469	и каждый	1	1
470	с собой	1	1
471	во второй	1	1
472	том как	3	1
473	но у	1	1
474	является в	1	1
475	была в	1	1
476	был не	1	1
477	и чтобы	2	1
478	простейший пример	1	1
479	и вообще	1	1
480	и вся	1	1
481	и здесь	3	1
482	понятие введенное	1	1
483	совершенно другим	3	1
484	и та	2	1
485	разумеется в	1	1
486	в глаза	1	1
487	утверждает что	4	1
488	ее и	2	1
489	для нас	7	1
490	ни слова	1	1
491	во всех	2	1
492	творчества в	1	1
493	на одном	1	1
494	что и	3	1
495	к истине	1	1
496	вслед за	3	1
497	все время	24	1
498	к ней	1	1
499	слова во	1	1
500	и мы	15	1
501	в жизнь	1	1
502	с той	2	1
503	в двух	4	1
504	тот же	3	1
505	одной из	1	1
506	значения как	1	1
507	мы увидим	2	1
508	ли он	2	1
509	бы ни	1	1
510	с одной	3	1
511	и мысли	1	1
512	с которыми	1	1
513	которые мы	1	1
514	узнает о	3	1
515	того же	1	1
516	и событий	1	1
517	и у	1	1
518	уже в	2	1
519	для рассказа	3	1
520	ни одного	2	1
521	действующего лица	1	1
522	от других	1	1
523	не из	1	1
524	в душе	1	1
525	конечном счете	1	1
526	но совершенно	4	1
527	которое никак	2	1
528	только одно	2	1
529	а то	1	1
530	автор как	1	1
531	уклоняется от	1	1
532	это верно	1	1
533	произведения и	1	1
534	которая составляет	1	1
535	этими словами	2	1
536	не понимал	1	1
537	и показывает	1	1
538	тем что	3	1
539	всего рассказа	1	1
540	не просто	4	1
541	и всякий	2	1
542	событиям и	1	1
543	рассказа не	1	1
544	это будет	1	1
545	которое мы	1	1
546	не до	1	1
547	по смыслу	1	1
548	даже не	2	1
549	мы воспринимаем	1	1
550	же самым	1	1
551	который не	2	1
552	в обращении	1	1
553	не один	1	1
554	если только	1	1
555	до этого	2	1
556	которых мы	1	1
557	сам себя	2	1
558	для этого	8	1
559	автором в	1	1
560	эпизод рассказа	1	1
561	а с	2	1
562	мы еще	1	1
563	рассказа а	2	1
564	конца как	1	1
565	что составляло	1	1
566	что для	5	1
567	говорит о	4	1
568	одной стороны	3	1
569	и опять	3	1
570	на этот	3	1
571	на которых	1	1
572	не на	2	1
573	на рассказе	1	1
574	уже до	2	1
575	он даже	1	1
576	жизни который	1	1
577	место действия	1	1
578	когда она	1	1
579	там где	1	1
580	со своими	1	1
581	ближе к	1	1
582	вглядеться в	1	1
583	связь с	5	1
584	говорит нам	2	1
585	так же	13	1
586	подошла к	1	1
587	взглянул на	1	1
588	смысл который	1	1
589	зеркале в	1	1
590	и потому	2	1
591	всего тем	1	1
592	не довольствуясь	1	1
593	надо было	2	1
594	над ним	2	1
595	себя за	1	1
596	что за	1	1
597	же времени	1	1
598	она есть	2	1
599	в тех	2	1
600	и смысла	1	1
601	это его	1	1
602	автором на	1	1
603	чтобы рассказать	1	1
604	не можем	3	1
605	в европейской	1	1
606	ней не	1	1
607	рассказ в	1	1
608	и смерти	1	1
609	слова и	4	1
610	художественное произведение	1	1
611	в использовании	1	1
612	но это	1	1
613	все это	13	1
614	которых он	1	1
615	не изображает	1	1
616	и восприятия	1	1
617	последних словах	1	1
618	чтобы создать	1	1
619	не имея	1	1
620	при таком	3	1
621	человек и	1	1
622	рассказе может	1	1
623	но еще	1	1
624	у которого	1	1
625	будто бы	1	1
626	все они	2	1
627	не замечают	1	1
628	есть от	1	1
629	это все	1	1
630	первый раз	4	1
631	была бы	2	1
632	речи и	1	1
633	совершенно не	4	1
634	него нет	1	1
635	это на	1	1
636	самой своей	1	1
637	этом все	1	1
638	роль не	1	1
639	рассказа это	3	1
640	действие которое	1	1
641	к этой	3	1
642	в искусстве	2	1
643	вся эта	1	1
644	по поводу	4	1
645	от которой	1	1
646	к этому	4	1
647	точно так	3	1
648	это время	2	1
649	событий в	3	1
650	история о	1	1
