N	2gram	Bakhtin_Pr_4	Psycholo
160	не могут	3	3
161	и другой	1	3
162	указывает на	2	3
163	на это	1	3
164	которого мы	1	3
165	с ее	3	3
166	в виду	4	3
167	и совершенно	2	3
168	так и	4	3
169	жизнь и	3	3
170	мы в	1	3
171	для этого	2	3
172	с другой	3	3
173	бы и	2	3
174	один из	1	3
175	этот вопрос	2	3
176	и так	2	3
177	так что	2	3
178	что не	1	3
179	и других	4	3
180	и их	3	3
181	сами по	2	3
182	в конце	3	3
183	может служить	1	3
184	которых мы	1	3
185	до конца	4	3
186	в частности	1	3
187	ни на	1	3
188	что же	3	3
189	по существу	3	3
190	должны быть	1	3
191	при всем	2	3
192	еще более	3	3
193	конце концов	1	3
194	хотя бы	2	3
195	в свою	1	3
196	который не	1	3
197	также и	3	2
198	того же	3	2
199	и без	1	2
200	смотрит на	1	2
201	еще не	7	2
202	из всех	1	2
203	это совершенно	1	2
204	при анализе	1	2
205	ни у	3	2
206	выходит из	1	2
207	эта форма	1	2
208	как во	1	2
209	из того	1	2
210	как не	1	2
211	бы с	1	2
212	и говорить	2	2
213	к своему	3	2
214	с его	5	2
215	же самые	1	2
216	в ее	1	2
217	но не	4	2
218	мы будем	2	2
219	точка зрения	1	2
220	если в	2	2
221	себе и	3	2
222	отличие от	3	2
223	однако не	1	2
224	в очень	1	2
225	могли бы	1	2
226	но эта	1	2
227	гораздо существеннее	1	2
228	увидим что	2	2
229	из самых	1	2
230	бы не	2	2
231	в себе	7	2
232	как он	3	2
233	имеем в	3	2
234	на одну	1	2
235	они в	1	2
236	или иному	1	2
237	в узком	2	2
238	однако он	1	2
239	на его	1	2
240	форма в	1	2
241	в каждом	6	2
242	здесь мы	1	2
243	значение в	2	2
244	это не	5	2
245	должен был	1	2
246	в них	1	2
247	но так	1	2
248	убедиться что	1	2
249	сна и	1	2
250	сводятся к	1	2
251	и при	3	2
252	всяком случае	1	2
253	место в	1	2
254	их в	3	2
255	том же	4	2
256	в этих	4	2
257	для нее	1	2
258	все более	1	2
259	произведения как	1	2
260	вплоть до	1	2
261	на него	3	2
262	в процессе	4	2
263	в самых	1	2
264	того и	2	2
265	и всегда	1	2
266	в самой	5	2
267	же время	5	2
268	не вполне	1	2
269	такие же	1	2
270	ни в	6	2
271	когда мы	1	2
272	отличается от	3	2
273	его с	1	2
274	она не	3	2
275	так в	2	2
276	роль в	1	2
277	на том	2	2
278	на которую	1	2
279	по сравнению	1	2
280	даны в	3	2
281	и вообще	1	2
282	в таком	1	2
283	и здесь	4	2
284	во всяком	2	2
285	к действительности	1	2
286	после того	1	2
287	в игре	1	2
288	этих двух	4	2
289	воздействия на	1	2
290	в его	9	2
291	и только	3	2
292	и следовательно	2	2
293	в него	6	2
294	к нему	5	2
295	в драме	1	2
296	в какой	1	2
297	именно на	1	2
298	и у	1	2
299	ней не	1	2
300	на самую	1	2
301	их как	2	2
302	могло бы	2	2
303	слова в	13	2
304	мы находим	5	2
305	в одном	11	2
306	вовсе не	9	2
307	отношение к	3	2
308	к ним	4	2
309	в других	2	2
310	для художественного	1	2
311	к которому	1	2
312	вот для	1	2
313	а с	1	2
314	не было	2	2
315	не на	1	2
316	была бы	1	2
317	в руках	2	2
318	там где	2	2
319	душевной жизни	1	2
320	материал и	2	2
321	вместе с	2	2
322	сравнению с	1	2
323	его жизни	1	2
324	но это	6	2
325	сознании и	2	2
326	для выражения	1	2
327	а к	1	2
328	для нас	2	2
329	в романе	6	2
330	другой стороны	3	2
331	на этот	2	2
332	в свое	2	2
333	а я	1	2
334	это в	1	2
335	во сне	2	2
336	все что	2	2
337	а между	2	1
338	смысле слова	2	1
339	героев и	1	1
340	убедимся в	1	1
341	одним из	3	1
342	предполагает что	1	1
343	чтобы не	1	1
344	содержание а	1	1
345	человека и	3	1
346	и странным	1	1
347	он может	1	1
348	или к	2	1
349	и должны	2	1
350	оказываются в	1	1
351	далее и	1	1
352	тем же	3	1
353	и острее	1	1
354	от своей	1	1
355	в первом	1	1
356	к другому	5	1
357	и чрезвычайно	1	1
358	по преимуществу	1	1
359	игры с	1	1
360	почти всегда	3	1
361	уже указывали	1	1
362	и самое	1	1
363	высшей степени	1	1
364	отношения к	2	1
365	обойтись без	1	1
366	в несколько	1	1
367	а как	2	1
368	второй смысл	1	1
369	нуждаются в	1	1
370	с введением	1	1
371	преступления и	3	1
372	точкой зрения	1	1
373	в уста	1	1
374	так чтобы	3	1
375	направленных на	3	1
376	на тему	1	1
377	мы и	3	1
378	уходя он	1	1
379	самой границе	3	1
380	и заставляет	1	1
381	два совершенно	1	1
382	в обычной	1	1
383	что две	1	1
384	литературы и	1	1
385	он сам	2	1
386	время в	1	1
387	и формы	1	1
388	тем как	2	1
389	это имеет	1	1
390	одним словом	1	1
391	как если	2	1
392	ценности в	1	1
393	с одной	1	1
394	шли в	1	1
395	могло быть	1	1
396	которую она	1	1
397	и т.д	3	1
398	друг от	1	1
399	своих последних	1	1
400	за пределы	5	1
401	к сожалению	1	1
402	нельзя дать	1	1
403	притом так	1	1
404	что как	1	1
405	им в	1	1
406	кроме того	4	1
407	мысль в	1	1
408	его к	2	1
409	более или	3	1
410	он на	1	1
411	уже не	4	1
412	себе как	2	1
413	не хочет	2	1
414	это есть	1	1
415	в нашем	1	1
416	из этих	3	1
417	творчество достоевского	2	1
418	в большинстве	9	1
419	речи но	1	1
420	нами в	1	1
421	только один	1	1
422	тому же	1	1
423	но ведь	2	1
424	как чисто	1	1
425	весь свой	1	1
426	страсти к	2	1
427	к рассказу	1	1
428	прием в	1	1
429	он должен	1	1
430	в силу	1	1
431	и если	1	1
432	оно должно	2	1
433	мы совершенно	1	1
434	именно к	1	1
435	свое время	2	1
436	два раза	1	1
437	у пушкина	2	1
438	в плане	1	1
439	людей и	4	1
440	относится только	1	1
441	одно и	1	1
442	этому содействует	1	1
443	смысла слово	1	1
444	но все	2	1
445	это конечно	1	1
446	же не	1	1
447	указывали на	1	1
448	типы и	1	1
449	и характер	1	1
450	этом он	1	1
451	в другом	2	1
452	от некоторых	1	1
453	форма есть	1	1
454	а по	1	1
455	на ту	1	1
456	его в	1	1
457	и под	1	1
458	на почве	2	1
459	лишь материал	1	1
460	другому и	1	1
461	литературном произведении	1	1
462	но именно	3	1
463	вводит в	1	1
464	он является	1	1
465	является для	1	1
466	эти вопросы	1	1
467	в высшей	1	1
468	и определяет	1	1
469	равно и	2	1
470	романы достоевского	1	1
471	и уже	1	1
472	всегда и	1	1
473	он и	4	1
474	там что	1	1
475	жизни но	1	1
476	чем в	1	1
477	всякий спор	1	1
478	духовной жизни	1	1
479	должно быть	4	1
480	и тогда	1	1
481	по той	1	1
482	достоевского но	3	1
483	которую он	2	1
484	голосов в	7	1
485	бы на	1	1
486	но если	3	1
487	два примера	1	1
488	и тут	1	1
489	это ощущение	1	1
490	мы замечаем	1	1
491	в котором	5	1
492	что вся	1	1
493	уже здесь	1	1
494	не столько	1	1
495	выходит за	1	1
496	что до	1	1
497	себе а	2	1
498	в отличие	3	1
499	каким является	1	1
500	отношения совершенно	1	1
501	от поэтического	1	1
502	ему приходится	1	1
503	что было	1	1
504	бы о	1	1
505	в душевной	1	1
506	однако в	1	1
507	в устах	1	1
508	в повести	3	1
509	же может	1	1
510	зрения и	2	1
511	поведение и	2	1
512	и очень	1	1
513	начиная от	1	1
514	как может	1	1
515	суждения о	1	1
516	деле это	1	1
517	с теми	1	1
518	самого начала	1	1
519	что ему	1	1
520	дело не	1	1
521	дело в	3	1
522	одна из	2	1
523	что их	1	1
524	и остается	1	1
525	к этим	1	1
526	когда они	1	1
527	достигает своего	1	1
528	о них	1	1
529	что вы	1	1
530	или еще	1	1
531	она игнорирует	1	1
532	жизни не	2	1
533	слов в	2	1
534	здесь на	1	1
535	к ней	2	1
536	и является	2	1
537	вместо того	1	1
538	направлениях и	1	1
539	прибегать к	1	1
540	же он	2	1
541	же самая	1	1
542	связи с	1	1
543	его собственное	1	1
544	что кроме	1	1
545	в области	1	1
546	формы для	1	1
547	с другом	5	1
548	точке зрения	1	1
549	откровенное признание	1	1
550	принадлежит к	1	1
551	и другим	1	1
552	они и	1	1
553	не есть	1	1
554	приводит его	1	1
555	в одну	1	1
556	он никогда	1	1
557	даже когда	1	1
558	него как	2	1
559	не поймем	1	1
560	в каждой	1	1
561	для себя	1	1
562	совершается в	1	1
563	как мы	12	1
564	и о	3	1
565	от друга	1	1
566	какой-то другой	1	1
567	но при	3	1
568	всем этим	1	1
569	людей в	2	1
570	мы конечно	2	1
571	перед необходимостью	1	1
572	в собственном	1	1
573	характер и	1	1
574	рассказу и	2	1
575	в себя	4	1
576	с самого	1	1
577	приводит к	4	1
578	другом и	1	1
579	на нее	1	1
580	что господин	1	1
581	времени и	2	1
582	не с	1	1
583	живет в	2	1
584	в немецком	1	1
585	с собой	3	1
586	еще в	1	1
587	слова которые	1	1
588	является в	1	1
589	совершенно невозможно	1	1
590	с этого	1	1
591	на что	1	1
592	один человек	1	1
593	стремление к	1	1
594	смысле и	1	1
595	вот это	1	1
596	в тех	1	1
597	о нем	6	1
598	каждый раз	1	1
599	действительности но	1	1
600	тому и	1	1
601	часто прибегают	1	1
602	которым пользуется	1	1
603	понимает ее	2	1
604	произведение это	1	1
605	можно сказать	4	1
606	все его	1	1
607	в сфере	1	1
608	существует вне	1	1
609	оставляет в	1	1
610	и во	3	1
611	а у	1	1
612	переходит в	1	1
613	эти два	1	1
614	достаточно назвать	1	1
615	автор как	1	1
616	убедимся что	1	1
617	ее художественного	1	1
618	хотя оно	1	1
619	от самих	1	1
620	быть даже	1	1
621	и скрытыми	1	1
622	все в	2	1
623	если эта	1	1
624	и она	1	1
625	вся жизнь	4	1
626	и самые	1	1
627	как объект	1	1
628	сюда относится	1	1
629	пользуются для	1	1
630	от сна	1	1
631	этом смысле	2	1
632	на которой	1	1
633	в двух	1	1
634	важное значение	1	1
635	мы увидим	6	1
636	явления в	2	1
637	его жизнь	2	1
638	он совершенно	1	1
639	он теперь	1	1
640	каких-либо иных	1	1
641	вещи они	1	1
642	здесь с	2	1
643	бы вбирает	1	1
644	со всеми	1	1
645	же и	4	1
646	конечно не	8	1
647	мы очень	1	1
648	раза но	1	1
649	вопроса о	1	1
650	отношений к	1	1
651	очень существенное	1	1
652	героя с	2	1
653	же явления	2	1
654	и показать	2	1
655	а то	3	1
656	рассказывает о	1	1
657	не дает	2	1
658	его и	1	1
659	слова если	1	1
660	который как	1	1
661	для него	2	1
662	ведь это	3	1
663	прежде всего	9	1
664	даже к	2	1
665	свой смысл	1	1
666	у нее	1	1
667	ее не	1	1
668	не о	1	1
669	только с	1	1
670	которые могут	1	1
671	свое выражение	1	1
672	все переживания	1	1
673	и относятся	1	1
674	игре и	1	1
675	в другой	1	1
676	из двух	1	1
677	нужно было	1	1
678	со стороны	1	1
679	раза в	1	1
680	даже не	1	1
681	этой проблемы	1	1
682	и сознание	1	1
683	с другим	1	1
684	другую сторону	2	1
685	о влиянии	1	1
686	и ему	1	1
687	не знать	1	1
688	сюда же	1	1
689	именно в	1	1
690	когда по	1	1
691	случаев в	1	1
692	проникнув в	1	1
693	один и	1	1
694	себя и	3	1
695	предмета но	1	1
696	только к	2	1
697	в некоторых	1	1
698	в соответствии	1	1
699	связано с	1	1
700	что им	1	1
701	смысла и	1	1
702	века и	1	1
703	он только	2	1
704	ничем не	1	1
705	их друг	1	1
706	есть лишь	1	1
707	жизнь в	3	1
708	так называемой	1	1
709	стиль и	1	1
710	если эти	1	1
711	что мы	2	1
712	совершенно очевидно	1	1
713	оснований для	1	1
714	в связи	1	1
715	очень легко	1	1
716	они все	1	1
717	с помощью	3	1
718	этот рассказ	1	1
719	тех конкретных	1	1
720	из его	1	1
721	мы говорим	1	1
722	из героев	1	1
723	одной стороны	1	1
724	который мы	1	1
725	и довольно	1	1
726	заставляя его	1	1
727	в той	3	1
728	принадлежащий к	1	1
729	мы сразу	1	1
730	и там	1	1
731	или менее	3	1
732	высказываний и	1	1
733	вокруг себя	1	1
734	в первой	2	1
735	для понимания	2	1
736	друг с	5	1
737	отдельных произведениях	1	1
738	и смерти	1	1
739	этого слова	2	1
740	еще раз	1	1
741	целей и	1	1
742	с любовью	1	1
743	этом случае	1	1
744	всякое слово	1	1
745	благодаря этому	1	1
746	и нет	4	1
747	о самой	1	1
748	из произведений	1	1
749	нет ничего	1	1
750	входящее в	1	1
751	которые оно	1	1
752	переходим к	2	1
753	оторвать от	1	1
754	переживания и	1	1
755	в более	1	1
756	любовь к	4	1
757	на самой	3	1
758	форма является	1	1
759	и сами	1	1
760	не имея	1	1
761	хотя они	1	1
762	его творчества	3	1
763	или в	8	1
764	как изображение	1	1
765	узком смысле	2	1
766	в результате	2	1
767	мира и	1	1
768	обращается к	1	1
769	его поведение	1	1
770	можно согласиться	1	1
771	менее чем	1	1
772	слов с	2	1
773	от него	1	1
774	от одного	2	1
775	из своего	1	1
776	бы в	3	1
777	и наконец	4	1
778	находим в	2	1
779	ни было	1	1
780	лежит в	1	1
781	слово в	6	1
782	есть от	2	1
783	между ними	10	1
784	и эта	1	1
785	от своего	1	1
786	на более	1	1
787	речи и	5	1
788	лишь тогда	1	1
789	к восприятию	1	1
790	встречается с	1	1
791	они еще	1	1
792	из своей	1	1
793	себе не	1	1
794	прозаической речи	1	1
795	в достоевском	1	1
796	и другие	3	1
797	по поводу	1	1
798	что за	1	1
799	тем самым	1	1
800	к этому	1	1
801	они не	2	1
