N	2gram	Medvedev_F_3	Problema
185	связи с	5	3
186	нет никакого	1	3
187	как о	2	3
188	дело не	2	3
189	правда в	2	3
190	на себе	1	3
191	мы все	1	3
192	в коем	1	3
193	и является	4	3
194	в области	2	3
195	зависимости от	5	3
196	виде как	1	3
197	к тому	4	3
198	себе в	1	3
199	как мы	8	3
200	не выходит	1	3
201	все в	1	3
202	том или	1	3
203	в его	7	3
204	что и	2	3
205	без этого	1	3
206	для всех	1	3
207	конечно не	4	3
208	ориентации в	4	3
209	в начале	1	3
210	в сознании	1	3
211	только к	1	3
212	не так	1	3
213	для него	1	3
214	себе и	1	3
215	мы можем	4	3
216	тем что	5	3
217	для того	4	3
218	не было	1	3
219	еще и	1	3
220	в связи	4	3
221	нет ничего	1	3
222	к его	3	3
223	независимо от	5	3
224	для искусства	1	3
225	или иного	1	3
226	и более	3	3
227	является для	3	3
228	что мы	1	3
229	в условиях	3	3
230	только для	1	3
231	сознания и	2	3
232	и как	4	3
233	мы должны	2	3
234	все они	1	3
235	совершенно не	7	3
236	является и	2	3
237	из этого	4	3
238	что в	8	3
239	чтобы не	2	2
240	и то	1	2
241	нам кажется	2	2
242	и закон	1	2
243	обойтись без	2	2
244	ни взяли	2	2
245	функции в	3	2
246	так чтобы	2	2
247	говорить о	2	2
248	ему в	1	2
249	нет в	1	2
250	между собой	4	2
251	столь же	3	2
252	то мы	3	2
253	совершенно ясно	1	2
254	нет и	3	2
255	за пределы	2	2
256	что они	5	2
257	сама по	1	2
258	является только	1	2
259	что именно	5	2
260	познавательное значение	1	2
261	стороны и	2	2
262	все же	6	2
263	не являются	2	2
264	видим и	1	2
265	то в	2	2
266	со своей	1	2
267	что это	3	2
268	ни одна	1	2
269	только один	2	2
270	если он	1	2
271	мы совершенно	1	2
272	он не	1	2
273	перестает быть	2	2
274	не к	1	2
275	в корне	4	2
276	с ее	2	2
277	в понятии	1	2
278	на земле	2	2
279	а вместе	1	2
280	не будет	1	2
281	и может	1	2
282	а его	1	2
283	на все	2	2
284	его в	7	2
285	кажется что	2	2
286	для них	7	2
287	между собою	1	2
288	и тогда	2	2
289	но никак	1	2
290	еще сильнее	1	2
291	в котором	2	2
292	она в	1	2
293	для всякого	1	2
294	но эта	2	2
295	при условии	1	2
296	однако в	2	2
297	бы быть	2	2
298	чистом виде	1	2
299	того же	3	2
300	особенно ярко	1	2
301	друг друга	5	2
302	дело в	2	2
303	как таковых	1	2
304	весь этот	2	2
305	но только	1	2
306	того чтобы	5	2
307	смысле как	1	2
308	и по	1	2
309	и притом	2	2
310	существуют в	2	2
311	однако это	1	2
312	во все	1	2
313	они и	3	2
314	и это	2	2
315	определенному закону	1	2
316	но по	1	2
317	в пределах	8	2
318	идет речь	1	2
319	и совершенно	1	2
320	его структуре	1	2
321	можно только	2	2
322	для этого	2	2
323	и что	3	2
324	художественной структуры	2	2
325	учения о	1	2
326	там же	1	2
327	в значительной	1	2
328	с его	2	2
329	мы ни	2	2
330	в литературе	6	2
331	но так	2	2
332	ни к	1	2
333	том как	2	2
334	тот же	1	2
335	дело с	3	2
336	то он	3	2
337	тот или	1	2
338	себя в	1	2
339	только на	4	2
340	является не	2	2
341	а то	1	2
342	за ним	1	2
343	от понятия	1	2
344	совсем другое	2	2
345	сами по	2	2
346	в конце	3	2
347	этого понятия	1	2
348	в других	1	2
349	о которых	1	2
350	же деле	2	2
351	без всякой	2	2
352	выходит за	1	2
353	в самом	11	2
354	ряд с	1	2
355	она является	1	2
356	говорит о	1	2
357	а наоборот	1	2
358	все время	6	2
359	была бы	2	2
360	в это	1	2
361	к другой	1	2
362	к своему	1	2
363	понятие о	1	2
364	находятся в	2	2
365	образ и	1	2
366	этого произведения	1	2
367	в чистом	1	2
368	самом же	2	2
369	произведения искусства	1	2
370	каждой из	1	2
371	это можно	2	2
372	мы только	1	2
373	еще более	1	2
374	ни было	5	2
375	жизни в	3	2
376	в частности	1	2
377	но этот	1	2
378	всех других	3	2
379	можно назвать	1	2
380	но наоборот	1	1
381	как известно	1	1
382	можно говорить	4	1
383	также что	1	1
384	убедимся в	2	1
385	одним из	3	1
386	для построения	1	1
387	ряд как	1	1
388	таком случае	1	1
389	человека и	2	1
390	становится в	5	1
391	всего этот	1	1
392	художественных произведений	1	1
393	тем же	7	1
394	от своей	1	1
395	к другому	2	1
396	вещь не	1	1
397	и до	1	1
398	данного момента	1	1
399	ведь и	1	1
400	нем и	2	1
401	входящих в	1	1
402	с теорией	1	1
403	них это	1	1
404	же как	3	1
405	как единство	1	1
406	что между	1	1
407	единство и	1	1
408	продолжает существовать	1	1
409	не была	1	1
410	под нее	1	1
411	и глубокие	1	1
412	действительности с	1	1
413	мы и	3	1
414	и самой	1	1
415	области познания	2	1
416	так называемые	2	1
417	жизни это	1	1
418	это время	1	1
419	когда говорят	2	1
420	целое и	3	1
421	он встречается	1	1
422	не был	1	1
423	время в	3	1
424	бы то	4	1
425	и связь	1	1
426	и человеческой	1	1
427	тем как	1	1
428	иной закономерности	1	1
429	всего является	1	1
430	к нулю	2	1
431	а следовательно	1	1
432	однако совершенно	1	1
433	совсем не	5	1
434	россии и	2	1
435	сырым материалом	1	1
436	действительности тем	1	1
437	в быту	1	1
438	значение и	1	1
439	вообще как	1	1
440	должны были	1	1
441	значение имеет	1	1
442	из таких	1	1
443	этот художественный	1	1
444	от одной	1	1
445	его на	1	1
446	этом же	1	1
447	и понимания	6	1
448	можем признать	1	1
449	и художественного	1	1
450	в действительности	9	1
451	как таковое	1	1
452	с душой	2	1
453	теперь становится	1	1
454	или иную	1	1
455	ее самое	1	1
456	говорят о	2	1
457	для науки	1	1
458	в целом	4	1
459	чем больше	1	1
460	жизни так	1	1
461	бы не	2	1
462	из этих	2	1
463	действительности а	1	1
464	тоже не	1	1
465	в последнее	1	1
466	с их	1	1
467	остановиться на	1	1
468	им в	1	1
469	содержания нет	1	1
470	этот ряд	1	1
471	и оказалась	1	1
472	и те	4	1
473	но ведь	4	1
474	как он	2	1
475	на то	1	1
476	в единстве	5	1
477	какую бы	1	1
478	если для	1	1
479	все другие	1	1
480	же именно	1	1
481	сами эти	2	1
482	в первую	1	1
483	не значит	2	1
484	в принципе	1	1
485	а потом	1	1
486	тем общим	1	1
487	его от	2	1
488	лишь с	2	1
489	это происходит	1	1
490	такие философские	1	1
491	одно и	1	1
492	ведь вся	1	1
493	что является	1	1
494	то ни	4	1
495	его произведения	1	1
496	искусства в	3	1
497	объективной действительности	1	1
498	действительности в	3	1
499	дело здесь	1	1
500	моменты в	1	1
501	за другой	1	1
502	с начала	1	1
503	чисто художественные	1	1
504	чаще всего	1	1
505	не служит	1	1
506	из нее	2	1
507	но уже	2	1
508	он является	2	1
509	меняются и	1	1
510	эту особенность	1	1
511	нельзя путать	1	1
512	всегда и	1	1
513	тип этого	1	1
514	существует то	1	1
515	чем в	1	1
516	произведение с	2	1
517	должно быть	1	1
518	как таковой	3	1
519	нисколько не	2	1
520	смысл и	4	1
521	только тем	1	1
522	на первый	1	1
523	и при	1	1
524	что такая	1	1
525	самой его	1	1
526	это ощущение	1	1
527	в такой	2	1
528	л толстого	1	1
529	для уяснения	1	1
530	в их	1	1
531	на дурную	2	1
532	мы говорили	1	1
533	то его	2	1
534	себе а	1	1
535	не как	2	1
536	что при	1	1
537	жизни с	2	1
538	от его	3	1
539	для объяснения	1	1
540	поэтому в	2	1
541	в россии	2	1
542	в своих	6	1
543	войти в	5	1
544	том же	1	1
545	что этот	2	1
546	и почти	1	1
547	необходимо чтобы	2	1
548	именно так	5	1
549	вместе со	1	1
550	даже в	2	1
551	что эта	1	1
552	тому что	3	1
553	раз и	3	1
554	его внутреннего	1	1
555	категория в	1	1
556	литературы как	1	1
557	знаком и	1	1
558	самого начала	1	1
559	или другие	1	1
560	к этим	1	1
561	это нисколько	1	1
562	и отдельных	1	1
563	рассмотренных нами	1	1
564	как здесь	1	1
565	из их	1	1
566	иметь в	1	1
567	и несет	1	1
568	следовательно и	4	1
569	никогда не	5	1
570	элемент в	1	1
571	ничего не	2	1
572	с религией	1	1
573	все стороны	2	1
574	его смысл	1	1
575	чисто художественной	2	1
576	конструкции но	1	1
577	ничто не	3	1
578	является этим	1	1
579	исторического процесса	3	1
580	входят в	1	1
581	и делает	1	1
582	в основе	3	1
583	действительность есть	1	1
584	и общность	2	1
585	больше того	1	1
586	идею и	1	1
587	в общую	1	1
588	искусства и	1	1
589	не могут	10	1
590	ведь даже	1	1
591	могут быть	4	1
592	числе и	1	1
593	с полной	1	1
594	на читателя	1	1
595	а что	3	1
596	что уже	2	1
597	в каждом	5	1
598	утверждать что	1	1
599	если же	5	1
600	и был	1	1
601	можно и	1	1
602	случае предполагает	1	1
603	и сами	2	1
604	всего этого	1	1
605	на основе	1	1
606	они существуют	1	1
607	этом произведении	1	1
608	последнее время	1	1
609	чтобы быть	1	1
610	только то	3	1
611	с самого	1	1
612	отвлечься от	1	1
613	ее наиболее	1	1
614	этот тип	1	1
615	котором мы	1	1
616	вещи и	1	1
617	мы приведем	1	1
618	начала и	1	1
619	произведения не	1	1
620	отдельные части	1	1
621	сам он	2	1
622	не ради	2	1
623	действительно если	1	1
624	это только	2	1
625	в эпоху	3	1
626	образ этот	1	1
627	познания и	2	1
628	именно потому	2	1
629	и здесь	1	1
630	действительности но	1	1
631	настоящее время	1	1
632	и остался	1	1
633	как ее	4	1
634	одного из	1	1
635	всех областях	2	1
636	ощущается особенно	1	1
637	единства и	3	1
638	как эта	1	1
639	нас в	1	1
640	и своей	2	1
641	здесь других	1	1
642	места и	1	1
643	произведение является	1	1
644	художественного произведения	7	1
645	являются в	1	1
646	положения и	1	1
647	принципа для	1	1
648	соединении с	2	1
649	и содержания	2	1
650	исторического развития	2	1
651	в художественной	2	1
652	нами органическое	1	1
653	каких бы	1	1
654	и самые	1	1
655	в каких	2	1
656	того что	3	1
657	происходит в	1	1
658	отдельности и	1	1
659	эти последние	1	1
660	предмета и	2	1
661	известно что	1	1
662	быть и	1	1
663	и изучаются	1	1
664	здесь вовсе	1	1
665	для поэта	1	1
666	же объективной	1	1
667	художественного изображения	1	1
668	мы видим	1	1
669	и остро	1	1
670	структуры так	1	1
671	и быть	1	1
672	так всегда	1	1
673	не имеющих	1	1
674	и творчество	1	1
675	и так	1	1
676	собой но	1	1
677	поэтому и	2	1
678	который в	1	1
679	деле здесь	1	1
680	в контексте	1	1
681	не происходит	1	1
682	с одной	1	1
683	в эти	1	1
684	на сцене	1	1
685	да еще	1	1
686	непонятным и	1	1
687	и у	1	1
688	ни одного	1	1
689	то ведь	2	1
690	толкования художественных	1	1
691	в нашей	1	1
692	большинстве случаев	5	1
693	потому в	1	1
694	превращаются в	2	1
695	ту или	2	1
696	убедились что	1	1
697	бы тот	2	1
698	нуждается в	3	1
699	ведь это	1	1
700	оказывается вовсе	1	1
701	жизни таким	1	1
702	т п	5	1
703	виду именно	1	1
704	от тех	1	1
705	таких категорий	1	1
706	для меня	1	1
707	не о	3	1
708	мы убедились	1	1
709	часто и	1	1
710	и вместе	1	1
711	из двух	1	1
712	ней и	1	1
713	менее ярко	1	1
714	с другим	1	1
715	до сих	1	1
716	с той	1	1
717	являются только	2	1
718	и между	5	1
719	мы еще	2	1
720	и др	2	1
721	до конца	4	1
722	что для	1	1
723	этот термин	1	1
724	превращается в	2	1
725	и самый	2	1
726	не на	3	1
727	категории между	1	1
728	о чем	1	1
729	совершенно одинаково	1	1
730	для их	1	1
731	под влиянием	1	1
732	здесь именно	1	1
733	бы оно	1	1
734	на фоне	3	1
735	в непрерывном	1	1
736	другой действительности	1	1
737	перестал бы	1	1
738	не имеем	1	1
739	ориентации человека	1	1
740	требует от	1	1
741	под эту	1	1
742	какого бы	1	1
743	остается и	1	1
744	где же	1	1
745	одной стороны	1	1
746	они конечно	1	1
747	которые являются	1	1
748	она есть	3	1
749	если они	2	1
750	к действительности	1	1
751	связаны с	2	1
752	что же	5	1
753	в отдельности	1	1
754	других областях	1	1
755	исходя из	1	1
756	в художественную	1	1
757	с этой	1	1
758	основные элементы	1	1
759	путать с	1	1
760	вот что	1	1
761	слова и	4	1
762	художественное произведение	11	1
763	и нет	1	1
764	сих пор	1	1
765	но для	2	1
766	и новой	1	1
767	этот образ	1	1
768	за его	1	1
769	и часто	1	1
770	мира и	1	1
771	и времени	1	1
772	о котором	1	1
773	в настоящее	1	1
774	но отнюдь	1	1
775	а к	2	1
776	путем изменения	1	1
777	внутреннее содержание	1	1
778	бы в	6	1
779	явления в	1	1
780	конце концов	2	1
781	было только	1	1
782	этих областей	2	1
783	есть уже	1	1
784	они находятся	1	1
785	из огромного	1	1
786	же касается	1	1
787	отношении к	1	1
788	нам в	1	1
789	к самому	2	1
790	вопрос как	1	1
791	понимает под	1	1
792	становления и	2	1
793	и начинается	1	1
794	в романе	4	1
795	между ними	15	1
796	не знает	1	1
797	ведь именно	1	1
798	равно как	3	1
799	мере в	1	1
800	ведь здесь	1	1
801	т е	32	1
802	бы его	1	1
803	что под	1	1
804	он и	3	1
805	уже нельзя	1	1
806	до степени	1	1
807	всем этом	1	1
808	в искусстве	7	1
809	это в	1	1
810	это понятие	2	1
811	как результат	1	1
812	этой точки	1	1
813	том числе	1	1
