N	2gram	Vygotskiy__1	Stilisti
259	между двумя	2	2
260	бы и	2	2
261	представляет собой	11	2
262	все эти	4	2
263	и те	2	2
264	речи но	3	2
265	общей цели	1	2
266	друг другу	3	2
267	уяснить себе	1	2
268	понимания и	1	2
269	по своему	1	2
270	одной и	2	2
271	человек с	1	2
272	значительной степени	2	2
273	связанные с	1	2
274	ясно что	2	2
275	есть не	2	2
276	с этим	6	2
277	в жизни	1	2
278	но мы	1	2
279	нашего исследования	8	2
280	глуше и	1	2
281	в этих	2	2
282	и при	2	2
283	в своей	4	2
284	мы конечно	1	2
285	в отношении	10	2
286	что вся	1	2
287	мы говорили	3	2
288	в которых	3	2
289	но эта	1	2
290	совершенно иначе	1	2
291	которые в	1	2
292	самое время	1	2
293	который мы	2	2
294	значений слов	1	2
295	имели в	1	2
296	отражает и	1	2
297	в основе	8	2
298	эти три	2	2
299	этом отношении	4	2
300	в каком	3	2
301	все то	1	2
302	ли не	1	2
303	с развитием	2	2
304	из всего	1	2
305	речь есть	1	2
306	в дальнейшем	1	2
307	как с	1	2
308	понимание и	2	2
309	с собой	2	2
310	не с	2	2
311	к рассмотрению	1	2
312	по своей	5	2
313	что перед	2	2
314	в значительной	2	2
315	общение в	1	2
316	находит свое	1	2
317	в середине	1	2
318	на отдельные	3	2
319	как например	1	2
320	в том	24	2
321	одной из	1	2
322	что он	7	2
323	в какой	5	2
324	от самых	1	2
325	человека с	2	2
326	для всех	4	2
327	слова не	1	2
328	или даже	2	2
329	для него	2	2
330	себе в	1	2
331	для них	1	2
332	заметить что	2	2
333	тем что	6	2
334	и речь	4	2
335	нужно было	1	2
336	развития в	2	2
337	собой разумеется	1	2
338	на развитие	1	2
339	больше и	1	2
340	связано с	2	2
341	не было	1	2
342	зависит от	1	2
343	до конца	1	2
344	общение не	1	2
345	речи это	1	2
346	будет иметь	1	2
347	должна была	1	2
348	связь с	1	2
349	и потому	2	2
350	из трех	1	2
351	у человека	1	2
352	из которых	3	2
353	и переживания	2	2
354	смысле этого	3	2
355	которое не	2	2
356	в первой	1	2
357	должно быть	2	2
358	про себя	2	2
359	останавливаться на	3	2
360	несколько дальше	1	2
361	сих пор	4	2
362	случаях когда	1	2
363	тем и	3	2
364	войти в	1	2
365	в точном	1	2
366	или в	1	2
367	а к	1	2
368	на первый	2	2
369	но об	1	2
370	у них	1	2
371	о происхождении	1	2
372	ни к	1	2
373	несмотря на	2	2
374	этот вопрос	3	2
375	с ней	2	2
376	в частности	2	2
377	к этому	4	2
378	в своих	5	2
379	гораздо более	1	2
380	не слово	1	1
381	смысле слова	3	1
382	ту же	1	1
383	одним из	1	1
384	для построения	1	1
385	этом она	1	1
386	же как	6	1
387	не остается	3	1
388	наших исследований	1	1
389	переход от	1	1
390	другому человеку	2	1
391	и должны	2	1
392	не иначе	1	1
393	и всем	1	1
394	чего не	1	1
395	и до	2	1
396	бы к	1	1
397	не имеют	1	1
398	от всяких	1	1
399	собственном смысле	5	1
400	и развитие	1	1
401	входящих в	1	1
402	в их	3	1
403	из всех	2	1
404	например в	1	1
405	предполагаем что	1	1
406	всего того	1	1
407	первой и	1	1
408	которую мы	4	1
409	бы что	2	1
410	именно к	1	1
411	оба эти	3	1
412	в сущности	6	1
413	совпадает с	1	1
414	говорить о	2	1
415	само слово	2	1
416	принадлежит к	1	1
417	я не	3	1
418	жизни как	1	1
419	себе что	1	1
420	который может	1	1
421	эти мысли	1	1
422	же мере	3	1
423	ответа на	2	1
424	быть в	1	1
425	качестве примера	1	1
426	но этого	1	1
427	мы начинаем	2	1
428	в чем	4	1
429	значения уже	1	1
430	привели к	1	1
431	с реальной	1	1
432	и другие	1	1
433	не то	1	1
434	в сторону	1	1
435	общественной жизнью	1	1
436	конечном счете	1	1
437	в общем	3	1
438	в новом	3	1
439	и будет	1	1
440	на речь	2	1
441	мы сейчас	1	1
442	взаимодействие как	1	1
443	к сожалению	2	1
444	в собственном	5	1
445	там где	2	1
446	в истории	1	1
447	как говорит	2	1
448	речи именно	2	1
449	в одной	3	1
450	если она	1	1
451	только ее	1	1
452	в своем	3	1
453	кроме того	1	1
454	в нужную	1	1
455	и слова	1	1
456	когда он	2	1
457	и понимания	2	1
458	вопросом о	1	1
459	является выражением	1	1
460	от этого	2	1
461	то в	1	1
462	за собой	2	1
463	с той	2	1
464	общение с	1	1
465	самым существенным	3	1
466	он в	3	1
467	из этих	3	1
468	что так	1	1
469	от действительности	1	1
470	отчасти и	1	1
471	с их	1	1
472	остановиться на	1	1
473	следуя за	1	1
474	имеет для	1	1
475	в наших	3	1
476	не могла	1	1
477	наблюдаем в	1	1
478	в общении	2	1
479	и если	3	1
480	вообще не	1	1
481	сейчас не	3	1
482	тем не	1	1
483	он ни	1	1
484	а скорее	2	1
485	он не	5	1
486	о которой	1	1
487	которой не	1	1
488	ключ к	2	1
489	всех этих	2	1
490	он должен	2	1
491	к одному	1	1
492	в силу	6	1
493	но вместе	4	1
494	что может	5	1
495	общения таким	1	1
496	на этом	2	1
497	так например	1	1
498	нам удалось	1	1
499	на то	5	1
500	в основу	2	1
501	могла бы	1	1
502	факт что	3	1
503	тем в	1	1
504	в другом	7	1
505	и второй	1	1
506	в ход	1	1
507	развития к	1	1
508	на все	3	1
509	речью и	2	1
510	общения как	1	1
511	на протяжении	1	1
512	образом если	1	1
513	на бумаге	1	1
514	уже знаем	1	1
515	на вопросе	1	1
516	процессе возникновения	1	1
517	должен был	1	1
518	между отдельными	3	1
519	только лишь	1	1
520	позволяет ему	1	1
521	он является	1	1
522	это общение	1	1
523	к которым	1	1
524	с этой	6	1
525	о связи	1	1
526	сам с	2	1
527	отражается в	1	1
528	перестает быть	1	1
529	процесса речевого	1	1
530	уже у	1	1
531	являются как	1	1
532	их общий	1	1
533	всякого сомнения	1	1
534	себе две	1	1
535	с еще	1	1
536	вопроса об	2	1
537	он уходит	1	1
538	исследования к	1	1
539	таким же	1	1
540	в следующем	1	1
541	наших дней	1	1
542	по сравнению	6	1
543	на каждом	1	1
544	есть речь	2	1
545	оказывается что	1	1
546	мысли и	6	1
547	о языке	1	1
548	своих частях	1	1
549	значение для	1	1
550	является только	1	1
551	поэтому в	2	1
552	по крайней	1	1
553	и эти	2	1
554	речи в	14	1
555	том же	2	1
556	что этот	2	1
557	в различнейших	1	1
558	т.е на	1	1
559	стоит только	4	1
560	по себе	5	1
561	даже в	2	1
562	мы встречаемся	1	1
563	человека но	1	1
564	заставляет его	1	1
565	и вся	1	1
566	в одно	1	1
567	из слов	1	1
568	раз и	1	1
569	вопрос если	1	1
570	содержит в	1	1
571	не менее	1	1
572	без его	1	1
573	что эта	2	1
574	она не	3	1
575	и ясно	1	1
576	этими двумя	2	1
577	это дает	1	1
578	тогда когда	3	1
579	того как	2	1
580	в развитии	12	1
581	благодаря тому	2	1
582	эта внутренняя	1	1
583	чтобы стать	1	1
584	развитие звуковой	1	1
585	к такому	1	1
586	этого конечно	1	1
587	же сколько	1	1
588	только не	1	1
589	следовательно и	1	1
590	говорит один	1	1
591	и всегда	1	1
592	в общих	1	1
593	в самой	1	1
594	именно с	1	1
595	находятся в	1	1
596	на удовлетворение	2	1
597	виду прежде	1	1
598	и устанавливает	1	1
599	того в	1	1
600	степени их	1	1
601	такой случай	1	1
602	на природу	1	1
603	за развитием	1	1
604	всей жизни	1	1
605	убедиться в	4	1
606	вопрос в	1	1
607	и делает	1	1
608	и оно	1	1
609	должны быть	1	1
610	себя только	1	1
611	в наши	2	1
612	что при	1	1
613	в работах	1	1
614	почти на	2	1
615	речь не	3	1
616	должен быть	4	1
617	человеческая речь	1	1
618	гордость и	1	1
619	чрезвычайно существенных	1	1
620	что для	5	1
621	приходит к	3	1
622	понять это	2	1
623	речи мы	4	1
624	а затем	5	1
625	сдвигов в	1	1
626	для индивидуального	1	1
627	от всей	1	1
628	мы рассматриваем	1	1
629	можно сделать	1	1
630	всей своей	1	1
631	мы наблюдаем	1	1
632	котором мы	1	1
633	целым рядом	1	1
634	поэтому мы	1	1
635	нам остается	1	1
636	которыми мы	1	1
637	с самим	1	1
638	здесь нет	1	1
639	которых это	1	1
640	речь как	3	1
641	к самой	1	1
642	мы пытаемся	1	1
643	еще в	1	1
644	показать как	1	1
645	мысли мы	1	1
646	в которые	1	1
647	связанных между	1	1
648	слова ни	1	1
649	для этого	5	1
650	потребностей и	2	1
651	по мере	4	1
652	выходящее за	1	1
653	обществом как	1	1
654	может в	1	1
655	именно потому	1	1
656	остается ничего	3	1
657	другом месте	6	1
658	и силу	1	1
659	на вопрос	2	1
660	столь же	6	1
661	и та	1	1
662	структуру и	1	1
663	это история	1	1
664	никак не	1	1
665	и что	5	1
666	к действительности	5	1
667	что его	2	1
668	все его	1	1
669	может не	3	1
670	внешняя сторона	1	1
671	образом мы	1	1
672	в конечном	1	1
673	даже несколько	1	1
674	и смысловой	1	1
675	подчиняется законам	1	1
676	являются в	1	1
677	между тем	9	1
678	при исследовании	1	1
679	но нет	1	1
680	же является	1	1
681	и которое	3	1
682	крайней мере	1	1
683	весь вопрос	1	1
684	вслед за	2	1
685	о независимости	1	1
686	представления о	1	1
687	действительности в	1	1
688	от внешнего	1	1
689	будет звучать	1	1
690	первое что	1	1
691	социальной среды	1	1
692	нами три	1	1
693	обе эти	3	1
694	говорили выше	2	1
695	исследования мы	2	1
696	бы из	1	1
697	в вопросе	1	1
698	и действительно	1	1
699	к нашему	1	1
700	внутренней речью	1	1
701	может сказать	2	1
702	в предшествующей	1	1
703	что нам	1	1
704	на несколько	1	1
705	между этими	6	1
706	сам собой	1	1
707	в эти	1	1
708	где они	1	1
709	до наших	1	1
710	с какой	1	1
711	так что	1	1
712	это ни	1	1
713	к какому	1	1
714	с предыдущим	1	1
715	не можем	1	1
716	одном и	1	1
717	своим собственным	1	1
718	чтобы он	1	1
719	к правильному	1	1
720	в виде	2	1
721	право и	1	1
722	является не	1	1
723	каким образом	1	1
724	речь в	2	1
725	по отношению	7	1
726	к установлению	3	1
727	отдельные элементы	3	1
728	не связанных	1	1
729	был бы	2	1
730	искать в	1	1
731	переживания как	1	1
732	ни в	4	1
733	всегда оказывается	1	1
734	могло бы	1	1
735	иначе как	1	1
736	вовсе не	3	1
737	у него	1	1
738	и никогда	1	1
739	играет в	1	1
740	самой основе	1	1
741	отдельных весьма	1	1
742	показали что	4	1
743	превращается в	3	1
744	установив что	1	1
745	и строго	1	1
746	зрения с	2	1
747	связан с	5	1
748	свою мысль	1	1
749	со стороны	1	1
750	мы это	1	1
751	до сих	4	1
752	с другой	10	1
753	за пределы	2	1
754	что человек	1	1
755	в знак	1	1
756	мысль которая	1	1
757	по всей	2	1
758	его социальная	1	1
759	ничем не	1	1
760	чтобы убедиться	2	1
761	на этот	3	1
762	она является	1	1
763	же точно	9	1
764	возвращаясь к	1	1
765	происходит и	1	1
766	о чем	2	1
767	и том	1	1
768	слова которое	1	1
769	ближе к	2	1
770	и отношение	2	1
771	в речи	2	1
772	может иметь	1	1
773	нашей мысли	1	1
774	прибавить еще	2	1
775	только его	1	1
776	вопросе о	1	1
777	тот факт	1	1
778	поэтому если	1	1
779	предположить что	1	1
780	отражает действительность	2	1
781	сравнению с	5	1
782	т.е в	1	1
783	в течение	2	1
784	тому как	1	1
785	как к	1	1
786	и менее	1	1
787	внешнего мира	2	1
788	только то	1	1
789	для тех	1	1
790	действительность в	2	1
791	в основном	1	1
792	именно в	6	1
793	является как	2	1
794	как раз	4	1
795	особенностей и	1	1
796	сознании и	1	1
797	она должна	4	1
798	в более	1	1
799	указать на	1	1
800	на внешнее	1	1
801	к пониманию	2	1
802	значения слова	3	1
803	совершается в	1	1
804	что я	1	1
805	к внешней	1	1
806	на одном	1	1
807	сознания и	3	1
808	само по	1	1
809	в результате	4	1
810	о котором	2	1
811	это как	1	1
812	бы даже	1	1
813	что в	14	1
814	речи с	2	1
815	который является	1	1
816	это так	1	1
817	случае происходит	1	1
818	тем более	5	1
819	единица речевого	1	1
820	речи так	2	1
821	направление его	1	1
822	от всего	1	1
823	развития речи	1	1
824	с другими	2	1
825	по самой	2	1
826	ее в	2	1
827	речи если	5	1
828	к мысли	2	1
829	слово в	1	1
830	но если	1	1
831	наконец не	1	1
832	только как	1	1
833	другой стороны	9	1
834	от всех	3	1
835	совершенно не	1	1
836	развитие и	1	1
837	отношению к	7	1
838	коротко говоря	1	1
839	в действительности	1	1
840	наряду с	1	1
841	человека к	2	1
842	свой характер	1	1
843	же на	1	1
844	в таком	1	1
845	как результат	1	1
846	все что	1	1
