N	2gram	Ircho_Kome_2	Myshleni
229	и тогда	1	2
230	со всей	1	2
231	которую он	1	2
232	таким же	1	2
233	в следующем	2	2
234	в отличие	2	2
235	в памяти	1	2
236	которой они	1	2
237	их в	1	2
238	том же	1	2
239	в той	2	2
240	этой области	1	2
241	слов то	1	2
242	но они	1	2
243	может служить	1	2
244	не имеет	3	2
245	того как	3	2
246	свою силу	1	2
247	не по	4	2
248	это слово	4	2
249	что на	3	2
250	того обстоятельства	1	2
251	ли не	7	2
252	отличается от	1	2
253	и это	2	2
254	свою очередь	1	2
255	никак не	1	2
256	ясно что	8	2
257	еще не	6	2
258	выводу что	1	2
259	является по	1	2
260	и здесь	6	2
261	а также	1	2
262	к нему	3	2
263	в другой	2	2
264	вслед за	2	2
265	в современной	1	2
266	образов и	1	2
267	по мнению	1	2
268	и у	2	2
269	целого ряда	1	2
270	от других	1	2
271	он имеет	1	2
272	для него	1	2
273	представить себе	3	2
274	у него	4	2
275	только на	1	2
276	в каком	1	2
277	и тех	2	2
278	с той	2	2
279	а с	1	2
280	прежде всего	4	2
281	с которым	2	2
282	если не	2	2
283	все более	1	2
284	целом ряде	1	2
285	что это	4	2
286	в реальном	1	2
287	даже в	2	2
288	обстоятельства что	1	2
289	в начале	4	2
290	числе и	1	2
291	мы найдем	3	2
292	то при	1	2
293	а в	3	2
294	нам не	1	2
295	в свою	1	2
296	не знает	1	2
297	том числе	3	2
298	например в	3	1
299	переходит к	1	1
300	первые шаги	1	1
301	тех же	3	1
302	и есть	2	1
303	отношения между	1	1
304	по которым	2	1
305	ii и	1	1
306	различия существующие	1	1
307	ребенка что	1	1
308	на две	1	1
309	в традиционной	2	1
310	которыми он	1	1
311	его не	1	1
312	в последние	4	1
313	мы не	2	1
314	связи в	1	1
315	между его	1	1
316	не делает	1	1
317	та же	1	1
318	вопрос о	3	1
319	такое положение	1	1
320	самую сущность	1	1
321	из сказанного	1	1
322	благодаря тому	1	1
323	время как	2	1
324	говорить о	2	1
325	но даже	1	1
326	ему в	1	1
327	же что	1	1
328	когда речь	1	1
329	собой в	1	1
330	же мере	1	1
331	бы то	2	1
332	во всех	3	1
333	то мы	1	1
334	как правило	3	1
335	все больше	2	1
336	то он	1	1
337	значение и	1	1
338	не все	1	1
339	если в	2	1
340	по отношению	3	1
341	друг от	1	1
342	и я	2	1
343	если она	1	1
344	независимо от	5	1
345	общего с	1	1
346	что именно	2	1
347	что касается	3	1
348	однако не	1	1
349	этом же	2	1
350	имеет в	2	1
351	историческая действительность	1	1
352	следует сказать	1	1
353	и хотя	2	1
354	нам известны	2	1
355	чуть ли	2	1
356	только два	1	1
357	к самому	1	1
358	из опыта	1	1
359	в древних	1	1
360	бы ей	1	1
361	почти одновременно	1	1
362	отца на	1	1
363	этого было	1	1
364	корнями в	1	1
365	задний план	1	1
366	он не	2	1
367	связей между	1	1
368	образом на	1	1
369	систему его	1	1
370	не могли	1	1
371	признаками не	1	1
372	благоприятные условия	1	1
373	что она	2	1
374	но все	3	1
375	то ни	2	1
376	главным образом	1	1
377	том случае	1	1
378	а по	1	1
379	с целью	1	1
380	за другой	1	1
381	всю свою	1	1
382	на характер	1	1
383	же образом	1	1
384	самый характер	1	1
385	этот раз	4	1
386	о которых	1	1
387	на второй	1	1
388	можем сказать	1	1
389	всякое значение	1	1
390	обнаруживается и	1	1
391	на что	2	1
392	не всегда	2	1
393	которой он	1	1
394	одна и	1	1
395	ведет к	1	1
396	как таковой	1	1
397	не больше	1	1
398	чтобы подойти	1	1
399	нас не	1	1
400	по сообщению	1	1
401	бы к	2	1
402	то для	1	1
403	не столько	1	1
404	представление о	2	1
405	это подтверждается	1	1
406	от его	1	1
407	признать что	2	1
408	должны были	1	1
409	значение для	1	1
410	нельзя было	1	1
411	в одном	2	1
412	образом и	1	1
413	два противоположных	1	1
414	тем не	1	1
415	доказывает что	1	1
416	есть некий	1	1
417	для нее	1	1
418	по себе	1	1
419	является чем-то	1	1
420	слов еще	1	1
421	случае в	1	1
422	три типа	1	1
423	дня и	1	1
424	с которой	1	1
425	этого же	1	1
426	самого начала	1	1
427	в то	6	1
428	и выяснение	1	1
429	как о	1	1
430	начинает с	2	1
431	означает что	1	1
432	что их	2	1
433	здесь на	1	1
434	с и	4	1
435	существует два	1	1
436	или еще	1	1
437	вытекает из	1	1
438	источников в	1	1
439	ничего не	1	1
440	в разных	1	1
441	больше чем	5	1
442	в самой	3	1
443	имеем дело	1	1
444	этих двух	1	1
445	вместо того	1	1
446	и после	2	1
447	представление об	1	1
448	с достаточной	2	1
449	здесь же	1	1
450	эти три	1	1
451	и оказывается	1	1
452	из примеров	1	1
453	у нас	1	1
454	не заставляет	1	1
455	уже о	2	1
456	встречается в	1	1
457	сомневаться в	2	1
458	всего в	2	1
459	его с	1	1
460	как для	1	1
461	бы он	1	1
462	в поле	3	1
463	первом же	1	1
464	же его	2	1
465	конфликту между	1	1
466	для себя	1	1
467	совпадают с	1	1
468	от друга	1	1
469	происходит и	1	1
470	еще более	2	1
471	вывод что	1	1
472	такое что	1	1
473	говоря уже	2	1
474	и та	1	1
475	то время	3	1
476	в себя	1	1
477	с самого	2	1
478	так в	2	1
479	гордится тем	1	1
480	до самого	1	1
481	и сам	3	1
482	характеризуется как	1	1
483	было в	1	1
484	мог бы	1	1
485	составляют в	1	1
486	о связи	1	1
487	этими словами	1	1
488	различное значение	1	1
489	это сходство	1	1
490	своему происхождению	1	1
491	из других	1	1
492	средством для	1	1
493	сами они	1	1
494	но мы	1	1
495	правило в	2	1
496	одного из	1	1
497	или на	2	1
498	первого из	1	1
499	после того	2	1
500	все его	1	1
501	в различных	1	1
502	на ее	1	1
503	если принять	1	1
504	каждого его	1	1
505	нуждается в	1	1
506	которому в	1	1
507	выступает как	1	1
508	даже для	1	1
509	также в	2	1
510	и следовательно	1	1
511	если это	1	1
512	оно содержится	1	1
513	замечает что	1	1
514	думаю что	1	1
515	поле зрения	2	1
516	чем это	2	1
517	с ними	2	1
518	дело с	3	1
519	он выступает	2	1
520	которым оно	1	1
521	должен быть	1	1
522	не идет	1	1
523	одних и	2	1
524	и ее	2	1
525	по этому	1	1
526	внимание что	1	1
527	попадают в	1	1
528	и они	1	1
529	готовность к	1	1
530	я думаю	1	1
531	мы знаем	3	1
532	одно из	2	1
533	и их	3	1
534	в конце	2	1
535	идет от	1	1
536	на четыре	1	1
537	как его	1	1
538	само по	1	1
539	вмешательства в	1	1
540	как раз	1	1
541	перед ними	1	1
542	в других	2	1
543	из двух	1	1
544	и даже	1	1
545	даже не	3	1
546	пришли к	1	1
547	быть даже	1	1
548	до сих	2	1
549	здесь в	3	1
550	больше того	4	1
551	на чем	1	1
552	на которые	1	1
553	и затем	1	1
554	что не	1	1
555	к более	1	1
556	то и	1	1
557	место во	2	1
558	и самый	1	1
559	не на	1	1
560	эту возможность	1	1
561	однако и	1	1
562	как особая	1	1
563	сослаться на	1	1
564	нечто такое	1	1
565	является его	1	1
566	в переносном	1	1
567	с которыми	2	1
568	или по	1	1
569	из которых	3	1
570	конечно не	1	1
571	о чем	3	1
572	предположить что	1	1
573	в область	1	1
574	в течение	2	1
575	другом не	1	1
576	в тех	3	1
577	в тот	1	1
578	то к	1	1
579	исходя из	1	1
580	в состоянии	1	1
581	быть не	1	1
582	на пути	2	1
583	что из	2	1
584	бы достаточно	1	1
585	сих пор	2	1
586	все это	3	1
587	в так	2	1
588	помощью и	1	1
589	является как	1	1
590	нечто подобное	1	1
591	при всем	3	1
592	виде а	1	1
593	в полном	1	1
594	на задний	1	1
595	себя на	1	1
596	или в	3	1
597	о котором	1	1
598	и слова	1	1
599	хотя и	4	1
600	из себя	1	1
601	напомнить что	1	1
602	тем более	1	1
603	может вызывать	1	1
604	существующие между	1	1
605	вмешательство в	1	1
606	с ним	1	1
607	ни было	2	1
608	же в	4	1
609	человека не	1	1
610	нет ничего	1	1
611	в период	3	1
612	от первого	1	1
613	но если	3	1
614	не говоря	2	1
615	речи и	1	1
616	равно как	1	1
617	какой мере	1	1
618	всех других	1	1
619	отношению к	3	1
620	из этого	2	1
621	содержится в	1	1
622	отношении является	1	1
623	случае если	1	1
624	по поводу	3	1
625	как результат	1	1
