N	2gram	Propp_Isto_3	Problema
173	как мы	8	3
174	другими словами	1	3
175	в буквальном	1	3
176	с собой	2	3
177	к нему	5	3
178	в его	3	3
179	что и	9	3
180	конечно не	1	3
181	в начале	1	3
182	только к	1	3
183	здесь мы	5	3
184	себе и	2	3
185	мы можем	6	3
186	тем что	4	3
187	не было	2	3
188	были бы	1	3
189	если не	2	3
190	в связи	3	3
191	нет ничего	2	3
192	о себе	3	3
193	независимо от	2	3
194	а если	3	3
195	и более	2	3
196	что мы	1	3
197	только для	1	3
198	между прочим	3	3
199	это уже	1	3
200	и как	3	3
201	мы должны	7	3
202	все они	1	3
203	совершенно не	2	3
204	является и	1	3
205	из этого	1	3
206	что в	15	3
207	точно так	2	3
208	которая не	1	3
209	мы здесь	4	2
210	и то	2	2
211	бы для	1	2
212	почти всегда	1	2
213	они могут	2	2
214	время как	2	2
215	не вполне	6	2
216	и он	2	2
217	между собой	1	2
218	мы читаем	1	2
219	иное как	3	2
220	столь же	1	2
221	в чем	3	2
222	то мы	2	2
223	не то	1	2
224	совершенно ясно	1	2
225	нет и	1	2
226	что они	8	2
227	относится к	2	2
228	стороны и	3	2
229	все же	5	2
230	ясно и	1	2
231	не очень	1	2
232	со своей	1	2
233	что это	1	2
234	ни одна	1	2
235	только они	1	2
236	тому же	2	2
237	если он	2	2
238	на его	3	2
239	он не	5	2
240	перестает быть	1	2
241	в корне	1	2
242	с ее	1	2
243	том чтобы	1	2
244	как они	1	2
245	не будет	1	2
246	на все	2	2
247	на этой	1	2
248	его в	3	2
249	однако мы	1	2
250	этом мы	1	2
251	для них	3	2
252	далеко не	3	2
253	еще сильнее	1	2
254	в котором	2	2
255	она в	1	2
256	однако этот	1	2
257	мы находим	1	2
258	не будем	3	2
259	и всякого	1	2
260	не могли	1	2
261	однако в	1	2
262	бы быть	1	2
263	но они	2	2
264	друг друга	6	2
265	здесь на	2	2
266	эти мифы	1	2
267	смысле как	1	2
268	и по	1	2
269	к ней	4	2
270	во всем	1	2
271	буквальном смысле	1	2
272	до того	1	2
273	однако это	3	2
274	у меня	5	2
275	есть только	2	2
276	во все	2	2
277	они и	3	2
278	и это	2	2
279	приходит к	1	2
280	но по	3	2
281	здесь также	1	2
282	и говорит	9	2
283	действия и	1	2
284	в пределах	4	2
285	можно только	3	2
286	для этого	1	2
287	будем здесь	2	2
288	и что	2	2
289	там же	2	2
290	не раз	2	2
291	нечто иное	1	2
292	по городу	1	2
293	тот же	1	2
294	с ними	3	2
295	дело с	2	2
296	очень много	2	2
297	по этому	1	2
298	со всеми	1	2
299	только на	2	2
300	функций в	1	2
301	а то	2	2
302	заключается в	1	2
303	за ним	3	2
304	не сам	1	2
305	никто не	2	2
306	сами по	1	2
307	то время	2	2
308	в других	4	2
309	же деле	1	2
310	а именно	4	2
311	и прежде	1	2
312	что иное	3	2
313	она является	1	2
314	говорит о	1	2
315	мужа и	1	2
316	все время	2	2
317	была бы	1	2
318	или по	5	2
319	редких случаях	1	2
320	общего с	1	2
321	к своему	1	2
322	находятся в	1	2
323	том смысле	1	2
324	самом же	1	2
325	здесь конечно	1	2
326	это можно	1	2
327	еще более	2	2
328	с ней	6	2
329	меня в	1	2
330	в частности	5	2
331	но этот	2	2
332	не что	3	2
333	к людям	1	1
334	также что	1	1
335	одним из	4	1
336	таком случае	1	1
337	человека и	1	1
338	близкими к	1	1
339	связана с	3	1
340	и насилия	1	1
341	не признает	1	1
342	смысл этого	1	1
343	и до	1	1
344	частностей и	1	1
345	его своей	1	1
346	что вся	1	1
347	если я	3	1
348	же как	2	1
349	случае это	1	1
350	вопрос о	2	1
351	и совсем	1	1
352	нас это	1	1
353	на себя	2	1
354	отличается своей	1	1
355	мы и	1	1
356	однако так	2	1
357	начало и	1	1
358	на них	1	1
359	песни и	1	1
360	и связь	1	1
361	тем как	1	1
362	одной или	1	1
363	здесь имеем	1	1
364	они у	1	1
365	однако совершенно	1	1
366	к нам	1	1
367	особенно если	1	1
368	мы будем	1	1
369	жить и	1	1
370	в быту	1	1
371	не все	6	1
372	должны были	3	1
373	отношение к	4	1
374	есть просто	1	1
375	своего сына	1	1
376	говорилось выше	2	1
377	только путем	1	1
378	носа не	1	1
379	тебе и	1	1
380	в гости	1	1
381	из возможных	1	1
382	его на	2	1
383	если на	1	1
384	это был	1	1
385	глава iv	1	1
386	отношений в	1	1
387	напомним что	1	1
388	же герой	1	1
389	он на	2	1
390	с душой	1	1
391	в этот	2	1
392	от такого	1	1
393	говорят о	1	1
394	ни один	2	1
395	в целом	3	1
396	он в	1	1
397	жизни так	1	1
398	бы не	1	1
399	из этих	3	1
400	особенно ясным	1	1
401	остановиться на	1	1
402	бы только	1	1
403	говорит не	1	1
404	и те	1	1
405	на то	1	1
406	в наших	2	1
407	или нескольких	1	1
408	они в	2	1
409	в первую	1	1
410	нее и	2	1
411	здесь говорится	1	1
412	прочим и	1	1
413	в силу	2	1
414	времени он	1	1
415	его от	1	1
416	это происходит	1	1
417	всего то	1	1
418	все с	1	1
419	герой говорит	1	1
420	от нее	1	1
421	больше всего	1	1
422	об этой	2	1
423	рождение ребенка	3	1
424	временно и	1	1
425	дело здесь	1	1
426	ли ты	1	1
427	с начала	1	1
428	в суть	1	1
429	представления об	1	1
430	здесь это	1	1
431	смерть и	2	1
432	но уже	1	1
433	меняются и	1	1
434	в соединении	1	1
435	он встречает	1	1
436	не всегда	4	1
437	и уже	2	1
438	чем в	1	1
439	как таковой	2	1
440	во время	6	1
441	в такой	1	1
442	просто в	1	1
443	о наличии	1	1
444	не как	1	1
445	что при	1	1
446	существует но	1	1
447	мы теперь	1	1
448	любовь и	1	1
449	для объяснения	1	1
450	выше мы	3	1
451	и вот	2	1
452	которые в	1	1
453	над ними	2	1
454	умирания и	1	1
455	войти в	1	1
456	что этот	1	1
457	на всю	1	1
458	именно так	2	1
459	вместе со	1	1
460	даже в	2	1
461	новых и	1	1
462	чем здесь	1	1
463	человек и	1	1
464	самого начала	1	1
465	слова именно	1	1
466	или другие	1	1
467	ее с	1	1
468	у него	3	1
469	и отдельных	1	1
470	нам и	1	1
471	здесь может	2	1
472	это мы	1	1
473	никогда не	3	1
474	оставался жить	2	1
475	ничего не	6	1
476	это то	1	1
477	с одним	2	1
478	почти во	1	1
479	ему и	1	1
480	является также	1	1
481	достаточно указать	1	1
482	только с	1	1
483	так то	1	1
484	перед ним	1	1
485	разнообразны и	1	1
486	если его	1	1
487	от каждого	2	1
488	можно поставить	1	1
489	могут быть	5	1
490	они обладают	2	1
491	отмечает что	1	1
492	об одном	1	1
493	с полной	1	1
494	за что	1	1
495	на очень	2	1
496	утверждать что	2	1
497	если же	1	1
498	поставить вопрос	2	1
499	относящихся сюда	1	1
500	понятным почему	1	1
501	тогда я	1	1
502	также имеет	1	1
503	свою очередь	1	1
504	уже потому	1	1
505	что всякая	1	1
506	чтобы быть	1	1
507	уже с	3	1
508	только то	1	1
509	с самого	1	1
510	на том	3	1
511	и сам	1	1
512	в образе	1	1
513	связан с	2	1
514	это вовсе	1	1
515	сам он	1	1
516	нам уже	2	1
517	он по	2	1
518	что дело	1	1
519	этой жизни	1	1
520	значит в	1	1
521	но здесь	1	1
522	находится в	4	1
523	о ней	2	1
524	и здесь	7	1
525	и поэтому	1	1
526	одного из	2	1
527	можно встретить	1	1
528	нас в	1	1
529	жили в	2	1
530	родов и	1	1
531	соединении с	1	1
532	и она	3	1
533	а она	2	1
534	спросим себя	1	1
535	разве только	1	1
536	в земле	1	1
537	в каких	1	1
538	того что	5	1
539	происходит в	2	1
540	за этой	1	1
541	известно что	2	1
542	быть и	3	1
543	на которой	1	1
544	оно и	1	1
545	мы видим	8	1
546	и быть	1	1
547	этого можно	1	1
548	говорили выше	1	1
549	так всегда	1	1
550	и так	2	1
551	разложения этой	1	1
552	который в	1	1
553	для нее	2	1
554	а после	2	1
555	с одной	2	1
556	есть также	1	1
557	он их	1	1
558	или портрет	1	1
559	и у	3	1
560	эти черты	1	1
561	в нашей	1	1
562	а он	5	1
563	большинстве случаев	2	1
564	превращаются в	1	1
565	эти два	3	1
566	он весь	1	1
567	и один	2	1
568	с переходом	2	1
569	как при	1	1
570	заметить что	1	1
571	не говорит	1	1
572	мы назвали	1	1
573	и вместе	1	1
574	ее на	1	1
575	бы это	1	1
576	ее себе	1	1
577	толстой в	1	1
578	и уход	2	1
579	ней и	1	1
580	с другим	1	1
581	до сих	5	1
582	здесь к	1	1
583	и между	1	1
584	такое же	1	1
585	мы еще	3	1
586	а жизнь	1	1
587	и др	2	1
588	но есть	2	1
589	предмет и	1	1
590	обратить внимание	1	1
591	превращается в	3	1
592	и образом	1	1
593	поставить в	1	1
594	здесь дело	2	1
595	женщина в	1	1
596	для сознания	1	1
597	о чем	1	1
598	на эту	1	1
599	под влиянием	1	1
600	на фоне	1	1
601	честности и	1	1
602	за тем	1	1
603	к вечеру	1	1
604	ему коня	1	1
605	где же	1	1
606	одной стороны	2	1
607	к жизни	2	1
608	это были	1	1
609	связаны с	1	1
610	что же	1	1
611	руки и	1	1
612	ко всему	1	1
613	в отдельности	1	1
614	исходя из	1	1
615	с этой	1	1
616	сих пор	5	1
617	видно что	2	1
618	характерные для	1	1
619	но для	1	1
620	совершенно то	1	1
621	на одной	2	1
622	всего с	1	1
623	уже на	1	1
624	имеет тенденцию	1	1
625	этого здесь	1	1
626	что имеются	1	1
627	как царство	1	1
628	на небесах	1	1
629	чем та	1	1
630	они говорят	1	1
631	он никак	1	1
632	именно он	1	1
633	стоит а	1	1
634	на более	1	1
635	они находятся	1	1
636	не дает	2	1
637	относящиеся сюда	1	1
638	так просто	1	1
639	не знает	1	1
640	но можно	1	1
641	равно как	3	1
642	их с	1	1
643	этот же	1	1
644	в свою	4	1
645	что такие	1	1
646	т е	16	1
647	бы его	1	1
648	он и	3	1
649	к этой	1	1
650	и другие	4	1
651	это в	1	1
652	очень близкими	1	1
653	я могу	1	1
654	как на	1	1
655	этой точки	1	1
656	том числе	1	1
