N	2gram	Losev_Prob_3	Formalny
136	к этому	1	4
137	они не	1	4
138	например в	1	3
139	же как	3	3
140	сам по	6	3
141	тем же	2	3
142	и до	2	3
143	а как	2	3
144	из всего	1	3
145	мы не	7	3
146	то это	10	3
147	и на	1	3
148	бы она	2	3
149	значение и	5	3
150	чем же	4	3
151	однако не	1	3
152	хотя и	5	3
153	и как	3	3
154	от этого	1	3
155	что это	3	3
156	в целом	6	3
157	из этих	1	3
158	но ведь	1	3
159	только на	5	3
160	время и	2	3
161	но именно	2	3
162	всех этих	2	3
163	ни была	2	3
164	и может	2	3
165	его в	3	3
166	это было	2	3
167	в художественную	1	3
168	для них	2	3
169	он и	2	3
170	однако и	1	3
171	произведения и	2	3
172	она ни	2	3
173	только и	8	3
174	не является	11	3
175	но все	3	3
176	не есть	35	3
177	того чтобы	1	3
178	отвлечься от	1	3
179	особенно в	1	3
180	для поэтического	1	3
181	все дело	2	3
182	и здесь	5	3
183	идеологической значимости	1	3
184	того что	8	3
185	то и	5	3
186	слова в	1	3
187	для того	1	3
188	о каком	2	3
189	с другой	7	3
190	а наоборот	1	3
191	не то	2	3
192	без всякой	1	3
193	том смысле	3	3
194	быть и	3	3
195	все это	5	3
196	на самом	7	3
197	или в	4	3
198	поэзии в	1	3
199	и все	3	3
200	была бы	1	3
201	жизни и	6	3
202	формы и	3	2
203	относится и	2	2
204	вывод о	1	2
205	в такой	1	2
206	и то	14	2
207	идет о	1	2
208	самый предмет	1	2
209	едва ли	5	2
210	его не	2	2
211	предмета в	1	2
212	значение именно	2	2
213	этого термина	2	2
214	первый план	2	2
215	произведения его	1	2
216	совсем не	2	2
217	но не	3	2
218	но как	4	2
219	а только	5	2
220	отличие от	3	2
221	самое понятие	1	2
222	что именно	1	2
223	в художественном	3	2
224	перед нами	8	2
225	кроме того	3	2
226	то в	3	2
227	в которой	2	2
228	уже в	3	2
229	он в	2	2
230	действительности а	1	2
231	в понимании	1	2
232	не к	1	2
233	в понятии	2	2
234	широком смысле	2	2
235	и более	2	2
236	из него	2	2
237	приходим к	1	2
238	и по	2	2
239	то ни	6	2
240	о какой	1	2
241	разница между	1	2
242	для нее	2	2
243	и тем	9	2
244	бы совершенно	1	2
245	ни в	8	2
246	само собою	1	2
247	произведение как	1	2
248	от него	2	2
249	только тем	1	2
250	том что	12	2
251	на первый	4	2
252	в этих	2	2
253	не так	3	2
254	мы приходим	1	2
255	представление о	1	2
256	себе а	3	2
257	в отличие	2	2
258	от его	2	2
259	произведения в	2	2
260	для этого	6	2
261	даже в	1	2
262	тому что	4	2
263	она не	3	2
264	тем самым	5	2
265	нужно уметь	1	2
266	с теми	2	2
267	и другое	1	2
268	не имеет	9	2
269	никогда не	6	2
270	на котором	2	2
271	правда в	1	2
272	слова как	2	2
273	как она	2	2
274	есть только	4	2
275	что на	1	2
276	если же	3	2
277	и это	9	2
278	и о	5	2
279	значения и	1	2
280	на нем	1	2
281	в ее	4	2
282	у символистов	1	2
283	ни стало	1	2
284	и от	9	2
285	не ради	1	2
286	мы в	4	2
287	в эпоху	1	2
288	понимании этого	1	2
289	с ним	7	2
290	в виду	10	2
291	и нужно	1	2
292	произведения как	1	2
293	только так	1	2
294	этом понятии	2	2
295	является в	2	2
296	произведение искусства	1	2
297	мы ни	2	2
298	отметить что	1	2
299	во всей	3	2
300	это не	9	2
301	быть даже	3	2
302	от этих	1	2
303	если это	1	2
304	этот вопрос	3	2
305	потому что	25	2
306	в качестве	3	2
307	же и	4	2
308	с нею	2	2
309	является не	2	2
310	или даже	5	2
311	при помощи	8	2
312	и других	1	2
313	совершенно безразлично	1	2
314	в известной	2	2
315	в котором	2	2
316	сами по	6	2
317	в конце	5	2
318	от тех	2	2
319	как его	1	2
320	образом не	1	2
321	не просто	23	2
322	смысла и	1	2
323	имеет значение	6	2
324	даже не	2	2
325	говорим о	3	2
326	а именно	8	2
327	являются только	3	2
328	что для	3	2
329	до конца	1	2
330	ничем не	2	2
331	конце концов	3	2
332	его как	3	2
333	произведения искусства	1	2
334	ни на	3	2
335	как это	2	2
336	в той	3	2
337	перехода от	1	2
338	в тех	3	2
339	из этого	3	2
340	языка то	1	2
341	этого факта	1	2
342	художественное произведение	8	2
343	как предмет	1	2
344	но это	8	2
345	в чем	4	2
346	к другим	1	2
347	а все	1	2
348	а к	2	2
349	тут дело	1	2
350	ее и	2	2
351	поскольку он	1	2
352	от всякого	2	2
353	в целях	1	2
354	сказать что	16	2
355	равно как	1	2
356	ее в	1	2
357	в искусстве	4	2
358	и другие	3	2
359	именно здесь	2	2
360	в таком	5	2
361	смысле что	3	2
362	от этой	1	1
363	слова которые	1	1
364	языка с	1	1
365	таком случае	4	1
366	и хотя	1	1
367	художественном произведении	3	1
368	того же	2	1
369	и без	4	1
370	художественные функции	1	1
371	но тогда	3	1
372	изображения и	1	1
373	что слово	2	1
374	в конкретном	1	1
375	ведь и	1	1
376	оно было	1	1
377	все те	1	1
378	собственном смысле	1	1
379	и больше	3	1
380	когда это	2	1
381	и этот	1	1
382	и литературы	1	1
383	той же	1	1
384	есть не	5	1
385	самые разнообразные	1	1
386	может отвлечься	1	1
387	мы имеем	2	1
388	словами в	1	1
389	и само	1	1
390	что если	1	1
391	по-разному в	1	1
392	пока только	2	1
393	нам в	1	1
394	реальной жизнью	1	1
395	оно просто	1	1
396	что иное	4	1
397	это казалось	1	1
398	не вполне	1	1
399	из того	3	1
400	которое не	1	1
401	но даже	4	1
402	и самой	4	1
403	конечно и	1	1
404	которое в	1	1
405	конструктивного принципа	1	1
406	же что	1	1
407	без всякого	3	1
408	и самим	2	1
409	столько же	2	1
410	ней как	1	1
411	иное как	4	1
412	со словами	1	1
413	бы то	4	1
414	выдвинуть на	1	1
415	понятие символа	3	1
416	чем это	1	1
417	то он	2	1
418	мы будем	2	1
419	точка зрения	1	1
420	и все-таки	1	1
421	значимость слова	1	1
422	не говорят	2	1
423	значением и	1	1
424	в противоречии	1	1
425	только тогда	2	1
426	таком положении	1	1
427	произведение не	1	1
428	или иное	2	1
429	остается для	1	1
430	всю эту	1	1
431	оказывается не	1	1
432	если она	1	1
433	общего с	3	1
434	дает нам	2	1
435	не изображает	1	1
436	в своем	5	1
437	и нет	2	1
438	целом но	1	1
439	и есть	5	1
440	образом с	1	1
441	настолько велико	1	1
442	который будет	1	1
443	даже просто	2	1
444	более или	1	1
445	следующим образом	1	1
446	нет никакой	1	1
447	именно эта	1	1
448	в этот	1	1
449	и непосредственные	1	1
450	в литературном	1	1
451	другой то	1	1
452	так или	1	1
453	в нашем	5	1
454	бы не	1	1
455	смешивают с	1	1
456	с их	2	1
457	и тот	1	1
458	но он	1	1
459	и резко	1	1
460	как он	1	1
461	на то	3	1
462	но на	1	1
463	всей его	2	1
464	дальше и	1	1
465	а вовсе	2	1
466	сам предмет	1	1
467	на что-то	3	1
468	иным как	1	1
469	выделить в	1	1
470	связанные с	1	1
471	тем не	10	1
472	не говорим	1	1
473	в узком	1	1
474	к одному	1	1
475	речи в	1	1
476	том чтобы	1	1
477	слово или	1	1
478	и связанные	1	1
479	какой бы	1	1
480	же сколько	2	1
481	именно это	1	1
482	говоря в	1	1
483	и заключается	1	1
484	тут не	1	1
485	мы его	1	1
486	же не	2	1
487	не скажет	1	1
488	художественным произведением	3	1
489	в определенном	1	1
490	значение в	3	1
491	же касается	4	1
492	произведения с	1	1
493	в другом	2	1
494	определенном направлении	1	1
495	и чтобы	1	1
496	в виде	6	1
497	семантики в	1	1
498	который и	1	1
499	брать не	1	1
500	он есть	2	1
501	является если	1	1
502	отличать от	1	1
503	литературном произведении	1	1
504	более широком	1	1
505	за ней	1	1
506	ведь в	2	1
507	не чем	1	1
508	он является	3	1
509	в них	1	1
510	же мы	1	1
511	случае мы	1	1
512	все равно	3	1
513	как об	1	1
514	дела и	1	1
515	в данном	9	1
516	и никаких	1	1
517	и обозначаемого	2	1
518	остается в	1	1
519	или менее	1	1
520	можно только	1	1
521	отрыве от	1	1
522	контекст в	1	1
523	но если	6	1
524	том как	2	1
525	и при	2	1
526	выступает на	1	1
527	и художественно	1	1
528	нас не	5	1
529	ли можно	2	1
530	процессе изучения	1	1
531	знаем что	1	1
532	а смысл	1	1
533	все они	2	1
534	вопрос о	1	1
535	строго говоря	1	1
536	однако от	1	1
537	является только	5	1
538	из романов	1	1
539	не будем	2	1
540	этой плоскости	1	1
541	не рассматривается	1	1
542	по крайней	5	1
543	никак нельзя	2	1
544	миф и	1	1
545	не должно	1	1
546	бы быть	3	1
547	же такое	3	1
548	и вся	1	1
549	если и	1	1
550	теми или	3	1
551	вещи не	1	1
552	слова мы	1	1
553	не менее	10	1
554	того если	1	1
555	но они	1	1
556	а а	1	1
557	является чем-то	3	1
558	иной раз	3	1
559	есть а	2	1
560	языка из	1	1
561	который был	1	1
562	дело в	4	1
563	только из	1	1
564	и притом	4	1
565	не типична	1	1
566	всех тех	1	1
567	говорят и	1	1
568	на него	1	1
569	и художественный	1	1
570	вовсе его	1	1
571	и именно	2	1
572	точного определения	1	1
573	и имеет	1	1
574	отличное от	2	1
575	о них	1	1
576	опираться на	1	1
577	иметь в	1	1
578	во всякой	1	1
579	к такому	1	1
580	чем не	3	1
581	делать из	1	1
582	например не	2	1
583	и прочие	1	1
584	действительности но	2	1
585	самодовлеющим и	1	1
586	близкий к	1	1
587	к ней	1	1
588	в другую	1	1
589	или когда	1	1
590	и является	4	1
591	во всем	1	1
592	далеко не	1	1
593	других элементов	1	1
594	мы бы	1	1
595	и сами	2	1
596	литературы можно	1	1
597	только с	4	1
598	так то	1	1
599	как будто	3	1
600	одним из	1	1
601	у нас	10	1
602	представляется нам	1	1
603	в общую	2	1
604	во все	1	1
605	и вполне	5	1
606	и такие	3	1
607	ведь всякий	2	1
608	как только	3	1
609	отличается от	4	1
610	только еще	3	1
611	этого и	1	1
612	той или	12	1
613	подчеркнуть что	1	1
614	и можем	1	1
615	ничего общего	7	1
616	для себя	2	1
617	деле с	1	1
618	слов но	1	1
619	и образ	2	1
620	но при	1	1
621	данном случае	7	1
622	самим собою	1	1
623	только при	4	1
624	в собственном	1	1
625	то или	3	1
626	то чтобы	1	1
627	только то	2	1
628	касается только	1	1
629	и сам	5	1
630	с собой	3	1
631	можно было	4	1
632	ясно что	6	1
633	с самим	3	1
634	это событие	1	1
635	структуры как	1	1
636	получает все	1	1
637	как таковую	1	1
638	когда в	3	1
639	возможно и	2	1
640	можно сказать	6	1
641	образом в	1	1
642	говорят что	1	1
643	только потому	2	1
644	в порядке	3	1
645	она уже	3	1
646	другими художественными	1	1
647	о том	6	1
648	и поэтому	1	1
649	и та	1	1
650	настоящее время	2	1
651	эта является	1	1
652	до сих	2	1
653	с одной	2	1
654	художественной структуры	2	1
655	это даже	1	1
656	же самым	1	1
657	данного языка	1	1
658	рассуждения о	1	1
659	вопросу о	1	1
660	и во	2	1
661	все в	1	1
662	на отдельные	2	1
663	том или	3	1
664	с отвлечением	1	1
665	вся эта	3	1
666	искусства с	1	1
667	отличался бы	1	1
668	и каждого	1	1
669	или иными	1	1
670	крайней мере	5	1
671	и ни	3	1
672	отдельного слова	1	1
673	что бы	1	1
674	перестал бы	1	1
675	и следовательно	2	1
676	может иметь	3	1
677	следовательно в	1	1
678	но вовсе	1	1
679	ровно ничего	2	1
680	происходит в	2	1
681	войдет в	1	1
682	в отрыве	1	1
683	такая же	1	1
684	что даже	4	1
685	в себе	8	1
686	к их	2	1
687	и действительно	1	1
688	не типичны	1	1
689	исследования по	1	1
690	не имеющих	1	1
691	правда и	1	1
692	поэтому и	2	1
693	произведения то	2	1
694	жить и	1	1
695	от них	1	1
696	где они	1	1
697	так что	12	1
698	определения и	1	1
699	для всех	1	1
700	к какому	2	1
701	не можем	1	1
702	указания на	3	1
703	примеры из	2	1
704	и способен	1	1
705	такие произведения	1	1
706	или просто	1	1
707	самостоятельное значение	4	1
708	и понимание	1	1
709	из моментов	1	1
710	был бы	1	1
711	себе в	1	1
712	никто не	2	1
713	они сами	1	1
714	но что	2	1
715	естественно что	1	1
716	именно этой	1	1
717	или ином	2	1
718	мы возьмем	3	1
719	деле и	1	1
720	не обладает	1	1
721	нет в	1	1
722	сама по	8	1
723	момент в	1	1
724	это будет	4	1
725	иначе чем	1	1
726	является их	1	1
727	или иначе	1	1
728	за пределы	5	1
729	предполагает существование	1	1
730	не обязательно	2	1
731	здесь в	3	1
732	в природе	2	1
733	один и	1	1
734	перешли к	1	1
735	что будет	1	1
736	он отличается	1	1
737	зависит от	1	1
738	на этот	4	1
739	поскольку она	1	1
740	стремится к	1	1
741	не на	1	1
742	здесь были	1	1
743	если даже	1	1
744	и непосредственно	1	1
745	именно так	3	1
746	а ведь	3	1
747	план и	1	1
748	и исторической	1	1
749	новых точек	1	1
750	смысл или	1	1
751	этот принцип	1	1
752	если не	3	1
753	особого типа	1	1
754	функции и	1	1
755	так же	5	1
756	во что	1	1
757	он уже	1	1
758	произведение можно	1	1
759	от предмета	1	1
760	на какую-то	1	1
761	требует от	1	1
762	под эту	1	1
763	к своему	1	1
764	о чем	2	1
765	метода как	1	1
766	одной стороны	1	1
767	для обозначения	1	1
768	а если	1	1
769	такого рода	6	1
770	смысле этого	1	1
771	нашего анализа	1	1
772	это различие	1	1
773	это за	3	1
774	типа как	1	1
775	и там	2	1
776	в литературе	1	1
777	не что	4	1
778	да и	5	1
779	в первой	1	1
780	образом на	1	1
781	поэтому когда	1	1
782	этого слова	5	1
783	в контексте	2	1
784	этом случае	5	1
785	в условиях	3	1
786	сих пор	2	1
787	автора и	1	1
788	о его	2	1
789	но для	1	1
790	просто как	2	1
791	к вопросу	1	1
792	в более	1	1
793	какой-нибудь другой	1	1
794	при таком	2	1
795	не существует	1	1
796	узком смысле	1	1
797	в настоящее	2	1
798	уже как	3	1
799	или другой	4	1
800	для нас	16	1
801	особого рода	1	1
802	этой действительности	1	1
803	собственно говоря	5	1
804	из себя	3	1
805	возникает вопрос	1	1
806	для его	3	1
807	мы должны	7	1
808	несмотря на	1	1
809	или не	1	1
810	же в	3	1
811	хотя в	1	1
812	значения для	1	1
813	но оно	3	1
814	к самому	2	1
815	они его	1	1
816	нам не	2	1
817	ее только	1	1
818	в какие	1	1
819	только как	1	1
820	в символизме	1	1
821	не поэтическим	1	1
822	этот самый	1	1
823	реализмом и	1	1
824	толстой не	1	1
825	является и	1	1
826	жизни а	3	1
827	мере в	1	1
828	чем иным	1	1
829	только о	3	1
830	значение не	1	1
831	героя в	2	1
832	сказать так	1	1
833	мы указали	1	1
834	в каком	4	1
835	можно назвать	1	1
836	но эти	1	1
837	как на	2	1
838	не выражает	1	1
839	в своих	1	1
840	велико что	1	1
841	и особенно	2	1
842	гораздо более	5	1
