N	2gram	Propp_Isto_2	Psycholo
154	могла бы	2	3
155	его в	10	3
156	ни в	2	3
157	в них	1	3
158	далеко не	1	3
159	всякий раз	1	3
160	единичный случай	1	3
161	стоит только	1	3
162	в то	1	3
163	того как	4	3
164	как только	1	3
165	на это	1	3
166	и о	1	3
167	и которые	1	3
168	к тем	1	3
169	наряду с	6	3
170	он был	3	3
171	и только	2	3
172	здесь не	2	3
173	тот же	1	3
174	дано в	2	3
175	был бы	2	3
176	тем что	4	3
177	параллельно с	1	3
178	такое же	1	3
179	что не	1	3
180	это только	2	3
181	это одно	1	3
182	в сборнике	2	3
183	когда она	3	3
184	только для	1	3
185	но это	4	3
186	все это	3	3
187	указать на	1	3
188	главным образом	2	3
189	в угол	1	3
190	что под	2	3
191	к этому	1	3
192	в таком	1	3
193	например в	2	2
194	себя как	1	2
195	что образ	1	2
196	увидим ниже	4	2
197	на самом	2	2
198	он может	1	2
199	не имеют	1	2
200	той же	2	2
201	и ничего	2	2
202	здесь с	1	2
203	всего этого	1	2
204	что его	1	2
205	видели что	3	2
206	но как	1	2
207	не просто	2	2
208	отнюдь не	1	2
209	в истории	1	2
210	тем больше	1	2
211	в одной	4	2
212	как к	1	2
213	и наконец	5	2
214	ясно и	2	2
215	со своей	1	2
216	этот случай	4	2
217	представляет собой	5	2
218	он в	3	2
219	остановиться на	1	2
220	не могла	2	2
221	всех этих	3	2
222	в силу	2	2
223	которому она	1	2
224	одной и	1	2
225	и по	2	2
226	так например	1	2
227	в нее	2	2
228	мы слышим	1	2
229	и может	2	2
230	в совершенно	1	2
231	и дает	2	2
232	он все	1	2
233	из нее	1	2
234	показывает что	4	2
235	он действительно	1	2
236	такой же	2	2
237	в эту	2	2
238	и ее	2	2
239	его мнению	1	2
240	превратилась в	1	2
241	должны были	8	2
242	и той	1	2
243	но он	4	2
244	но они	4	2
245	и эти	2	2
246	и более	2	2
247	ее так	1	2
248	их в	2	2
249	в этих	11	2
250	или если	1	2
251	можем сказать	1	2
252	и очень	1	2
253	говорит если	2	2
254	в русской	5	2
255	дело не	4	2
256	ничего не	7	2
257	под этим	1	2
258	к ней	2	2
259	то это	6	2
260	животных и	1	2
261	у нас	1	2
262	очень часто	4	2
263	не могут	1	2
264	когда мы	2	2
265	в беду	1	2
266	он видит	2	2
267	из всего	1	2
268	с ее	2	2
269	те случаи	1	2
270	в глаза	2	2
271	одного из	1	2
272	этого как	1	2
273	том как	1	2
274	мы в	2	2
275	со стороны	1	2
276	с ним	1	2
277	мы рассмотрим	2	2
278	или от	1	2
279	и во	1	2
280	у них	1	2
281	говорит он	1	2
282	и следовательно	1	2
283	что здесь	4	2
284	дело так	1	2
285	и одновременно	1	2
286	и часто	2	2
287	и действительно	1	2
288	должен был	3	2
289	узнаем что	1	2
290	все они	1	2
291	в качестве	3	2
292	мы нашли	1	2
293	для всех	1	2
294	уже не	1	2
295	одно из	2	2
296	могло бы	1	2
297	это верно	1	2
298	но что	1	2
299	и начал	1	2
300	заметить что	2	2
301	следует понимать	1	2
302	и вместе	2	2
303	к самому	1	2
304	представляют собой	3	2
305	здесь в	2	2
306	а с	2	2
307	до конца	1	2
308	эти слова	3	2
309	к себе	2	2
310	хотя бы	2	2
311	к своему	1	2
312	что за	1	2
313	смысле этого	2	2
314	что же	1	2
315	по существу	2	2
316	быть не	1	2
317	этого слова	1	2
318	с этой	1	2
319	в наше	1	2
320	не знаем	1	2
321	при таком	1	2
322	же в	1	2
323	лежит в	1	2
324	так же	13	2
325	его к	1	2
326	он обещает	1	2
327	к этой	4	2
328	видим в	1	2
329	и другие	4	2
330	они не	4	2
331	можно назвать	1	2
332	значения этого	1	1
333	говорили о	1	1
334	этот характер	1	1
335	же как	5	1
336	именно эта	1	1
337	относится и	1	1
338	и потому	1	1
339	дело вовсе	1	1
340	это и	1	1
341	так у	2	1
342	представлял собой	3	1
343	и есть	5	1
344	нам кажется	1	1
345	из его	1	1
346	выражается в	1	1
347	высшей степени	1	1
348	недалеко от	1	1
349	в зависимости	1	1
350	что мы	3	1
351	их и	1	1
352	в несколько	1	1
353	часто бывает	1	1
354	мы имеем	15	1
355	бы что	1	1
356	большую роль	1	1
357	из своих	1	1
358	они приносят	1	1
359	сущности это	1	1
360	это означает	1	1
361	не столько	2	1
362	так чтобы	1	1
363	свою особую	1	1
364	развились из	1	1
365	на себя	1	1
366	что герой	5	1
367	что можно	1	1
368	случаи когда	1	1
369	себе что	1	1
370	и он	1	1
371	другая причина	1	1
372	еще не	9	1
373	здесь нет	2	1
374	оно стоит	1	1
375	когда ты	1	1
376	это означало	1	1
377	с его	1	1
378	там и	1	1
379	то мы	2	1
380	чем это	1	1
381	но не	2	1
382	на основе	1	1
383	это видно	1	1
384	именно на	1	1
385	в сторону	1	1
386	не все	2	1
387	отличие от	1	1
388	тут же	2	1
389	разница в	1	1
390	из важнейших	1	1
391	в свои	1	1
392	не буду	1	1
393	как говорит	1	1
394	а самый	1	1
395	как нам	1	1
396	кроме того	2	1
397	и где	1	1
398	тех случаях	1	1
399	он признает	1	1
400	так одна	1	1
401	с душой	1	1
402	есть на	2	1
403	для которого	1	1
404	в себя	3	1
405	очень много	8	1
406	ни один	2	1
407	себя к	1	1
408	самая важная	1	1
409	всей своей	1	1
410	и тот	1	1
411	зависимости от	1	1
412	нам как	1	1
413	имеем в	5	1
414	думается что	1	1
415	на его	2	1
416	же эта	1	1
417	же именно	1	1
418	одним только	1	1
419	чтобы они	1	1
420	уже видели	4	1
421	с нашим	1	1
422	значение которого	1	1
423	купцов с	1	1
424	никакому сомнению	1	1
425	собой не	1	1
426	это дело	1	1
427	так часто	1	1
428	подобно тому	3	1
429	момент когда	2	1
430	но все	5	1
431	не будет	1	1
432	а затем	2	1
433	другой раз	2	1
434	которыми он	1	1
435	и сделал	1	1
436	она оказывается	1	1
437	только не	1	1
438	и с	4	1
439	случаев был	1	1
440	на этой	2	1
441	для своей	1	1
442	с другими	2	1
443	есть не	1	1
444	это не	2	1
445	без нее	1	1
446	свою противоположность	1	1
447	ты мне	3	1
448	указанием на	1	1
449	те самые	1	1
450	в жизни	2	1
451	сперва в	1	1
452	не ясно	1	1
453	для них	1	1
454	вводит в	1	1
455	но уже	1	1
456	ней так	1	1
457	она и	2	1
458	в высшей	1	1
459	нас к	1	1
460	в обратном	1	1
461	этим и	1	1
462	к чему-нибудь	1	1
463	он и	3	1
464	о чем	1	1
465	перейдем к	2	1
466	а если	1	1
467	обратимся к	2	1
468	его нельзя	1	1
469	что такое	1	1
470	это делает	1	1
471	почти не	1	1
472	вот он	2	1
473	в их	3	1
474	в грубой	1	1
475	оказывается что	2	1
476	стоит в	3	1
477	признает что	1	1
478	многих примерах	1	1
479	спрашивается почему	2	1
480	но эта	1	1
481	был не	1	1
482	над ними	1	1
483	при рассмотрении	1	1
484	доказывает что	1	1
485	есть еще	1	1
486	любила и	1	1
487	с такими	1	1
488	таких случаев	4	1
489	здесь достаточно	1	1
490	бы быть	1	1
491	даже в	1	1
492	случае мы	2	1
493	одна сторона	1	1
494	в таких	2	1
495	а иногда	1	1
496	с которой	2	1
497	ясно из	1	1
498	как о	1	1
499	то чего	3	1
500	на многих	1	1
501	и вместо	1	1
502	здесь на	2	1
503	к этим	1	1
504	на него	5	1
505	и два	1	1
506	в самых	1	1
507	он мог	1	1
508	или еще	1	1
509	только нет	1	1
510	что ни	1	1
511	ушел от	1	1
512	это явление	2	1
513	этих двух	1	1
514	суть дела	1	1
515	в русском	2	1
516	как она	4	1
517	своей цели	2	1
518	почему такое	1	1
519	так то	1	1
520	что на	1	1
521	сюжета в	1	1
522	у меня	1	1
523	такие же	1	1
524	которого он	1	1
525	к таким	2	1
526	он отвечает	1	1
527	и оно	1	1
528	мы встречаем	1	1
529	совершает над	1	1
530	нам что	1	1
531	меня на	1	1
532	относиться к	1	1
533	бы он	1	1
534	все еще	2	1
535	что при	5	1
536	которой она	1	1
537	героя что	1	1
538	но по	3	1
539	которых и	1	1
540	то она	1	1
541	в некоторых	2	1
542	как один	1	1
543	действующие лица	2	1
544	случаев которые	1	1
545	только при	1	1
546	с каким	1	1
547	можно показать	1	1
548	характер и	1	1
549	который может	1	1
550	знаем что	12	1
551	более живое	1	1
552	она живет	1	1
553	можно сделать	1	1
554	и говорит	2	1
555	уже с	2	1
556	говорили что	2	1
557	идет речь	1	1
558	роль в	3	1
559	из немногих	1	1
560	можно было	5	1
561	так и	5	1
562	здесь он	1	1
563	которая была	1	1
564	мог бы	3	1
565	же эти	2	1
566	во все	1	1
567	подойти к	2	1
568	в результате	1	1
569	остается только	1	1
570	здесь опять	1	1
571	в яму	1	1
572	он к	1	1
573	характерная черта	1	1
574	по мере	3	1
575	на море	1	1
576	какой это	1	1
577	у нее	4	1
578	пусть мне	2	1
579	ты еще	1	1
580	но этого	1	1
581	на вопрос	2	1
582	была его	1	1
583	это было	1	1
584	доходит до	1	1
585	этому поводу	1	1
586	этот момент	1	1
587	раньше чем	3	1
588	или иначе	1	1
589	важная сторона	1	1
590	в другой	4	1
591	и можно	1	1
592	еще более	1	1
593	хлеба и	1	1
594	вслед за	1	1
595	ли здесь	1	1
596	следовало бы	1	1
597	и она	3	1
598	одним ударом	1	1
599	эта двойственность	1	1
600	быть и	1	1
601	показывают что	2	1
602	но с	2	1
603	всякого рода	1	1
604	дошло до	1	1
605	этот вопрос	1	1
606	пришел к	2	1
607	исследования мы	1	1
608	будто бы	2	1
609	иногда сам	1	1
610	рассмотрим эту	1	1
611	д вот	1	1
612	по этому	1	1
613	с которыми	1	1
614	ты их	1	1
615	до наших	1	1
616	из которого	1	1
617	мужик и	1	1
618	это показывает	1	1
619	только на	1	1
620	себя и	2	1
621	в нашей	2	1
622	опять мы	1	1
623	от других	1	1
624	и других	1	1
625	за ним	1	1
626	вводится в	1	1
627	роль и	1	1
628	не будут	1	1
629	и их	2	1
630	представлений о	1	1
631	их у	1	1
632	тому же	2	1
633	друг друга	1	1
634	каждый из	1	1
635	и показывают	1	1
636	в других	3	1
637	смерти и	7	1
638	не было	2	1
639	степени в	1	1
640	именно как	1	1
641	со всем	1	1
642	ней и	1	1
643	на второй	1	1
644	только у	2	1
645	а на	1	1
646	к рассмотрению	2	1
647	именно в	2	1
648	а именно	3	1
649	будет ли	1	1
650	к которому	5	1
651	и прежде	1	1
652	тому как	3	1
653	в отличие	1	1
654	как волк	1	1
655	превращается в	2	1
656	от этого	1	1
657	говорит я	1	1
658	а сам	1	1
659	целым рядом	1	1
660	на которых	1	1
661	ничем не	1	1
662	животным эта	1	1
663	зависит от	2	1
664	жизнь в	1	1
665	самый факт	2	1
666	в припадке	1	1
667	которые как	1	1
668	есть превращение	1	1
669	мы знаем	11	1
670	наконец что	1	1
671	в частности	1	1
672	мы перейдем	1	1
673	как эти	1	1
674	что момент	2	1
675	по одному	1	1
676	характера и	1	1
677	предположить что	3	1
678	в область	4	1
679	утверждая что	1	1
680	в тот	2	1
681	с тобой	1	1
682	кто из	1	1
683	на свете	1	1
684	этих случаев	1	1
685	это значит	1	1
686	который он	1	1
687	бросается в	1	1
688	останавливаться на	1	1
689	о его	2	1
690	между прочим	3	1
691	из человеческих	3	1
692	нисколько не	2	1
693	ли в	1	1
694	уже на	3	1
695	этого рода	1	1
696	должна была	1	1
697	в точном	1	1
698	тот кто	2	1
699	бы ему	1	1
700	маски и	1	1
701	от него	1	1
702	мы должны	4	1
703	уже эта	1	1
704	этом можно	1	1
705	бы на	1	1
706	уверен в	1	1
707	и эта	1	1
708	и так	2	1
709	других случаях	2	1
710	почему он	1	1
711	в отдельности	1	1
712	течение месяца	1	1
713	есть и	2	1
714	видели в	1	1
715	но еще	1	1
716	спросить себя	1	1
717	тем самым	2	1
718	тех случаев	1	1
