N	2gram	Vinokur_Ku_3	StatiiOP
121	в смысле	1	4
122	и для	1	4
123	но это	5	4
124	сказать что	7	4
125	в своей	4	4
126	это в	2	4
127	во всяком	2	4
128	я и	3	3
129	говорить о	6	3
130	подчеркнуть что	2	3
131	своего рода	2	3
132	кроме того	2	3
133	все эти	7	3
134	и если	2	3
135	всех этих	1	3
136	на этом	2	3
137	в другом	1	3
138	о которых	1	3
139	показывает что	1	3
140	несмотря на	1	3
141	в их	6	3
142	что я	1	3
143	но он	1	3
144	и более	3	3
145	тому что	4	3
146	пушкина но	1	3
147	во время	1	3
148	на язык	1	3
149	же время	1	3
150	это слово	1	3
151	связи с	6	3
152	и здесь	2	3
153	что все	2	3
154	нельзя не	2	3
155	в словах	1	3
156	со стороны	1	3
157	на вопрос	3	3
158	и что	7	3
159	по этому	1	3
160	раньше чем	1	3
161	у которого	1	3
162	и его	1	3
163	уже не	8	3
164	я имею	2	3
165	уже в	3	3
166	не так	3	3
167	для него	1	3
168	так как	9	3
169	в некоторых	2	3
170	как раз	4	3
171	писателя и	1	3
172	что для	1	3
173	одной стороны	4	3
174	что мы	2	3
175	в связи	5	3
176	с этой	3	3
177	между прочим	8	3
178	работа над	1	3
179	этого рода	3	3
180	тем более	5	3
181	другое дело	1	3
182	все они	2	3
183	к этому	1	3
184	в виде	1	3
185	в какой	3	3
186	пушкин и	1	3
187	речь идет	3	2
188	самом деле	14	2
189	такое же	1	2
190	в чисто	1	2
191	той же	3	2
192	в сущности	4	2
193	как я	2	2
194	того же	4	2
195	думаю что	1	2
196	тем как	1	2
197	то он	3	2
198	но как	3	2
199	только тогда	4	2
200	к слову	1	2
201	не просто	2	2
202	нет и	1	2
203	что они	2	2
204	не буду	1	2
205	что именно	3	2
206	языкового мышления	1	2
207	им в	1	2
208	ср также	1	2
209	в самом	13	2
210	формы в	1	2
211	и тот	2	2
212	в словаре	1	2
213	имеем в	1	2
214	так сказать	2	2
215	в статье	2	2
216	т д	8	2
217	с нашим	1	2
218	не как	2	2
219	том чтобы	4	2
220	представляет собою	1	2
221	но все	2	2
222	а по	1	2
223	заключается в	4	2
224	известно что	1	2
225	а с	3	2
226	мы не	3	2
227	такой же	2	2
228	не мог	1	2
229	в такой	1	2
230	не столько	4	2
231	в которых	3	2
232	точку зрения	2	2
233	которые в	4	2
234	тем не	9	2
235	для этого	6	2
236	по языку	5	2
237	если и	2	2
238	в отношении	3	2
239	случае в	1	2
240	не менее	12	2
241	важно что	1	2
242	как можно	1	2
243	как о	3	2
244	дело не	2	2
245	тогда когда	4	2
246	к этим	1	2
247	так чтобы	1	2
248	не имеет	3	2
249	никогда не	1	2
250	слова как	2	2
251	в русском	2	2
252	языка это	1	2
253	более что	2	2
254	на себе	1	2
255	от того	5	2
256	начиная с	1	2
257	могут быть	6	2
258	и такие	2	2
259	к тому	3	2
260	но также	5	2
261	для того	12	2
262	утверждать что	1	2
263	на это	1	2
264	как мы	5	2
265	не совсем	1	2
266	в виду	8	2
267	без всякого	1	2
268	на основе	1	2
269	каждый раз	1	2
270	по тому	2	2
271	нас к	2	2
272	до нас	1	2
273	произведения как	1	2
274	внимание на	2	2
275	одного из	1	2
276	с одной	4	2
277	от них	1	2
278	этому поводу	1	2
279	а потому	2	2
280	и только	3	2
281	все время	1	2
282	еще не	9	2
283	отказ от	1	2
284	и ее	1	2
285	которых я	1	2
286	ряде случаев	1	2
287	то и	2	2
288	что если	2	2
289	в поэзии	5	2
290	во втором	1	2
291	при помощи	1	2
292	работой над	1	2
293	а то	2	2
294	мы находим	3	2
295	вовсе не	5	2
296	заметить что	1	2
297	или иной	7	2
298	до сих	8	2
299	слово в	3	2
300	не потому	3	2
301	стал бы	1	2
302	что не	4	2
303	каком смысле	1	2
304	о содержании	3	2
305	ни на	2	2
306	вместе с	2	2
307	в одной	1	2
308	в рамках	5	2
309	но не	3	2
310	не сразу	1	2
311	несколько раз	1	2
312	в последнем	1	2
313	том смысле	1	2
314	быть не	2	2
315	этого слова	4	2
316	сих пор	8	2
317	нужно отметить	1	2
318	это был	1	2
319	один из	4	2
320	в результате	3	2
321	же к	1	2
322	только что	2	2
323	именно поэтому	2	2
324	одной из	1	2
325	в свою	1	2
326	к этой	1	2
327	говорит это	1	1
328	вряд ли	1	1
329	последнего в	1	1
330	ту же	1	1
331	я сказал	1	1
332	за пределы	2	1
333	также и	5	1
334	помимо прочего	1	1
335	языка с	1	1
336	на пушкина	1	1
337	е как	3	1
338	сам по	3	1
339	который должен	1	1
340	и то	1	1
341	смысле слова	2	1
342	на самом	3	1
343	идет о	1	1
344	тем же	2	1
345	и так	1	1
346	в первом	5	1
347	имеется между	1	1
348	по преимуществу	3	1
349	на западе	2	1
350	должна быть	3	1
351	собственном смысле	2	1
352	был и	1	1
353	пр ср	1	1
354	уже по	1	1
355	из всех	1	1
356	отношения к	1	1
357	есть не	3	1
358	на материале	2	1
359	этого нет	1	1
360	вопрос о	11	1
361	ответить на	2	1
362	нам в	1	1
363	которой может	1	1
364	почти все	1	1
365	в особых	1	1
366	на себя	2	1
367	видели уже	1	1
368	мы и	1	1
369	форм в	1	1
370	над этой	1	1
371	же нужно	1	1
372	также о	1	1
373	между собой	1	1
374	быть в	2	1
375	всего этого	3	1
376	народной и	1	1
377	то мы	3	1
378	как правильно	1	1
379	традиции это	1	1
380	тот или	2	1
381	а тем	2	1
382	значении этого	1	1
383	мы будем	1	1
384	и другие	1	1
385	к жизни	1	1
386	в сторону	1	1
387	тех же	4	1
388	не все	2	1
389	очевидно что	3	1
390	его развития	1	1
391	оно дано	1	1
392	которые не	1	1
393	мы снова	1	1
394	и я	2	1
395	чем же	2	1
396	что как	3	1
397	некоторые типические	1	1
398	выше было	1	1
399	в своем	4	1
400	является слово	1	1
401	и где	1	1
402	когда он	2	1
403	целый ряд	4	1
404	вопросом о	4	1
405	и как	2	1
406	оказывается в	1	1
407	себе дело	1	1
408	нельзя более	1	1
409	в каком-то	1	1
410	более или	2	1
411	поэтому и	1	1
412	для которого	2	1
413	всего лишь	1	1
414	несколько выражений	1	1
415	еще на	2	1
416	в большом	1	1
417	с чередованием	1	1
418	тон в	1	1
419	бы не	3	1
420	то я	1	1
421	думать что	1	1
422	в известном	2	1
423	в дальнейшем	2	1
424	общий тон	1	1
425	этой своего	1	1
426	темы с	1	1
427	дело так	1	1
428	как он	2	1
429	но на	3	1
430	что она	5	1
431	языком в	1	1
432	связанные с	1	1
433	этим связано	1	1
434	от которого	1	1
435	например или	1	1
436	стороны а	1	1
437	же это	2	1
438	не к	1	1
439	данном отношении	1	1
440	свое время	2	1
441	очевидным что	1	1
442	одной и	1	1
443	находит себе	1	1
444	форме а	1	1
445	как оно	1	1
446	смысле в	1	1
447	же касается	1	1
448	конечно в	1	1
449	поэзии и	1	1
450	не трудно	3	1
451	этих форм	2	1
452	на этой	1	1
453	литературного языка	3	1
454	зрения на	3	1
455	к теме	1	1
456	подходит к	1	1
457	ко второму	1	1
458	которая как	1	1
459	моменты в	2	1
460	что один	1	1
461	чаще всего	1	1
462	рассказывает что	1	1
463	его занятий	1	1
464	он является	1	1
465	элементов речи	1	1
466	рядом с	1	1
467	деле может	1	1
468	этого не	1	1
469	во внимание	5	1
470	простор для	2	1
471	мы видели	3	1
472	здесь можно	5	1
473	не заметить	1	1
474	мы знаем	1	1
475	чем в	2	1
476	п но	3	1
477	остановился на	1	1
478	можно считать	1	1
479	мере не	2	1
480	которые я	1	1
481	зрения ее	1	1
482	и того	2	1
483	стороны ее	1	1
484	или менее	2	1
485	рассматривать с	1	1
486	что значит	4	1
487	себя внимание	2	1
488	языковому материалу	1	1
489	и при	2	1
490	как некую	1	1
491	наших дней	1	1
492	на месте	1	1
493	перевод на	1	1
494	если можно	1	1
495	как что	1	1
496	на фоне	7	1
497	то его	1	1
498	они уже	1	1
499	могло бы	3	1
500	и значит	2	1
501	какой-то намек	1	1
502	научиться писать	3	1
503	одном из	1	1
504	сам же	2	1
505	и той	1	1
506	не понимает	3	1
507	творчества и	1	1
508	друг другу	1	1
509	и один	1	1
510	это относится	1	1
511	мнения будто	1	1
512	того кто	1	1
513	по себе	6	1
514	даже в	1	1
515	что выше	1	1
516	дело как	1	1
517	что есть	2	1
518	во французских	1	1
519	о значении	2	1
520	не о	2	1
521	может служить	2	1
522	того как	7	1
523	с широким	1	1
524	и отвечал	1	1
525	к новым	2	1
526	на него	3	1
527	и именно	3	1
528	вое это	1	1
529	того чтобы	11	1
530	значение этого	1	1
531	смысле что	1	1
532	не могло	1	1
533	он мог	1	1
534	так много	1	1
535	его от	1	1
536	казалось бы	1	1
537	возможно и	1	1
538	к вопросу	2	1
539	в самой	1	1
540	мыслей и	1	1
541	того в	1	1
542	к определенному	1	1
543	на те	1	1
544	ее с	1	1
545	по своей	1	1
546	такая же	2	1
547	а лишь	3	1
548	на мой	3	1
549	следует из	1	1
550	своей статье	2	1
551	своей цели	1	1
552	обращает на	1	1
553	и со	1	1
554	том отношении	2	1
555	всему этому	1	1
556	от их	1	1
557	уже о	2	1
558	да рядом	2	1
559	такая точка	1	1
560	когда мы	3	1
561	и другой	1	1
562	же самое	1	1
563	в числе	4	1
564	не случайно	4	1
565	а что	2	1
566	той или	5	1
567	здесь же	1	1
568	это а	1	1
569	мой взгляд	3	1
570	как они	2	1
571	приходит к	1	1
572	можно и	1	1
573	и о	4	1
574	свою очередь	1	1
575	и говорить	2	1
576	говоря уже	2	1
577	здесь не	2	1
578	в ее	4	1
579	формы и	3	1
580	совершенно ясно	2	1
581	в собственном	1	1
582	типа в	2	1
583	последнее время	1	1
584	нет никакой	1	1
585	которые звучат	1	1
586	что-то в	1	1
587	в пределах	2	1
588	так в	2	1
589	и начну	1	1
590	приводит к	1	1
591	не те	1	1
592	смысле но	1	1
593	выражения и	1	1
594	на том	2	1
595	до самого	1	1
596	по аналогии	1	1
597	можно было	11	1
598	имею в	2	1
599	эти факты	1	1
600	те же	7	1
601	ясно что	4	1
602	здесь как	2	1
603	приближением к	1	1
604	чем у	1	1
605	она была	1	1
606	русского литературного	2	1
607	часто в	1	1
608	не стоит	1	1
609	мы в	1	1
610	строки но	1	1
611	них есть	1	1
612	этим темам	1	1
613	о котором	1	1
614	означает что	1	1
615	форме в	1	1
616	но здесь	1	1
617	этого языка	3	1
618	разговорной речи	2	1
619	и должно	5	1
620	вот почему	1	1
621	тех кто	1	1
622	вот и	1	1
623	писать и	1	1
624	язык и	2	1
625	может не	1	1
626	не выходит	1	1
627	эта фраза	1	1
628	связь между	3	1
629	тем или	1	1
630	литература это	1	1
631	за эту	1	1
632	говорить об	1	1
633	точный смысл	1	1
634	эти два	2	1
635	постоянный признак	1	1
636	что и	6	1
637	есть с	1	1
638	вообще и	3	1
639	именно в	3	1
640	выше в	1	1
641	также в	1	1
642	в свете	2	1
643	он создал	1	1
644	общем смысле	1	1
645	в лучшем	1	1
646	а кроме	1	1
647	судить по	1	1
648	статье о	1	1
649	указывает что	2	1
650	известном смысле	2	1
651	показывают что	1	1
652	но так	1	1
653	можно отметить	1	1
654	баратынского и	1	1
655	мы сталкиваемся	1	1
656	в двух	2	1
657	его в	2	1
658	на очень	2	1
659	в поэтическом	1	1
660	именно о	1	1
661	язык который	1	1
662	прочим гласит	1	1
663	бы из	1	1
664	всей жизни	1	1
665	эти отдельные	1	1
666	согласно которой	1	1
667	наше время	1	1
668	который в	1	1
669	самые разнообразные	1	1
670	занятий в	1	1
671	одних и	1	1
672	вопрос об	2	1
673	это же	1	1
674	именно на	2	1
675	конечно не	2	1
676	факт как	1	1
677	можно установить	1	1
678	да еще	1	1
679	точно и	1	1
680	не можем	1	1
681	раз в	1	1
682	в газету	2	1
683	ни одного	2	1
684	в значении	2	1
685	вернуться к	1	1
686	которого как	1	1
687	которых можно	1	1
688	целого ряда	1	1
689	является не	1	1
690	то только	1	1
691	не дает	2	1
692	в данной	3	1
693	не стал	1	1
694	языка но	3	1
695	что сама	1	1
696	и их	1	1
697	с различными	1	1
698	в известной	1	1
699	слова в	4	1
700	нас только	1	1
701	в одном	2	1
702	в современном	1	1
703	и язык	1	1
704	но что	1	1
705	это оставляет	1	1
706	которых легко	1	1
707	того или	3	1
708	отношении что	1	1
709	указание на	1	1
710	не противоречит	1	1
711	из приведенных	1	1
712	это пушкин	1	1
713	с общим	1	1
714	возможно что	1	1
715	только у	1	1
716	на примере	1	1
717	речь которого	1	1
718	то это	3	1
719	и тех	1	1
720	по своим	1	1
721	а именно	3	1
722	человек который	1	1
723	речи а	2	1
724	еще и	2	1
725	могут иметь	1	1
726	во внешней	1	1
727	системы и	1	1
728	встречающиеся в	1	1
729	на русском	1	1
730	не говоря	2	1
731	же объясняется	1	1
732	тем для	1	1
733	материал в	1	1
734	свидетельствуют что	1	1
735	не означает	2	1
736	именно так	2	1
737	языка не	1	1
738	над содержанием	1	1
739	о чем	2	1
740	литература в	1	1
741	речь из	1	1
742	принять во	2	1
743	там где	3	1
744	зрения согласно	1	1
745	на время	1	1
746	совершенно очевидно	1	1
747	речи и	1	1
748	если не	1	1
749	для этой	1	1
750	в те	1	1
751	с помощью	6	1
752	является его	1	1
753	в частности	2	1
754	когда имеется	1	1
755	эти слова	2	1
756	смысл который	3	1
757	подхода к	2	1
758	я говорю	1	1
759	этот смысл	1	1
760	так мы	1	1
761	в разговоре	1	1
762	не знал	1	1
763	его личной	1	1
764	слишком много	1	1
765	в данном	7	1
766	наряду с	1	1
767	в той	4	1
768	через свое	1	1
769	смысле этого	2	1
770	тому как	2	1
771	что же	5	1
772	по существу	3	1
773	как нельзя	2	1
774	форма в	1	1
775	должно быть	7	1
776	в контексте	1	1
777	ссылки на	1	1
778	сплошь да	2	1
779	о его	1	1
780	только важнейшим	1	1
781	только отметить	1	1
782	но для	3	1
783	говорить что	3	1
784	с большой	1	1
785	это сделано	1	1
786	каждой из	2	1
787	интереса к	1	1
788	это уже	3	1
789	на форму	1	1
790	также более	1	1
791	тем и	1	1
792	п в	3	1
793	знать как	1	1
794	об отношении	1	1
795	котором он	1	1
796	лишь о	2	1
797	чтобы понять	2	1
798	совершенно иное	1	1
799	самого последнего	1	1
800	или иным	2	1
801	совершенно иной	2	1
802	последнего времени	2	1
803	для нас	4	1
804	собственно говоря	1	1
805	у них	1	1
806	или нет	1	1
807	и н	1	1
808	вообще в	1	1
809	хотя бы	9	1
810	находим в	1	1
811	укладывается в	1	1
812	давно уже	1	1
813	отношении к	1	1
814	пушкина я	1	1
815	в период	1	1
816	а о	1	1
817	не знает	2	1
818	состоит из	1	1
819	они как	1	1
820	работы и	1	1
821	является и	2	1
822	или иного	3	1
823	одновременно и	1	1
824	становится очевидным	1	1
825	перейти к	2	1
826	содержании и	1	1
827	есть и	1	1
828	в свое	2	1
829	занимает в	1	1
830	поэтики в	1	1
831	как слово	2	1
832	параллельно тому	1	1
833	этой точки	1	1
834	только не	1	1
835	и эта	1	1
836	свое внимание	1	1
837	так же	2	1
838	все что	1	1
839	они не	3	1
840	и идей	1	1
