N	2gram	Nazirov_Tv_2	FransuaR
242	к жизни	2	2
243	наряду с	7	2
244	на ранних	2	2
245	в основном	6	2
246	в целом	6	2
247	в книге	1	2
248	и для	1	2
249	и сегодня	1	2
250	и от	4	2
251	хотя и	4	2
252	от него	1	2
253	ни к	2	2
254	в романе	15	2
255	в противоположность	1	2
256	в таком	3	2
257	а между	1	1
258	народ в	1	1
259	от этой	2	1
260	речь идет	1	1
261	человека и	3	1
262	не имел	1	1
263	это и	1	1
264	на деле	1	1
265	нем нет	1	1
266	проникает в	2	1
267	в какой-то	1	1
268	объясняется и	1	1
269	действительности и	1	1
270	то же	7	1
271	смотреть на	1	1
272	и значение	1	1
273	в письмах	3	1
274	социальной и	1	1
275	мы не	4	1
276	общества и	1	1
277	большую роль	1	1
278	со смертью	1	1
279	оба эти	1	1
280	говорить о	2	1
281	не видим	1	1
282	есть форма	1	1
283	в быту	2	1
284	по отношению	3	1
285	есть по	1	1
286	или иное	1	1
287	в произведениях	2	1
288	чем же	1	1
289	с этим	1	1
290	искусстве и	1	1
291	этого развития	1	1
292	не хватает	1	1
293	средневекового человека	1	1
294	ней в	1	1
295	это был	3	1
296	не остается	1	1
297	как уже	1	1
298	и как	1	1
299	говорит что	1	1
300	и превращается	1	1
301	имеет в	2	1
302	и свою	1	1
303	в этот	2	1
304	поэтому он	1	1
305	для которого	2	1
306	еще на	1	1
307	в которой	2	1
308	отказывается от	2	1
309	чуть ли	1	1
310	связанного с	1	1
311	по преимуществу	2	1
312	в известном	1	1
313	частности с	1	1
314	романа но	1	1
315	но его	1	1
316	тому же	2	1
317	на то	1	1
318	он всегда	2	1
319	дьяволом но	1	1
320	и если	2	1
321	но прежде	2	1
322	мистерий и	1	1
323	в мистическом	1	1
324	сказать в	1	1
325	о которой	1	1
326	интересно и	1	1
327	дать лишь	1	1
328	же это	1	1
329	первым и	1	1
330	народ не	1	1
331	и более	1	1
332	и сам	5	1
333	не могли	2	1
334	в работе	1	1
335	осталась не	1	1
336	и дальше	1	1
337	об этом	4	1
338	традиции и	3	1
339	в будущее	1	1
340	лишь в	1	1
341	характера это	1	1
342	было бы	1	1
343	к миру	2	1
344	ведь в	1	1
345	в бытовом	1	1
346	но уже	3	1
347	нет в	1	1
348	образной системы	1	1
349	сам он	1	1
350	тот самый	1	1
351	и некоторых	2	1
352	к самой	1	1
353	в развитии	1	1
354	в церкви	1	1
355	предисловии к	1	1
356	был бы	1	1
357	литература и	1	1
358	легенды и	1	1
359	место в	3	1
360	хроники и	1	1
361	это делает	1	1
362	начиная со	1	1
363	древних греков	1	1
364	которая резко	1	1
365	жизнь и	1	1
366	не столько	2	1
367	представление о	7	1
368	было очень	1	1
369	в которых	3	1
370	направлен на	1	1
371	и народного	1	1
372	своего рода	3	1
373	одном из	2	1
374	как это	1	1
375	есть его	1	1
376	только для	2	1
377	точку зрения	2	1
378	но он	1	1
379	сами по	1	1
380	в современном	3	1
381	где нет	2	1
382	возвращается к	1	1
383	не менее	2	1
384	вплоть до	1	1
385	тем самым	4	1
386	она не	1	1
387	что с	1	1
388	по латинской	1	1
389	в то	10	1
390	мышления и	1	1
391	определяющая черта	1	1
392	пока еще	1	1
393	которые были	1	1
394	силой в	1	1
395	на стороне	4	1
396	ибо не	1	1
397	же время	7	1
398	другой стороны	2	1
399	xix веке	2	1
400	со своим	1	1
401	остается в	1	1
402	не находим	1	1
403	здесь же	1	1
404	что на	2	1
405	ему не	1	1
406	у нас	2	1
407	xx века	3	1
408	для литературы	1	1
409	он еще	2	1
410	и такие	1	1
411	лежит в	1	1
412	человека в	3	1
413	глубокое и	1	1
414	это веселая	1	1
415	он видит	1	1
416	на это	1	1
417	дальнейшем мы	1	1
418	опираясь на	2	1
419	своего развития	1	1
420	и художественное	1	1
421	у себя	1	1
422	здесь необходимо	1	1
423	что все	1	1
424	того времени	1	1
425	характер и	1	1
426	сочетается с	1	1
427	то или	1	1
428	смерти в	1	1
429	действия и	2	1
430	скромное место	1	1
431	в пределах	1	1
432	так в	2	1
433	мы наблюдаем	1	1
434	с собой	1	1
435	можно было	1	1
436	он направлен	1	1
437	еще в	1	1
438	и многое	2	1
439	с литературным	1	1
440	был не	1	1
441	с человеком	1	1
442	форме в	1	1
443	противоречиво сочетается	1	1
444	сводится к	2	1
445	именно потому	1	1
446	приближается к	1	1
447	духе романтического	1	1
448	по себе	1	1
449	характер этого	1	1
450	за пределами	1	1
451	к особому	1	1
452	по нашему	4	1
453	утверждает что	1	1
454	безумия в	1	1
455	в которую	2	1
456	мы понимаем	1	1
457	очень важна	1	1
458	и всякая	1	1
459	литературной традицией	1	1
460	но нет	1	1
461	и только	2	1
462	именно в	6	1
463	выше в	1	1
464	какой-то мере	1	1
465	где происходит	1	1
466	и она	1	1
467	и мир	1	1
468	в жизнь	1	1
469	не зная	1	1
470	известном смысле	1	1
471	в формах	1	1
472	один из	3	1
473	образом как	1	1
474	всякого рода	2	1
475	одной из	3	1
476	с ними	2	1
477	ли он	1	1
478	художественную литературу	1	1
479	который в	1	1
480	всяком случае	2	1
481	и ее	2	1
482	сатиры но	1	1
483	не было	2	1
484	этой борьбе	1	1
485	понять этот	1	1
486	уже в	2	1
487	этом что	1	1
488	до предела	1	1
489	еще одну	1	1
490	на этих	1	1
491	не из	1	1
492	смысла в	1	1
493	не стал	1	1
494	его и	2	1
495	страшным и	1	1
496	в комедии	1	1
497	в конце	6	1
498	что и	1	1
499	не о	1	1
500	без этого	1	1
501	восприятия требует	1	1
502	в xx	1	1
503	противоречии с	1	1
504	у него	6	1
505	тем что	3	1
506	это положение	1	1
507	как тогда	1	1
508	развития в	1	1
509	сильнее и	2	1
510	со стороны	1	1
511	человеческой души	1	1
512	к которому	2	1
513	уходит в	1	1
514	с героями	2	1
515	многое другое	2	1
516	и люди	1	1
517	выше и	1	1
518	в любой	1	1
519	это прежде	2	1
520	был применен	1	1
521	а не	6	1
522	жизнь в	1	1
523	и шекспира	1	1
524	одна из	3	1
525	и исторической	1	1
526	человеческой культуры	2	1
527	это самое	1	1
528	под влиянием	1	1
529	уже давно	1	1
530	почти ничего	1	1
531	роман в	1	1
532	эта идея	1	1
533	в xix	2	1
534	реализм и	1	1
535	себя из	1	1
536	характера и	3	1
537	а потому	1	1
538	он говорит	1	1
539	в область	3	1
540	целом ряде	1	1
541	и всякого	1	1
542	в течение	1	1
543	xix век	1	1
544	момент как	1	1
545	xx веке	1	1
546	образ и	2	1
547	начала у	1	1
548	человек с	1	1
549	на свете	1	1
550	ли не	2	1
551	нашему мнению	4	1
552	впервые появляется	2	1
553	отличается от	1	1
554	в начале	3	1
555	ранних стадиях	3	1
556	литературе в	1	1
557	при всем	1	1
558	средневековых мистерий	1	1
559	под названием	1	1
560	этот образ	1	1
561	они одновременно	1	1
562	и оскорбления	1	1
563	в связи	1	1
564	кроме него	1	1
565	в результате	1	1
566	себя самого	1	1
567	в эту	1	1
568	находит свое	1	1
569	но зато	3	1
570	не выдерживает	2	1
571	отношении к	1	1
572	от ее	2	1
573	а о	1	1
574	с ней	1	1
575	к формам	1	1
576	но этот	1	1
577	годов xix	1	1
578	отношению к	3	1
579	огромное значение	1	1
580	включает в	2	1
581	это тем	1	1
582	противопоставляет себя	1	1
583	к этому	3	1
584	как на	1	1
585	во всяком	2	1
586	такой же	2	1
