N	2gram	Bakhtin_Pr_3	Morfolog
182	можно сравнить	1	2
183	в нее	1	2
184	героя из	3	2
185	или на	1	2
186	другой не	1	2
187	он приводит	1	2
188	из его	4	2
189	однако в	2	2
190	и к	12	2
191	ни одной	1	2
192	средство а	1	2
193	они и	1	2
194	можно бы	1	2
195	и его	16	2
196	себя за	2	2
197	для того	1	2
198	в отдельных	1	2
199	герой не	2	2
200	сказать что	2	2
201	сказать о	1	2
202	их на	1	2
203	или с	1	2
204	а с	3	2
205	ясно что	1	2
206	не с	2	2
207	уже не	2	2
208	это было	3	2
209	мы уже	6	2
210	с одной	1	2
211	когда герой	1	2
212	себя и	8	2
213	и что	5	2
214	только в	6	2
215	у ивана	1	2
216	быть и	2	2
217	сразу же	1	2
218	здесь не	1	2
219	героя к	2	2
220	как за	1	2
221	никаких новых	1	2
222	на друга	2	2
223	заставляет его	1	2
224	себя в	1	2
225	подобные же	1	2
226	что он	23	2
227	к себе	17	2
228	и более	1	2
229	одному из	1	2
230	благодаря этому	2	2
231	так например	1	2
232	друг на	2	2
233	можно было	1	2
234	без всякой	1	2
235	не знает	6	2
236	является в	1	2
237	героя у	1	2
238	одна из	1	2
239	но для	3	2
240	и при	1	2
241	и тот	1	1
242	точек зрения	2	1
243	одним из	1	1
244	совершенно другой	1	1
245	в которой	2	1
246	и там	1	1
247	конечно в	2	1
248	в деревне	1	1
249	может и	1	1
250	и этот	2	1
251	главным образом	1	1
252	в полном	1	1
253	для всех	1	1
254	приводится к	1	1
255	в итоге	1	1
256	приводит к	1	1
257	зная о	1	1
258	и все	19	1
259	но она	1	1
260	отца а	1	1
261	бы быть	1	1
262	и с	15	1
263	к героям	1	1
264	бы в	3	1
265	его намерения	1	1
266	и вот	5	1
267	одно и	1	1
268	же время	12	1
269	в главе	1	1
270	данном случае	1	1
271	хочет его	1	1
272	еще придется	1	1
273	в него	3	1
274	надо было	2	1
275	говорить о	3	1
276	всякому человеку	1	1
277	появляется в	2	1
278	но он	3	1
279	друг к	1	1
280	бы на	1	1
281	бы то	4	1
282	и ни	1	1
283	как таковой	1	1
284	все как	1	1
285	они все	1	1
286	вопрос что	1	1
287	еще резче	1	1
288	его но	1	1
289	оно является	1	1
290	ни были	1	1
291	как на	2	1
292	тех которые	1	1
293	в этот	2	1
294	еще и	1	1
295	итак в	1	1
296	лишь как	1	1
297	это определение	1	1
298	и действительно	1	1
299	на других	1	1
300	как с	1	1
301	другой и	1	1
302	и их	1	1
303	в доме	1	1
304	служит для	1	1
305	как такового	3	1
306	так чтобы	3	1
307	понимает что	1	1
308	на то	1	1
309	где он	3	1
310	в этой	1	1
311	к концу	3	1
312	вопрос на	1	1
313	у вас	2	1
314	сих пор	1	1
315	и вдруг	4	1
316	что это	5	1
317	конечно и	1	1
318	я тебе	1	1
319	и со	2	1
320	его можно	1	1
321	не в	9	1
322	лишь один	1	1
323	даже в	5	1
324	где вы	1	1
325	вступает в	2	1
326	другой ее	1	1
327	же он	2	1
328	зрения его	1	1
329	не так	1	1
330	нисколько не	2	1
331	заставляет ее	1	1
332	с другими	4	1
333	что я	15	1
334	друг с	2	1
335	иван а	1	1
336	в другой	2	1
337	на одном	2	1
338	все еще	1	1
339	в их	1	1
340	в чужие	1	1
341	где я	1	1
342	или как	2	1
343	сестры и	1	1
344	что такой	1	1
345	как его	2	1
346	а вовсе	2	1
347	того или	2	1
348	тем как	1	1
349	в одном	5	1
350	всех других	1	1
351	борьба в	1	1
352	может ли	1	1
353	и становится	1	1
354	те же	2	1
355	по его	1	1
356	со всеми	2	1
357	него он	2	1
358	неожиданно и	1	1
359	он во	2	1
360	ко второму	1	1
361	ответ на	1	1
362	собой в	1	1
363	такое же	1	1
364	его к	3	1
365	по нескольким	1	1
366	были бы	2	1
367	он говорил	4	1
368	всех людей	1	1
369	одном месте	1	1
370	в виду	3	1
371	утверждение что	1	1
372	начала в	1	1
373	самого героя	3	1
374	же не	2	1
375	у тебя	1	1
376	что же	8	1
377	ничем не	1	1
378	не удалось	2	1
379	поступков в	1	1
380	в рассказе	1	1
381	здесь мы	1	1
382	очень ярких	1	1
383	он обращается	2	1
384	отношение к	6	1
385	например в	2	1
386	с другом	2	1
387	что касается	1	1
388	и своего	3	1
389	во всяком	5	1
390	между ними	1	1
391	меня не	4	1
392	отношения к	1	1
393	мы еще	1	1
394	и самая	1	1
395	уже очень	1	1
396	д и	1	1
397	как не	1	1
398	в формах	1	1
399	кажется что	2	1
400	она есть	1	1
401	и которая	1	1
402	быть не	1	1
403	кто же	2	1
404	и сердце	1	1
405	или другого	2	1
406	к тому	5	1
407	к ней	2	1
408	материала но	1	1
409	с известными	1	1
410	ивана с	3	1
411	этим и	1	1
412	по всему	2	1
413	в его	22	1
414	что с	3	1
415	превращаются в	1	1
416	всей своей	2	1
417	на все	1	1
418	и материал	1	1
419	очень велико	1	1
420	тогда мы	1	1
421	диалог ивана	5	1
422	и наконец	5	1
423	перед его	3	1
424	него герой	1	1
425	он узнает	1	1
426	которые в	2	1
427	приходит к	1	1
428	между двумя	2	1
429	он может	2	1
430	за исключением	1	1
431	в приведенных	1	1
432	для меня	1	1
433	на которой	1	1
434	до сих	1	1
435	на тот	1	1
436	мог бы	2	1
437	как все	1	1
438	с ее	3	1
439	нельзя ли	1	1
440	и создает	2	1
441	которую он	1	1
442	переходим к	4	1
443	но путь	1	1
444	но как	4	1
445	что не	7	1
446	них не	1	1
447	победы над	1	1
448	не входит	2	1
449	приводит в	1	1
450	уже иное	1	1
451	рассказа к	2	1
452	то ни	4	1
453	в применении	1	1
454	с этой	2	1
455	для нее	1	1
456	отвечает на	1	1
457	не то	2	1
458	и заставляет	1	1
459	во многих	1	1
460	гл vi	1	1
461	уже давно	1	1
462	даны в	1	1
463	но на	4	1
464	оказывается что	1	1
465	находится в	2	1
466	определяет его	1	1
467	в одной	3	1
468	то один	1	1
469	реакция на	1	1
470	отличие от	2	1
471	найти критерий	1	1
472	сразу с	1	1
473	на первом	1	1
474	чрезвычайно много	1	1
475	к другу	1	1
476	теми же	1	1
477	он был	1	1
478	и даже	7	1
479	и выдает	1	1
480	самого в	1	1
481	не столько	1	1
482	о чем	2	1
483	от самого	1	1
484	но ведь	1	1
485	функций в	1	1
486	может найти	1	1
487	он бросает	1	1
488	строится как	3	1
489	при этом	4	1
490	у которого	1	1
491	и был	1	1
492	сам с	1	1
493	вопрос кто	1	1
494	то все	2	1
495	в основе	1	1
496	в каждом	3	1
497	же и	2	1
498	приводят к	1	1
499	без всякого	1	1
500	вне этой	2	1
501	по своему	3	1
502	с ними	6	1
503	а и	1	1
504	они ни	1	1
505	но оно	1	1
506	герой по	1	1
507	но так	3	1
508	он выдает	1	1
509	же очень	1	1
510	наше рассмотрение	1	1
511	он вдруг	1	1
512	всяком случае	5	1
513	всех этих	2	1
514	у него	4	1
515	к другому	20	1
516	но иногда	1	1
517	не исчерпаны	1	1
518	он отвечает	2	1
519	него самого	1	1
520	нет в	2	1
521	сам себе	1	1
522	нашу задачу	1	1
523	эти явления	1	1
524	во всей	1	1
525	вопрос но	1	1
526	слушателя и	1	1
527	могли бы	1	1
528	от другого	3	1
529	в тот	1	1
530	несколько таких	1	1
531	более и	1	1
532	но там	1	1
533	точно и	1	1
534	которым он	6	1
535	не знаешь	1	1
536	она не	1	1
537	его из	1	1
538	тому что	2	1
539	вот как	3	1
540	у кого	1	1
541	не совсем	1	1
542	и дает	1	1
543	или во	1	1
544	еще раз	1	1
545	роль в	1	1
546	ними и	1	1
547	это его	1	1
548	их в	3	1
549	что совершенно	1	1
550	героем в	1	1
551	возвращается к	1	1
552	но чаще	1	1
553	же касается	1	1
554	о себе	18	1
555	и говорит	2	1
556	лишь с	1	1
557	форма у	1	1
558	не зная	1	1
559	этих двух	1	1
560	на вопрос	4	1
561	самого начала	8	1
562	все они	1	1
563	с самого	8	1
564	или наоборот	1	1
565	говорит что	1	1
566	ее руку	1	1
567	только для	1	1
568	на свой	1	1
569	следующий момент	1	1
570	на этот	1	1
571	в эти	2	1
572	мы говорили	1	1
573	все это	16	1
574	и у	5	1
575	всего в	1	1
576	функции в	3	1
577	здесь только	1	1
578	таким же	1	1
579	герой как	1	1
580	которые также	1	1
581	друга что	1	1
582	все более	1	1
583	на свое	1	1
584	лишь о	3	1
585	и то	3	1
586	она в	2	1
587	но эта	1	1
588	и может	1	1
589	другого и	1	1
590	и несколько	1	1
591	его герой	1	1
592	других для	2	1
593	за ним	2	1
594	как будто	7	1
595	в глаза	3	1
596	только на	4	1
597	а сам	1	1
598	или иной	2	1
599	ты еще	2	1
600	он как	4	1
601	к братьям	1	1
602	другому что	1	1
603	и делает	2	1
604	деле он	1	1
605	отца не	2	1
606	его при	1	1
607	характерно что	1	1
608	мысль о	1	1
609	еще в	3	1
610	которых каждый	1	1
611	дело идет	5	1
612	вообще не	2	1
613	характерна для	1	1
614	и получает	1	1
615	ивана за	1	1
616	он пришел	1	1
617	той или	2	1
618	в данном	1	1
