N	2gram	Bakhtin_Pr_4	Vladivir
685	в последнем	1	1
686	но этот	3	1
687	в тех	1	1
688	в первой	2	1
689	реакции на	3	1
690	мы сказали	3	1
691	этого слова	2	1
692	слова и	7	1
693	конечно есть	1	1
694	этом случае	1	1
695	и нет	4	1
696	сих пор	8	1
697	но так	1	1
698	своей жизни	1	1
699	все это	6	1
700	должны быть	1	1
701	вне его	2	1
702	в более	1	1
703	мы найдем	1	1
704	уже на	1	1
705	в окончательном	1	1
706	имеют для	1	1
707	что кроме	1	1
708	мира и	1	1
709	между ними	10	1
710	а к	1	1
711	еще более	3	1
712	но зато	1	1
713	вопроса и	1	1
714	есть уже	2	1
715	отношении к	2	1
716	не являются	1	1
717	здесь даже	1	1
718	к самому	2	1
719	в свою	1	1
720	это все	1	1
721	с ней	1	1
722	отношением к	1	1
723	в системе	2	1
724	все люди	1	1
725	и идеи	3	1
726	можно наблюдать	1	1
727	в заключение	2	1
728	жизни и	5	1
729	но эти	4	1
730	и другие	3	1
731	том числе	4	1
732	по поводу	1	1
733	он пишет	1	1
734	который не	1	1
735	например его	1	1
736	все что	2	1
737	они не	2	1
