N	2gram	Ircho_Kome_3	Hudozhes
209	своей природе	1	2
210	со своим	1	2
211	на него	4	2
212	что на	1	2
213	представляется нам	1	2
214	не знаем	1	2
215	все еще	2	2
216	здесь не	2	2
217	в себя	1	2
218	о своей	1	2
219	на вопрос	2	2
220	и поэтому	4	2
221	никак не	1	2
222	и что	6	2
223	его жизни	1	2
224	до сих	9	2
225	молодой женщины	1	2
226	там же	1	2
227	в конечном	2	2
228	и потому	1	2
229	да не	1	2
230	впрочем и	1	2
231	так что	6	2
232	из деревни	1	2
233	больше не	1	2
234	в начале	3	2
235	не стал	1	2
236	участие в	1	2
237	за ним	2	2
238	мы знаем	2	2
239	а то	1	2
240	обращался к	1	2
241	при всей	2	2
242	явно не	1	2
243	внутреннего мира	1	2
244	представляют собой	2	2
245	или иначе	2	2
246	ему не	3	2
247	с той	1	2
248	действующих лиц	1	2
249	а с	1	2
250	себя и	2	2
251	что не	3	2
252	до конца	4	2
253	у его	1	2
254	человек в	1	2
255	и ты	2	2
256	ближе к	2	2
257	и ему	1	2
258	на фоне	1	2
259	эти слова	1	2
260	в изображении	2	2
261	да и	1	2
262	в это	1	2
263	и не	21	2
264	с этой	3	2
265	еще раз	1	2
266	только для	2	2
267	видно что	2	2
268	нет ничего	2	2
269	перед собой	1	2
270	и ушел	1	2
271	в результате	2	2
272	о котором	1	2
273	своей собственной	1	2
274	ни к	1	2
275	человека не	2	2
276	не знает	3	2
277	этот момент	1	2
278	но еще	1	2
279	человека и	2	1
280	достаточно вспомнить	2	1
281	и дочери	1	1
282	утра до	1	1
283	всего это	1	1
284	в ситуации	1	1
285	в первом	1	1
286	и до	1	1
287	из его	2	1
288	видеть в	1	1
289	его не	2	1
290	на пороге	1	1
291	обстоятельств не	1	1
292	проблематики в	1	1
293	коренится в	1	1
294	именно к	1	1
295	не слишком	2	1
296	в сущности	2	1
297	принадлежит к	1	1
298	я не	1	1
299	х годов	2	1
300	не сводится	1	1
301	хотя бы	4	1
302	ему в	1	1
303	похожи на	1	1
304	же что	1	1
305	как впрочем	1	1
306	попутно что	1	1
307	в сцене	1	1
308	это время	1	1
309	на них	3	1
310	с письмом	1	1
311	насколько мне	1	1
312	взгляде на	1	1
313	что его	5	1
314	в чем	1	1
315	не требует	1	1
316	мы еще	1	1
317	очевидно и	1	1
318	бы в	4	1
319	в сторону	1	1
320	ответ на	1	1
321	рассказывает как	1	1
322	отношение к	5	1
323	тут же	4	1
324	друг от	1	1
325	друга и	1	1
326	нет и	4	1
327	к сожалению	1	1
328	относится к	1	1
329	к точке	1	1
330	и я	2	1
331	его на	2	1
332	общего с	1	1
333	стороны и	2	1
334	что касается	2	1
335	на человека	1	1
336	переживания и	1	1
337	еще больше	3	1
338	узнает что	1	1
339	и как	1	1
340	не являются	1	1
341	настаивает на	2	1
342	к числу	1	1
343	не кажется	1	1
344	в герое	2	1
345	от этого	1	1
346	и хотя	2	1
347	в этот	1	1
348	да еще	1	1
349	в которой	3	1
350	точку зрения	1	1
351	из жизни	1	1
352	отказывается от	1	1
353	общение с	1	1
354	бы не	2	1
355	из этих	1	1
356	и тот	3	1
357	только один	2	1
358	обмен репликами	1	1
359	еще одна	1	1
360	в мир	1	1
361	не могла	3	1
362	самообладание и	1	1
363	о которой	2	1
364	традиции не	1	1
365	он должен	1	1
366	к одному	1	1
367	не как	2	1
368	в силу	2	1
369	том чтобы	1	1
370	в отрывке	1	1
371	на земле	1	1
372	свое время	1	1
373	чтобы в	2	1
374	его от	2	1
375	что ни	3	1
376	в нее	1	1
377	от нее	3	1
378	то ни	3	1
379	что все	1	1
380	отрывке из	1	1
381	а как	2	1
382	получил от	1	1
383	роль в	2	1
384	и тем	1	1
385	уж не	1	1
386	за ней	2	1
387	которым он	2	1
388	для них	1	1
389	в гибели	1	1
390	к своим	1	1
391	соответствии с	1	1
392	далеко не	3	1
393	этого персонажа	1	1
394	этого не	1	1
395	с тем	4	1
396	в слове	1	1
397	со своими	1	1
398	он и	2	1
399	можно считать	1	1
400	и тому	1	1
401	прошлом году	1	1
402	нисколько не	3	1
403	когда в	1	1
404	в восприятии	1	1
405	на первый	1	1
406	или менее	1	1
407	своему происхождению	1	1
408	в г	2	1
409	я этого	1	1
410	места в	1	1
411	имеет ничего	1	1
412	таким же	1	1
413	и без	2	1
414	это делает	1	1
415	молодого человека	14	1
416	дом за	1	1
417	на месте	3	1
418	в город	1	1
419	работая над	1	1
420	человеком и	1	1
421	каким был	1	1
422	место в	1	1
423	в отличие	1	1
424	в которых	5	1
425	знаем что	1	1
426	признать что	1	1
427	в одном	2	1
428	ведь из	1	1
429	друг другу	1	1
430	иным как	1	1
431	не его	1	1
432	по ее	2	1
433	в прошлом	1	1
434	их в	3	1
435	что после	1	1
436	том и	1	1
437	ним в	1	1
438	этом не	1	1
439	во времени	1	1
440	этой работы	1	1
441	сам он	2	1
442	вовсе не	4	1
443	в отношении	4	1
444	на три	1	1
445	на рубеже	1	1
446	так как	11	1
447	вплоть до	2	1
448	как можно	1	1
449	что эта	2	1
450	вполне справедливо	1	1
451	самого начала	4	1
452	что их	2	1
453	и остается	1	1
454	тому ни	1	1
455	в основе	2	1
456	здесь прежде	1	1
457	в самых	1	1
458	не могло	1	1
459	не приносит	1	1
460	ним а	1	1
461	так много	1	1
462	текста и	1	1
463	и весь	1	1
464	на тему	1	1
465	нечто большее	1	1
466	всего на	1	1
467	где-нибудь в	1	1
468	же он	1	1
469	в текст	1	1
470	с другом	1	1
471	перед ним	3	1
472	в трагедии	1	1
473	не могут	2	1
474	без конца	1	1
475	он бы	2	1
476	могут быть	1	1
477	же самое	3	1
478	всего в	1	1
479	находит в	1	1
480	обращение к	1	1
481	на это	3	1
482	если же	2	1
483	о них	1	1
484	ничего общего	1	1
485	говорит о	1	1
486	приходит к	1	1
487	вспомнить как	1	1
488	чувство стыда	1	1
489	новую попытку	1	1
490	в виду	2	1
491	свою очередь	6	1
492	но при	2	1
493	же не	1	1
494	здесь без	1	1
495	с самого	4	1
496	в образе	2	1
497	за то	2	1
498	здесь нет	4	1
499	мог бы	1	1
500	во многом	1	1
501	было и	1	1
502	жизнь и	1	1
503	он сам	1	1
504	с утра	1	1
505	даже не	3	1
506	он вспоминает	1	1
507	возможным не	1	1
508	я теперь	1	1
509	сводится к	1	1
510	может не	1	1
511	за пределами	2	1
512	обращается к	3	1
513	одного из	3	1
514	сам а	1	1
515	все его	1	1
516	для нас	1	1
517	с другой	4	1
518	нас в	1	1
519	восходит к	1	1
520	он его	1	1
521	во всех	2	1
522	путь к	1	1
523	впрочем достаточно	1	1
524	во втором	1	1
525	на одном	1	1
526	и только	1	1
527	в другой	1	1
528	до вечера	1	1
529	вот например	1	1
530	к концу	2	1
531	в лучшем	1	1
532	и она	1	1
533	но так	1	1
534	себя с	1	1
535	сразу же	4	1
536	в двух	3	1
537	не владеет	2	1
538	тот же	2	1
539	в какой	3	1
540	в совершенном	2	1
541	непосредственно из	1	1
542	в стороне	1	1
543	не останется	1	1
544	времени и	1	1
545	всяком случае	3	1
546	и ее	2	1
547	с одной	3	1
548	человека с	1	1
549	более или	1	1
550	и у	1	1
551	уже в	2	1
552	а напротив	1	1
553	же из	1	1
554	впервые замечает	1	1
555	свою жизнь	1	1
556	действующего лица	1	1
557	с женой	2	1
558	является не	1	1
559	не из	1	1
560	не дает	4	1
561	то чего	1	1
562	его и	1	1
563	одно из	1	1
564	и та	1	1
565	себя от	2	1
566	ее не	1	1
567	дела до	1	1
568	в такое	1	1
569	и никогда	1	1
570	отличие от	2	1
571	ее на	1	1
572	п не	2	1
573	следует признать	1	1
574	что они	2	1
575	интересующей нас	1	1
576	где в	1	1
577	склонны видеть	1	1
578	из двух	1	1
579	не имеющей	1	1
580	этого человека	1	1
581	под угрозой	1	1
582	вслед за	1	1
583	эти две	1	1
584	человека а	1	1
585	а они	1	1
586	что для	2	1
587	можно назвать	1	1
588	противоречие между	1	1
589	к человеку	2	1
590	одной стороны	3	1
591	из наиболее	1	1
592	не на	1	1
593	вторая половина	1	1
594	пока что	2	1
595	в руках	1	1
596	ни тому	1	1
597	на глазах	1	1
598	для человека	1	1
599	что мы	2	1
600	жизнь в	1	1
601	так называемых	1	1
602	не видит	1	1
603	именно поэтому	1	1
604	теперь он	1	1
605	в далеком	1	1
606	себя за	1	1
607	как это	5	1
608	но все	4	1
609	из которых	2	1
610	о первой	1	1
611	мне известно	1	1
612	о чем	7	1
613	вот я	1	1
614	и там	1	1
615	когда же	1	1
616	быть только	1	1
617	друг с	1	1
618	на свете	1	1
619	быть не	1	1
620	себя их	1	1
621	не испытывал	2	1
622	на пути	1	1
623	остается один	1	1
624	казалось что	1	1
625	человеческого поведения	1	1
626	глубины и	1	1
627	более двадцати	1	1
628	это был	1	1
629	в смысле	1	1
630	не мог	2	1
631	под названием	1	1
632	от друга	1	1
633	известной степени	2	1
634	пор еще	1	1
635	с братом	1	1
636	в голову	1	1
637	было ясно	1	1
638	отношения между	1	1
639	формы и	1	1
640	которого они	1	1
641	об этих	1	1
642	когда он	4	1
643	как уже	1	1
644	полагать что	2	1
645	тем более	4	1
646	не будучи	1	1
647	не слушает	1	1
648	конце концов	2	1
649	с ужасом	1	1
650	теперь же	3	1
651	по традиции	1	1
652	хотя в	1	1
653	большее чем	1	1
654	но вот	1	1
655	перед его	1	1
656	сведения о	1	1
657	на смену	1	1
658	это касается	1	1
659	от своего	1	1
660	сказать что	1	1
661	это на	1	1
662	в свою	7	1
663	к его	1	1
664	взгляда на	1	1
665	его произведений	1	1
666	первом случае	1	1
667	из этого	2	1
668	в свое	2	1
669	и две	1	1
670	пути к	1	1
671	человеку и	1	1
672	и эта	1	1
673	я могу	1	1
674	молодой человек	8	1
675	во всяком	3	1
676	все что	3	1
677	этой точки	1	1
