N	2gram	Bakhtin_Pr_3	Myshleni
441	к которой	1	1
442	друг на	2	1
443	собственный голос	3	1
444	эта особенность	2	1
445	в план	1	1
446	с совершенно	1	1
447	и понимают	1	1
448	на речь	1	1
449	ту сторону	2	1
450	оно является	1	1
451	за пределы	2	1
452	предметом своего	1	1
453	сама по	2	1
454	после всего	1	1
455	анализ этого	1	1
456	отнюдь не	2	1
457	там где	7	1
458	в центре	1	1
459	некоторое время	1	1
460	на других	1	1
461	в своем	2	1
462	ней в	1	1
463	по внешним	1	1
464	мысль о	1	1
465	и как	3	1
466	в непосредственной	1	1
467	основная тенденция	1	1
468	за собой	3	1
469	не дано	1	1
470	к чему	2	1
471	еще на	1	1
472	та же	2	1
473	тому же	2	1
474	в ответ	1	1
475	бы не	2	1
476	самого себя	2	1
477	с их	1	1
478	может найти	1	1
479	оно менее	1	1
480	и тот	1	1
481	ее как	3	1
482	но ведь	1	1
483	но на	4	1
484	вследствие этого	2	1
485	этот процесс	1	1
486	в первых	2	1
487	при этом	4	1
488	раз навсегда	1	1
489	образом на	1	1
490	всех этих	2	1
491	первоначально как	1	1
492	и тотчас	2	1
493	не как	3	1
494	что еще	1	1
495	чтобы в	1	1
496	какой бы	1	1
497	подобно тому	2	1
498	он одновременно	1	1
499	на этом	4	1
500	так например	1	1
501	заключает в	1	1
502	которое как	1	1
503	но все	5	1
504	или слово	1	1
505	еще более	2	1
506	слова не	2	1
507	в сторону	2	1
508	и может	1	1
509	в другом	8	1
510	и второй	1	1
511	и внутренняя	1	1
512	на все	1	1
513	наш анализ	1	1
514	времени и	1	1
515	это было	3	1
516	может стать	1	1
517	то все	2	1
518	делает его	1	1
519	слово я	1	1
520	этом мы	1	1
521	не люблю	1	1
522	в высшей	3	1
523	все равно	4	1
524	все было	1	1
525	этого не	3	1
526	на друга	2	1
527	словом слово	1	1
528	его отношения	1	1
529	со своими	1	1
530	с внутренним	3	1
531	его слово	4	1
532	еще в	3	1
533	как таковой	1	1
534	в один	1	1
535	остается в	2	1
536	их на	1	1
537	но я	2	1
538	необходимо прежде	1	1
539	анализа является	1	1
540	таким же	1	1
541	причины и	1	1
542	и без	2	1
543	на месте	1	1
544	опять как	1	1
545	еще с	1	1
546	этого вопроса	1	1
547	что я	15	1
548	его построения	1	1
549	из области	1	1
550	в одном	5	1
551	другом и	1	1
552	слово или	1	1
553	говорит как	1	1
554	по ту	2	1
555	их в	3	1
556	и почти	2	1
557	может ни	1	1
558	сам с	1	1
559	из слов	1	1
560	раз и	3	1
561	знал что	2	1
562	ли я	4	1
563	другой не	1	1
564	правда в	1	1
565	одна из	1	1
566	на два	1	1
567	его внутренняя	2	1
568	слово оно	1	1
569	говорить о	3	1
570	для всего	1	1
571	в разных	1	1
572	его речи	1	1
573	а во	1	1
574	и лишь	2	1
575	или как	2	1
576	но очень	1	1
577	это сделать	1	1
578	слову и	1	1
579	развивается в	1	1
580	слове и	1	1
581	такая же	2	1
582	другой стороны	3	1
583	это слово	5	1
584	и мысли	2	1
585	на него	7	1
586	внутренней жизни	2	1
587	для другого	2	1
588	так сказать	2	1
589	приближается к	1	1
590	ли это	2	1
591	у меня	6	1
592	сравнительно с	1	1
593	про себя	3	1
594	все не	1	1
595	для его	2	1
596	к речи	1	1
597	они и	1	1
598	он вдруг	1	1
599	а ее	1	1
600	ли вы	6	1
601	самое главное	1	1
602	и это	4	1
603	оно может	1	1
604	и самое	1	1
605	тогда я	1	1
606	и которая	1	1
607	выражение и	1	1
608	как не	1	1
609	не хочу	6	1
610	но при	1	1
611	всем этим	2	1
612	столом и	1	1
613	здесь не	1	1
614	всего этого	2	1
615	без всякого	1	1
616	на основе	1	1
617	одного плана	1	1
618	своей полноте	1	1
619	и говорит	2	1
620	уже с	2	1
621	в себя	1	1
622	зрения не	1	1
623	всей своей	2	1
624	что меня	1	1
625	которыми мы	1	1
626	ясно что	1	1
627	больше в	1	1
628	его ни	1	1
629	этой мысли	1	1
630	к самой	1	1
631	момент во	1	1
632	понятно что	2	1
633	поэтому в	1	1
634	он сам	5	1
635	собой и	2	1
636	другого и	1	1
637	из одного	1	1
638	и вообще	2	1
639	о нем	2	1
640	еще резче	1	1
641	и должно	2	1
642	в раннем	2	1
643	прямо и	2	1
644	или на	1	1
645	после того	1	1
646	самому себе	1	1
647	новое что	1	1
648	говорят о	1	1
649	одно только	2	1
650	между тем	3	1
651	ним с	1	1
652	нового слова	1	1
653	ним и	1	1
654	что хотел	1	1
655	других но	1	1
656	да в	1	1
657	себя но	2	1
658	без которого	1	1
659	в форме	2	1
660	в другой	2	1
661	другого в	2	1
662	тотчас же	4	1
663	того в	1	1
664	глаза на	1	1
665	не обращая	1	1
666	все время	5	1
667	из моментов	1	1
668	и мы	1	1
669	он хочет	4	1
670	происходит в	1	1
671	что здесь	1	1
672	этом смысле	4	1
673	но так	3	1
674	ее к	1	1
675	всего не	1	1
676	пришел к	1	1
677	мы увидим	2	1
678	о другом	4	1
679	всяком случае	5	1
680	одних и	1	1
681	ненужной и	1	1
682	человека с	3	1
683	это целое	1	1
684	природу с	1	1
685	конечно не	2	1
686	совершенно аналогична	1	1
687	отношений к	1	1
688	это неизбежно	1	1
689	вас я	1	1
690	в виде	4	1
691	всего нашего	1	1
692	другими людьми	1	1
693	до последней	1	1
694	этого процесса	1	1
695	главной задачей	1	1
696	из них	5	1
697	за ним	2	1
698	присуще всем	1	1
699	неразрывной связи	1	1
700	слова его	2	1
701	сделать мы	1	1
702	не так	1	1
703	в прошлом	1	1
704	чтобы она	1	1
705	его речь	1	1
706	не для	2	1
707	для меня	1	1
708	забыть и	1	1
709	собой не	1	1
710	как его	2	1
711	у него	4	1
712	них мы	1	1
713	как будто	7	1
714	к той	1	1
715	в них	2	1
716	ее на	1	1
717	в других	1	1
718	в очень	1	1
719	к самому	3	1
720	же деле	1	1
721	уже говорили	3	1
722	не были	1	1
723	или иной	2	1
724	ни о	1	1
725	и создает	2	1
726	к которому	2	1
727	а с	3	1
728	слово но	1	1
729	пародии на	1	1
730	раз так	1	1
731	с речью	2	1
732	самом же	1	1
733	не было	2	1
734	основной вопрос	1	1
735	на этот	1	1
736	ничем не	1	1
737	выше и	1	1
738	с которым	7	1
739	и внутренне	2	1
740	иной смысл	1	1
741	одну из	1	1
742	себя как	2	1
743	голос и	3	1
744	под влиянием	3	1
745	он и	5	1
746	и вне	1	1
747	если не	3	1
748	должна была	2	1
749	все более	1	1
750	но оно	1	1
751	все основные	1	1
752	со словом	3	1
753	в изображении	1	1
754	если оно	1	1
755	противоположном направлении	1	1
756	она есть	1	1
757	в романах	3	1
758	не удалось	2	1
759	тому как	2	1
760	фактами которые	1	1
761	и там	1	1
762	слов в	3	1
763	быть не	1	1
764	все поняла	1	1
765	дело идет	5	1
766	слова есть	1	1
767	сейчас же	1	1
768	первых двух	1	1
769	на которой	1	1
770	только для	1	1
771	внимания на	1	1
772	у вас	2	1
773	так ли	1	1
774	структура этой	1	1
775	которой он	2	1
776	к другим	2	1
777	ибо он	2	1
778	и часто	1	1
779	ней с	1	1
780	себе но	1	1
781	которых каждый	1	1
782	ее но	1	1
783	первом и	1	1
784	своей собственной	1	1
785	а к	2	1
786	хотя и	3	1
787	в отдельных	1	1
788	и все	19	1
789	жить и	1	1
790	той или	2	1
791	я хотел	2	1
792	не должен	1	1
793	могу и	1	1
794	конце концов	3	1
795	речи однако	1	1
796	но зато	3	1
797	все они	1	1
798	слово лишенное	1	1
799	в слова	1	1
800	своих мыслей	1	1
801	отношении к	7	1
802	м б	5	1
803	в высшем	1	1
804	из тех	1	1
805	как за	1	1
806	него и	2	1
807	остается неизменным	1	1
808	в заключение	2	1
809	что такое	2	1
810	его сторонам	1	1
