N	2gram	Vygotskiy__1	Psycholo
743	время говорит	1	1
744	с действительностью	4	1
745	явно не	1	1
746	образом что	3	1
747	в других	1	1
748	само собой	1	1
749	не было	1	1
750	именно как	1	1
751	плане мы	1	1
752	со всем	2	1
753	ней и	1	1
754	к рассмотрению	1	1
755	другую сторону	1	1
756	отдельные черты	1	1
757	которые можно	1	1
758	именно в	6	1
759	а именно	1	1
760	те общие	1	1
761	чем он	2	1
762	в предисловии	1	1
763	тому как	1	1
764	в отличие	1	1
765	что для	5	1
766	быть названо	1	1
767	превращается в	3	1
768	от этого	2	1
769	и составляет	1	1
770	целым рядом	1	1
771	на которых	2	1
772	ничем не	1	1
773	зависит от	1	1
774	в теории	4	1
775	это она	1	1
776	первый шаг	1	1
777	что из	1	1
778	ближе к	2	1
779	мы знаем	1	1
780	ее своим	1	1
781	если не	3	1
782	с удивлением	1	1
783	как именно	1	1
784	для иллюстрации	1	1
785	виде в	2	1
786	тем чтобы	1	1
787	в частности	2	1
788	о себе	1	1
789	своей книги	2	1
790	что характеризует	1	1
791	с первого	1	1
792	перейти от	2	1
793	согласии с	1	1
794	мы говорим	1	1
795	тот факт	1	1
796	этой основной	4	1
797	предположить что	1	1
798	в область	1	1
799	целом ряде	2	1
800	сравнению с	5	1
801	сторону так	1	1
802	помещена в	1	1
803	из этой	2	1
804	для понимания	1	1
805	этих случаев	1	1
806	это значит	1	1
807	который он	1	1
808	нам еще	1	1
809	останавливаться на	3	1
810	с между	1	1
811	этого факта	3	1
812	сейчас же	1	1
813	действительность в	2	1
814	о его	1	1
815	отличается от	1	1
816	между прочим	1	1
817	ни для	1	1
818	нисколько не	1	1
819	мы вправе	2	1
820	не является	9	1
821	наше предположение	1	1
822	этого рода	2	1
823	логической мысли	1	1
824	должна была	1	1
825	выше можно	1	1
826	тем и	3	1
827	в точном	1	1
828	том виде	1	1
829	с как	1	1
830	как не	1	1
831	в отдельных	1	1
832	от всех	3	1
833	найденный нами	1	1
834	иначе он	1	1
835	мы должны	5	1
836	первое что	1	1
837	чего-либо нового	1	1
838	в заключении	1	1
839	воспоминания без	1	1
840	с он	1	1
841	отношении к	1	1
842	всех тех	5	1
843	гораздо больше	1	1
844	между ними	2	1
845	все решительно	1	1
846	с ней	2	1
847	бы наше	1	1
848	которые здесь	1	1
849	которая так	1	1
850	только как	1	1
851	по историческому	1	1
852	развитие и	1	1
853	значит с	1	1
854	есть и	1	1
855	понять это	2	1
856	в заключение	1	1
857	и ясно	1	1
858	жизни и	2	1
859	как результат	1	1
860	она содержит	1	1
861	это в	1	1
862	спросить себя	1	1
863	тем самым	5	1
864	каждое слово	1	1
865	все что	1	1
866	этой точки	1	1
867	гораздо более	1	1
