N	2gram	Bakhtin_fo_2	Formalny
101	как на	2	4
102	оно не	1	4
103	никогда не	6	4
104	если бы	1	4
105	в формах	1	4
106	мы увидим	1	4
107	с одной	2	4
108	конечно не	4	4
109	т п	11	4
110	одною из	1	4
111	одной стороны	1	4
112	в связи	8	4
113	всех идеологических	1	4
114	в частности	5	4
115	с этой	4	4
116	быть и	2	4
117	что в	5	4
118	так же	2	4
119	во всяком	2	4
120	культуры и	1	3
121	определяется и	1	3
122	это и	1	3
123	действительности и	1	3
124	мы не	1	3
125	по аналогии	2	3
126	связи со	1	3
127	время в	1	3
128	но не	5	3
129	литературы с	1	3
130	со всеми	2	3
131	значение и	4	3
132	в общем	1	3
133	отношение к	3	3
134	все же	6	3
135	когда он	1	3
136	целый ряд	3	3
137	и как	3	3
138	и наконец	6	3
139	и отчасти	1	3
140	в идеологической	1	3
141	в себе	4	3
142	жизнь как	2	3
143	в европейском	1	3
144	человек не	2	3
145	так сказать	7	3
146	он не	5	3
147	перестает быть	2	3
148	всех этих	7	3
149	об отражении	1	3
150	так например	1	3
151	в каждом	1	3
152	его в	6	3
153	в них	7	3
154	вещей и	7	3
155	они не	1	3
156	в отношении	2	3
157	в основе	6	3
158	связи с	8	3
159	сводится к	1	3
160	не по	1	3
161	материала в	1	3
162	всего в	3	3
163	к тому	3	3
164	здесь не	2	3
165	особенно в	2	3
166	жизнь и	3	3
167	громадное значение	5	3
168	в широком	1	3
169	влияние на	2	3
170	аналогии с	1	3
171	борьба с	3	3
172	бы в	1	3
173	говорит он	1	3
174	наконец в	2	3
175	как она	1	3
176	и история	1	3
177	один из	2	3
178	в большинстве	3	3
179	и других	2	3
180	для него	3	3
181	не для	2	3
182	в особенности	6	3
183	со всем	1	3
184	и даже	3	3
185	бытия в	1	3
186	не было	3	3
187	и непосредственно	1	3
188	его как	1	3
189	не боится	2	3
190	ничем не	1	3
191	этого слова	1	3
192	дело идет	2	3
193	в основном	8	3
194	но это	2	3
195	каждой из	1	3
196	более того	1	3
197	у них	2	3
198	с помощью	3	3
199	же в	4	3
200	между ними	2	3
201	от всех	1	3
202	что он	3	3
203	чтобы не	1	2
204	и это	2	2
205	ее до	1	2
206	тех же	1	2
207	оно было	2	2
208	в германии	1	2
209	а как	1	2
210	вопрос о	1	2
211	всем этим	1	2
212	для других	3	2
213	менее всего	1	2
214	друг от	2	2
215	нет и	3	2
216	за пределы	1	2
217	идет о	1	2
218	с этим	5	2
219	более и	1	2
220	в него	1	2
221	однако не	1	2
222	мыслят как	1	2
223	от этого	2	2
224	в произведении	1	2
225	в нашем	1	2
226	остановиться на	1	2
227	эпохи и	2	2
228	и те	1	2
229	не могла	2	2
230	на его	1	2
231	а вовсе	1	2
232	и вот	2	2
233	и более	2	2
234	но все	1	2
235	является конечно	1	2
236	это не	2	2
237	в новое	1	2
238	действий и	1	2
239	ни в	1	2
240	с тем	2	2
241	мы видели	2	2
242	жизни но	2	2
243	нисколько не	1	2
244	значение для	2	2
245	что было	3	2
246	войти в	1	2
247	раз и	1	2
248	какие бы	1	2
249	определяющее влияние	1	2
250	виду что	1	2
251	на него	1	2
252	следовательно и	3	2
253	одна из	1	2
254	в самой	2	2
255	этом процессе	1	2
256	за исключением	1	2
257	и является	1	2
258	во всем	1	2
259	нам важно	1	2
260	материальной действительности	1	2
261	литературного развития	1	2
262	указать на	1	2
263	его с	1	2
264	от нее	1	2
265	пр все	1	2
266	если же	1	2
267	от друга	2	2
268	всего этого	1	2
269	для всякого	1	2
270	еще в	1	2
271	она была	1	2
272	с ним	4	2
273	часто и	1	2
274	и должно	2	2
275	и что	1	2
276	в различных	1	2
277	не выходит	1	2
278	все в	2	2
279	и лишь	1	2
280	между тем	1	2
281	функций в	1	2
282	что и	3	2
283	ее к	2	2
284	только в	11	2
285	мира как	1	2
286	уже не	3	2
287	не можем	1	2
288	за свой	2	2
289	большинстве случаев	3	2
290	как их	1	2
291	точка зрения	3	2
292	в одном	7	2
293	сами по	2	2
294	как такового	1	2
295	они становятся	1	2
296	вопрос об	1	2
297	здесь в	6	2
298	и самый	2	2
299	не на	3	2
300	пр и	1	2
301	под влиянием	1	2
302	мира в	3	2
303	все более	1	2
304	входящая в	1	2
305	вместе с	9	2
306	одновременно с	2	2
307	по существу	5	2
308	в ряду	4	2
309	в содержание	1	2
310	литературе и	1	2
311	и развития	1	2
312	существеннее и	1	2
313	прежде чем	3	2
314	в результате	1	2
315	дана в	3	2
316	тот или	1	2
317	жизни в	4	2
318	но эта	2	2
319	в системе	1	2
320	они были	2	2
321	ко времени	1	2
322	на своем	1	2
323	иная чем	1	2
324	смысле слова	2	1
325	с природой	1	1
326	ту же	2	1
327	можно говорить	1	1
328	также и	4	1
329	например в	1	1
330	начинается с	1	1
331	себя как	1	1
332	мы здесь	1	1
333	к вопросу	3	1
334	связи между	2	1
335	вне связи	1	1
336	сил и	1	1
337	показаться что	1	1
338	в чистой	2	1
339	и есть	2	1
340	чего не	1	1
341	из самых	2	1
342	явления и	2	1
343	по преимуществу	1	1
344	для этих	1	1
345	мы уже	9	1
346	со всех	1	1
347	бы уже	1	1
348	на материале	1	1
349	которую мы	1	1
350	последовательностью и	2	1
351	во внутреннем	1	1
352	почти все	3	1
353	и новых	1	1
354	нас это	3	1
355	хотя здесь	1	1
356	вместо того	1	1
357	ему в	3	1
358	в каждой	1	1
359	всех сторон	1	1
360	это время	1	1
361	проявляется в	1	1
362	к идеологическому	1	1
363	сверху так	1	1
364	эта борьба	1	1
365	не был	2	1
366	жизни данного	1	1
367	оно ни	1	1
368	п на	1	1
369	в чем	1	1
370	глубокой и	1	1
371	в сюжете	2	1
372	тем как	1	1
373	но конечно	1	1
374	разных авторов	1	1
375	и всего	1	1
376	они у	2	1
377	совсем не	2	1
378	в данном	2	1
379	не входит	1	1
380	эта особенность	1	1
381	и речи	1	1
382	связи и	1	1
383	всех ее	1	1
384	опирается на	2	1
385	бы при	1	1
386	и точность	2	1
387	частей и	1	1
388	хотя и	3	1
389	и материальной	1	1
390	очень распространены	1	1
391	так при	1	1
392	в этот	3	1
393	задачи не	1	1
394	то в	2	1
395	в условиях	1	1
396	та же	3	1
397	бы и	1	1
398	тел и	1	1
399	ни один	1	1
400	самой природе	1	1
401	литературы где	1	1
402	из этих	4	1
403	и принципиальной	1	1
404	так в	1	1
405	романа но	1	1
406	особое место	2	1
407	как он	2	1
408	наблюдаем в	1	1
409	быть только	1	1
410	широком смысле	1	1
411	идей и	1	1
412	сказать в	1	1
413	они в	1	1
414	выражения и	1	1
415	не значит	1	1
416	же функции	1	1
417	понятий и	1	1
418	вообще не	1	1
419	сталкивается с	1	1
420	для последующего	1	1
421	чтобы в	1	1
422	место его	1	1
423	и по	3	1
424	как момент	1	1
425	на этом	2	1
426	всех своих	1	1
427	людей и	2	1
428	его понимание	1	1
429	для всей	1	1
430	они должны	1	1
431	связанных с	3	1
432	этих форм	5	1
433	на этой	1	1
434	и оформления	1	1
435	с орудиями	1	1
436	всеми своими	1	1
437	лишь на	1	1
438	должен был	1	1
439	лучше чем	1	1
440	и тем	1	1
441	и каждый	1	1
442	этого она	1	1
443	формах в	1	1
444	далеко не	2	1
445	новые формы	1	1
446	и уже	1	1
447	переходим к	3	1
448	он и	1	1
449	вопросов связанных	1	1
450	такой же	1	1
451	и тогда	1	1
452	смысл и	1	1
453	не мог	2	1
454	в этих	3	1
455	и другие	3	1
456	что если	1	1
457	были выработаны	1	1
458	в эпохи	1	1
459	не становится	1	1
460	в котором	4	1
461	почти ни	1	1
462	и свой	1	1
463	не столько	1	1
464	в отличие	1	1
465	от его	1	1
466	но здесь	2	1
467	и связей	1	1
468	новых форм	2	1
469	отдельных произведений	1	1
470	принадлежит ему	1	1
471	такую же	1	1
472	времени не	1	1
473	но он	2	1
474	друг другу	2	1
475	соотнесении с	1	1
476	к реальному	3	1
477	этом необходимо	1	1
478	превратиться в	1	1
479	и эти	1	1
480	действовали в	1	1
481	важный момент	2	1
482	и почти	2	1
483	важно лишь	1	1
484	время здесь	1	1
485	не знает	2	1
486	тому что	1	1
487	иной раз	1	1
488	самого начала	1	1
489	эти формы	2	1
490	не имеет	1	1
491	на котором	2	1
492	если в	2	1
493	здесь на	1	1
494	и притом	1	1
495	душе и	2	1
496	и сама	1	1
497	говорить о	2	1
498	облекается в	1	1
499	функцию в	1	1
500	и снова	1	1
501	но только	1	1
502	того чтобы	8	1
503	и глубокая	1	1
504	его от	1	1
505	самой жизни	3	1
506	правда в	1	1
507	под этим	1	1
508	место во	1	1
509	и ценности	1	1
510	он хочет	1	1
511	по своей	1	1
512	п в	1	1
513	жизни как	2	1
514	мире и	2	1
515	потому что	8	1
516	в роман	2	1
517	только с	1	1
518	уже и	1	1
519	этом отношении	2	1
520	чисто смысловыми	1	1
521	разобранные нами	1	1
522	своей специфической	1	1
523	что на	3	1
524	точном смысле	1	1
525	может показаться	1	1
526	где она	1	1
527	этого метода	1	1
528	и стиль	2	1
529	в духе	2	1
530	не могут	1	1
531	могут быть	2	1
532	лежит в	2	1
533	же что	1	1
534	числе и	2	1
535	характерно появление	1	1
536	сверху и	1	1
537	как для	1	1
538	она дана	1	1
539	опираясь на	1	1
540	др такая	1	1
541	необходимо изучить	1	1
542	они вовсе	1	1
543	и самое	4	1
544	и о	2	1
545	более не	1	1
546	данном случае	1	1
547	лежащее на	1	1
548	книги и	1	1
549	характер и	1	1
550	тело в	1	1
551	с самого	1	1
552	в точном	1	1
553	роль в	3	1
554	мы наблюдаем	3	1
555	дано в	2	1
556	в образе	4	1
557	резко отличает	1	1
558	в нескольких	1	1
559	здесь он	1	1
560	было в	1	1
561	в борьбе	3	1
562	морали в	1	1
563	и всегда	2	1
564	по сравнению	1	1
565	что от	1	1
566	все остальные	1	1
567	из одного	1	1
568	мире в	1	1
569	не меньше	1	1
570	и гармонии	1	1
571	основные положения	2	1
572	несколько упрощаем	1	1
573	в отдельных	1	1
574	и враждебную	1	1
575	эта точка	1	1
576	в другом	3	1
577	на всех	1	1
578	его жизни	4	1
579	можно сказать	2	1
580	а также	3	1
581	может не	1	1
582	и смыслом	1	1
583	как нет	1	1
584	из общих	1	1
585	и своей	1	1
586	родную стихию	1	1
587	вся эта	1	1
588	и во	6	1
589	за эту	1	1
590	и хорошо	1	1
591	на одном	1	1
592	в форме	3	1
593	и ни	1	1
594	исторического развития	1	1
595	содержание но	1	1
596	для самого	1	1
597	всегда является	1	1
598	содержания но	1	1
599	экономического и	1	1
600	этого ряда	6	1
601	в двух	2	1
602	не решается	1	1
603	романа и	1	1
604	мы видим	2	1
605	стиль в	1	1
606	и влияние	1	1
607	могло быть	1	1
608	материальности и	1	1
609	в дальнейшей	1	1
610	и действительно	1	1
611	внутренняя форма	1	1
612	произведения можно	1	1
613	себя самих	1	1
614	времени как	1	1
615	именно на	1	1
616	так что	4	1
617	для всех	1	1
618	себя в	1	1
619	борьбы с	1	1
620	в виде	1	1
621	а это	1	1
622	за счет	3	1
623	из них	8	1
624	участие в	1	1
625	глаза и	1	1
626	мир в	4	1
627	был бы	1	1
628	себе в	1	1
629	таковы основные	1	1
630	проблема их	1	1
631	так как	6	1
632	содержание романа	1	1
633	и вещей	3	1
634	как его	2	1
635	но что	1	1
636	у него	9	1
637	меньше чем	1	1
638	отличие от	1	1
639	видения и	2	1
640	он один	1	1
641	и обряды	1	1
642	связан с	1	1
643	не были	2	1
644	выходит за	1	1
645	или иной	2	1
646	за ними	4	1
647	этот пафос	1	1
648	имеет и	1	1
649	последнем счете	2	1
650	как у	3	1
651	на ее	1	1
652	литературу и	1	1
653	что они	4	1
654	значения в	2	1
655	и конкретную	1	1
656	характерно для	1	1
657	что не	1	1
658	на развитие	3	1
659	смысла и	2	1
660	а на	2	1
661	ее поэтому	1	1
662	о художественных	1	1
663	так называемой	1	1
664	одну из	1	1
665	для человека	1	1
666	там где	2	1
667	или с	1	1
668	здесь имеет	2	1
669	в море	3	1
670	несмотря на	1	1
671	здесь эта	1	1
672	представления о	1	1
673	тем существеннее	1	1
674	в соотнесении	1	1
675	литературных форм	1	1
676	пространства и	2	1
677	о различных	2	1
678	его на	1	1
679	жизни а	2	1
680	по своему	2	1
681	время можно	1	1
682	по поводу	1	1
683	сравнению с	1	1
684	наряду с	2	1
685	в той	2	1
686	ей и	1	1
687	во все	2	1
688	и смысла	1	1
689	логикой в	1	1
690	как средство	1	1
691	что как	1	1
692	значит что	2	1
693	это значит	3	1
694	они сами	2	1
695	тех пор	1	1
696	дело здесь	1	1
697	всего может	1	1
698	в это	3	1
699	стремления к	1	1
700	и всех	2	1
701	поэтому они	1	1
702	в реальном	3	1
703	весь этот	1	1
704	этот не	2	1
705	только внешняя	1	1
706	между прочим	1	1
707	в смысле	5	1
708	между собой	1	1
709	громадное влияние	1	1
710	кроме того	3	1
711	не является	3	1
712	и такая	1	1
713	приспособленная к	1	1
714	и для	9	1
715	мира и	9	1
716	том что	4	1
717	все идеологические	2	1
718	чтобы понять	1	1
719	романе и	3	1
720	это уже	1	1
721	ее и	2	1
722	особого рода	1	1
723	романа в	2	1
724	к ряду	4	1
725	увидим дальше	1	1
726	из себя	1	1
727	еще более	4	1
728	тем более	3	1
729	и смысл	1	1
730	эти особенности	1	1
731	зрения в	1	1
732	его жизнь	1	1
733	них и	1	1
734	что качество	1	1
735	то их	1	1
736	обстоит дело	1	1
737	всю полноту	1	1
738	от ее	1	1
739	лишь что	1	1
740	руки и	1	1
741	сказать что	1	1
742	другой стороны	1	1
743	совершенно не	1	1
744	авантюрного романа	1	1
745	же самой	1	1
746	большое значение	2	1
747	очень важная	2	1
748	в последнем	2	1
749	одновременно и	1	1
750	в отдельности	1	1
751	влияние как	1	1
752	живого и	1	1
753	есть и	4	1
754	эпохи как	1	1
755	ее в	3	1
756	к этому	3	1
757	этой точки	1	1
758	том числе	3	1
